"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         194,      -5.181242977,       -4.30792429,      -4.358131723,      -3.139552533,      -9.630272434
          0,           0,         195,      -5.206778207,      -4.303127902,      -4.336411638,      -3.165908047,      -9.641339186
          0,           0,         196,      -5.233779492,      -4.297455425,      -4.315690717,      -3.193855927,       -9.65249369
          0,           0,         197,      -5.262536756,      -4.291084503,      -4.297535162,      -3.223708912,      -9.663614683
          0,           0,         198,      -5.292774655,      -4.284692817,       -4.28172588,      -3.255120297,      -9.674425277
          0,           0,         199,      -5.323984407,      -4.278853367,      -4.268769504,      -3.287604833,      -9.684673712
          0,           0,         200,      -5.350559417,      -4.273939326,      -4.258332487,      -3.315234694,      -9.694077959
          0,           0,         201,      -5.371037605,      -4.270251188,      -4.250662223,      -3.336406383,      -9.702405337
          0,           0,         202,      -5.384431255,      -4.267951127,        -4.2458493,       -3.34988812,      -9.709479389
          0,           0,         203,      -5.387707039,      -4.267105585,      -4.243760572,      -3.352493237,      -9.715225787
          0,           0,         204,      -5.381473838,      -4.267771533,      -4.244432785,      -3.344955517,      -9.719603243
          0,           0,         205,      -5.367047144,      -4.269981088,      -4.247891472,      -3.328822795,      -9.722598449
          0,           0,         206,      -5.346052306,      -4.273780102,      -4.254131377,      -3.306013077,      -9.724375883
          0,           0,         207,      -5.321786029,      -4.279210976,      -4.262973197,      -3.280121098,      -9.725214597
          0,           0,         208,      -5.296585197,      -4.286232415,      -4.274455611,      -3.253547561,      -9.725322755
          0,           0,         209,      -5.271944184,      -4.294744411,      -4.288514426,      -3.227788619,      -9.724980857
          0,           0,         210,      -5.249183771,      -4.304643011,      -4.305021097,      -3.204147822,      -9.724506468
          0,           0,         211,      -5.227906839,      -4.315740339,      -4.323747063,       -3.18219358,      -9.724112133
          0,           0,         212,      -5.209391772,      -4.327877672,      -4.344283752,      -3.163160606,      -9.724113726
          0,           0,         213,      -5.194290572,      -4.340702367,      -4.366478229,      -3.147697632,      -9.724761096
          0,           0,         214,       -5.18223405,      -4.353649238,      -4.389616521,      -3.135379819,      -9.726228203
          0,           0,         215,      -5.172995768,      -4.366416142,      -4.412822981,      -3.125980397,      -9.728755676
          0,           0,         216,      -5.166834111,      -4.378351057,      -4.434967228,      -3.119743582,      -9.732469743
          0,           0,         217,      -5.163662351,      -4.388956081,       -4.45471326,      -3.116563803,      -9.737456971
          0,           0,         218,      -5.163683306,      -4.397652706,      -4.470735114,      -3.116635853,      -9.743796359
          0,           0,         219,      -5.166925007,      -4.404064221,      -4.481380334,      -3.119990451,      -9.751535566
          0,           0,         220,       -5.17293079,      -4.407859257,      -4.485770439,      -3.126169698,      -9.760694217
          0,           0,         221,      -5.181932208,      -4.408655115,      -4.484001435,      -3.135401179,      -9.771251847
          0,           0,         222,      -5.193910921,      -4.406849941,      -4.476329088,      -3.147702137,      -9.783149854
          0,           0,         223,      -5.208781078,      -4.402535172,      -4.464042196,      -3.162999873,      -9.796286907
          0,           0,         224,      -5.226771527,      -4.396125151,      -4.448586886,      -3.181514072,      -9.810484886
          0,           0,         225,        -5.2476659,      -4.388160632,      -4.431446892,      -3.203033429,      -9.825485778
          0,           0,         226,      -5.271402767,      -4.379262533,      -4.413915778,      -3.227538154,      -9.840948318
          0,           0,         227,       -5.29748005,      -4.370068661,      -4.396636099,      -3.254557834,      -9.856424328
