"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633214858529130e-05, 1.321346776151696e+00, 6.929558672151400e-01, 1.007949857873167e-01, 3.779235806434932e+00
1, 9.990000128750000e-01, -1.454547003937476e-04, 1.189694070630428e+00, 6.982460200260120e-01, 1.020979506090191e-01, 3.414754823931116e+00
2, 9.977599978450000e-01, -3.273141032555298e-04, 1.181466852018121e+00, 7.500529314308368e-01, 1.116094700004950e-01, 3.401288578233467e+00
3, 9.960200190539999e-01, -5.888841132114306e-04, 1.168850035580759e+00, 7.691366050350786e-01, 1.190457638573482e-01, 3.370212462805498e+00
4, 9.937800168990000e-01, -9.433293452198236e-04, 1.161215052906064e+00, 7.768053149441295e-01, 1.286051427778864e-01, 3.350918185827874e+00
5, 9.910500049590000e-01, -1.411702083170284e-03, 1.155975813340444e+00, 7.839176710962432e-01, 1.423455722932253e-01, 3.338321013176578e+00
6, 9.878399968150000e-01, -2.021931843244685e-03, 1.148585964033821e+00, 7.905249693270924e-01, 1.594574924887800e-01, 3.319922428086693e+00
7, 9.841300249100000e-01, -2.807537394514302e-03, 1.137803749752030e+00, 8.005293519434048e-01, 1.783121575392348e-01, 3.293081048430062e+00
8, 9.799500107769999e-01, -3.779369506179586e-03, 1.122338348221618e+00, 8.153006892735994e-01, 1.959806141728629e-01, 3.254511876149444e+00
9, 9.752799868580000e-01, -4.934894718877017e-03, 1.102268993421851e+00, 8.348636945272289e-01, 2.088192384295774e-01, 3.204402850020973e+00
10, 9.701499938960000e-01, -6.230586483396788e-03, 1.078755789355091e+00, 8.576617585297519e-01, 2.138503307124774e-01, 3.145578816286368e+00
11, 9.645400047300000e-01, -7.612813731910913e-03, 1.054326233609576e+00, 8.806669071615382e-01, 2.097247926826900e-01, 3.084266237515175e+00
12, 9.584699869160000e-01, -9.012100155016526e-03, 1.033075805364456e+00, 9.005694655587797e-01, 1.976184180843265e-01, 3.030844253417750e+00
13, 9.519400000570000e-01, -1.037772314374445e-02, 1.018307241987945e+00, 9.150868479426200e-01, 1.809951463247657e-01, 2.993716358245205e+00
14, 9.449599981310000e-01, -1.168424258880262e-02, 1.010819629249797e+00, 9.236989583342767e-01, 1.641120986781499e-01, 2.974919997238923e+00
15, 9.375399947170000e-01, -1.293614878231569e-02, 1.008912979153495e+00, 9.274008024382120e-01, 1.503100400553762e-01, 2.970134084243065e+00
16, 9.296900033950000e-01, -1.415915258928913e-02, 1.009791202515330e+00, 9.281304661293042e-01, 1.410730428089756e-01, 2.972312761476631e+00
17, 9.214000105860000e-01, -1.538937788678033e-02, 1.010937248299881e+00, 9.278322540672289e-01, 1.361564701301332e-01, 2.975132462645323e+00
18, 9.126999974250000e-01, -1.665238262114517e-02, 1.010787522203732e+00, 9.278672889049877e-01, 1.342886705894253e-01, 2.974666436651466e+00
19, 9.035800099370001e-01, -1.796843657940975e-02, 1.008825622016558e+00, 9.288307250037666e-01, 1.339931749692354e-01, 2.969617514160576e+00
20, 8.940600156780000e-01, -1.934138748329485e-02, 1.005242105579544e+00, 9.307755876091075e-01, 1.340859786339429e-01, 2.960474015138058e+00
21, 8.841500282290000e-01, -2.076748733540242e-02, 1.000523756221285e+00, 9.334244754733670e-01, 1.338612852818685e-01, 2.948457313543241e+00
22, 8.738499879840000e-01, -2.223968333238217e-02, 9.951811275468123e-01, 9.364275910442411e-01, 1.330483891928613e-01, 2.934847535174651e+00
23, 8.631799817090000e-01, -2.374692849825209e-02, 9.896249541923945e-01, 9.395193198220554e-01, 1.316649528924765e-01, 2.920684403111431e+00
24, 8.521599769590000e-01, -2.527933799364535e-02, 9.840835533519433e-01, 9.425128946500205e-01, 1.298503168260275e-01, 2.906538142633964e+00
25, 8.407700061800000e-01, -2.683435832443470e-02, 9.786488652945431e-01, 9.453470458648691e-01, 1.277702549617451e-01, 2.892644754357140e+00
26, 8.290500044819999e-01, -2.840281215952042e-02, 9.733129860426504e-01, 9.480114885148936e-01, 1.255397221977245e-01, 2.878983223167680e+00
27, 8.170099854470000e-01, -2.998076154672658e-02, 9.680277441811903e-01, 9.505404770373923e-01, 1.232237128321485e-01, 2.865435122668242e+00
28, 8.046399950980000e-01, -3.156721394905698e-02, 9.627371996927675e-01, 9.529438747172201e-01, 1.208379307509697e-01, 2.851853182059683e+00
29, 7.919700145720000e-01, -3.315595197176334e-02, 9.574197588068969e-01, 9.552473912107876e-01, 1.183682011571741e-01, 2.838186040353478e+00
30, 7.790099978450000e-01, -3.474312073342996e-02, 9.520666585877501e-01, 9.574761512583398e-01, 1.157951243957496e-01, 2.824416750805343e+00
31, 7.657799720760000e-01, -3.632331987410602e-02, 9.466479323486466e-01, 9.596154114547035e-01, 1.130908468062419e-01, 2.810460258871739e+00
32, 7.522799968720000e-01, -3.789325609920709e-02, 9.411373563672597e-01, 9.616678928368806e-01, 1.102385303509376e-01, 2.796247195742725e+00
