"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633534839741907e-05, 1.313653188648016e+00, 6.623295342315155e-01, 9.647397839797271e-02, 3.753261664211177e+00
1, 9.990000128750000e-01, -1.456567030601021e-04, 1.190239296305094e+00, 6.620362076162426e-01, 9.753908483388367e-02, 3.410260187602570e+00
2, 9.977599978450000e-01, -3.295289142346388e-04, 1.188291211846384e+00, 7.050496419628500e-01, 1.076930308523774e-01, 3.412174512392742e+00
3, 9.960200190539999e-01, -6.008368030193002e-04, 1.181596274490007e+00, 7.146333886449483e-01, 1.179600792834058e-01, 3.395566162759417e+00
4, 9.937800168990000e-01, -9.864795624919586e-04, 1.179489959124523e+00, 7.135264289718311e-01, 1.335134115431674e-01, 3.390021798079848e+00
5, 9.910500049590000e-01, -1.530814320736821e-03, 1.178224896728764e+00, 7.128238688444012e-01, 1.566928781819698e-01, 3.387216918823202e+00
6, 9.878399968150000e-01, -2.292214238478025e-03, 1.172870772290346e+00, 7.141305542594834e-01, 1.863223775569622e-01, 3.373877966024699e+00
7, 9.841300249100000e-01, -3.336292503522856e-03, 1.161636488967200e+00, 7.224827312103469e-01, 2.196388289657403e-01, 3.345977482046775e+00
8, 9.799500107769999e-01, -4.690814535870898e-03, 1.142659432891737e+00, 7.404743403460434e-01, 2.521634163901444e-01, 3.298835375545651e+00
9, 9.752799868580000e-01, -6.350111766094717e-03, 1.115529622607382e+00, 7.685679633843477e-01, 2.778659092297723e-01, 3.231362644820824e+00
10, 9.701499938960000e-01, -8.233885195640774e-03, 1.081426365226763e+00, 8.046346188910933e-01, 2.910479680562137e-01, 3.146373803372850e+00
11, 9.645400047300000e-01, -1.023491848696681e-02, 1.042651936123272e+00, 8.436710682261136e-01, 2.879182834745747e-01, 3.049193128618030e+00
12, 9.584699869160000e-01, -1.221990259899135e-02, 1.006131771353681e+00, 8.788342220097057e-01, 2.689033721788305e-01, 2.957253831780355e+00
13, 9.519400000570000e-01, -1.409023461051359e-02, 9.812525366055705e-01, 9.046794496247659e-01, 2.396705873438643e-01, 2.894680789853257e+00
14, 9.449599981310000e-01, -1.579901224766636e-02, 9.716100538523544e-01, 9.194252641926060e-01, 2.087044508257531e-01, 2.870667579980852e+00
15, 9.375399947170000e-01, -1.735895619498272e-02, 9.739003750999428e-01, 9.243124261738188e-01, 1.831696128421763e-01, 2.876672931816460e+00
16, 9.296900033950000e-01, -1.882504429558909e-02, 9.819253090386090e-01, 9.229056361467185e-01, 1.664906847192364e-01, 2.897012530724530e+00
17, 9.214000105860000e-01, -2.027058323905097e-02, 9.901752966920980e-01, 9.191755268102577e-01, 1.583913374690833e-01, 2.917840715391308e+00
18, 9.126999974250000e-01, -2.175274383795467e-02, 9.953198586160641e-01, 9.159704112300988e-01, 1.564051690746776e-01, 2.930765833462586e+00
19, 9.035800099370001e-01, -2.331341102065444e-02, 9.965449549708828e-01, 9.145839861352582e-01, 1.576298631443925e-01, 2.933759604091831e+00
20, 8.940600156780000e-01, -2.496537145481199e-02, 9.943770832343239e-01, 9.152226773125750e-01, 1.597606042169553e-01, 2.928180375437851e+00
21, 8.841500282290000e-01, -2.670509448145918e-02, 9.898164671424947e-01, 9.174490655282699e-01, 1.614243518155414e-01, 2.916556663711616e+00
22, 8.738499879840000e-01, -2.852130795663791e-02, 9.838366837438922e-01, 9.206071966336918e-01, 1.620690680852176e-01, 2.901327879715604e+00
23, 8.631799817090000e-01, -3.039678395513204e-02, 9.771892646779573e-01, 9.241665470726520e-01, 1.616891440838657e-01, 2.884386980959288e+00
24, 8.521599769590000e-01, -3.231612105489449e-02, 9.702895404019606e-01, 9.277691643083387e-01, 1.605142601898586e-01, 2.866771162339385e+00
25, 8.407700061800000e-01, -3.427395597301428e-02, 9.632946274033757e-01, 9.312668366637187e-01, 1.588131896030634e-01, 2.848876813370911e+00
26, 8.290500044819999e-01, -3.625717027539484e-02, 9.561761197567853e-01, 9.346257923881556e-01, 1.567657030607490e-01, 2.830627597680843e+00
27, 8.170099854470000e-01, -3.825924761088919e-02, 9.488294774594659e-01, 9.378917361174653e-01, 1.544504831924216e-01, 2.811761050081747e+00
28, 8.046399950980000e-01, -4.027697085461449e-02, 9.411447143256374e-01, 9.410643175984463e-01, 1.518506425286526e-01, 2.791984487329320e+00
29, 7.919700145720000e-01, -4.229971072819331e-02, 9.331007217846514e-01, 9.441664604779606e-01, 1.488995588648470e-01, 2.771248677626166e+00
30, 7.790099978450000e-01, -4.431894379521974e-02, 9.247041745206253e-01, 9.472064454891679e-01, 1.455214876122105e-01, 2.749574869584158e+00
31, 7.657799720760000e-01, -4.632334671884229e-02, 9.158489710348969e-01, 9.501336961095951e-01, 1.416367138108842e-01, 2.726667048573694e+00
32, 7.522799968720000e-01, -4.830359302245940e-02, 9.063772745289153e-01, 9.529255541674735e-01, 1.371959848842714e-01, 2.702103033449006e+00
33, 7.385200262070000e-01, -5.024805532281798e-02, 8.964744353747246e-01, 9.555411573590606e-01, 1.321753608373997e-01, 2.676370436778933e+00
34, 7.245299816130000e-01, -5.214211766564585e-02, 8.868282164120009e-01, 9.578150131632994e-01, 1.265595881197711e-01, 2.651247490927525e+00
35, 7.103199958800001e-01, -5.397422809532774e-02, 8.781348392174007e-01, 9.596982041112377e-01, 1.203777386941158e-01, 2.628559576505825e+00
36, 6.958900094030001e-01, -5.573451272914909e-02, 8.705221304496134e-01, 9.610554042451255e-01, 1.136733613899203e-01, 2.608592695147713e+00
37, 6.812700033190000e-01, -5.741025299896459e-02, 8.646249732745634e-01, 9.618582104866136e-01, 1.065154805392035e-01, 2.593005433814871e+00
38, 6.664699912070000e-01, -5.899246420417334e-02, 8.634149773382398e-01, 9.622178574456466e-01, 9.900889443982724e-02, 2.589669284237295e+00
39, 6.514999866490000e-01, -6.047348490132869e-02, 8.727915290883719e-01, 9.623387180338665e-01, 9.127132848798694e-02, 2.614245379633970e+00
40, 6.363800168040000e-01, -6.184629507106638e-02, 8.967979320223367e-01, 9.613161027982020e-01, 8.332394828633678e-02, 2.677315603842739e+00
41, 6.211299896240000e-01, -6.310586363107365e-02, 9.185733241170653e-01, 9.585059179976315e-01, 7.524102198906084e-02, 2.734168586313995e+00
42, 6.057599782940000e-01, -6.424991402383168e-02, 8.966741738105057e-01, 9.558883971029372e-01, 6.730200505175703e-02, 2.674944708541859e+00
