"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633228550030646e-05, 1.320147700409539e+00, 6.985716010071005e-01, 1.016178659321372e-01, 3.776765494949212e+00
1, 9.990000128750000e-01, -1.454633389843079e-04, 1.187712690112830e+00, 7.011711451339869e-01, 1.025589543238350e-01, 3.409770128568576e+00
2, 9.977599978450000e-01, -3.274087222641381e-04, 1.179720845900379e+00, 7.523106416550532e-01, 1.120719384490357e-01, 3.396890358384844e+00
3, 9.960200190539999e-01, -5.893938985080824e-04, 1.167392844331965e+00, 7.709882821119941e-01, 1.196696451298108e-01, 3.366562162754689e+00
4, 9.937800168990000e-01, -9.451650727582735e-04, 1.159949821043635e+00, 7.781502602306319e-01, 1.295384586973619e-01, 3.347720026364504e+00
5, 9.910500049590000e-01, -1.416750770919387e-03, 1.154860708175761e+00, 7.849112843263327e-01, 1.437893015405659e-01, 3.335495461099213e+00
6, 9.878399968150000e-01, -2.033327972274196e-03, 1.147449922649700e+00, 7.912924564938315e-01, 1.615654816072869e-01, 3.317033646008175e+00
7, 9.841300249100000e-01, -2.829666943889619e-03, 1.136422542631451e+00, 8.012845972920761e-01, 1.811573444323899e-01, 3.289568709462296e+00
8, 9.799500107769999e-01, -3.817124794380973e-03, 1.120427381434199e+00, 8.162983529515866e-01, 1.995097468332785e-01, 3.249660473964841e+00
9, 9.752799868580000e-01, -4.992685948932402e-03, 1.099521875706082e+00, 8.363518498159624e-01, 2.128146175506693e-01, 3.197437164632400e+00
10, 9.701499938960000e-01, -6.310796381260407e-03, 1.074875785799869e+00, 8.598233475919044e-01, 2.179415558336509e-01, 3.135738256065517e+00
11, 9.645400047300000e-01, -7.714975848546638e-03, 1.049080651164763e+00, 8.835537064409087e-01, 2.134502553884777e-01, 3.070936506396550e+00
12, 9.584699869160000e-01, -9.132470326653951e-03, 1.026530058610269e+00, 9.040701207357575e-01, 2.005481309615633e-01, 3.014175665815243e+00
13, 9.519400000570000e-01, -1.051001058016749e-02, 1.010906118460458e+00, 9.189882153563993e-01, 1.828723869570445e-01, 2.974845940089999e+00
14, 9.449599981310000e-01, -1.182086595087610e-02, 1.003156920677160e+00, 9.277698375121400e-01, 1.649126682378662e-01, 2.955371508397199e+00
15, 9.375399947170000e-01, -1.306963604678852e-02, 1.001465290760447e+00, 9.314417845528281e-01, 1.501941918262633e-01, 2.951126939368717e+00
16, 9.296900033950000e-01, -1.428313955358533e-02, 1.002799678620489e+00, 9.320126398550965e-01, 1.402810669695687e-01, 2.954462303763179e+00
17, 9.214000105860000e-01, -1.549893163565587e-02, 1.004432863430226e+00, 9.315042350681640e-01, 1.349131598562835e-01, 2.958517299120460e+00
18, 9.126999974250000e-01, -1.674386415911771e-02, 1.004672782766810e+00, 9.313321341416121e-01, 1.327478498998099e-01, 2.959035790050811e+00
19, 9.035800099370001e-01, -1.803891354398791e-02, 1.002973049883402e+00, 9.321142196799063e-01, 1.322300852739872e-01, 2.954643812738690e+00
20, 8.940600156780000e-01, -1.938813921025660e-02, 9.995503788894768e-01, 9.339024915130110e-01, 1.321145681433442e-01, 2.945896655964995e+00
21, 8.841500282290000e-01, -2.078757699195316e-02, 9.949389693096564e-01, 9.364074125970037e-01, 1.316620505231307e-01, 2.934137256774948e+00
22, 8.738499879840000e-01, -2.222973748417632e-02, 9.896986270629672e-01, 9.392652869850703e-01, 1.305931489569335e-01, 2.920772502852459e+00
23, 8.631799817090000e-01, -2.370320098739601e-02, 9.842801600463695e-01, 9.421933848263897e-01, 1.289324836069048e-01, 2.906943936628835e+00
24, 8.521599769590000e-01, -2.519786168877333e-02, 9.789433142871014e-01, 9.450023828345023e-01, 1.268358967770764e-01, 2.893304839974486e+00
