Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
0,0.928068,0,2.67523,-0,6.06374e-08,0,0,0,0,0,0,1.00747,0.777595,-0.00219362,1.27266,1.07009,0.102,0.00074417,0.000160351,9.21945e-05,0.000766813,1.13143,0,0,0,0,7.50407
1,0.918343,0,2.6469,-0,6.06324e-08,0,0,0,0,0,0,0.998832,0.777595,-0.00332297,1.26583,1.05876,0.0793393,0.000771191,0.000143129,9.4842e-05,0.000790073,1.13131,0,0,0,0,7.57092
2,0.908817,0,2.61889,-0,6.06227e-08,0,0,0,0,0,0,0.989657,0.777595,-0.00450473,1.25861,1.04756,0.0569268,0.000810124,0.000130146,9.8696e-05,0.000826426,1.13106,0,0,0,0,7.70958
3,0.89939,0,2.59112,-0,6.0612e-08,0,0,0,0,0,0,0.979823,0.777595,-0.00574774,1.2509,1.03645,0.0347115,0.000850976,0.000118291,0.000101911,0.000865181,1.1308,0,0,0,0,7.86911
4,0.890208,0,2.56406,-0,6.06012e-08,0,0,0,0,0,0,0.969234,0.777595,-0.00704924,1.24263,1.02562,0.0130609,0.000891392,0.000106844,0.000103966,0.000903772,1.13053,0,0,0,0,8.02345
5,0.881494,0,2.53838,-0,6.05908e-08,0,0,0,0,0,0,0.957817,0.777595,-0.00840307,1.23375,1.01535,-0.0074782,0.000928869,9.59311e-05,0.000104706,0.000939661,1.13028,0,0,0,0,8.17149
6,0.873528,0,2.51493,-0,6.05814e-08,0,0,0,0,0,0,0.945521,0.777595,-0.0098011,1.22424,1.00597,-0.0262444,0.000961632,8.58188e-05,0.000104195,0.00097106,1.13004,0,0,0,0,8.30369
7,0.866303,0,2.49366,-0,6.0573e-08,0,0,0,0,0,0,0.932319,0.777595,-0.0112354,1.21408,0.997465,-0.0432544,0.000989306,7.68102e-05,0.000102743,0.000997588,1.12983,0,0,0,0,8.42107
8,0.859869,0,2.47475,-0,6.05656e-08,0,0,0,0,0,0,0.918205,0.777595,-0.0126993,1.20329,0.989898,-0.0583881,0.00101239,6.89713e-05,0.000100739,0.00101973,1.12965,0,0,0,0,8.51435
9,0.917331,0,2.64327,-0,6.062e-08,0,0,0,0,0,0,0.522439,0.777595,-0.0226241,0.937075,1.05731,0.076433,0.00135057,1.1811e-05,-0.000116913,0.00135567,1.131,0,0,0,0,9.80006
10,0.931084,0,2.68378,-0,6.0635e-08,0,0,0,0,0,0,0.509973,0.777595,-0.0214507,0.930154,1.07351,0.108839,0.00136261,2.48425e-05,-0.000136312,0.00136964,1.13137,0,0,0,0,9.81722
11,0.945751,0,2.72705,-0,6.06516e-08,0,0,0,0,0,0,0.498651,0.777595,-0.0202158,0.923967,1.09082,0.143456,0.00137325,4.10904e-05,-0.000157183,0.00138283,1.13178,0,0,0,0,9.81993
12,0.961272,0,2.77295,-0,6.06705e-08,0,0,0,0,0,0,0.488488,0.777595,-0.0189437,0.918495,1.10918,0.180175,0.00138047,6.06968e-05,-0.000178734,0.00139332,1.13225,0,0,0,0,9.79903
13,0.974785,0,2.81308,-0,6.06892e-08,0,0,0,0,0,0,0.479477,0.777595,-0.017663,0.913709,1.12523,0.212282,0.00140035,8.01048e-05,-0.000203197,0.00141728,1.13271,0,0,0,0,9.77487
14,0.981302,0,2.83298,-0,6.07068e-08,0,0,0,0,0,0,0.471591,0.777595,-0.016402,0.909572,1.13319,0.228202,0.00146839,9.12551e-05,-0.000253327,0.00149287,1.13315,0,0,0,0,9.81953
15,0.992302,0,2.86694,-0,6.07419e-08,0,0,0,0,0,0,0.46481,0.777595,-0.0150329,0.906051,1.14678,0.255367,0.00153931,0.000106415,-0.000370222,0.00158678,1.13402,0,0,0,0,9.82233
16,1.03313,0,2.98752,-0,6.07821e-08,0,0,0,0,0,0,0.459155,0.777595,-0.0132823,0.903135,1.19501,0.351833,0.00156545,0.000189786,-0.000570992,0.00167711,1.13502,0,0,0,0,9.91826
17,1.10493,0,3.19827,-0,6.08268e-08,0,0,0,0,0,0,0.454663,0.777595,-0.0110491,0.90083,1.27931,0.520432,0.0014032,0.00039401,-0.000721157,0.00162613,1.13613,0,0,0,0,9.85831
18,1.1806,0,3.42094,-0,6.08754e-08,0,0,0,0,0,0,0.451307,0.777595,-0.00846365,0.899113,1.36837,0.698564,0.00100455,0.000641374,-0.000595964,0.00133254,1.13734,0,0,0,0,9.18111
19,1.22973,0,3.56544,-0,6.0903e-08,0,0,0,0,0,0,0.448979,0.777595,-0.00570753,0.897925,1.42618,0.814171,0.000605521,0.000832782,-0.000189131,0.00104688,1.13802,0,0,0,0,8.3947
20,1.22524,0,3.55221,-0,6.09002e-08,0,0,0,0,0,0,0.447588,0.777595,-0.00287491,0.897216,1.42088,0.803583,0.000384955,0.000908986,0.00042283,0.00107389,1.13795,0,0,0,0,8.70613
21,1.14548,0,3.31797,-0,6.08589e-08,0,0,0,0,0,0,0.447117,0.777595,0,0.896977,1.32719,0.616188,0.000507719,0.00088299,0.00119206,0.00156795,1.13693,0,0,0,0,9.19948
22,1.0012,0,2.89316,-0,6.075e-08,0,0,0,0,0,0,0.447588,0.777595,0.00287491,0.897216,1.15726,0.276339,0.000892051,0.000576498,0.00171802,0.00201983,1.13422,0,0,0,0,10.8192
23,0.831304,0,2.39487,-0,6.06102e-08,0,0,0,0,0,0,0.448979,0.777595,0.00570753,0.897925,0.957949,-0.122287,0.00153465,0.000211928,0.0021229,0.00262807,1.13076,0,0,0,0,10.9876
24,0.66392,0,1.90656,-0,6.04645e-08,0,0,0,0,0,0,0.451307,0.777595,0.00846365,0.899113,0.762624,-0.512936,0.00223921,-0.000206506,0.00221632,0.00315733,1.12715,0,0,0,0,10.6696
25,0.869364,0,2.50235,-0,6.05707e-08,0,0,0,0,0,0,0.582894,0.777595,-0.0264237,0.972171,1.00094,-0.0363064,0.00131286,-2.24151e-05,-5.76456e-05,0.00131431,1.12978,0,0,0,0,9.67991
26,0.880914,0,2.53626,-0,6.05826e-08,0,0,0,0,0,0,0.566315,0.777595,-0.0256273,0.962301,1.0145,-0.00917801,0.00131708,-1.51563e-05,-7.01301e-05,0.00131904,1.13007,0,0,0,0,9.70704
27,0.892542,0,2.5704,-0,6.05944e-08,0,0,0,0,0,0,0.550666,0.777595,-0.0247226,0.953151,1.02816,0.0181345,0.00132598,-7.40229e-06,-8.38737e-05,0.00132865,1.13036,0,0,0,0,9.73758
28,0.904565,0,2.60572,-0,6.06067e-08,0,0,0,0,0,0,0.53602,0.777595,-0.0237187,0.94474,1.04229,0.0463951,0.00133761,1.34477e-06,-9.93795e-05,0.0013413,1.13067,0,0,0,0,9.77323
29,0.510355,0,1.4608,-0,6.03159e-08,0,0,0,0,0,0,0.454663,0.777595,0.0110491,0.90083,0.58432,-0.869545,0.00286844,-0.000607859,0.00197779,0.00353682,1.12348,0,0,0,0,9.96463
30,0.388542,0,1.10882,-0,6.01803e-08,0,0,0,0,0,0,0.459155,0.777595,0.0132823,0.903135,0.443528,-1.15113,0.00304583,-0.000829641,0.00138687,0.00344801,1.12013,0,0,0,0,8.80853
