Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
0,0.940551,0,2.71202,-0,6.06511e-08,0,0,0,0,0,0,0.944321,0.526372,-0.00123603,1.08112,1.08481,0.131434,0.000769296,0.000145575,9.80228e-05,0.000789061,1.13177,0,0,0,0,7.70311
1,0.931337,0,2.68491,-0,6.06419e-08,0,0,0,0,0,0,0.935006,0.526372,-0.00247543,1.07299,1.07397,0.109746,0.000733286,0.00011269,9.25234e-05,0.000747641,1.13154,0,0,0,0,7.44737
2,0.92148,0,2.65619,-0,6.06366e-08,0,0,0,0,0,0,0.925255,0.526372,-0.00374985,1.06451,1.06248,0.0867662,0.000757528,9.83257e-05,9.46995e-05,0.00076973,1.13141,0,0,0,0,7.51255
3,0.911842,0,2.62785,-0,6.0627e-08,0,0,0,0,0,0,0.914901,0.526372,-0.00508343,1.05553,1.05114,0.0640973,0.000794381,8.70796e-05,9.82263e-05,0.000805154,1.13117,0,0,0,0,7.65882
4,0.90228,0,2.5997,-0,6.06165e-08,0,0,0,0,0,0,0.903805,0.526372,-0.00648613,1.04593,1.03988,0.0415772,0.000833828,7.66783e-05,0.000101223,0.000843442,1.13091,0,0,0,0,7.81897
5,0.893026,0,2.57244,-0,6.0606e-08,0,0,0,0,0,0,0.891855,0.526372,-0.00795483,1.03563,1.02898,0.0197703,0.000872247,6.64645e-05,0.000103013,0.00088082,1.13065,0,0,0,0,7.98146
6,0.884264,0,2.54665,-0,6.0596e-08,0,0,0,0,0,0,0.878971,0.526372,-0.00948257,1.02457,1.01866,-0.000868341,0.000908121,5.67342e-05,0.000103559,0.000915766,1.1304,0,0,0,0,8.12899
7,0.876348,0,2.52334,-0,6.05867e-08,0,0,0,0,0,0,0.865095,0.526372,-0.0110602,1.01271,1.00934,-0.0195142,0.00093977,4.77689e-05,0.00010293,0.000946596,1.13017,0,0,0,0,8.26738
8,0.869235,0,2.50241,-0,6.05785e-08,0,0,0,0,0,0,0.850198,0.526372,-0.0126787,1.00003,1.00096,-0.0362602,0.000966974,3.98424e-05,0.000101444,0.000973097,1.12997,0,0,0,0,8.38132
9,0.863021,0,2.48412,-0,6.05712e-08,0,0,0,0,0,0,0.834271,0.526372,-0.0143307,0.98655,0.993649,-0.0508876,0.000988923,3.29529e-05,9.93465e-05,0.000994447,1.12979,0,0,0,0,8.48505
10,0.85737,0,2.4675,-0,6.05648e-08,0,0,0,0,0,0,0.817328,0.526372,-0.0160107,0.972291,0.987001,-0.0641817,0.00100766,2.6988e-05,9.71021e-05,0.00101269,1.12963,0,0,0,0,8.56408
11,0.887663,0,2.5651,-0,6.07506e-08,0,0,0,0,0,0,0.850198,0.526372,0.0126787,1.00003,1.02604,0.0138991,0.000167402,0.000202967,-1.18871e-05,0.000263363,1.13424,0,0,0,0,4.39285
12,0.895895,0,2.58908,-0,6.07539e-08,0,0,0,0,0,0,0.865095,0.526372,0.0110602,1.01271,1.03563,0.0330776,0.000155199,0.000205143,-1.09716e-05,0.00025747,1.13432,0,0,0,0,4.3467
13,0.903266,0,2.61055,-0,6.07568e-08,0,0,0,0,0,0,0.878971,0.526372,0.00948257,1.02457,1.04422,0.0502556,0.000139513,0.000207542,-9.52163e-06,0.000250256,1.13439,0,0,0,0,4.28303
14,0.909939,0,2.62999,-0,6.07595e-08,0,0,0,0,0,0,0.891855,0.526372,0.00795483,1.03563,1.052,0.0658073,0.000121727,0.000209609,-7.65193e-06,0.000242512,1.13446,0,0,0,0,4.21662
15,0.915799,0,2.64704,-0,6.07615e-08,0,0,0,0,0,0,0.903805,0.526372,0.00648613,1.04593,1.05882,0.0794472,0.000103419,0.000211313,-5.53841e-06,0.000235328,1.13451,0,0,0,0,4.15129
16,0.921072,0,2.6623,-0,6.07617e-08,0,0,0,0,0,0,0.914901,0.526372,0.00508343,1.05553,1.06492,0.0916524,8.63807e-05,0.000212104,-3.45519e-06,0.000229045,1.13451,0,0,0,0,4.09646
17,0.925804,0,2.67572,-0,6.07574e-08,0,0,0,0,0,0,0.925255,0.526372,0.00374985,1.06451,1.07029,0.102393,7.40995e-05,0.000211411,-1.93844e-06,0.000224029,1.13441,0,0,0,0,4.05503
18,0.681128,0,1.95758,-0,6.05019e-08,0,0,0,0,0,0,0.307392,0.526372,0.00955094,0.60963,0.783033,-0.472119,0.0022256,-0.000203561,0.00220179,0.00313729,1.12807,0,0,0,0,10.5201
19,0.526342,0,1.50779,-0,6.0353e-08,0,0,0,0,0,0,0.311179,0.526372,0.0124685,0.611601,0.603114,-0.831957,0.00277554,-0.000586158,0.00191288,0.00342145,1.12439,0,0,0,0,9.91802
20,0.402939,0,1.15089,-0,6.02191e-08,0,0,0,0,0,0,0.316248,0.526372,0.0149886,0.614252,0.460354,-1.11748,0.00291338,-0.000790744,0.00132586,0.00329712,1.12109,0,0,0,0,8.83505
21,0.329939,0,0.940095,-0,6.01087e-08,0,0,0,0,0,0,0.322629,0.526372,0.0169642,0.617612,0.376038,-1.28611,0.00271988,-0.000787237,0.000800098,0.00294239,1.11836,0,0,0,0,7.86334
22,0.307545,0,0.874234,-0,6.00023e-08,0,0,0,0,0,0,0.330282,0.526372,0.0185091,0.621688,0.349694,-1.3388,0.00255709,-0.000709919,0.000536048,0.0027074,1.11574,0,0,0,0,7.54499
