Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
25,0.82796,0,2.38192,-0,6.05468e-08,0,0,0,0,0,0,0.608208,0.23926,-0.027766,0.654167,0.95277,-0.132645,0.00101099,-1.57019e-05,7.77231e-05,0.0010141,1.12918,0,0,0,0,8.61972
26,0.822668,0,2.36641,-0,6.05412e-08,0,0,0,0,0,0,0.583614,0.23926,-0.0295814,0.631447,0.946563,-0.145058,0.00103629,-2.2564e-05,7.31573e-05,0.00103911,1.12905,0,0,0,0,8.69973
27,0.818444,0,2.35403,-0,6.05368e-08,0,0,0,0,0,0,0.558488,0.23926,-0.0312588,0.608384,0.941612,-0.15496,0.00106258,-3.01192e-05,6.67224e-05,0.0010651,1.12894,0,0,0,0,8.78682
28,0.816082,0,2.34712,-0,6.05345e-08,0,0,0,0,0,0,0.53297,0.23926,-0.0327431,0.585127,0.938848,-0.160488,0.00108736,-3.76341e-05,5.81045e-05,0.00108956,1.12888,0,0,0,0,8.87068
29,0.81631,0,2.34779,-0,6.05348e-08,0,0,0,0,0,0,0.507204,0.23926,-0.0339833,0.561832,0.939118,-0.159949,0.00110868,-4.42389e-05,4.73672e-05,0.00111058,1.12889,0,0,0,0,8.95043
30,0.819487,0,2.3571,-0,6.0538e-08,0,0,0,0,0,0,0.481342,0.23926,-0.0349395,0.538662,0.942839,-0.152507,0.00112511,-4.9138e-05,3.49238e-05,0.00112672,1.12897,0,0,0,0,9.02005
31,0.825578,0,2.37493,-0,6.0544e-08,0,0,0,0,0,0,0.455542,0.23926,-0.0355879,0.515782,0.949972,-0.138241,0.00113569,-5.18057e-05,2.14529e-05,0.00113708,1.12912,0,0,0,0,9.08014
32,0.834122,0,2.39995,-0,6.05524e-08,0,0,0,0,0,0,0.429962,0.23926,-0.0359234,0.493359,0.95998,-0.118226,0.00114063,-5.21084e-05,7.75855e-06,0.00114184,1.12932,0,0,0,0,9.12963
33,0.937221,0,2.70291,-0,6.06594e-08,0,0,0,0,0,0,0.862639,0.23926,-0.00139669,0.895206,1.08116,0.124145,0.000707695,0.000100457,9.14339e-05,0.000720614,1.13197,0,0,0,0,7.40253
34,0.928327,0,2.67672,-0,6.06502e-08,0,0,0,0,0,0,0.852113,0.23926,-0.0027972,0.88507,1.07069,0.103194,0.000665249,7.39689e-05,8.49818e-05,0.000674721,1.13175,0,0,0,0,7.12068
35,0.91856,0,2.64824,-0,6.06446e-08,0,0,0,0,0,0,0.841095,0.23926,-0.00423729,0.874474,1.0593,0.0804077,0.000685547,6.2168e-05,8.66742e-05,0.000693795,1.13161,0,0,0,0,7.18612
36,0.908985,0,2.6201,-0,6.06352e-08,0,0,0,0,0,0,0.829395,0.23926,-0.00574421,0.863235,1.04804,0.0578913,0.000719001,5.27646e-05,8.98348e-05,0.00072651,1.13138,0,0,0,0,7.3332
37,0.899374,0,2.59182,-0,6.06251e-08,0,0,0,0,0,0,0.816856,0.23926,-0.00732925,0.851207,1.03673,0.0352674,0.000755103,4.3955e-05,9.25527e-05,0.000762023,1.13112,0,0,0,0,7.49742
38,0.89008,0,2.56446,-0,6.06149e-08,0,0,0,0,0,0,0.803354,0.23926,-0.00898886,0.838274,1.02578,0.0133833,0.000790455,3.53734e-05,9.41878e-05,0.000796832,1.13087,0,0,0,0,7.66736
39,0.881235,0,2.53844,-0,6.06052e-08,0,0,0,0,0,0,0.788795,0.23926,-0.0107152,0.824352,1.01538,-0.0074338,0.000824052,2.73417e-05,9.47478e-05,0.000829931,1.13063,0,0,0,0,7.82243
40,0.854463,0,2.45973,-0,6.05757e-08,0,0,0,0,0,0,0.71914,0.23926,-0.018092,0.758113,0.983892,-0.0704009,0.000918957,5.05358e-06,8.90615e-05,0.000923276,1.1299,0,0,0,0,8.27114
41,0.8494,0,2.44486,-0,6.05701e-08,0,0,0,0,0,0,0.698886,0.23926,-0.0200175,0.738978,0.977942,-0.0822997,0.000935308,1.67306e-06,8.71019e-05,0.000939357,1.12976,0,0,0,0,8.34365
42,0.844352,0,2.43002,-0,6.05645e-08,0,0,0,0,0,0,0.677583,0.23926,-0.0219639,0.71892,0.97201,-0.0941647,0.000951882,-1.59591e-06,8.52645e-05,0.000955694,1.12962,0,0,0,0,8.4087
43,0.87327,0,2.51501,-0,6.05964e-08,0,0,0,0,0,0,0.773115,0.23926,-0.0124979,0.809388,1.006,-0.0261765,0.00085369,2.01327e-05,9.42126e-05,0.000859108,1.13041,0,0,0,0,7.96397
44,0.866134,0,2.49403,-0,6.05886e-08,0,0,0,0,0,0,0.756281,0.23926,-0.0143268,0.793355,0.997612,-0.0429613,0.000879336,1.40216e-05,9.2893e-05,0.00088434,1.13022,0,0,0,0,8.08578
45,0.859977,0,2.47593,-0,6.05818e-08,0,0,0,0,0,0,0.738284,0.23926,-0.0161936,0.776255,0.990373,-0.0574386,0.000900704,9.0385e-06,9.10587e-05,0.00090534,1.13005,0,0,0,0,8.18691
46,0.725994,0,2.08818,-0,6.05373e-08,0,0,0,0,0,0,0.142917,0.23926,0.0107924,0.278903,0.835272,-0.367642,0.00175094,-0.000168859,0.00173684,0.00247203,1.12895,0,0,0,0,10.4629
47,0.571287,0,1.63845,-0,6.0405e-08,0,0,0,0,0,0,0.147197,0.23926,0.0140893,0.281266,0.65538,-0.727425,0.00216882,-0.00045567,0.00149382,0.00267262,1.12568,0,0,0,0,9.92945
48,0.447963,0,1.28239,-0,6.03199e-08,0,0,0,0,0,0,0.152925,0.23926,0.016937,0.284461,0.512954,-1.01228,0.00229705,-0.000607,0.00104154,0.00259416,1.12357,0,0,0,0,8.89857
49,0.377832,0,1.0809,-0,6.02878e-08,0,0,0,0,0,0,0.160135,0.23926,0.0191693,0.288541,0.43236,-1.17347,0.00210345,-0.000574998,0.000613682,0.00226533,1.12278,0,0,0,0,7.80777
50,0.363245,0,1.03918,-0,6.02869e-08,0,0,0,0,0,0,0.168783,0.23926,0.020915,0.293548,0.415673,-1.20684,0.00186855,-0.000456577,0.000384912,0.00196166,1.12276,0,0,0,0,7.24459
51,0.3872,0,1.1083,-0,6.03108e-08,0,0,0,0,0,0,0.178839,0.23926,0.022523,0.29956,0.443319,-1.15155,0.00165621,-0.000313971,0.000278343,0.00170853,1.12335,0,0,0,0,7.05791
52,0.42665,0,1.22296,-0,6.03751e-08,0,0,0,0,0,0,0.190329,0.23926,0.0241562,0.306682,0.489186,-1.05981,0.00143583,-0.000180758,0.000206244,0.00146179,1.12494,0,0,0,0,6.91165
53,0.466547,0,1.3391,-0,6.04335e-08,0,0,0,0,0,0,0.203289,0.23926,0.0257783,0.315018,0.53564,-0.966905,0.00128448,-8.47009e-05,0.000156174,0.00129671,1.12638,0,0,0,0,6.85944
54,0.503768,0,1.44633,-0,6.04467e-08,0,0,0,0,0,0,0.217725,0.23926,0.0273529,0.32465,0.578531,-0.881122,0.00123484,-1.20027e-05,0.000125803,0.00124129,1.12671,0,0,0,0,7.04876
55,0.541186,0,1.5532,-0,6.0433e-08,0,0,0,0,0,0,0.233622,0.23926,0.0288492,0.335644,0.621282,-0.795621,0.00123703,4.88127e-05,0.000104869,0.00124243,1.12637,0,0,0,0,7.3822
56,0.571815,0,1.64226,-0,6.04685e-08,0,0,0,0,0,0,0.250939,0.23926,0.030245,0.348038,0.656902,-0.72438,0.00116102,7.51262e-05,8.24496e-05,0.00116637,1.12725,0,0,0,0,7.41566
57,0.589391,0,1.69291,-0,6.04746e-08,0,0,0,0,0,0,0.269615,0.23926,0.0315252,0.361844,0.677166,-0.683853,0.00116059,7.85021e-05,6.95421e-05,0.00116532,1.1274,0,0,0,0,7.57504
58,0.597161,0,1.71449,-0,6.0455e-08,0,0,0,0,0,0,0.28957,0.23926,0.0326788,0.377047,0.685795,-0.666595,0.00120752,7.45814e-05,6.07356e-05,0.00121135,1.12691,0,0,0,0,7.81494
59,0.598347,0,1.71682,-0,6.04266e-08,0,0,0,0,0,0,0.310711,0.23926,0.0336944,0.393601,0.68673,-0.664725,0.00126117,6.62453e-05,5.2268e-05,0.00126399,1.12621,0,0,0,0,8.03146
60,1.05259,0,3.04503,-0,6.08005e-08,0,0,0,0,0,0,0.138175,0.23926,0.00366595,0.276317,1.21801,0.397836,0.000745506,0.000470046,0.00145615,0.00170209,1.13547,0,0,0,0,10.075
61,0.890166,0,2.56828,-0,6.0678e-08,0,0,0,0,0,0,0.139949,0.23926,0.00727798,0.27728,1.02731,0.0164376,0.00125304,0.00015941,0.00174491,0.00215412,1.13244,0,0,0,0,10.5898
62,0.745611,0,2.14977,-0,6.06459e-08,0,0,0,0,0,0,0.632145,0.23926,0.0258643,0.676403,0.859906,-0.318373,0.000148322,0.000117032,-9.72545e-06,0.000189184,1.13164,0,0,0,0,3.55541
63,0.785196,0,2.26587,-0,6.06867e-08,0,0,0,0,0,0,0.655305,0.23926,0.0239196,0.698027,0.906347,-0.225491,9.01855e-05,0.00012095,-5.0858e-06,0.000150958,1.13265,0,0,0,0,3.27151
64,0.810741,0,2.34092,-0,6.07133e-08,0,0,0,0,0,0,0.677583,0.23926,0.0219639,0.71892,0.936369,-0.165446,8.1458e-05,0.00012339,-4.41846e-06,0.000147919,1.13331,0,0,0,0,3.2439
65,0.829112,0,2.39488,-0,6.07309e-08,0,0,0,0,0,0,0.698886,0.23926,0.0200175,0.738978,0.957952,-0.122281,8.63832e-05,0.000124751,-4.98106e-06,0.000151822,1.13375,0,0,0,0,3.30277
66,0.844333,0,2.43947,-0,6.07427e-08,0,0,0,0,0,0,0.71914,0.23926,0.018092,0.758113,0.97579,-0.0866049,9.08249e-05,0.000125484,-5.56129e-06,0.000155004,1.13404,0,0,0,0,3.35501
67,0.858023,0,2.47948,-0,6.07511e-08,0,0,0,0,0,0,0.738284,0.23926,0.0161936,0.776255,0.991793,-0.0545981,9.02123e-05,0.000126485,-5.6806e-06,0.000155464,1.13425,0,0,0,0,3.37391
68,0.870185,0,2.51498,-0,6.07576e-08,0,0,0,0,0,0,0.756281,0.23926,0.0143268,0.793355,1.00599,-0.0261978,8.46309e-05,0.000128093,-5.27075e-06,0.000153617,1.13441,0,0,0,0,3.36185
