"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,       "CD"       ,       "CL"       ,       "CMz"      
          0,           0,           0,       -4.39404164,        4.04921909,      0.4875962618,      0.2116790672
          0,           0,           1,      -4.561428682,       2.608178929,      0.4629250222,      0.2093006346
          0,           0,           2,      -4.929928583,       1.971274399,        0.46485733,      0.2231923928
          0,           0,           3,       -5.10310832,       1.644507061,      0.4712859892,      0.2337419296
          0,           0,           4,      -5.223081034,       1.450245648,      0.4743754465,      0.2398150328
          0,           0,           5,      -5.297864244,       1.320764286,      0.4764947515,       0.243767537
          0,           0,           6,      -5.338200962,       1.227103497,      0.4785350096,      0.2467226046
          0,           0,           7,      -5.357954572,       1.155201428,      0.4804574595,      0.2490636853
          0,           0,           8,      -5.364352714,       1.097437726,      0.4821340344,      0.2509483881
          0,           0,           9,      -5.360691574,       1.049266155,       0.483568167,      0.2524775968
          0,           0,          10,      -5.349313673,       1.007747878,       0.484839665,      0.2537250238
          0,           0,          11,      -5.332257456,      0.9708204878,      0.4860657141,      0.2547324977
          0,           0,          12,       -5.31145489,      0.9369911073,       0.487372345,      0.2554908419
          0,           0,          13,      -5.288986114,      0.9051641618,      0.4888748175,      0.2559518669
          0,           0,          14,       -5.26662534,      0.8745343371,      0.4906513558,      0.2560315475
          0,           0,          15,      -5.245445359,      0.8444942382,      0.4927228557,      0.2556070718
          0,           0,          16,      -5.225758459,      0.8145985396,      0.4950592829,      0.2545413967
          0,           0,          17,      -5.207453626,      0.7845329468,      0.4975779811,      0.2526881353
          0,           0,          18,       -5.19033157,      0.7540975272,      0.5001630338,      0.2499018699
          0,           0,          19,      -5.174178096,      0.7231465765,      0.5026778116,      0.2460391301
          0,           0,          20,      -5.158755868,      0.6915834656,      0.5049856416,      0.2409717816
          0,           0,          21,      -5.143698113,      0.6593585416,      0.5069660373,      0.2345977321
          0,           0,          22,      -5.128678287,      0.6264599305,      0.5085244381,      0.2268485601
          0,           0,          23,      -5.113532818,       0.592901584,      0.5095959869,      0.2176913901
          0,           0,          24,       -5.09825542,      0.5587192677,      0.5101595359,      0.2071394592
          0,           0,          25,      -5.082931008,      0.5239830421,      0.5101968592,      0.1952409178
          0,           0,          26,      -5.067771111,      0.4887676038,      0.5097182396,       0.182071301
          0,           0,          27,      -5.052991812,      0.4531658793,      0.5087513567,      0.1677418941
          0,           0,          28,      -5.038821959,       0.417296853,      0.5073239421,       0.152398171
          0,           0,          29,      -5.025465271,      0.3813098527,      0.5054525573,      0.1362118639
          0,           0,          30,      -5.013131627,      0.3453727696,        0.50312183,      0.1193625512
          0,           0,          31,      -5.002020433,      0.3096729877,      0.5003166896,      0.1020427968
          0,           0,          32,      -4.992358839,      0.2744128842,      0.4970148292,     0.08445020473
          0,           0,          33,      -4.984400465,      0.2398044116,      0.4931869306,     0.06677818297
          0,           0,          34,      -4.978424553,      0.2060655881,      0.4887802858,     0.04920634755
          0,           0,          35,      -4.974677785,      0.1734170982,      0.4837639807,     0.03190535984
