"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
         17,              0.17,      -8.422498043,      -9.222956437,      -9.552023449,                 0,       2.048074821,  -0.0003448981011,      0.1194682728
         18,              0.18,      -8.386018264,      -9.203684399,      -9.550101032,                 0,        2.04689047,  -0.0002627338143,      0.1194552423
         19,              0.19,      -8.441448112,      -9.270315462,      -9.640551096,                 0,       2.042863589,   6.523488374e-05,      0.1194441902
         20,               0.2,      -8.600345825,      -9.433702418,      -9.811089221,                 0,       2.036252494,   0.0003316112614,      0.1194344523
         21,              0.21,      -8.947063343,      -9.773293676,      -10.09749738,                 0,       2.027151375,   0.0003729133926,      0.1194251213
         22,              0.22,      -9.043224791,      -9.845898183,        -10.160015,                 0,       2.016057336,   0.0002971964025,      0.1194154283
         23,              0.23,       -8.70261277,      -9.522822583,      -9.882797648,                 0,       2.004497701,   0.0003337562117,      0.1194047393
         24,              0.24,      -8.579992487,      -9.406492679,      -9.776443068,                 0,       1.990529415,   0.0001389631722,      0.1193927238
         25,              0.25,      -8.592176861,      -9.421374527,      -9.785521819,                 0,       1.976608172,   3.729086397e-05,      0.1193794667
         26,              0.26,      -8.735184171,      -9.561954664,      -9.910900072,                 0,       1.962773843,  -1.187215686e-05,      0.1193652846
         27,              0.27,      -9.106981744,       -9.92439157,      -10.22040268,                 0,       1.948778103,  -8.236319874e-05,      0.1193505932
         28,              0.28,      -9.315398002,      -10.13725421,      -10.35650825,                 0,        1.93529926,   -5.91473708e-05,      0.1193357913
         29,              0.29,      -8.904972666,       -9.73377813,      -10.05309538,                 0,       1.922729049,   8.237915107e-05,      0.1193212803
         30,               0.3,      -8.781304533,      -9.607788694,      -9.942206325,                 0,       1.908730336,   8.781779563e-06,      0.1193073859
         31,              0.31,      -8.785877503,      -9.609157837,      -9.948218339,                 0,       1.895797044,   2.001059824e-05,      0.1192943727
         32,              0.32,      -8.881657647,      -9.704607437,      -10.04364384,                 0,       1.883528498,   6.973097119e-05,      0.1192822751
         33,              0.33,      -9.078804084,       -9.90083044,      -10.23894098,                 0,        1.87176128,   9.574463673e-05,      0.1192708968
         34,              0.34,      -9.430314205,      -10.26366743,      -10.52842033,                 0,       1.860318792,   7.752219338e-05,      0.1192599176
         35,              0.35,      -9.375914566,      -10.18782113,       -10.4350871,                 0,       1.850561009,   0.0001660883019,      0.1192490105
         36,              0.36,      -9.088451033,      -9.908842321,      -10.24494885,                 0,       1.840261567,   0.0001855752441,      0.1192377831
         37,              0.37,       -8.96458402,      -9.789181842,      -10.15937134,                 0,       1.829702766,   8.369710541e-05,      0.1192259691
         38,              0.38,      -8.955302727,      -9.779201409,      -10.16701923,                 0,       1.819893805,   1.227305289e-05,      0.1192135173
         39,              0.39,      -9.056333596,      -9.876113676,      -10.26775886,                 0,        1.81052327,  -2.934549182e-05,      0.1192005375
         40,               0.4,      -9.310717906,      -10.12951731,      -10.47601335,                 0,       1.801408403,  -7.356844083e-05,      0.1191872382
         41,              0.41,       -9.62410644,      -10.42379092,      -10.66560402,                 0,       1.792568678,  -0.0001192363041,      0.1191738458
         42,              0.42,       -9.35447224,       -10.1614261,      -10.46539797,                 0,       1.785418155,  -2.596336074e-05,      0.1191605777
         43,              0.43,      -9.176029025,      -9.991571084,      -10.33764981,                 0,       1.777160862,  -7.742506189e-07,      0.1191475751
         44,              0.44,      -9.120042953,      -9.936459216,      -10.29164256,                 0,       1.769027804,  -2.987269674e-05,      0.1191349363
         45,              0.45,       -9.15143523,      -9.968945651,      -10.31220445,                 0,       1.761427128,  -3.883972571e-05,      0.1191226886
         46,              0.46,      -9.253431189,      -10.07187655,       -10.3878787,                 0,       1.754087006,   -4.36998075e-05,       0.119110765
         47,              0.47,      -9.428030513,       -10.2388759,      -10.51577177,                 0,       1.746893538,  -7.081060292e-05,      0.1190990368
         48,              0.48,      -9.624036206,      -10.41812214,      -10.67135478,                 0,       1.739983132,  -0.0001092410127,      0.1190873658
         49,              0.49,      -9.570779506,       -10.3720441,      -10.66105974,                 0,       1.733899033,  -0.0001035906766,      0.1190756288
         50,               0.5,      -9.404724543,      -10.22219158,      -10.55019942,                 0,        1.72772393,  -0.0001010896273,      0.1190636952
         51,              0.51,      -9.304152372,      -10.12909598,      -10.48251889,                 0,       1.721255651,  -0.0001499812191,       0.119051475
         52,              0.52,      -9.288470641,      -10.11544325,      -10.47856766,                 0,       1.715023317,  -0.0002133127995,      0.1190389541
         53,              0.53,      -9.362973498,      -10.18663534,       -10.5448352,                 0,       1.709049479,  -0.0002666317059,      0.1190261696
         54,              0.54,      -9.533815629,      -10.34915942,      -10.67080329,                 0,       1.703206827,   -0.000316212606,      0.1190131819
         55,              0.55,      -9.682243845,      -10.47467124,      -10.76153778,                 0,       1.697770936,  -0.0003492913782,      0.1190000551
         56,              0.56,      -9.586477792,      -10.37651017,      -10.66512031,                 0,       1.692822893,   -0.000336553399,      0.1189868471
         57,              0.57,      -9.464034191,      -10.26280804,      -10.56813569,                 0,       1.687651408,  -0.0003290006446,      0.1189735874
         58,              0.58,       -9.40842478,      -10.21158844,      -10.52758946,                 0,       1.682354347,  -0.0003463362495,       0.118960298
         59,              0.59,      -9.415177789,       -10.2194725,      -10.53249747,                 0,        1.67723789,  -0.0003680431735,      0.1189469911
         60,               0.6,      -9.468420118,      -10.27214998,      -10.57442062,                 0,       1.672312139,  -0.0003844169159,      0.1189336472
         61,              0.61,      -9.553763929,      -10.35330281,      -10.64661849,                 0,       1.667525508,  -0.0004002194786,       0.118920216
         62,              0.62,      -9.649717317,      -10.44079335,      -10.73465499,                 0,       1.662884551,  -0.0004163662159,      0.1189066341
         63,              0.63,      -9.701497972,      -10.48699206,      -10.79007776,                 0,       1.658421477,  -0.0004260038808,      0.1188928393
         64,              0.64,      -9.669510266,      -10.46394383,      -10.77520589,                 0,        1.65407729,  -0.0004281545133,      0.1188787748
         65,              0.65,       -9.60458172,      -10.41200014,      -10.73794188,                 0,       1.649746178,  -0.0004335595707,      0.1188643967
         66,              0.66,       -9.56439512,      -10.37866905,      -10.71987912,                 0,       1.645485313,  -0.0004478926654,      0.1188496905
         67,              0.67,      -9.571422054,      -10.38604932,      -10.73200589,                 0,       1.641297523,  -0.0004672677589,      0.1188346811
         68,              0.68,      -9.625176721,      -10.43365883,      -10.77236802,                 0,       1.637228007,  -0.0004847243568,      0.1188194267
         69,              0.69,      -9.696034037,      -10.49179655,      -10.81934951,                 0,       1.633292133,  -0.0004940067846,      0.1188040125
         70,               0.7,      -9.720997225,      -10.50549667,      -10.82444073,                 0,       1.629508352,  -0.0004891337498,      0.1187885437
         71,              0.71,      -9.682993559,      -10.46669802,      -10.77793552,                 0,       1.625811661,   -0.000473292329,      0.1187731383
         72,              0.72,      -9.632553271,      -10.41998563,      -10.72804848,                 0,       1.622119686,  -0.0004564638788,      0.1187579248
         73,              0.73,      -9.603129536,      -10.39340543,      -10.70050997,                 0,       1.618447468,  -0.0004421554744,      0.1187430445
         74,              0.74,      -9.601541581,      -10.39293171,      -10.69843755,                 0,       1.614842405,  -0.0004286533771,      0.1187286485
         75,              0.75,      -9.623582431,      -10.41431675,      -10.71922616,                 0,       1.611323048,  -0.0004143506226,      0.1187148923
         76,              0.76,      -9.661151274,      -10.44937315,      -10.75775644,                 0,       1.607887681,  -0.0003988944529,      0.1187019351
         77,              0.77,      -9.702051983,      -10.48678139,       -10.8040804,                 0,        1.60453339,   -0.000381575568,      0.1186899416
         78,              0.78,      -9.730612787,      -10.51366572,      -10.84233951,                 0,       1.601303656,  -0.0003610831266,      0.1186790845
         79,              0.79,      -9.735492992,       -10.5213105,      -10.85872842,                 0,       1.598152976,   -0.000337761487,      0.1186695481
         80,               0.8,      -9.723644496,      -10.51495066,      -10.85801599,                 0,       1.595044894,  -0.0003134225359,      0.1186615267
         81,              0.81,       -9.71209693,      -10.50773399,      -10.85523936,                 0,       1.591970875,  -0.0002898297897,      0.1186552234
         82,              0.82,      -9.712677819,      -10.50923557,      -10.85993222,                 0,       1.588939548,  -0.0002669943676,       0.118650848
         83,              0.83,      -9.726240357,      -10.52004883,      -10.87211158,                 0,       1.585965709,  -0.0002431516648,      0.1186486127
         84,              0.84,      -9.743159919,      -10.53186638,      -10.88299732,                 0,        1.58305808,  -0.0002159899726,      0.1186487255
         85,              0.85,      -9.749680458,       -10.5337186,      -10.88028037,                 0,       1.580215189,  -0.0001841347668,      0.1186513828
         86,              0.86,      -9.740171167,      -10.52227364,      -10.86096902,                 0,       1.577424949,  -0.0001480973146,      0.1186567617
         87,              0.87,      -9.721880467,      -10.50452039,      -10.83546066,                 0,       1.574673758,  -0.0001097814779,       0.118665014
         88,              0.88,      -9.705997698,       -10.4900097,      -10.81595224,                 0,       1.571957389,  -7.083176255e-05,       0.118676261
         89,              0.89,       -9.69950529,      -10.48451365,      -10.80870967,                 0,       1.569280651,  -3.204198577e-05,      0.1186905889
         90,               0.9,      -9.704000679,      -10.48915374,      -10.81475367,                 0,       1.566649616,   6.408395426e-06,      0.1187080445
         91,              0.91,      -9.717219717,      -10.50169948,      -10.83181602,                 0,       1.564067211,   4.459955027e-05,      0.1187286318
         92,              0.92,      -9.735042569,      -10.51845563,      -10.85578414,                 0,       1.561567002,   8.283226729e-05,      0.1187523115
         93,              0.93,      -9.751197492,      -10.53396616,      -10.87985246,                 0,       1.559127121,   0.0001210685012,      0.1187790025
         94,              0.94,      -9.761289764,      -10.54444074,       -10.8981584,                 0,        1.55672857,   0.0001592007007,      0.1188085808
         95,              0.95,      -9.764882116,      -10.54940564,      -10.90886906,                 0,       1.554366555,   0.0001968678058,      0.1188408806
         96,              0.96,      -9.764927458,      -10.55101186,      -10.91421519,                 0,       1.552037387,   0.0002335001118,      0.1188756965
         97,              0.97,      -9.765263145,      -10.55216934,       -10.9175633,                 0,        1.54974118,   0.0002687875991,      0.1189127861
         98,              0.98,      -9.767683736,      -10.55422169,      -10.92038198,                 0,       1.547479958,   0.0003028807686,      0.1189518716
         99,              0.99,      -9.771064733,      -10.55627998,      -10.92149648,                 0,       1.545255829,   0.0003362432301,       0.118992642
        100,                 1,      -9.772638293,       -10.5563147,      -10.91854214,                 0,       1.543069312,   0.0003692930395,      0.1190347542
        101,              1.01,      -9.770394561,      -10.55305351,      -10.91051641,                 0,       1.540918657,   0.0004020877051,      0.1190778355
        102,              1.02,       -9.76478097,      -10.54720728,      -10.89928001,                 0,       1.538800849,   0.0004342471522,       0.119121485
        103,              1.03,       -9.75834107,      -10.54107605,      -10.88859444,                 0,       1.536713514,   0.0004651398275,      0.1191652766
        104,              1.04,      -9.754006852,      -10.53717406,      -10.88197296,                 0,       1.534656005,   0.0004942085618,      0.1192087623
        105,              1.05,      -9.753609995,      -10.53702753,      -10.88130021,                 0,       1.532628881,   0.0005210381551,      0.1192514756
        106,              1.06,      -9.757343782,      -10.54072878,      -10.88659444,                 0,       1.530632873,   0.0005453874095,      0.1192929356
        107,              1.07,      -9.763988914,      -10.54713853,      -10.89635574,                 0,       1.528668111,   0.0005671809963,      0.1193326514
        108,              1.08,      -9.772305058,      -10.55520299,      -10.90895974,                 0,       1.526769877,   0.0005864885868,      0.1193701265
        109,              1.09,      -9.779336293,      -10.56218371,      -10.92103895,                 0,       1.524901098,    0.000603070285,      0.1194048627
        110,               1.1,       -9.78450653,      -10.56759818,      -10.93101978,                 0,       1.523061028,   0.0006168873243,      0.1194363674
        111,              1.11,      -9.787850199,        -10.571364,      -10.93820348,                 0,        1.52124666,   0.0006278625597,      0.1194641574
        112,              1.12,       -9.78993161,      -10.57379315,      -10.94273041,                 0,       1.519457044,   0.0006358656872,      0.1194877635
        113,              1.13,      -9.791438171,      -10.57536752,      -10.94509484,                 0,       1.517692372,   0.0006408920976,      0.1195067339
        114,              1.14,      -9.792621644,       -10.5763006,      -10.94556037,                 0,       1.515952845,   0.0006430787691,      0.1195206376
        115,              1.15,       -9.79322124,      -10.57646959,      -10.94406153,                 0,       1.514238468,   0.0006425257821,      0.1195290668
        116,              1.16,       -9.79280205,      -10.57564467,      -10.94057513,                 0,       1.512548874,     0.00063931974,      0.1195316392
        117,              1.17,      -9.791279883,      -10.57389631,      -10.93563574,                 0,       1.510883376,   0.0006335235466,      0.1195279992
        118,              1.18,      -9.789169075,       -10.5717664,      -10.93041991,                 0,       1.509241208,   0.0006250556221,      0.1195178193
        119,              1.19,      -9.787369562,      -10.57005873,      -10.92635521,                 0,       1.507621746,   0.0006137460181,      0.1195008011
        120,               1.2,      -9.786733909,      -10.56949598,      -10.92459677,                 0,       1.506024714,   0.0005994752052,      0.1194766761
        121,              1.21,       -9.78774928,      -10.57050856,       -10.9256769,                 0,       1.504451465,   0.0005822036734,      0.1194452057
        122,              1.22,      -9.790290556,      -10.57297996,      -10.92931199,                 0,       1.502900265,   0.0005619097692,      0.1194061823
        123,              1.23,      -9.793841982,      -10.57642922,      -10.93469305,                 0,       1.501370976,   0.0005386467345,      0.1193594296
        124,              1.24,      -9.797640095,      -10.58012493,       -10.9407561,                 0,       1.499863085,   0.0005125167494,      0.1193048022
        125,              1.25,       -9.80105331,      -10.58348294,      -10.94656538,                 0,       1.498376078,   0.0004836596271,      0.1192421861
        126,              1.26,      -9.804273126,      -10.58672177,      -10.95200729,                 0,       1.496928459,   0.0004521380777,      0.1191714961
        127,              1.27,      -9.806830561,      -10.58932057,      -10.95638584,                 0,       1.495509041,   0.0004180058382,      0.1190926775
        128,              1.28,      -9.808752709,       -10.5912369,      -10.95944918,                 0,       1.494108889,   0.0003814993167,       0.119005707
        129,              1.29,       -9.81022766,      -10.59262814,      -10.96120819,                 0,       1.492727586,     0.00034278195,      0.1189105916
        130,               1.3,      -9.811237671,      -10.59350254,      -10.96164889,                 0,        1.49136438,   0.0003020774293,      0.1188073667
        131,              1.31,      -9.811788938,      -10.59390859,      -10.96086168,                 0,       1.490019224,   0.0002596270179,      0.1186960936
        132,              1.32,      -9.811898097,      -10.59389217,      -10.95911407,                 0,       1.488691823,   0.0002156163435,      0.1185768585
        133,              1.33,      -9.811673734,      -10.59359174,      -10.95690493,                 0,       1.487381714,   0.0001702058754,      0.1184497701
        134,              1.34,      -9.811422934,      -10.59334326,      -10.95489438,                 0,        1.48608862,   0.0001235470472,      0.1183149578
        135,              1.35,      -9.811535224,      -10.59352878,      -10.95369239,                 0,       1.484812363,   7.579200191e-05,      0.1181725699
        136,              1.36,       -9.81225459,      -10.59433388,      -10.95367871,                 0,       1.483552703,   2.708815147e-05,      0.1180227718
        137,              1.37,      -9.813617112,      -10.59573737,      -10.95497737,                 0,       1.482309411,  -2.238871619e-05,      0.1178657439
        138,              1.38,      -9.815550638,      -10.59766961,      -10.95749659,                 0,       1.481082377,  -7.246026709e-05,      0.1177016802
        139,              1.39,       -9.81792959,      -10.60005288,      -10.96093629,                 0,        1.47987141,  -0.0001229418759,      0.1175307869
        140,               1.4,      -9.820524989,      -10.60269506,      -10.96479379,                 0,        1.47867618,  -0.0001735816435,      0.1173532805
        141,              1.41,      -9.823036782,      -10.60530187,      -10.96852715,                 0,       1.477496335,  -0.0002241626869,      0.1171693868
        142,              1.42,      -9.825239733,      -10.60763618,      -10.97175443,                 0,        1.47633161,  -0.0002745078121,      0.1169793393
        143,              1.43,      -9.827090866,      -10.60964116,      -10.97433336,                 0,       1.475181818,  -0.0003243540885,      0.1167833778
        144,              1.44,      -9.828667544,      -10.61138565,      -10.97626027,                 0,        1.47404672,  -0.0003733995396,      0.1165817477
        145,              1.45,      -9.830025082,      -10.61291944,       -10.9775588,                 0,       1.472926034,   -0.000421439856,      0.1163746981
        146,              1.46,      -9.831154093,      -10.61423074,      -10.97826954,                 0,       1.471819515,  -0.0004682193098,      0.1161624813
        147,              1.47,      -9.832096281,      -10.61536481,      -10.97857299,                 0,       1.470728829,  -0.0005134791393,      0.1159453504
        148,              1.48,      -9.833364198,      -10.61684861,      -10.97914803,                 0,       1.469671133,  -0.0005569961793,       0.115723556
        149,              1.49,      -9.834252528,      -10.61796149,      -10.97953538,                 0,       1.468626003,  -0.0005985718622,      0.1154973508
        150,               1.5,      -9.835406223,      -10.61939149,      -10.98026403,                 0,       1.467600356,  -0.0006380048142,      0.1152669857
        151,              1.51,      -9.836660727,       -10.6209324,      -10.98125636,                 0,       1.466588172,  -0.0006751163887,      0.1150327095
        152,              1.52,      -9.838069711,       -10.6226337,      -10.98256071,                 0,       1.465588469,  -0.0007097757018,      0.1147947676
        153,              1.53,      -9.839730226,      -10.62458957,      -10.98423184,                 0,       1.464601188,  -0.0007417979785,      0.1145534013
        154,              1.54,       -9.84161063,      -10.62678102,       -10.9862482,                 0,       1.463626006,  -0.0007710330852,      0.1143088467
        155,              1.55,      -9.843611766,      -10.62911288,      -10.98853802,                 0,       1.462662722,  -0.0007973394884,      0.1140613346
        156,              1.56,      -9.845644467,      -10.63150662,      -10.99100152,                 0,       1.461711221,   -0.000820581215,      0.1138110899
        157,              1.57,      -9.847656927,      -10.63392391,      -10.99350714,                 0,       1.460771463,  -0.0008406121164,      0.1135583313
        158,              1.58,      -9.849593409,      -10.63629729,      -10.99591624,                 0,       1.459843317,  -0.0008572736473,      0.1133032714
        159,              1.59,       -9.85136974,      -10.63850375,      -10.99810344,                 0,       1.458926599,  -0.0008704450809,      0.1130461159
        160,               1.6,      -9.852948015,      -10.64049173,      -11.00001154,                 0,       1.458021129,  -0.0008800221578,      0.1127870641
        161,              1.61,       -9.85438154,      -10.64234678,      -11.00162713,                 0,       1.457126748,  -0.0008859032824,      0.1125263081
        162,              1.62,      -9.855723753,      -10.64415452,      -11.00291041,                 0,        1.45624329,  -0.0008880041709,      0.1122640333
        163,              1.63,      -9.856922149,      -10.64585125,      -11.00380583,                 0,       1.455370558,  -0.0008862683946,      0.1120004179
        164,              1.64,      -9.857908108,      -10.64733776,      -11.00435766,                 0,       1.454508372,  -0.0008806636058,      0.1117356323
        165,              1.65,      -9.859075809,      -10.64900518,      -11.00514184,                 0,       1.453667613,  -0.0008711751668,      0.1114698387
        166,              1.66,      -9.860187536,      -10.65063319,      -11.00604257,                 0,       1.452840508,  -0.0008578679435,      0.1112031924
        167,              1.67,      -9.861388614,      -10.65236124,      -11.00713532,                 0,       1.452023536,  -0.0008407314638,      0.1109358423
        168,              1.68,      -9.862716392,      -10.65420923,      -11.00843481,                 0,        1.45121628,  -0.0008197129456,      0.1106679298
        169,              1.69,      -9.864059642,        -10.656061,      -11.00987523,                 0,       1.450418186,  -0.0007949258505,      0.1103995886
        170,               1.7,      -9.865467194,      -10.65798846,      -11.01145509,                 0,       1.449629266,  -0.0007664427349,      0.1101309455
        171,              1.71,      -9.866967832,      -10.66003182,       -11.0131339,                 0,       1.448849509,  -0.0007343215237,      0.1098621202
        172,              1.72,      -9.868453107,      -10.66206316,      -11.01480672,                 0,       1.448078689,  -0.0006986690831,      0.1095932255
        173,              1.73,      -9.869835085,      -10.66399032,      -11.01640691,                 0,       1.447316646,  -0.0006596273187,      0.1093243676
        174,              1.74,      -9.871153917,      -10.66588011,      -11.01791847,                 0,       1.446563353,  -0.0006173080588,      0.1090556461
        175,              1.75,      -9.872439399,      -10.66776154,      -11.01929856,                 0,       1.445818754,  -0.0005718344788,      0.1087871548
        176,              1.76,      -9.873661262,      -10.66955768,      -11.02054033,                 0,       1.445084183,  -0.0005233625559,      0.1085189814
        177,              1.77,      -9.874742525,      -10.67116212,      -11.02166541,                 0,       1.444359722,  -0.0004720657623,      0.1082512076
        178,              1.78,      -9.875730323,      -10.67266485,      -11.02269952,                 0,       1.443643572,  -0.0004181380524,      0.1079839099
        179,              1.79,      -9.876778384,      -10.67426969,      -11.02367882,                 0,       1.442935738,  -0.0003617991156,      0.1077171597
        180,               1.8,      -9.877814549,      -10.67588805,      -11.02451072,                 0,       1.442235939,  -0.0003032457137,      0.1074510233
        181,              1.81,      -9.878702883,      -10.67733506,       -11.0251602,                 0,       1.441543975,  -0.0002426439517,      0.1071855616
        182,              1.82,      -9.879502903,      -10.67866817,      -11.02577292,                 0,       1.440859804,  -0.0001802245025,      0.1069208309
        183,              1.83,      -9.880402973,      -10.68011409,      -11.02653461,                 0,       1.440183368,  -0.0001162640776,      0.1066568827
        184,              1.84,      -9.881459933,       -10.6817344,      -11.02749012,                 0,       1.439514475,  -5.104288071e-05,      0.1063937645
        185,              1.85,      -9.882561874,      -10.68338179,      -11.02857874,                 0,       1.438852891,   1.516415779e-05,      0.1061315194
        186,              1.86,      -9.883646179,      -10.68498244,      -11.02978652,                 0,       1.438198517,   8.207784063e-05,      0.1058701866
        187,              1.87,      -9.884786855,      -10.68663919,      -11.03115155,                 0,       1.437551374,   0.0001494243272,      0.1056098013
        188,              1.88,      -9.886025264,      -10.68840275,       -11.0326443,                 0,       1.436911398,   0.0002169480986,      0.1053503954
        189,              1.89,      -9.887272561,      -10.69015739,        -11.034155,                 0,       1.436278369,   0.0002843664349,      0.1050919976
        190,               1.9,      -9.888549072,      -10.69191002,      -11.03573289,                 0,       1.435655095,   0.0003513641142,       0.104834633
        191,              1.91,      -9.890014046,      -10.69386013,      -11.03752748,                 0,       1.435046923,   0.0004176589192,      0.1045783241
        192,              1.92,      -9.891289858,      -10.69562171,      -11.03914395,                 0,       1.434445068,   0.0004829647833,      0.1043230908
        193,              1.93,      -9.892568988,       -10.6973647,      -11.04063683,                 0,       1.433849888,   0.0005469889553,      0.1040689505
        194,              1.94,      -9.893789528,      -10.69901819,      -11.04197011,                 0,        1.43326085,   0.0006094888279,       0.103815918
        195,              1.95,      -9.894952781,      -10.70060913,      -11.04317605,                 0,       1.432677619,    0.000670155446,      0.1035640057
        196,              1.96,      -9.896156904,      -10.70225475,      -11.04433939,                 0,       1.432100245,   0.0007286988383,       0.103313224
        197,              1.97,       -9.89738622,      -10.70391871,      -11.04549673,                 0,       1.431528658,   0.0007848458817,      0.1030635812
        198,              1.98,      -9.898592597,      -10.70553093,      -11.04669561,                 0,       1.430962704,   0.0008383211695,      0.1028150838
        199,              1.99,      -9.899842165,      -10.70718522,      -11.04802961,                 0,       1.430402355,   0.0008888698956,      0.1025677364
        200,                 2,      -9.901209695,      -10.70897822,      -11.04953459,                 0,        1.42984763,   0.0009362424916,       0.102321542
        201,              2.01,      -9.902633669,      -10.71080767,      -11.05115563,                 0,       1.429298434,   0.0009802034358,      0.1020765021
        202,              2.02,      -9.904025939,      -10.71253877,      -11.05286578,                 0,       1.428754642,    0.001020507479,       0.101832617
        203,              2.03,      -9.905444965,      -10.71425154,       -11.0547226,                 0,        1.42821618,    0.001056971729,      0.1015898851
        204,              2.04,      -9.906996518,      -10.71611337,      -11.05672403,                 0,       1.427682983,    0.001089463574,      0.1013483042
        205,              2.05,      -9.908631223,      -10.71808405,      -11.05873713,                 0,       1.427154948,    0.001117711818,       0.101107871
        206,              2.06,      -9.910186119,      -10.71995869,      -11.06061621,                 0,       1.426631931,    0.001141545672,      0.1008685811
        207,              2.07,      -9.911607202,      -10.72165893,      -11.06236857,                 0,       1.426113891,    0.001160817181,       0.100630429
        208,              2.08,      -9.913025951,      -10.72333967,      -11.06412172,                 0,       1.425600836,    0.001175403555,      0.1003934085
        209,              2.09,      -9.914547284,      -10.72512807,      -11.06594267,                 0,       1.425092685,    0.001185198127,      0.1001575127
        210,               2.1,      -9.916107849,      -10.72694468,      -11.06778484,                 0,       1.424589256,    0.001190093106,     0.09992273422
        211,              2.11,      -9.917614849,      -10.72867053,      -11.06961478,                 0,       1.424090429,    0.001190001297,     0.09968906492
        212,              2.12,      -9.919104666,      -10.73035665,      -11.07148079,                 0,       1.423596219,    0.001184874705,     0.09945649608
        213,              2.13,      -9.920662489,      -10.73211108,      -11.07342978,                 0,       1.423106647,    0.001174690446,     0.09922501859
        214,              2.14,      -9.922279154,      -10.73392101,      -11.07543543,                 0,       1.422621622,    0.001159430333,     0.09899462296
        215,              2.15,      -9.923879006,      -10.73568714,      -11.07745064,                 0,       1.422141007,    0.001139090329,     0.09876529926
        216,              2.16,      -9.925455037,      -10.73740323,      -11.07948314,                 0,       1.421664757,    0.001113729858,     0.09853703713
        217,              2.17,      -9.927074404,        -10.739158,      -11.08156668,                 0,       1.421192851,    0.001083416434,     0.09830982594
        218,              2.18,      -9.928748797,      -10.74096625,      -11.08369617,                 0,       1.420725252,    0.001048138953,     0.09808365488
        219,              2.19,      -9.930424352,        -10.742756,      -11.08583996,                 0,       1.420261849,    0.001007973707,     0.09785851289
        220,               2.2,      -9.932073126,       -10.7444944,      -11.08799573,                 0,       1.419802569,   0.0009630577439,     0.09763438863
        221,              2.21,      -9.933935039,       -10.7464394,      -11.09043641,                 0,       1.419352766,   0.0009135533876,     0.09741127081
        222,              2.22,      -9.935799008,      -10.74838779,      -11.09294939,                 0,       1.418909587,    0.000859610843,     0.09718914798
        223,              2.23,      -9.937590645,      -10.75023877,      -11.09540602,                 0,       1.418470325,   0.0008014074606,     0.09696800868
        224,              2.24,      -9.939390612,      -10.75207616,      -11.09781613,                 0,       1.418034968,   0.0007391377716,     0.09674784135
        225,              2.25,      -9.941176741,      -10.75389538,      -11.10014213,                 0,       1.417603233,   0.0006730237372,     0.09652863429
        226,              2.26,      -9.942959205,      -10.75571566,      -11.10237565,                 0,       1.417175007,   0.0006032956384,     0.09631037583
        227,              2.27,       -9.94473838,      -10.75753555,      -11.10453419,                 0,       1.416750297,   0.0005302015666,     0.09609305436
        228,              2.28,      -9.946486933,      -10.75931741,      -11.10664686,                 0,       1.416329068,   0.0004540088835,      0.0958766582
