"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,          24,      -3.740192859,      -3.493450565,      -3.975499921,      -4.228681458
          0,           0,          25,      -3.771876466,      -3.532645435,      -3.991202162,      -4.267968803
          0,           0,          26,      -3.801246356,      -3.574727337,      -4.017416868,      -4.307092089
          0,           0,          27,      -3.830433402,      -3.619785028,      -4.045517725,      -4.348789102
          0,           0,          28,      -3.857905906,      -3.662379638,      -4.083545255,        -4.3922639
          0,           0,          29,      -3.885381338,      -3.699479168,      -4.132116548,      -4.434433239
          0,           0,          30,      -3.913746841,      -3.729542353,      -4.184906124,      -4.473483994
          0,           0,          31,      -3.943608605,        -3.7527035,      -4.238345716,      -4.507208659
          0,           0,          32,      -3.976351167,      -3.772338399,       -4.28757056,      -4.535608786
          0,           0,          33,      -4.012859166,      -3.792631391,      -4.327213499,      -4.560364641
          0,           0,          34,      -4.053377764,      -3.816957563,       -4.35682535,      -4.584518509
          0,           0,          35,      -4.091772367,      -3.842337532,      -4.370983091,      -4.600713793
          0,           0,          36,      -4.130344411,      -3.875910419,      -4.380941281,      -4.624283485
          0,           0,          37,      -4.172817812,      -3.917608812,      -4.407920455,      -4.657476684
          0,           0,          38,      -4.218013658,      -3.970075551,      -4.435767505,      -4.699362877
          0,           0,          39,      -4.257792037,      -4.025870422,      -4.473393928,      -4.749868365
          0,           0,          40,      -4.293869734,      -4.078756941,      -4.524616395,      -4.797319373
          0,           0,          41,      -4.328283287,       -4.12640262,      -4.580632889,      -4.844358891
          0,           0,          42,      -4.359622089,      -4.164326867,      -4.640993366,      -4.888618573
          0,           0,          43,      -4.391961091,      -4.193676464,      -4.705205007,      -4.925649903
          0,           0,          44,      -4.429531605,      -4.220932601,      -4.761650672,      -4.958414712
          0,           0,          45,      -4.463467296,      -4.241881318,      -4.778569512,      -4.969374071
          0,           0,          46,      -4.501019576,      -4.271633969,      -4.796981625,      -5.001776167
          0,           0,          47,      -4.538551371,      -4.306708571,      -4.816517734,      -5.031005902
          0,           0,          48,      -4.577422524,      -4.353050351,      -4.829169692,      -5.068392152
          0,           0,          49,      -4.610142932,      -4.402396331,      -4.849413022,       -5.11491903
          0,           0,          50,      -4.636798923,      -4.446138696,       -4.88369521,      -5.156851423
          0,           0,          51,       -4.65933212,       -4.47993708,      -4.926840014,      -5.194707319
          0,           0,          52,      -4.679643424,      -4.501269736,      -4.976808657,      -5.226767184
          0,           0,          53,      -4.703167163,      -4.514450067,      -5.031041971,      -5.251847319
          0,           0,          54,      -4.734255504,      -4.527602081,      -5.081259417,      -5.275366812
          0,           0,          55,      -4.767017013,      -4.539397824,       -5.10497523,       -5.29007812
          0,           0,          56,      -4.804774815,      -4.560331078,      -5.109541102,      -5.305863814
          0,           0,          57,      -4.844242447,      -4.588906767,      -5.121977331,      -5.333002426
          0,           0,          58,      -4.888100055,      -4.630470552,      -5.128184954,       -5.36848466
          0,           0,          59,      -4.927500319,      -4.679097552,      -5.134185864,      -5.413409574
          0,           0,          60,      -4.954676678,      -4.722200218,      -5.154187718,      -5.453350165
          0,           0,          61,      -4.970736343,      -4.752581677,      -5.182685524,      -5.486839426
          0,           0,          62,      -4.977101582,      -4.764141014,      -5.213647974,      -5.509076949
          0,           0,          63,      -4.979878857,      -4.758807738,      -5.248603874,      -5.516287509
          0,           0,          64,      -4.985613692,      -4.746739279,      -5.283383624,      -5.514771089
          0,           0,          65,       -4.99762592,      -4.736572119,      -5.313091443,      -5.511918141
          0,           0,          66,      -5.017590089,       -4.73321222,      -5.336553376,      -5.512629301
          0,           0,          67,      -5.046812733,      -4.739430094,      -5.355552748,      -5.522130792
          0,           0,          68,      -5.084169893,      -4.755251542,      -5.379017578,      -5.552693329
          0,           0,          69,      -5.122789293,      -4.776803987,      -5.359521264,       -5.54017518
          0,           0,          70,      -5.166987802,      -4.808900484,       -5.37620695,      -5.570026778
          0,           0,          71,        -5.2194579,      -4.851129599,      -5.399999174,      -5.606805825
          0,           0,          72,      -5.276869352,      -4.903547143,       -5.42638782,        -5.6546198
          0,           0,          73,       -5.33307064,      -4.961433046,      -5.465247115,      -5.708040942
          0,           0,          74,      -5.384440166,      -5.021525178,      -5.515402217,      -5.766287721
          0,           0,          75,      -5.426805339,      -5.079749374,      -5.573835524,       -5.82643419
          0,           0,          76,       -5.45975107,      -5.131854597,      -5.639907217,      -5.883748043
          0,           0,          77,      -5.486634501,      -5.176292892,      -5.709668153,      -5.936674622
          0,           0,          78,      -5.510708025,       -5.21386125,      -5.778122351,      -5.984445621
          0,           0,          79,      -5.534548982,      -5.246973739,        -5.8397288,      -6.026121812
          0,           0,          80,       -5.55992261,      -5.278926407,      -5.887390701,      -6.062828283
          0,           0,          81,       -5.58703934,      -5.312250052,      -5.916080289,      -6.096836937
          0,           0,          82,      -5.613344622,        -5.3468556,      -5.925568477,      -6.127172861
          0,           0,          83,      -5.635541563,      -5.381219718,      -5.929232203,      -6.153551883
          0,           0,          84,       -5.65651963,      -5.416818774,      -5.941538197,      -6.184020831
          0,           0,          85,      -5.679497673,      -5.455024527,      -5.963792011,      -6.220575436
          0,           0,          86,      -5.705245465,      -5.494923114,      -5.994034741,      -6.262164704
          0,           0,          87,      -5.735018926,      -5.535377272,      -6.032701174,      -6.306241463
          0,           0,          88,      -5.767506315,      -5.574661198,      -6.074582376,      -6.346817587
          0,           0,          89,      -5.799254852,      -5.611139985,      -6.101668402,      -6.375277821
          0,           0,          90,      -5.829715824,      -5.646092704,      -6.128196809,      -6.406092246
          0,           0,          91,      -5.857768556,      -5.678578609,      -6.153142601,      -6.432573193
          0,           0,          92,      -5.883949082,      -5.709587586,      -6.164322137,      -6.455286515
          0,           0,          93,      -5.902833253,      -5.732697231,      -6.166334419,      -6.474051648
          0,           0,          94,      -5.909946512,      -5.739349472,      -6.167706873,      -6.482498292
          0,           0,          95,      -5.905922958,      -5.727041937,      -6.170639266,      -6.477611009
          0,           0,          96,      -5.894789606,      -5.700517979,      -6.175384954,      -6.461700902
          0,           0,          97,      -5.881648381,      -5.668042919,      -6.182322696,      -6.440173001
          0,           0,          98,      -5.870915123,      -5.636907838,      -6.191482617,      -6.418334417
          0,           0,          99,      -5.865629489,      -5.611693813,      -6.202309178,      -6.400129247
          0,           0,         100,      -5.867695609,      -5.594828809,      -6.213996446,      -6.388627079
          0,           0,         101,      -5.878408459,      -5.587603645,      -6.226924198,      -6.387816419
          0,           0,         102,      -5.895131137,      -5.588248194,      -6.241711871,      -6.404116019
          0,           0,         103,      -5.912052192,      -5.592801852,      -6.225160312,       -6.38045436
          0,           0,         104,      -5.939117666,      -5.609758987,      -6.228537523,      -6.396661654
          0,           0,         105,      -5.975581892,       -5.63634447,      -6.241172818,      -6.420844852
          0,           0,         106,      -6.021938101,       -5.67437831,      -6.256189202,       -6.45523021
          0,           0,         107,      -6.074622228,      -5.720863096,      -6.280649877,      -6.497462081
          0,           0,         108,      -6.129453528,       -5.77350004,      -6.315213282,      -6.546624349
          0,           0,         109,      -6.182260409,      -5.830194048,      -6.356911498,      -6.601717804
          0,           0,         110,      -6.229298626,      -5.887582983,      -6.405017573,      -6.658611242
          0,           0,         111,      -6.268780144,      -5.941828326,      -6.458685732,      -6.713923167
          0,           0,         112,      -6.300864976,      -5.989356797,       -6.51592606,       -6.76468324
          0,           0,         113,      -6.327517493,      -6.027958881,      -6.574108343,      -6.807190904
          0,           0,         114,      -6.351889968,      -6.058211287,      -6.629414384,      -6.839598193
          0,           0,         115,      -6.377213751,      -6.083290661,      -6.676996927,      -6.863699167
          0,           0,         116,      -6.405899843,      -6.107205792,      -6.713300123,      -6.883466358
          0,           0,         117,      -6.439300954,      -6.133298971,      -6.738670841,      -6.902785261
          0,           0,         118,      -6.477865952,      -6.163754482,      -6.757187202,      -6.924450555
          0,           0,         119,      -6.521297049,      -6.199656585,       -6.77417444,      -6.950138388
          0,           0,         120,      -6.568577692,      -6.241129006,      -6.794091246,      -6.980589356
          0,           0,         121,       -6.61790084,      -6.287390756,      -6.819754974,      -7.015729859
          0,           0,         122,      -6.666583936,       -6.33671885,      -6.852339197,      -7.054728369
          0,           0,         123,      -6.711111059,      -6.386379173,      -6.891567274,      -7.096040509
          0,           0,         124,      -6.747566366,      -6.432718415,      -6.935849918,      -7.137518862
          0,           0,         125,      -6.772710482,      -6.471748759,       -6.98245521,      -7.176763207
          0,           0,         126,      -6.785365256,       -6.50031791,      -7.027745528,      -7.211647305
          0,           0,         127,      -6.786990195,      -6.517251695,      -7.067405073,      -7.240641819
          0,           0,         128,      -6.780786445,      -6.523538662,      -7.097520075,       -7.26291408
          0,           0,         129,      -6.770260634,       -6.52152559,      -7.116580697,       -7.27827518
          0,           0,         130,      -6.758404512,      -6.513991938,      -7.126325479,      -7.287135687
          0,           0,         131,      -6.747565034,      -6.503643236,      -7.130387705,      -7.290643712
          0,           0,         132,       -6.73957546,      -6.492937606,      -7.132427176,      -7.290792905
          0,           0,         133,      -6.735942471,      -6.484065768,      -7.135277277,      -7.290349518
          0,           0,         134,      -6.738119147,      -6.479046612,      -7.141310423,      -7.293183763
          0,           0,         135,       -6.74744118,      -6.479517449,      -7.154838767,      -7.305738991
          0,           0,         136,      -6.757430444,      -6.481044463,      -7.166239148,      -7.308562951
          0,           0,         137,      -6.771637396,      -6.488689513,      -7.159351704,      -7.305218246
          0,           0,         138,      -6.791527087,      -6.502955571,      -7.161968692,      -7.318789438
          0,           0,         139,      -6.818123991,      -6.524356955,      -7.171629734,      -7.337235051
          0,           0,         140,      -6.853442938,      -6.555424155,      -7.181475605,      -7.366481524
          0,           0,         141,       -6.89564132,      -6.595204507,      -7.194797235,       -7.40497824
          0,           0,         142,       -6.94131147,      -6.641632896,      -7.214706729,      -7.449075316
          0,           0,         143,      -6.987047988,      -6.692540203,      -7.239448371,      -7.496834118
          0,           0,         144,      -7.029160493,      -6.744682261,      -7.266422918,      -7.545511594
          0,           0,         145,      -7.063472423,      -6.792373164,      -7.294867867,      -7.589869801
          0,           0,         146,      -7.086968063,      -6.828237382,      -7.324081138,      -7.622822062
          0,           0,         147,      -7.099600676,      -6.846798802,       -7.35252964,      -7.638977049
          0,           0,         148,      -7.104254557,      -6.848336843,      -7.378433314,      -7.638350835
          0,           0,         149,      -7.105071795,       -6.83853089,      -7.399992915,      -7.626311002
          0,           0,         150,      -7.105724938,      -6.824392866,      -7.415778965,      -7.609765159
          0,           0,         151,      -7.108676879,      -6.811207412,      -7.425589479,      -7.594018386
          0,           0,         152,      -7.115265149,      -6.802006643,      -7.430851362,      -7.582165145
          0,           0,         153,      -7.126035371,      -6.798192648,      -7.434028688,      -7.575723104
          0,           0,         154,      -7.141024831,      -6.800205467,      -7.437678822,      -7.575317073
          0,           0,         155,      -7.159946653,      -6.807958333,      -7.443873762,      -7.581132804
          0,           0,         156,      -7.182297314,       -6.82107909,      -7.454098345,      -7.593239724
          0,           0,         157,       -7.20738127,      -6.839018369,      -7.469450194,      -7.611927094
          0,           0,         158,      -7.234059256,      -6.860969829,      -7.490865405,      -7.637904904
          0,           0,         159,      -7.259772295,      -6.885381625,      -7.517584414,      -7.669777927
          0,           0,         160,      -7.281902052,      -6.910486387,      -7.543812828,      -7.699766461
          0,           0,         161,      -7.300867929,      -6.935522367,      -7.566906285,       -7.72407388
          0,           0,         162,      -7.318531068,      -6.960626021,      -7.586749053,       -7.74321937
          0,           0,         163,      -7.337288265,      -6.987132039,      -7.611942669,      -7.767996124
          0,           0,         164,      -7.358176203,      -7.015109472,      -7.642394624,      -7.798262212
          0,           0,         165,      -7.380633016,      -7.043959138,      -7.674303221,      -7.830638651
          0,           0,         166,      -7.402933625,      -7.072470497,      -7.707857454,      -7.862446692
          0,           0,         167,      -7.424628694,      -7.100153476,      -7.741018549,      -7.892713825
          0,           0,         168,      -7.446202104,      -7.127129351,      -7.772070506,      -7.922117831
          0,           0,         169,      -7.468342079,      -7.153853386,      -7.801546687,      -7.951423191
          0,           0,         170,      -7.491864144,      -7.181012196,      -7.830074068,      -7.981085983
          0,           0,         171,      -7.517479996,      -7.209334753,      -7.857597771,      -8.011512544
          0,           0,         172,      -7.545616262,       -7.23950148,      -7.884134283,      -8.043343574
          0,           0,         173,      -7.576443876,      -7.272103493,       -7.91004745,      -8.077287239
          0,           0,         174,      -7.609888181,      -7.307561226,      -7.935788849,      -8.113801747
          0,           0,         175,      -7.645526378,      -7.345996447,      -7.961730078,       -8.15297504
          0,           0,         176,      -7.682453954,      -7.387069523,      -7.988019442,      -8.194426142
          0,           0,         177,      -7.719164531,      -7.429753852,       -8.01435765,      -8.236990305
          0,           0,         178,      -7.753562191,      -7.472058761,      -8.040170744,       -8.27839628
          0,           0,         179,      -7.783322105,      -7.510941287,      -8.064986085,      -8.315346817
          0,           0,         180,      -7.806548455,      -7.542750066,      -8.088279547,      -8.344146537
          0,           0,         181,      -7.822463304,       -7.56437648,      -8.109343878,      -8.361960516
          0,           0,         182,      -7.831741427,      -7.574723028,       -8.12748575,      -8.368186338
          0,           0,         183,      -7.836240622,      -7.575366745,      -8.142177421,      -8.364857656
          0,           0,         184,      -7.838313024,      -7.569736054,       -8.15313018,      -8.355633338
          0,           0,         185,      -7.840151843,      -7.561596967,      -8.160461687,      -8.344288331
          0,           0,         186,      -7.843453968,      -7.554010537,      -8.164852639,       -8.33378372
          0,           0,         187,      -7.849368657,      -7.549046245,      -8.167490143,      -8.326084359
          0,           0,         188,      -7.858581945,      -7.547922968,      -8.169805244,      -8.322353101
          0,           0,         189,      -7.871427263,      -7.551254741,      -8.173183997,      -8.323210419
          0,           0,         190,      -7.887977616,      -7.559259426,      -8.178791852,      -8.328945952
          0,           0,         191,      -7.908107993,      -7.571900238,      -8.187531388,      -8.339678376
          0,           0,         192,      -7.931520451,      -7.588964324,      -8.200091551,      -8.355495187
          0,           0,         193,      -7.957686238,      -7.610064339,      -8.217023176,      -8.376593369
          0,           0,         194,      -7.985460233,      -7.634423174,      -8.238458603,      -8.403081092
          0,           0,         195,      -8.011970445,      -7.660197476,      -8.261316732,      -8.431647837
          0,           0,         196,      -8.035194465,      -7.686122098,      -8.279627216,      -8.453830469
          0,           0,         197,      -8.059567988,      -7.714460888,      -8.298066983,      -8.475830113
          0,           0,         198,       -8.08818978,      -7.745999429,      -8.325355346,      -8.505559306
          0,           0,         199,      -8.121111574,      -7.780918096,      -8.358190797,      -8.540493623
          0,           0,         200,      -8.156022788,      -7.817864279,      -8.394301673,      -8.578432806
          0,           0,         201,      -8.189407121,      -7.854460743,      -8.434725943,       -8.61589157
          0,           0,         202,      -8.219741895,      -7.889646507,      -8.476794935,      -8.652381539
          0,           0,         203,      -8.247124803,      -7.923166273,      -8.518403966,      -8.688687611
          0,           0,         204,      -8.271998086,      -7.954955386,       -8.55926923,      -8.724599352
          0,           0,         205,      -8.294960878,      -7.985102303,      -8.598990163,      -8.759420939
          0,           0,         206,      -8.316562435,      -8.013842451,      -8.636668206,      -8.792833131
          0,           0,         207,      -8.337102383,      -8.041446044,      -8.671566687,      -8.824919572
          0,           0,         208,      -8.356684304,      -8.068094077,       -8.70323812,      -8.855675187
          0,           0,         209,      -8.375269793,      -8.093796981,      -8.731283226,      -8.884789553
          0,           0,         210,      -8.392667055,      -8.118333193,      -8.755294618,      -8.911710374
          0,           0,         211,      -8.408547895,      -8.141210707,      -8.774972521,      -8.935716024
          0,           0,         212,      -8.422525486,      -8.161695766,      -8.790228625,      -8.955979292
          0,           0,         213,      -8.434272746,      -8.178942189,      -8.801211267,      -8.971703347
          0,           0,         214,      -8.443644854,      -8.192212275,      -8.808275963,      -8.982342572
          0,           0,         215,      -8.450763167,      -8.201126208,      -8.811933548,      -8.987830877
          0,           0,         216,      -8.456025769,      -8.205832564,      -8.812795506,      -8.988690659
          0,           0,         217,      -8.460042436,      -8.207012776,       -8.81153339,      -8.985949491
          0,           0,         218,      -8.463527744,      -8.205724517,      -8.808856115,      -8.980916205
          0,           0,         219,      -8.467195821,       -8.20317309,      -8.805490177,      -8.974935049
          0,           0,         220,      -8.471683765,      -8.200509294,      -8.802150272,      -8.969206793
          0,           0,         221,      -8.477509014,      -8.198704005,      -8.799503915,      -8.964700587
          0,           0,         222,      -8.485053443,      -8.198499035,      -8.798141072,      -8.962137108
          0,           0,         223,       -8.49456433,      -8.200409692,      -8.798555609,      -8.962012458
          0,           0,         224,      -8.506164286,      -8.204753182,      -8.801139124,      -8.964638795
          0,           0,         225,      -8.519865312,      -8.211685156,      -8.806184812,      -8.970188292
          0,           0,         226,      -8.535585087,      -8.221235561,       -8.81389919,      -8.978736506
          0,           0,         227,      -8.553166597,      -8.233341782,      -8.824422155,      -8.990312031
          0,           0,         228,       -8.57240638,      -8.247882522,       -8.83786589,      -9.004983427
          0,           0,         229,      -8.593101362,      -8.264720292,      -8.854429647,      -9.023108066
          0,           0,         230,      -8.615054375,      -8.283709334,       -8.87490939,      -9.046238113
          0,           0,         231,       -8.63653138,      -8.303636705,      -8.901589066,      -9.076449897
          0,           0,         232,       -8.65370762,      -8.322016932,      -8.922851741,      -9.095010253
          0,           0,         233,      -8.671785177,      -8.342301248,      -8.939803645,      -9.112172018
          0,           0,         234,      -8.689695138,       -8.36279649,      -8.963343653,      -9.134298662
          0,           0,         235,      -8.708181014,      -8.384394326,      -8.990966343,      -9.159555352
          0,           0,         236,      -8.727617107,      -8.407448173,      -9.020029277,      -9.188581717
          0,           0,         237,      -8.747052376,      -8.431093454,      -9.050268949,      -9.217996443
          0,           0,         238,      -8.765683924,      -8.454755312,      -9.081626856,      -9.246632379
          0,           0,         239,      -8.783718594,      -8.478422981,      -9.113130543,       -9.27526818
          0,           0,         240,      -8.801381756,       -8.50219248,      -9.144300918,      -9.304307504
          0,           0,         241,       -8.81871695,      -8.526001277,      -9.175084368,      -9.333260151
          0,           0,         242,      -8.835762473,      -8.549738094,       -9.20452445,      -9.361449924
          0,           0,         243,      -8.852514549,      -8.573296595,       -9.23124377,      -9.388493341
          0,           0,         244,      -8.868915668,       -8.59649946,      -9.254475508,      -9.413991683
          0,           0,         245,       -8.88490146,      -8.619068041,      -9.274070775,      -9.437353017
          0,           0,         246,       -8.90042082,      -8.640647534,      -9.290066877,      -9.457962979
          0,           0,         247,      -8.915417921,       -8.66082884,       -9.30251737,      -9.475335304
          0,           0,         248,      -8.929819044,      -8.679174398,       -9.31160251,      -9.489158761
          0,           0,         249,      -8.943548972,       -8.69527754,       -9.31774335,      -9.499343407
          0,           0,         250,      -8.956564925,       -8.70884881,      -9.321565147,      -9.506079972
          0,           0,         251,      -8.968884126,      -8.719792938,      -9.323771143,      -9.509845664
          0,           0,         252,      -8.980592312,      -8.728244677,      -9.325036483,      -9.511330485
          0,           0,         253,      -8.991835445,      -8.734554493,      -9.325959381,      -9.511324617
          0,           0,         254,      -9.002802972,      -8.739235101,      -9.327051466,       -9.51061759
          0,           0,         255,       -9.01370919,      -8.742888896,      -9.328744382,      -9.509931808
          0,           0,         256,       -9.02477573,      -8.746136222,      -9.331401237,      -9.509889405
          0,           0,         257,      -9.036216438,      -8.749558511,      -9.335328331,       -9.51100394
          0,           0,         258,      -9.048225601,      -8.753662433,      -9.340785543,      -9.513689314
          0,           0,         259,      -9.060970773,      -8.758864608,      -9.347996791,      -9.518281981
          0,           0,         260,      -9.074591916,      -8.765493212,      -9.357166028,      -9.525080247
          0,           0,         261,      -9.089209506,      -8.773802911,      -9.368514149,      -9.534426424
          0,           0,         262,      -9.104940938,       -8.78399829,      -9.382394595,      -9.546936518
          0,           0,         263,      -9.121829455,      -8.796196272,      -9.399743143,      -9.564243059
          0,           0,         264,      -9.138300505,      -8.809402414,      -9.422409722,      -9.588345544
          0,           0,         265,      -9.150504525,      -8.821193818,      -9.438219297,       -9.60095292
          0,           0,         266,      -9.165122203,      -8.836229158,      -9.448390249,      -9.610889629
          0,           0,         267,      -9.181430739,      -8.852976933,      -9.467377499,       -9.62845233
          0,           0,         268,      -9.200799445,      -8.872755968,       -9.49148943,      -9.650775755
          0,           0,         269,      -9.222834369,      -8.895617405,      -9.517774011,      -9.678295822
          0,           0,         270,      -9.245961859,      -8.920331307,      -9.546969575,      -9.707113434
          0,           0,         271,      -9.268934709,      -8.946170072,      -9.578582443,      -9.736259351
          0,           0,         272,      -9.291782864,      -8.973019157,      -9.611160946,       -9.76677984
          0,           0,         273,      -9.314672981,      -9.000913808,      -9.644172093,      -9.799092403
          0,           0,         274,      -9.337546831,      -9.029671672,      -9.677800718,      -9.832545541
          0,           0,         275,      -9.360311019,      -9.059008685,      -9.711323304,      -9.866265428
          0,           0,         276,      -9.382816115,      -9.088639436,      -9.743418992,      -9.899729364
          0,           0,         277,      -9.404879517,      -9.118215438,      -9.773178853,      -9.932373502
          0,           0,         278,      -9.426357236,      -9.147299303,      -9.800147094,      -9.963356697
          0,           0,         279,      -9.447155688,      -9.175389302,      -9.823959576,      -9.991754942
          0,           0,         280,      -9.467195874,      -9.201937497,       -9.84423818,      -10.01675379
          0,           0,         281,      -9.486387193,      -9.226373055,      -9.860767616,       -10.0377308
          0,           0,         282,      -9.504637083,      -9.248164616,      -9.873672213,      -10.05433847
          0,           0,         283,      -9.521882619,      -9.266917224,      -9.883408005,      -10.06660516
          0,           0,         284,      -9.538117423,      -9.282463024,      -9.890627557,        -10.074965
          0,           0,         285,      -9.553400326,       -9.29490642,      -9.896046212,      -10.08017132
          0,           0,         286,      -9.567848951,      -9.304610254,      -9.900360803,      -10.08314414
          0,           0,         287,      -9.581627267,      -9.312134493,      -9.904209041,      -10.08482628
          0,           0,         288,      -9.594932787,      -9.318151248,      -9.908151464,      -10.08608625
          0,           0,         289,      -9.607984629,       -9.32336046,      -9.912667544,      -10.08766897
          0,           0,         290,      -9.621012165,      -9.328423517,      -9.918160417,      -10.09018243
          0,           0,         291,      -9.634244429,      -9.333922041,      -9.924965354,      -10.09410789
          0,           0,         292,      -9.647901537,      -9.340340768,      -9.933360383,      -10.09982504
          0,           0,         293,      -9.662190495,       -9.34806952,      -9.943582026,       -10.1076505
          0,           0,         294,      -9.677309595,      -9.357419878,      -9.955856511,      -10.11790566
          0,           0,         295,      -9.693469026,      -9.368656194,      -9.970486475,       -10.1310887
          0,           0,         296,      -9.710917242,      -9.382029591,      -9.988195827,      -10.14848554
          0,           0,         297,      -9.729313833,      -9.397371777,      -10.01150962,      -10.17376979
          0,           0,         298,      -9.743545874,      -9.411390192,      -10.03459743,        -10.195619
          0,           0,         299,       -9.75822979,      -9.427437393,      -10.04505241,      -10.20475503
          0,           0,         300,      -9.775230309,      -9.445915187,       -10.0622036,      -10.22293375
          0,           0,         301,      -9.794977984,      -9.466984229,      -10.08664447,      -10.24583882
          0,           0,         302,      -9.817926295,      -9.491656786,       -10.1136481,      -10.27481654
          0,           0,         303,      -9.842868364,      -9.518843515,      -10.14316268,      -10.30651976
          0,           0,         304,      -9.867902219,      -9.547440722,      -10.17567916,      -10.33847466
          0,           0,         305,      -9.892652302,      -9.577070008,      -10.20964504,      -10.37140255
          0,           0,         306,      -9.917223469,      -9.607662915,      -10.24368838,      -10.40600047
          0,           0,         307,      -9.941402121,      -9.638883563,      -10.27790975,      -10.44162641
          0,           0,         308,       -9.96491666,      -9.670167175,      -10.31180021,      -10.47690456
          0,           0,         309,      -9.987486566,      -9.700907369,      -10.34380882,       -10.5107616
          0,           0,         310,      -10.00881543,      -9.730434884,      -10.37264897,      -10.54226129
          0,           0,         311,      -10.02867801,      -9.758008558,      -10.39770387,      -10.57026974
          0,           0,         312,      -10.04697065,       -9.78290706,      -10.41863412,       -10.5937087
          0,           0,         313,      -10.06369293,      -9.804538766,      -10.43517315,      -10.61192226
          0,           0,         314,      -10.07891295,      -9.822528373,      -10.44729676,      -10.62482369
          0,           0,         315,      -10.09275269,      -9.836782689,      -10.45541761,      -10.63286539
          0,           0,         316,       -10.1053899,      -9.847521439,      -10.46034289,      -10.63692149
          0,           0,         317,      -10.11705686,      -9.855247388,      -10.46305905,      -10.63811035
          0,           0,         318,        -10.128026,      -9.860657832,      -10.46452718,      -10.63759573
          0,           0,         319,       -10.1385874,      -9.864532171,      -10.46557718,       -10.6364312
          0,           0,         320,      -10.14902739,      -9.867634005,       -10.4668833,      -10.63548261
          0,           0,         321,      -10.15961357,      -9.870647222,      -10.46897692,      -10.63541683
          0,           0,         322,      -10.17058644,      -9.874146025,      -10.47226915,       -10.6367263
          0,           0,         323,      -10.18215589,      -9.878589719,       -10.4770734,      -10.63976567
          0,           0,         324,      -10.19450101,      -9.884332254,      -10.48362596,      -10.64478926
          0,           0,         325,      -10.20777268,      -9.891639173,      -10.49210604,      -10.65198728
          0,           0,         326,      -10.22209986,      -9.900708064,      -10.50265835,      -10.66152567
          0,           0,         327,      -10.23760292,      -9.911692368,      -10.51542697,      -10.67360981
          0,           0,         328,       -10.2544212,      -9.924732827,      -10.53063702,      -10.68864648
          0,           0,         329,      -10.27275169,      -9.939994201,      -10.54890365,        -10.707816
          0,           0,         330,      -10.29238843,      -9.957377666,       -10.5725281,      -10.73471458
          0,           0,         331,      -10.30852459,      -9.973843595,      -10.59806632,      -10.76098713
          0,           0,         332,      -10.32399589,      -9.991375981,      -10.60961139,      -10.77108228
          0,           0,         333,      -10.34188353,      -10.01141968,      -10.62630313,      -10.78952548
          0,           0,         334,      -10.36200879,      -10.03351936,      -10.65093044,      -10.81306256
          0,           0,         335,      -10.38541677,      -10.05907128,      -10.67831244,      -10.84252298
          0,           0,         336,      -10.41115934,      -10.08722991,      -10.70779652,      -10.87529155
