"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633116828231889e-05, 1.316228745484330e+00, 7.195191886534378e-01, 1.046142717866449e-01, 3.769182368357239e+00
1, 9.990000128750000e-01, -1.453928213834987e-04, 1.180507520065844e+00, 7.141139818249093e-01, 1.041751134598166e-01, 3.392092144182418e+00
2, 9.977599978450000e-01, -3.266357880093585e-04, 1.171690541239988e+00, 7.656276510741833e-01, 1.130027311018712e-01, 3.377229896050890e+00
3, 9.960200190539999e-01, -5.852246900042821e-04, 1.158075895874257e+00, 7.861549576116581e-01, 1.192056752550306e-01, 3.343801802343239e+00
4, 9.937800168990000e-01, -9.301253565435895e-04, 1.149037190704510e+00, 7.951294226688281e-01, 1.263974623408775e-01, 3.320909855021002e+00
5, 9.910500049590000e-01, -1.375281190866579e-03, 1.142882828517652e+00, 8.037188705666169e-01, 1.365574490792250e-01, 3.306038899374935e+00
6, 9.878399968150000e-01, -1.939376252417859e-03, 1.135269315197135e+00, 8.110347696967904e-01, 1.489630517556363e-01, 3.287057945738723e+00
7, 9.841300249100000e-01, -2.646276448656227e-03, 1.125371927843611e+00, 8.205177888774811e-01, 1.625018637663750e-01, 3.262398881410452e+00
8, 9.799500107769999e-01, -3.501971791046834e-03, 1.112170358398849e+00, 8.330997279970199e-01, 1.750093291065031e-01, 3.229439016389197e+00
9, 9.752799868580000e-01, -4.505404677843565e-03, 1.095816456048760e+00, 8.487853306872886e-01, 1.838758325203093e-01, 3.188563773502276e+00
10, 9.701499938960000e-01, -5.624989470025601e-03, 1.077332225144625e+00, 8.664177466030781e-01, 1.870738791906965e-01, 3.142292371277587e+00
11, 9.645400047300000e-01, -6.824343927415702e-03, 1.058739184020226e+00, 8.838549175002475e-01, 1.838375562373077e-01, 3.095645145434317e+00
12, 9.584699869160000e-01, -8.054374539365684e-03, 1.042787682823760e+00, 8.988876045245731e-01, 1.751725123837854e-01, 3.055588839810478e+00
13, 9.519400000570000e-01, -9.279794935424895e-03, 1.031368074003202e+00, 9.100348590904164e-01, 1.635478378785477e-01, 3.026904996965492e+00
14, 9.449599981310000e-01, -1.048233587895506e-02, 1.024793126580311e+00, 9.170216986293603e-01, 1.518555006685351e-01, 3.010388605405327e+00
15, 9.375399947170000e-01, -1.166438411559773e-02, 1.021887046965747e+00, 9.206000072571233e-01, 1.423181517803193e-01, 3.003062914730161e+00
16, 9.296900033950000e-01, -1.284296743597367e-02, 1.020823572850219e+00, 9.221340512401713e-01, 1.359062727763786e-01, 3.000336209999073e+00
17, 9.214000105860000e-01, -1.404313271832425e-02, 1.019955260104340e+00, 9.229615509813859e-01, 1.324385247146489e-01, 2.998074562093454e+00
18, 9.126999974250000e-01, -1.528091441563639e-02, 1.018253286187820e+00, 9.240142980516936e-01, 1.310432572644639e-01, 2.993699692875056e+00
19, 9.035800099370001e-01, -1.657035652257015e-02, 1.015349746327907e+00, 9.256994872157374e-01, 1.307086135188311e-01, 2.986287301647159e+00
20, 8.940600156780000e-01, -1.791287673582170e-02, 1.011353960035292e+00, 9.280558571498336e-01, 1.306193287756157e-01, 2.976118627032465e+00
21, 8.841500282290000e-01, -1.930503154161021e-02, 1.006580473097753e+00, 9.308839924351747e-01, 1.302857441245318e-01, 2.963979408096852e+00
22, 8.738499879840000e-01, -2.074145528942006e-02, 1.001362995815506e+00, 9.339373217129137e-01, 1.295173683150566e-01, 2.950703132556774e+00
23, 8.631799817090000e-01, -2.221313380454727e-02, 9.959783733588204e-01, 9.370427316819301e-01, 1.283232859156616e-01, 2.936993231580138e+00
24, 8.521599769590000e-01, -2.371179313226213e-02, 9.905671472884211e-01, 9.400622146213952e-01, 1.267922560939494e-01, 2.923195381775511e+00
25, 8.407700061800000e-01, -2.523571179155475e-02, 9.851893360859384e-01, 9.429600611512189e-01, 1.250336068202751e-01, 2.909465168945957e+00
26, 8.290500044819999e-01, -2.677610447625364e-02, 9.798364249137402e-01, 9.457249328557970e-01, 1.231186301912158e-01, 2.895778622416905e+00
27, 8.170099854470000e-01, -2.832889576538564e-02, 9.744777810207139e-01, 9.483825427576816e-01, 1.210860281626260e-01, 2.882061486823174e+00
28, 8.046399950980000e-01, -2.989268555030676e-02, 9.690787076400195e-01, 9.509341125844631e-01, 1.189407196541867e-01, 2.868221023383525e+00
29, 7.919700145720000e-01, -3.146083952108707e-02, 9.636327968614463e-01, 9.533938068984238e-01, 1.166674619520637e-01, 2.854243539922497e+00
30, 7.790099978450000e-01, -3.302904610531555e-02, 9.581440508170032e-01, 9.557799788594857e-01, 1.142506402087761e-01, 2.840144620498324e+00
31, 7.657799720760000e-01, -3.459150681737592e-02, 9.525947112190241e-01, 9.580744600178702e-01, 1.116682371087567e-01, 2.825871158265824e+00
32, 7.522799968720000e-01, -3.614455769771788e-02, 9.469644052752358e-01, 9.602731802907420e-01, 1.089082848080415e-01, 2.811367556399576e+00
33, 7.385200262070000e-01, -3.768316241027083e-02, 9.412833258905285e-01, 9.623829305616005e-01, 1.059676234425895e-01, 2.796716854812342e+00
34, 7.245299816130000e-01, -3.920010146736455e-02, 9.356085475797913e-01, 9.643778490396705e-01, 1.028454478499006e-01, 2.782064068251945e+00
35, 7.103199958800001e-01, -4.069053628478397e-02, 9.299872281389016e-01, 9.662357581280362e-01, 9.954885759146394e-02, 2.767528386833371e+00
36, 6.958900094030001e-01, -4.215080629377298e-02, 9.244731740760427e-01, 9.679784357190315e-01, 9.609590261660514e-02, 2.753259542079440e+00
37, 6.812700033190000e-01, -4.357446959687404e-02, 9.190675631558680e-01, 9.695572056823550e-01, 9.249745083166425e-02, 2.739245533099456e+00
38, 6.664699912070000e-01, -4.495752741409720e-02, 9.138161685356154e-01, 9.710055689033950e-01, 8.877902046835420e-02, 2.725617781351985e+00
39, 6.514999866490000e-01, -4.629634164779751e-02, 9.087406034179207e-01, 9.723159723204591e-01, 8.496245255699095e-02, 2.712430747356457e+00
40, 6.363800168040000e-01, -4.758683526816315e-02, 9.038652619030438e-01, 9.734823258476828e-01, 8.107058478310052e-02, 2.699746461450799e+00
41, 6.211299896240000e-01, -4.882552307544574e-02, 8.992225456239963e-01, 9.745274557904383e-01, 7.712863367166593e-02, 2.687656914138729e+00
42, 6.057599782940000e-01, -5.001024747601580e-02, 8.948164074190178e-01, 9.754349960431348e-01, 7.315770248075758e-02, 2.676166304847301e+00
43, 5.902799963950000e-01, -5.113927502748330e-02, 8.906763556546925e-01, 9.762384369446064e-01, 6.918124399219690e-02, 2.665361999928884e+00
44, 5.747100114820000e-01, -5.221060678238932e-02, 8.868127452259524e-01, 9.769198391098772e-01, 6.521535881576468e-02, 2.655264348245976e+00
45, 5.590599775310000e-01, -5.322340173976894e-02, 8.832733528872784e-01, 9.775183303504101e-01, 6.128127821130894e-02, 2.646010655035531e+00
46, 5.433599948880000e-01, -5.417596029973704e-02, 8.800571293957163e-01, 9.780170090122020e-01, 5.738813959764056e-02, 2.637591127634682e+00
47, 5.276100039480000e-01, -5.506882514006971e-02, 8.771296645908074e-01, 9.784578223313635e-01, 5.355144827120607e-02, 2.629926730544903e+00
48, 5.118399858470000e-01, -5.590106494415106e-02, 8.743525641182697e-01, 9.788198773458868e-01, 4.977176948101313e-02, 2.622643935100299e+00
49, 4.960500001910000e-01, -5.667361195342358e-02, 8.716431452576774e-01, 9.791538581119115e-01, 4.605684330951128e-02, 2.615539963297059e+00
50, 4.802699983120000e-01, -5.738603480576859e-02, 8.690417740234939e-01, 9.794403740416712e-01, 4.240073445445800e-02, 2.608714498015296e+00
51, 4.645099937920000e-01, -5.803900332533267e-02, 8.667174308391192e-01, 9.797100612467399e-01, 3.879948010313414e-02, 2.602622362714839e+00
52, 4.487800002100000e-01, -5.863313392533000e-02, 8.646849190201976e-01, 9.799354307342264e-01, 3.524270255351580e-02, 2.597292530340896e+00
53, 4.331099987030000e-01, -5.916828251291582e-02, 8.627322704017663e-01, 9.801311761313289e-01, 3.171474107747081e-02, 2.592169958915528e+00
54, 4.174999892710000e-01, -5.964528155616705e-02, 8.606002277812359e-01, 9.802653637773677e-01, 2.819939585316339e-02, 2.586560735893825e+00
55, 4.019699990750000e-01, -6.006409012667615e-02, 8.585942005644416e-01, 9.803482189648118e-01, 2.467529209648799e-02, 2.581272692450318e+00
56, 3.865399956700000e-01, -6.042454230314610e-02, 8.578040865448742e-01, 9.803902454792787e-01, 2.112012425707664e-02, 2.579178540489084e+00
57, 3.712300062180000e-01, -6.072630853592205e-02, 8.595308428558155e-01, 9.805071272853895e-01, 1.750812932445413e-02, 2.583741225333160e+00
58, 3.560400009160000e-01, -6.096915624596019e-02, 8.635506968271945e-01, 9.807243971084445e-01, 1.381025584496086e-02, 2.594384618049756e+00
59, 3.409900069240000e-01, -6.115213879795375e-02, 8.659410919239594e-01, 9.809998530035509e-01, 9.992801662534754e-03, 2.600760446131742e+00
60, 3.261100053790000e-01, -6.127403346714028e-02, 8.594398106889246e-01, 9.811471184583629e-01, 6.018079437111998e-03, 2.583665190639796e+00
61, 3.113999962810000e-01, -6.133363556968596e-02, 8.388810487893951e-01, 9.804507204653131e-01, 1.850904739577880e-03, 2.529372281404434e+00
