"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          26,      -4.568653166,      -3.777337847,      -3.774508415,      -2.526209117,      -10.76599484
          0,           0,          27,      -4.546702956,      -3.800515729,      -3.792832732,      -2.503510642,      -10.74843551
          0,           0,          28,      -4.526533042,      -3.829119368,       -3.81303955,      -2.482531807,      -10.73318572
          0,           0,          29,      -4.509109898,      -3.861559718,      -3.833584067,      -2.464269046,      -10.72084219
          0,           0,          30,      -4.495243037,       -3.89429655,      -3.851527926,      -2.449561366,      -10.71178175
          0,           0,          31,      -4.485538876,      -3.921378887,      -3.862687702,      -2.439049427,      -10.70618848
          0,           0,          32,       -4.48040525,      -3.935586605,      -3.862967843,      -2.433183824,      -10.70407796
          0,           0,          33,      -4.480091959,      -3.932106412,      -3.850655881,      -2.432267889,      -10.70528799
          0,           0,          34,      -4.484755182,       -3.91208779,      -3.827789281,      -2.436522481,      -10.70971604
          0,           0,          35,      -4.494512375,      -3.881717353,      -3.799077394,       -2.44613846,      -10.71710115
          0,           0,          36,      -4.509465195,      -3.848088293,      -3.769592561,      -2.461294972,      -10.72733421
          0,           0,          37,      -4.529665708,      -3.816453256,       -3.74323562,      -2.482118738,       -10.7402195
          0,           0,          38,      -4.555002814,      -3.789879663,      -3.722407644,      -2.508559152,      -10.75542702
          0,           0,          39,      -4.584992534,      -3.769877179,       -3.70827435,      -2.540155426,      -10.77231615
          0,           0,          40,      -4.618446237,      -3.757016743,      -3.701112933,      -2.575655254,      -10.78995331
          0,           0,          41,      -4.653087477,      -3.751328837,      -3.700554726,      -2.612541356,      -10.80686309
          0,           0,          42,      -4.685335017,      -3.752483384,      -3.705724191,      -2.646715715,      -10.82119122
          0,           0,          43,      -4.710737223,      -3.759856694,      -3.715327911,      -2.672976086,      -10.83080877
          0,           0,          44,       -4.72552835,      -3.772531969,      -3.727747695,      -2.686954372,      -10.83443956
          0,           0,          45,       -4.72869191,      -3.789319592,      -3.741275622,       -2.68770956,      -10.83160309
          0,           0,          46,      -4.722637568,      -3.808828633,      -3.754433534,      -2.678404711,      -10.82331487
          0,           0,          47,      -4.711758245,       -3.82964026,       -3.76632367,      -2.664280029,      -10.81120093
          0,           0,          48,      -4.700380756,       -3.85056205,      -3.776864502,      -2.650166742,      -10.79688782
          0,           0,          49,      -4.691647542,      -3.870902375,      -3.786787302,      -2.639363731,      -10.78195394
          0,           0,          50,       -4.68734366,       -3.89064463,       -3.79737707,      -2.633631474,      -10.76743285
          0,           0,          51,      -4.688183433,      -3.910407609,      -3.810113216,      -2.633608542,      -10.75407033
          0,           0,          52,      -4.694126526,      -3.931200084,      -3.826388254,      -2.639186503,      -10.74200132
          0,           0,          53,       -4.70459972,       -3.95408774,      -3.847344848,      -2.649746301,      -10.73072652
          0,           0,          54,      -4.718651811,       -3.97988121,      -3.873823616,      -2.664304688,      -10.71981281
          0,           0,          55,      -4.735067202,      -4.008887654,      -3.906339123,      -2.681608649,        -10.709085
          0,           0,          56,      -4.752510847,      -4.040713288,      -3.945035596,      -2.700258494,      -10.69836933
          0,           0,          57,      -4.769729042,       -4.07411038,      -3.989564127,      -2.718893801,      -10.68763569
          0,           0,          58,       -4.78575963,      -4.106900393,      -4.038813411,      -2.736408276,      -10.67695718
          0,           0,          59,      -4.800115409,      -4.136153501,       -4.09044566,      -2.752161165,      -10.66648668
          0,           0,          60,      -4.812837765,      -4.158840896,      -4.140320401,      -2.766071902,       -10.6563687
          0,           0,          61,      -4.824400868,      -4.172879209,      -4.182326127,       -2.77855458,      -10.64667039
          0,           0,          62,      -4.835517439,      -4.177985685,      -4.209763957,      -2.790328695,       -10.6374503
          0,           0,          63,      -4.846930706,      -4.175667514,      -4.218592393,      -2.802194222,      -10.62864826
          0,           0,          64,      -4.859209696,      -4.168341533,      -4.210024771,      -2.814801084,       -10.6201223
          0,           0,          65,       -4.87266179,      -4.158325242,      -4.189406418,      -2.828540874,      -10.61171374
          0,           0,          66,      -4.887319056,      -4.147261991,      -4.162717434,      -2.843520572,      -10.60319747
          0,           0,          67,       -4.90293045,        -4.1360169,       -4.13437293,      -2.859547039,      -10.59441127
          0,           0,          68,      -4.919035981,      -4.124833149,      -4.106913386,      -2.876197619,      -10.58518197
          0,           0,          69,      -4.935011334,      -4.113565622,      -4.081534935,      -2.892859852,      -10.57538315
          0,           0,          70,      -4.950156385,      -4.101904066,      -4.058661171,      -2.908816356,      -10.56496936
          0,           0,          71,      -4.963793386,      -4.089554857,      -4.038326833,      -2.923341883,       -10.5539333
          0,           0,          72,      -4.975347763,      -4.076348561,      -4.020400487,      -2.935788141,      -10.54230418
          0,           0,          73,      -4.984426049,      -4.062306928,      -4.004703902,      -2.945672918,      -10.53015048
          0,           0,          74,      -4.990833704,      -4.047633989,      -3.991073906,      -2.952714124,       -10.5175726
          0,           0,          75,      -4.994557774,      -4.032685351,      -3.979389792,       -2.95682863,      -10.50467467
          0,           0,          76,      -4.995726822,      -4.017914716,      -3.969584851,      -2.958104713,      -10.49156422
          0,           0,          77,      -4.994536587,      -4.003817538,      -3.961657772,      -2.956732042,       -10.4783405
          0,           0,          78,      -4.991201511,      -3.990892156,      -3.955661112,      -2.952948317,      -10.46508213
          0,           0,          79,      -4.985916323,      -3.979609819,      -3.951702574,      -2.946993542,      -10.45184539
          0,           0,          80,      -4.978853668,      -3.970407404,      -3.949925475,      -2.939098294,      -10.43864551
          0,           0,          81,      -4.970180935,      -3.963674419,      -3.950508877,      -2.929492811,      -10.42550013
          0,           0,          82,      -4.960086704,      -3.959748388,      -3.953654384,      -2.918425242,      -10.41243122
          0,           0,          83,      -4.948814042,      -3.958920413,      -3.959574634,      -2.906189996,      -10.39944945
          0,           0,          84,       -4.93665917,      -3.961436091,      -3.968481404,      -2.893122668,      -10.38656349
          0,           0,          85,       -4.92398934,       -3.96748924,      -3.980567104,      -2.879617817,      -10.37378493
          0,           0,          86,      -4.911219576,      -3.977215635,      -3.995990702,      -2.866106047,      -10.36114156
          0,           0,          87,      -4.898785756,      -3.990680114,      -4.014834749,      -2.853030127,      -10.34863829
          0,           0,          88,      -4.887106696,       -4.00784082,      -4.037054669,      -2.840809555,      -10.33629357
          0,           0,          89,      -4.876573195,      -4.028493136,      -4.062394039,      -2.829832411,      -10.32410962
          0,           0,          90,      -4.867522634,      -4.052192724,      -4.090252791,      -2.820432285,      -10.31211024
          0,           0,          91,      -4.860234421,       -4.07812369,      -4.119487881,      -2.812885208,      -10.30031069
          0,           0,          92,      -4.854926716,      -4.104955985,      -4.148206422,      -2.807407404,      -10.28871186
          0,           0,          93,      -4.851763233,      -4.130711759,      -4.173658714,      -2.804162221,      -10.27729854
          0,           0,          94,      -4.850857465,      -4.152786109,      -4.192434908,      -2.803263961,       -10.2660474
          0,           0,          95,      -4.852287407,      -4.168287475,      -4.201338349,       -2.80479219,       -10.2549401
          0,           0,          96,      -4.856089997,      -4.174846074,        -4.1986248,      -2.808785941,      -10.24393136
          0,           0,          97,      -4.862281109,      -4.171549388,      -4.184930313,      -2.815263744,      -10.23296557
          0,           0,          98,      -4.870845366,      -4.159320565,       -4.16291266,      -2.824211022,      -10.22198547
          0,           0,          99,      -4.881745347,      -4.140501403,      -4.136017414,      -2.835589123,      -10.21092911
          0,           0,         100,      -4.894910004,      -4.117921408,      -4.107368403,        -2.8493239,      -10.19972603
          0,           0,         101,       -4.91022481,      -4.094107081,      -4.079263949,       -2.86529336,       -10.1883274
          0,           0,         102,      -4.927510247,      -4.070957901,      -4.053179633,      -2.883305124,      -10.17667695
          0,           0,         103,      -4.946495292,      -4.049727859,      -4.029978776,      -2.903066994,      -10.16475595
          0,           0,         104,      -4.966788366,      -4.031180827,      -4.010100176,      -2.924157105,      -10.15254076
          0,           0,         105,      -4.987820189,      -4.015733541,      -3.993727869,      -2.945965399,      -10.14005191
          0,           0,         106,      -5.008843087,      -4.003569491,      -3.980908183,      -2.967690578,      -10.12732067
          0,           0,         107,      -5.028875555,      -3.994734027,      -3.971604956,      -2.988287182,      -10.11438168
          0,           0,         108,      -5.046794956,      -3.989188965,      -3.965760373,      -3.006566352,      -10.10126432
          0,           0,         109,       -5.06138756,      -3.986856188,      -3.963294179,      -3.021263514,      -10.08809898
          0,           0,         110,      -5.071531268,      -3.987629931,       -3.96414699,      -3.031247715,       -10.0749492
          0,           0,         111,      -5.076544732,      -3.991392556,      -3.968270415,      -3.035875398,      -10.06192212
          0,           0,         112,      -5.076291295,      -3.998002236,      -3.975652046,      -3.035086386,      -10.04907901
          0,           0,         113,        -5.0711024,      -4.007341026,      -3.986289033,      -3.029316737,      -10.03649173
          0,           0,         114,      -5.061870958,      -4.019281077,      -4.000222181,      -3.019558725,      -10.02428781
          0,           0,         115,      -5.049894039,      -4.033681745,      -4.017520958,      -3.007161634,      -10.01251337
          0,           0,         116,      -5.036292769,      -4.050391319,      -4.038260361,      -2.993264119,      -10.00119631
          0,           0,         117,      -5.022047387,      -4.069246244,      -4.062496405,      -2.978846764,      -9.990351203
          0,           0,         118,      -5.008094064,      -4.089988639,      -4.090366325,       -2.96482161,      -9.980077406
          0,           0,         119,      -4.995039243,      -4.112322425,      -4.121838486,      -2.951768126,      -9.970397629
          0,           0,         120,       -4.98346471,      -4.135909167,      -4.156773291,       -2.94025034,      -9.961315164
          0,           0,         121,      -4.973675113,      -4.160169436,       -4.19477149,      -2.930547444,      -9.952780128
          0,           0,         122,      -4.965964798,      -4.184324608,      -4.235052357,       -2.92293843,      -9.944814064
          0,           0,         123,      -4.960551485,      -4.207400404,      -4.275947658,      -2.917628906,      -9.937389668
          0,           0,         124,      -4.957422916,      -4.228325298,      -4.314404706,       -2.91460606,        -9.9304952
          0,           0,         125,      -4.956721461,      -4.245787302,       -4.34611615,      -2.914016348,      -9.924125792
          0,           0,         126,      -4.958702109,      -4.258475865,      -4.366392203,      -2.916117612,      -9.918192221
          0,           0,         127,       -4.96330789,      -4.265447873,      -4.371217515,      -2.920847613,      -9.912633671
          0,           0,         128,      -4.970615418,      -4.266233344,      -4.360405479,      -2.928297674,      -9.907449847
          0,           0,         129,      -4.980669995,      -4.261207831,      -4.337056172,      -2.938534441,      -9.902558659
          0,           0,         130,      -4.993608745,      -4.251151148,      -4.306338175,      -2.951706851,      -9.897857116
          0,           0,         131,      -5.009414373,      -4.237324965,      -4.272596664,      -2.967803565,      -9.893305987
          0,           0,         132,       -5.02815923,      -4.221097388,      -4.238994429,      -2.986918045,      -9.888869453
          0,           0,         133,      -5.049881617,      -4.203816679,      -4.207492035,      -3.009120979,      -9.884483875
          0,           0,         134,      -5.074448698,      -4.186555684,      -4.179069081,      -3.034303204,      -9.880076788
          0,           0,         135,      -5.101660855,      -4.170110125,      -4.154300998,      -3.062289515,      -9.875600131
          0,           0,         136,      -5.130899903,       -4.15508229,      -4.133239043,      -3.092473263,      -9.871018335
          0,           0,         137,      -5.161260931,      -4.141800616,      -4.116065826,       -3.12393703,       -9.86632847
          0,           0,         138,      -5.191133266,      -4.130597412,      -4.102633752,      -3.155010785,      -9.861505522
          0,           0,         139,      -5.218418008,      -4.121690876,      -4.092816293,      -3.183436736,      -9.856500322
          0,           0,         140,      -5.240662535,       -4.11513051,      -4.086622651,      -3.206522713,      -9.851380267
          0,           0,         141,      -5.255241294,      -4.111025208,      -4.084013915,      -3.221362887,       -9.84609387
          0,           0,         142,      -5.259193049,      -4.109532143,      -4.084872858,      -3.224772794,      -9.840651397
          0,           0,         143,      -5.252337485,      -4.110658019,      -4.089286424,      -3.216651227,      -9.835128974
          0,           0,         144,      -5.236509032,      -4.114365725,      -4.097240169,      -3.199067108,        -9.8294661
          0,           0,         145,      -5.213889453,      -4.120680976,      -4.108535052,      -3.174501752,      -9.823670433
          0,           0,         146,      -5.187267718,      -4.129510287,      -4.123285242,      -3.146034092,      -9.817738422
          0,           0,         147,      -5.159647132,      -4.140682307,      -4.141607268,      -3.116819847,      -9.811729391
          0,           0,         148,      -5.132952893,      -4.154053566,      -4.163492835,      -3.088808892,      -9.805623974
          0,           0,         149,      -5.108043464,      -4.169407825,      -4.188842576,      -3.062834464,      -9.799383148
          0,           0,         150,      -5.085942488,      -4.186339849,      -4.217270196,      -3.039880053,      -9.793029431
          0,           0,         151,      -5.066976408,      -4.204289523,      -4.248254627,      -3.020233782,       -9.78659383
          0,           0,         152,      -5.050942839,      -4.222442026,      -4.280704843,      -3.003658683,       -9.78001939
          0,           0,         153,      -5.038600647,      -4.239417963,      -4.313590312,      -2.990859698,      -9.773345473
          0,           0,         154,      -5.029780124,      -4.254128505,       -4.34415314,       -2.98166866,      -9.766615441
          0,           0,         155,       -5.02425893,      -4.265333365,       -4.36956799,        -2.9758693,      -9.759778469
          0,           0,         156,      -5.022864569,       -4.27215492,      -4.386758737,      -2.974292146,      -9.752859897
          0,           0,         157,      -5.024950723,      -4.273956948,      -4.392629673,      -2.976269175,      -9.745861595
          0,           0,         158,      -5.030544178,      -4.270502852,       -4.38571905,      -2.981808273,      -9.738749694
          0,           0,         159,      -5.039307759,      -4.262399747,      -4.367975502,       -2.99058487,       -9.73146067
          0,           0,         160,      -5.051477639,      -4.249975816,      -4.344412466,      -3.002842027,      -9.724157851
          0,           0,         161,      -5.068106046,      -4.235277388,      -4.316678418,      -3.019662595,      -9.716833503
          0,           0,         162,      -5.088161982,      -4.218960412,      -4.288158172,      -3.039999664,      -9.709349385
          0,           0,         163,      -5.110622358,      -4.201892047,      -4.261035963,      -3.062898649,      -9.701942522
          0,           0,         164,      -5.136512012,      -4.185184211,      -4.235740407,      -3.089446783,      -9.694593598
          0,           0,         165,      -5.165826027,      -4.169818962,      -4.213107112,      -3.119552337,      -9.687223071
          0,           0,         166,      -5.196695825,      -4.155792123,      -4.193715891,      -3.151374872,      -9.679900746
          0,           0,         167,      -5.226811056,      -4.143801247,      -4.177587483,      -3.182648246,      -9.672800993
          0,           0,         168,      -5.257736024,      -4.133881525,      -4.164994669,      -3.215084772,      -9.665860697
          0,           0,         169,      -5.286202683,      -4.125982865,      -4.155767424,      -3.245271011,      -9.659147696
          0,           0,         170,      -5.309838011,      -4.120493241,       -4.14968116,      -3.270661121,      -9.652764292
          0,           0,         171,      -5.323592524,      -4.117693068,       -4.14658406,      -3.285901329,      -9.646662545
          0,           0,         172,      -5.325283356,      -4.117191281,      -4.146794023,       -3.28832847,      -9.640805628
          0,           0,         173,      -5.315680839,      -4.119122737,      -4.150355242,      -3.278765674,      -9.635474323
          0,           0,         174,      -5.299367298,      -4.123565687,      -4.156987786,      -3.262039841,      -9.630628715
          0,           0,         175,       -5.27660296,      -4.130573199,      -4.166419532,      -3.238462384,      -9.626259735
          0,           0,         176,      -5.252460055,      -4.139421547,       -4.17994095,      -3.213281384,      -9.622467635
          0,           0,         177,      -5.227860046,      -4.149983208,      -4.196553037,       -3.18750357,      -9.619298087
          0,           0,         178,      -5.202299105,       -4.16240072,      -4.215948669,       -3.16076536,      -9.616830546
          0,           0,         179,      -5.180345389,      -4.176935223,      -4.238387413,      -3.138022095,      -9.615283949
          0,           0,         180,      -5.163409011,      -4.193511933,      -4.263536241,      -3.120599423,      -9.614404253
          0,           0,         181,      -5.147776391,      -4.211266743,       -4.29139267,      -3.104472053,      -9.614292068
          0,           0,         182,      -5.134038947,       -4.22975768,      -4.322469485,      -3.090350739,      -9.615161175
          0,           0,         183,      -5.124137077,      -4.248988501,      -4.354726559,      -3.080253225,      -9.616930023
          0,           0,         184,      -5.118343624,       -4.26797074,      -4.388373749,      -3.074323353,       -9.61951274
          0,           0,         185,      -5.113981503,      -4.286968497,      -4.420234515,      -3.069938291,      -9.623145182
          0,           0,         186,      -5.113230087,      -4.304740504,       -4.44924735,      -3.069198934,       -9.62774969
          0,           0,         187,      -5.116046677,      -4.320207394,      -4.471680838,      -3.072067033,      -9.633437213
          0,           0,         188,       -5.12191769,      -4.333043974,       -4.48521865,      -3.078059377,       -9.64016934
          0,           0,         189,      -5.131133604,      -4.342895126,      -4.488300586,      -3.087487855,      -9.647942082
          0,           0,         190,      -5.143092881,      -4.348949054,      -4.480998135,      -3.099753076,      -9.656689258
          0,           0,         191,        -5.1581515,      -4.352142558,      -4.463971102,      -3.115136636,      -9.666188691
          0,           0,         192,      -5.176609876,      -4.352328833,      -4.441024749,      -3.134020824,       -9.67630658
          0,           0,         193,      -5.198310265,      -4.348885962,      -4.417506709,      -3.156193257,      -9.686989103
          0,           0,         194,      -5.221548592,      -4.343345979,      -4.393053268,      -3.180032737,      -9.698212702
          0,           0,         195,      -5.249410774,      -4.336790547,      -4.369813266,      -3.208771243,      -9.709811449
          0,           0,         196,      -5.279536517,      -4.329844588,      -4.348149589,      -3.239977358,      -9.721525844
          0,           0,         197,      -5.311262813,      -4.322842399,      -4.328933505,      -3.272906601,      -9.733115145
          0,           0,         198,      -5.344034762,      -4.316263242,       -4.31256286,      -3.307008883,      -9.744321213
          0,           0,         199,      -5.375842815,       -4.31041549,      -4.299293648,      -3.340219791,      -9.754879692
          0,           0,         200,      -5.404998292,      -4.305673704,       -4.28915917,      -3.370676227,      -9.764562998
          0,           0,         201,       -5.42703334,      -4.302422152,      -4.281930961,      -3.393503533,      -9.773147679
          0,           0,         202,      -5.441168791,      -4.300719069,      -4.278027768,      -3.407807144,      -9.780559222
          0,           0,         203,       -5.44509358,      -4.300702085,      -4.277133185,      -3.411031203,      -9.786679045
          0,           0,         204,      -5.437931621,      -4.302431423,      -4.279249065,      -3.402368491,      -9.791603561
          0,           0,         205,      -5.421604745,        -4.3060145,      -4.284313264,      -3.384157087,      -9.795404564
          0,           0,         206,      -5.398693385,      -4.311451486,      -4.292347003,      -3.359284234,      -9.798238076
          0,           0,         207,      -5.372258262,      -4.318702966,      -4.303299801,      -3.331045099,      -9.800336178
          0,           0,         208,       -5.34466945,      -4.327637174,      -4.317208018,      -3.301931355,      -9.801958756
          0,           0,         209,      -5.317923132,      -4.338222053,      -4.333936358,      -3.274003687,      -9.803369093
          0,           0,         210,      -5.292719864,      -4.350308363,      -4.353315059,      -3.247906643,      -9.804835162
          0,           0,         211,      -5.270387178,       -4.36360741,      -4.375257829,      -3.224889008,      -9.806693488
          0,           0,         212,      -5.251329099,      -4.377600727,      -4.399404792,      -3.205274228,       -9.80906426
          0,           0,         213,      -5.235192953,      -4.391999293,      -4.425309034,       -3.18872583,      -9.812138559
          0,           0,         214,      -5.222246124,      -4.406398729,      -4.452143738,      -3.175505177,      -9.816098098
          0,           0,         215,      -5.212490361,      -4.420179438,      -4.478750237,      -3.165583252,      -9.821045488
          0,           0,         216,      -5.205932909,      -4.432640654,      -4.503632335,      -3.158927647,      -9.827114801
          0,           0,         217,      -5.202704539,      -4.443119849,      -4.524905387,      -3.155677588,      -9.834368385
          0,           0,         218,      -5.202448399,      -4.450886505,      -4.540484215,      -3.155461206,      -9.842819044
          0,           0,         219,      -5.205382442,      -4.455516943,      -4.548649821,       -3.15849006,      -9.852475604
          0,           0,         220,      -5.211513448,      -4.456645029,      -4.548599522,      -3.164772025,      -9.863300459
          0,           0,         221,      -5.220800988,      -4.454375229,      -4.540753846,      -3.174273904,      -9.875203348
          0,           0,         222,      -5.233270153,       -4.44902888,       -4.52688471,      -3.187039547,       -9.88805467
          0,           0,         223,      -5.248946734,      -4.441222802,      -4.508666504,      -3.203112322,      -9.901690689
          0,           0,         224,       -5.26795906,      -4.431575244,      -4.488090833,      -3.222630726,      -9.915914435
          0,           0,         225,      -5.289860895,      -4.420845213,      -4.466707677,      -3.245164297,      -9.930286887
          0,           0,         226,      -5.315070922,      -4.409670178,      -4.446019168,      -3.271160719,      -9.944389346
          0,           0,         227,      -5.343233637,       -4.39862695,      -4.426776126,       -3.30030199,      -9.957752128
          0,           0,         228,      -5.373385326,      -4.388223208,      -4.409509763,      -3.331646749,      -9.969831304
          0,           0,         229,      -5.404710236,       -4.37881049,      -4.394725791,       -3.36441116,      -9.980031439
          0,           0,         230,      -5.436349494,      -4.370752469,      -4.382517544,      -3.397723609,      -9.987807449
          0,           0,         231,       -5.46526553,      -4.364202168,      -4.373044213,      -3.428393521,      -9.992692999
          0,           0,         232,      -5.489408737,      -4.359349177,      -4.366470464,      -3.454186986,        -9.9944669
          0,           0,         233,      -5.506317524,      -4.356316463,      -4.362695152,      -3.472348171,      -9.993008496
          0,           0,         234,      -5.513193688,      -4.355176129,      -4.361793782,      -3.479739161,      -9.988497489
          0,           0,         235,      -5.509900884,      -4.355926855,      -4.363796626,      -3.476143477,      -9.981291955
          0,           0,         236,      -5.496433626,       -4.35857351,      -4.368619124,      -3.461690608,       -9.97184848
          0,           0,         237,      -5.475621674,      -4.363135263,      -4.376366662,      -3.439432782,      -9.960747462
          0,           0,         238,      -5.450716681,      -4.369566248,      -4.386811106,      -3.412932717,      -9.948627239
          0,           0,         239,      -5.424739459,       -4.37771049,      -4.400271427,      -3.385466535,        -9.9360039
          0,           0,         240,      -5.398507156,       -4.38754383,      -4.416649012,      -3.357960017,      -9.923241261
          0,           0,         241,      -5.374672023,      -4.398993632,      -4.435728157,      -3.333109889,      -9.910730919
          0,           0,         242,      -5.352781278,      -4.411763962,      -4.457459743,      -3.310399069,      -9.898828198
          0,           0,         243,      -5.333356792,      -4.425745562,      -4.481499253,      -3.290327169,      -9.887700213
          0,           0,         244,      -5.317174813,      -4.440534954,      -4.507448838,      -3.273640436,      -9.877485902
          0,           0,         245,      -5.304537749,      -4.455666786,      -4.534862303,      -3.260634304,      -9.868364584
          0,           0,         246,        -5.2947048,      -4.470693308,      -4.562270538,      -3.250519876,      -9.860383272
          0,           0,         247,      -5.287776951,      -4.485350292,      -4.588217354,      -3.243426432,       -9.85363513
          0,           0,         248,      -5.283715283,      -4.498843537,         -4.610917,       -3.23929775,      -9.848126482
          0,           0,         249,      -5.283110237,      -4.510518939,      -4.628441505,      -3.238688026,      -9.843811023
          0,           0,         250,      -5.285622516,      -4.519821483,      -4.638402214,      -3.241246915,      -9.840682736
          0,           0,         251,      -5.291301532,      -4.526411205,      -4.640004261,      -3.247055093,      -9.838667496
          0,           0,         252,       -5.30011981,      -4.530069779,      -4.633149229,      -3.256079894,      -9.837670624
          0,           0,         253,      -5.311882168,      -4.530821257,      -4.619385528,      -3.268126415,      -9.837581679
          0,           0,         254,      -5.327128244,      -4.528917293,      -4.600424549,      -3.283761239,      -9.838270396
          0,           0,         255,      -5.345003705,       -4.52466693,       -4.57858344,      -3.302122415,      -9.839554508
          0,           0,         256,      -5.366705146,       -4.51846289,      -4.556066068,      -3.324437646,      -9.841245433
          0,           0,         257,      -5.391694992,      -4.511053459,      -4.533810601,      -3.350177552,       -9.84313237
          0,           0,         258,      -5.419840017,      -4.502881215,      -4.512830894,      -3.379237124,       -9.84495568
          0,           0,         259,      -5.451039187,      -4.494574803,      -4.493754582,      -3.411550096,      -9.846441955
          0,           0,         260,      -5.484153628,      -4.486483918,      -4.477157833,      -3.445951879,      -9.847326087
          0,           0,         261,      -5.519080809,      -4.479023296,      -4.463263456,      -3.482360291,      -9.847289663
          0,           0,         262,      -5.553792982,       -4.47245777,      -4.452150324,      -3.518681247,      -9.846056471
          0,           0,         263,      -5.585100589,      -4.467142113,      -4.443877059,      -3.551514166,      -9.843448975
          0,           0,         264,       -5.60954018,      -4.463283353,      -4.438432577,      -3.577046841,      -9.839333372
          0,           0,         265,      -5.621829825,      -4.461119659,      -4.435868197,      -3.589481678,      -9.833686865
          0,           0,         266,      -5.622735061,        -4.4604839,       -4.43644603,      -3.589511979,      -9.826599367
          0,           0,         267,      -5.612124245,       -4.46151321,       -4.43993047,      -3.577251915,      -9.818214383
          0,           0,         268,      -5.591343664,      -4.464256136,      -4.446353489,      -3.554404628,      -9.808735086
          0,           0,         269,      -5.563969976,      -4.468694378,      -4.455701296,       -3.52496805,      -9.798429324
          0,           0,         270,       -5.53355422,      -4.474730208,      -4.468130737,      -3.492745423,      -9.787589439
          0,           0,         271,      -5.502860558,      -4.482352985,      -4.483542096,      -3.460587376,      -9.776516616
          0,           0,         272,      -5.473657701,      -4.491582142,      -4.501895286,      -3.430249504,      -9.765479399
          0,           0,         273,      -5.447064435,      -4.502018989,      -4.523226148,      -3.402777176,       -9.75475064
          0,           0,         274,      -5.423541909,      -4.513550907,      -4.547308943,      -3.378618732,      -9.744585289
          0,           0,         275,      -5.403193895,      -4.525902437,      -4.573829491,      -3.357808569,      -9.735184522
          0,           0,         276,      -5.386249652,      -4.538667916,      -4.602313594,      -3.340530058,      -9.726720296
          0,           0,         277,      -5.372669866,      -4.551490448,       -4.63172608,      -3.326724707,      -9.719306927
          0,           0,         278,      -5.362592609,      -4.563804571,      -4.660760408,      -3.316504531,      -9.713061314
          0,           0,         279,      -5.356010929,      -4.574967032,      -4.687637231,      -3.309847981,      -9.708062228
          0,           0,         280,      -5.352896426,      -4.584421237,      -4.709848314,      -3.306718632,      -9.704355497
          0,           0,         281,      -5.353213602,      -4.591463493,      -4.725176035,      -3.307059452,      -9.701945807
