"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,          10,       -3.60165901,      -3.717174947,      -3.676325628,       -3.03158498,             0.448,     0.04590748802,     -0.0124131297,                 0,                 0,                 0,    -0.04600810068,     0.04616735428,    -0.01140870914,                 0,      -0.270394444
          0,           0,          11,      -3.610273994,      -3.743229946,      -3.701194081,      -3.042712849,             0.448,     0.04291477821,     -0.0189563493,                 0,                 0,                 0,    -0.04681552675,     0.04331809623,    -0.01801565725,                 0,     -0.4417207799
          0,           0,          12,      -3.615500237,      -3.750219172,      -3.712615316,      -3.048272655,             0.448,     0.03962706533,    -0.02572311183,                 0,                 0,                 0,    -0.04773003009,     0.04017878189,    -0.02485253055,                 0,     -0.6491298717
          0,           0,          13,      -3.618321452,      -3.755132443,      -3.724055682,      -3.049350705,             0.448,     0.03636894494,    -0.03290737182,                 0,                 0,                 0,     -0.0489699653,     0.03707816065,    -0.03210615641,                 0,     -0.9048206342
          0,           0,          14,      -3.628725296,      -3.770371578,      -3.737455528,      -3.057546539,             0.448,     0.03328249876,    -0.03999556066,                 0,                 0,                 0,    -0.05027525575,     0.03414707698,    -0.03925998892,                 0,      -1.201699456
          0,           0,          15,      -3.642389096,      -3.793071556,      -3.756522506,      -3.069627005,             0.448,     0.03024966334,    -0.04671154796,                 0,                 0,                 0,    -0.05144588771,     0.03126147178,    -0.04604053894,                 0,      -1.544200589
          0,           0,          16,      -3.655617935,      -3.813603051,      -3.780373779,      -3.082856511,             0.448,     0.02712124586,     -0.0531560825,                 0,                 0,                 0,    -0.05247625732,     0.02827438557,    -0.05255178593,                 0,      -1.959942503
          0,           0,          17,      -3.669288865,      -3.825934591,      -3.804389327,      -3.098062956,             0.448,     0.02378597357,    -0.05961497167,                 0,                 0,                 0,    -0.05347175276,     0.02508080691,    -0.05908189664,                 0,      -2.506307824
          0,           0,          18,      -3.684719515,      -3.830549641,      -3.828315867,      -3.115513829,             0.448,     0.02025994437,    -0.06612270334,                 0,                 0,                 0,     -0.0544013027,     0.02169758222,    -0.06566499957,                 0,      -3.263715938
          0,           0,          19,      -3.703601037,      -3.833694515,       -3.85539655,      -3.135957583,             0.448,      0.0166575973,    -0.07268485195,                 0,                 0,                 0,    -0.05524928876,     0.01823924493,    -0.07230417135,                 0,      -4.363465549
          0,           0,          20,      -3.725825623,      -3.841683904,       -3.88733461,      -3.159043985,             0.448,     0.01318022144,    -0.07899142423,                 0,                 0,                 0,    -0.05585434797,     0.01490027374,     -0.0786851014,                 0,      -5.993178839
          0,           0,          21,      -3.748086923,       -3.85671877,      -3.922717094,      -3.181704302,             0.448,     0.01004937559,     -0.0843541892,                 0,                 0,                 0,    -0.05599283389,     0.01188716105,    -0.08411488921,                 0,      -8.393973181
          0,           0,          22,      -3.768235811,       -3.87690334,      -3.958206612,      -3.202198019,             0.448,     0.00729378097,    -0.08900240004,                 0,                 0,                 0,    -0.05588123812,    0.009233622373,    -0.08882210689,                 0,      -12.20250518
          0,           0,          23,      -3.787613062,      -3.897993255,      -3.990067329,      -3.221953818,             0.448,    0.004954642099,    -0.09321789455,                 0,                 0,                 0,     -0.0556894218,    0.006987000681,    -0.09308762627,                 0,      -18.81425392
          0,           0,          24,       -3.80760197,      -3.916531867,      -4.016496042,      -3.241984328,             0.448,    0.003229895839,    -0.09620277451,                 0,                 0,                 0,    -0.05511986944,    0.005327779677,    -0.09610942105,                 0,      -29.78510123
          0,           0,          25,      -3.827256057,      -3.932561702,      -4.039195089,       -3.26118433,             0.448,    0.002046786852,    -0.09859080901,                 0,                 0,                 0,    -0.05452117179,    0.004197046937,    -0.09852269665,                 0,      -48.16857647
          0,           0,          26,       -3.84732795,      -3.948962639,      -4.061344632,      -3.280571041,             0.448,     0.00146731855,    -0.09997863798,                 0,                 0,                 0,    -0.05371439217,    0.003647991862,    -0.09992283639,                 0,      -68.13696859
          0,           0,          27,        -3.8700801,      -3.967821022,      -4.086219073,        -3.3030029,             0.448,    0.001410202013,     -0.1002170628,                 0,                 0,                 0,    -0.05263712737,    0.003596090127,     -0.1001624505,                 0,      -71.06574936
          0,           0,          28,      -3.896375439,      -3.990574192,      -4.116134954,      -3.329485218,             0.448,    0.001799880032,    -0.09948758497,                 0,                 0,                 0,    -0.05140622982,    0.003969761938,    -0.09942464544,                 0,      -55.27456453
          0,           0,          29,      -3.924122312,      -4.018443049,      -4.151119413,      -3.357909327,             0.448,    0.002633483072,    -0.09769433109,                 0,                 0,                 0,    -0.05001782568,    0.004764046975,    -0.09761363336,                 0,      -37.09700364
          0,           0,          30,      -3.951490285,      -4.052633279,         -4.190566,      -3.386556131,             0.448,    0.003720478299,    -0.09567237008,                 0,                 0,                 0,     -0.0488108279,     0.00580667468,    -0.09556844084,                 0,      -25.71507274
          0,           0,          31,      -3.980115333,      -4.093338481,      -4.233069617,       -3.41707876,             0.448,    0.004950496599,    -0.09375144353,                 0,                 0,                 0,    -0.04789166409,    0.006994495478,    -0.09362113872,                 0,      -18.93778566
          0,           0,          32,      -4.012269801,      -4.139368729,      -4.275699403,      -3.451461479,             0.448,    0.006242537029,    -0.09199783527,                 0,                 0,                 0,    -0.04726626147,    0.008247973674,    -0.09183976205,                 0,      -14.73725103
          0,           0,          33,      -4.049454456,      -4.188826337,      -4.314958734,      -3.490424685,             0.448,    0.007499782665,    -0.09070717224,                 0,                 0,                 0,    -0.04702439826,    0.009476764454,     -0.0905219795,                 0,      -12.09464011
          0,           0,          34,      -4.091053253,      -4.239462126,      -4.348972377,      -3.532645776,             0.448,    0.008743857416,    -0.08953527354,                 0,                 0,                 0,    -0.04697268967,     0.01069497831,    -0.08932322033,                 0,      -10.23979112
          0,           0,          35,      -4.133556316,      -4.289104156,      -4.378583071,      -3.574576703,             0.448,    0.009918892884,    -0.08849161965,                 0,                 0,                 0,    -0.04707895362,     0.01184696696,    -0.08825418154,                 0,      -8.921521857
          0,           0,          36,      -4.174165639,      -4.336168107,      -4.406665419,      -3.614001151,             0.448,     0.01093846173,    -0.08781372114,                 0,                 0,                 0,    -0.04739201626,     0.01285150491,    -0.08755420257,                 0,      -8.027977176
          0,           0,          37,      -4.211451403,      -4.380443009,      -4.436071644,       -3.65005067,             0.448,     0.01176158361,    -0.08751807111,                 0,                 0,                 0,    -0.04787000579,     0.01366798133,    -0.08724066659,                 0,      -7.441010838
          0,           0,          38,       -4.24521141,      -4.422643975,       -4.46877187,      -3.682966136,             0.448,     0.01236486171,    -0.08762422487,                 0,                 0,                 0,    -0.04847267126,      0.0142734316,    -0.08733363464,                 0,      -7.086551142
          0,           0,          39,      -4.276005381,      -4.463717745,      -4.505559567,      -3.713540547,             0.448,     0.01273866715,    -0.08813368677,                 0,                 0,                 0,    -0.04916272935,     0.01465826194,    -0.08783482078,                 0,      -6.918595622
          0,           0,          40,      -4.303967728,      -4.504387981,      -4.545822901,      -3.741957777,             0.448,     0.01289650932,    -0.08897808433,                 0,                 0,                 0,    -0.04988202816,     0.01483448698,    -0.08867557409,                 0,      -6.899392861
          0,           0,          41,      -4.328986774,      -4.544722327,      -4.587926476,      -3.768012139,             0.448,     0.01286407678,    -0.09010657572,                 0,                 0,                 0,    -0.05058743693,     0.01482668007,    -0.08980450444,                 0,      -7.004511655
          0,           0,          42,      -4.350833125,      -4.584426741,      -4.629172763,      -3.791282683,             0.448,     0.01267645928,    -0.09144183585,                 0,                 0,                 0,    -0.05124025386,     0.01466823576,    -0.09114353967,                 0,      -7.213515527
          0,           0,          43,      -4.369453835,      -4.622764609,      -4.666767028,      -3.811475303,             0.448,     0.01237221536,    -0.09288010772,                 0,                 0,                 0,     -0.0518022195,     0.01439543998,    -0.09258810632,                 0,       -7.50715252
          0,           0,          44,      -4.385423286,      -4.658541926,      -4.698922533,      -3.828879868,             0.448,     0.01198840115,    -0.09434400648,                 0,                 0,                 0,    -0.05224848846,     0.01404365189,    -0.09406002956,                 0,      -7.869607071
          0,           0,          45,      -4.399872108,       -4.69059726,      -4.725590101,       -3.84438909,             0.448,     0.01156426337,    -0.09573344126,                 0,                 0,                 0,    -0.05255436649,      0.0136499254,    -0.09545838622,                 0,      -8.278386459
          0,           0,          46,      -4.414249546,      -4.718783465,      -4.748868455,      -3.859310148,             0.448,     0.01111555411,     -0.0970845894,                 0,                 0,                 0,    -0.05274673706,     0.01323079807,    -0.09681900136,                 0,       -8.73412053
          0,           0,          47,      -4.429080563,      -4.744331117,      -4.771207477,       -3.87410702,             0.448,     0.01066861431,     -0.0983282178,                 0,                 0,                 0,    -0.05281467863,     0.01281109424,    -0.09807208375,                 0,      -9.216587545
          0,           0,          48,       -4.44473075,      -4.768927385,      -4.795247161,      -3.889288412,             0.448,     0.01024726065,    -0.09943886625,                 0,                 0,                 0,     -0.0527671553,     0.01241406951,    -0.09919165968,                 0,      -9.703946223
          0,           0,          49,      -4.460960948,      -4.793836119,      -4.821502051,      -3.904893046,             0.448,    0.009874864727,     -0.1003866655,                 0,                 0,                 0,    -0.05261437056,     0.01206243834,     -0.1001473572,                 0,      -10.16587754
          0,           0,          50,      -4.477760405,      -4.821211743,       -4.84843925,      -3.920964893,             0.448,    0.009564748627,     -0.1011982583,                 0,                 0,                 0,    -0.05238868061,     0.01177010085,      -0.100965522,                 0,      -10.58033643
          0,           0,          51,      -4.495239172,      -4.851546992,        -4.8746716,      -3.937746638,             0.448,    0.009322321688,     -0.1019363763,                 0,                 0,                 0,    -0.05213127825,     0.01154383356,     -0.1017087528,                 0,      -10.93465551
          0,           0,          52,      -4.515438934,      -4.883601624,      -4.899226973,      -3.957507414,             0.448,    0.009155576451,     -0.1025918576,                 0,                 0,                 0,    -0.05185754458,     0.01139142725,     -0.1023677157,                 0,      -11.20539577
          0,           0,          53,      -4.538316625,      -4.915001288,      -4.921665237,      -3.980201619,             0.448,    0.009074564025,     -0.1030686643,                 0,                 0,                 0,    -0.05155597936,     0.01132083559,     -0.1028461762,                 0,      -11.35797423
          0,           0,          54,      -4.564105743,      -4.944168135,      -4.942219826,      -4.005952785,             0.448,    0.009068547249,     -0.1034061026,                 0,                 0,                 0,    -0.05125601014,     0.01132218142,     -0.1031836654,                 0,      -11.40271972
          0,           0,          55,      -4.592075247,      -4.971801309,      -4.962053788,      -4.034261839,             0.448,    0.009120483454,       -0.10367133,                 0,                 0,                 0,    -0.05099245473,     0.01137989117,     -0.1034476967,                 0,      -11.36686783
          0,           0,          56,      -4.619918433,      -4.998722243,      -4.983131546,      -4.062694266,             0.448,    0.009215682612,     -0.1039044954,                 0,                 0,                 0,    -0.05078009997,     0.01148015415,     -0.1036787299,                 0,       -11.2747476
          0,           0,          57,      -4.647302715,      -5.026533807,       -5.00785584,      -4.090899245,             0.448,    0.009334835917,     -0.1041511414,                 0,                 0,                 0,    -0.05063605735,     0.01160465965,     -0.1039227178,                 0,      -11.15725464
          0,           0,          58,      -4.673694874,      -5.054704314,      -5.037306275,      -4.118217076,             0.448,    0.009465913985,      -0.104414598,                 0,                 0,                 0,    -0.05055400394,      0.0117414538,     -0.1041832523,                 0,      -11.03058808
          0,           0,          59,      -4.699249725,      -5.082292965,      -5.070231882,      -4.144644347,             0.448,    0.009603337914,     -0.1047001429,                 0,                 0,                 0,    -0.05052688835,     0.01188507416,     -0.1044657314,                 0,       -10.9024741
          0,           0,          60,      -4.724461477,      -5.108696761,      -5.103931227,      -4.170514399,             0.448,    0.009740654945,     -0.1050180014,                 0,                 0,                 0,    -0.05054649862,     0.01202929256,     -0.1047805187,                 0,      -10.78141069
          0,           0,          61,      -4.750032525,       -5.13382374,      -5.136027975,      -4.196423377,             0.448,    0.009870075371,     -0.1053674542,                 0,                 0,                 0,    -0.05060433032,     0.01216630546,     -0.1051270651,                 0,      -10.67544575
          0,           0,          62,      -4.776320864,      -5.158281862,      -5.165629352,      -4.222697768,             0.448,    0.009985667743,     -0.1057528249,                 0,                 0,                 0,    -0.05069519431,     0.01229027714,     -0.1055098224,                 0,      -10.59046101
          0,           0,          63,      -4.803229726,      -5.183174532,        -5.1928709,      -4.249275263,             0.448,     0.01008238892,     -0.1061605708,                 0,                 0,                 0,    -0.05080586941,     0.01239587023,     -0.1059153613,                 0,      -10.52930725
          0,           0,          64,      -4.830641067,      -5.209524102,       -5.21853687,      -4.276124977,             0.448,     0.01015494159,     -0.1065951721,                 0,                 0,                 0,    -0.05092968065,     0.01247788642,     -0.1063482765,                 0,      -10.49687693
          0,           0,          65,      -4.858493419,      -5.237741725,      -5.243255281,      -4.303340396,             0.448,     0.01020123204,     -0.1070653716,                 0,                 0,                 0,    -0.05106346486,     0.01253442319,     -0.1068173543,                 0,      -10.49533735
          0,           0,          66,       -4.88671757,      -5.267585146,      -5.267737072,      -4.330994606,             0.448,     0.01022214762,     -0.1075665594,                 0,                 0,                 0,    -0.05120080854,     0.01256626715,     -0.1073179665,                 0,      -10.52289239
          0,           0,          67,      -4.915520621,      -5.298420986,      -5.292847258,      -4.359370499,             0.448,     0.01022102119,     -0.1080801556,                 0,                 0,                 0,    -0.05133216337,     0.01257634503,     -0.1078314651,                 0,       -10.5743011
          0,           0,          68,      -4.944533566,      -5.329615887,      -5.319103759,      -4.388135349,             0.448,     0.01019874435,      -0.108618813,                 0,                 0,                 0,    -0.05146099566,     0.01256582424,     -0.1083704802,                 0,      -10.65021431
          0,           0,          69,      -4.973466884,      -5.360963241,      -5.346480923,      -4.417056499,             0.448,     0.01015943411,     -0.1091808852,                 0,                 0,                 0,    -0.05158613341,      0.0125387849,     -0.1089332762,                 0,      -10.74674868
          0,           0,          70,      -5.001971038,      -5.392415593,       -5.37473598,      -4.445775095,             0.448,     0.01010701729,     -0.1097691951,                 0,                 0,                 0,    -0.05170898461,     0.01249921446,     -0.1095225896,                 0,      -10.86069134
          0,           0,          71,      -5.029715615,      -5.423913811,      -5.403568264,       -4.47387285,             0.448,      0.0100461409,     -0.1103804908,                 0,                 0,                 0,    -0.05182996671,     0.01245168791,     -0.1101350679,                 0,      -10.98735245
          0,           0,          72,      -5.056239978,      -5.455175713,      -5.432657479,      -4.500768869,             0.448,    0.009981454522,      -0.111004863,                 0,                 0,                 0,    -0.05194729174,     0.01240063753,     -0.1107607026,                 0,      -11.12111093
          0,           0,          73,      -5.081165076,      -5.485676864,      -5.461497016,      -4.526001781,             0.448,     0.00991638466,     -0.1116407991,                 0,                 0,                 0,    -0.05206194824,     0.01234945603,     -0.1113979068,                 0,      -11.25821587
          0,           0,          74,      -5.104249433,      -5.514903698,       -5.48936138,      -4.549269617,             0.448,    0.009853842294,      -0.112286527,                 0,                 0,                 0,     -0.0521749713,     0.01230101502,     -0.1120448454,                 0,      -11.39520236
          0,           0,          75,      -5.125295739,      -5.542721559,      -5.515469317,      -4.570355073,             0.448,    0.009796118709,     -0.1129386799,                 0,                 0,                 0,    -0.05228590073,     0.01225753182,     -0.1126981024,                 0,      -11.52892113
          0,           0,          76,      -5.144322738,      -5.569213135,      -5.539528196,      -4.589332738,             0.448,    0.009744873904,     -0.1135937606,                 0,                 0,                 0,    -0.05239444705,     0.01222058972,     -0.1133541451,                 0,       -11.6567707
          0,           0,          77,      -5.161710944,       -5.59444365,      -5.561597583,      -4.606659451,             0.448,     0.00970152559,     -0.1142477049,                 0,                 0,                 0,    -0.05250061257,     0.01219151744,     -0.1140088794,                 0,      -11.77626177
          0,           0,          78,      -5.177722882,      -5.618506543,      -5.582207676,      -4.622625946,             0.448,    0.009665986737,     -0.1148966215,                 0,                 0,                 0,    -0.05260395697,     0.01217014308,     -0.1146584168,                 0,      -11.88669347
          0,           0,          79,      -5.192419116,      -5.641440572,      -5.601648581,      -4.637346329,             0.448,    0.009637593094,     -0.1155365234,                 0,                 0,                 0,    -0.05270378711,     0.01215571558,     -0.1152987859,                 0,      -11.98810972
          0,           0,          80,      -5.205771135,      -5.663413875,      -5.620034008,      -4.650814948,             0.448,    0.009615642534,     -0.1161632994,                 0,                 0,                 0,    -0.05279977401,     0.01214744329,     -0.1159258916,                 0,      -12.08065909
          0,           0,          81,      -5.217632141,      -5.684665955,       -5.63755599,      -4.662883107,             0.448,    0.009598858498,     -0.1167722506,                 0,                 0,                 0,    -0.05289078328,     0.01214394745,      -0.116535064,                 0,      -12.16522263
          0,           0,          82,       -5.22784714,      -5.705269306,       -5.65408431,      -4.673367044,             0.448,    0.009585758634,      -0.117361604,                 0,                 0,                 0,    -0.05297600075,     0.01214370738,     -0.1171245629,                 0,      -12.24332976
          0,           0,          83,      -5.236279314,      -5.725345969,      -5.669830024,      -4.682052403,             0.448,    0.009575169166,     -0.1179301632,                 0,                 0,                 0,     -0.0530555546,     0.01214552349,     -0.1176932178,                 0,      -12.31624853
          0,           0,          84,      -5.242890323,      -5.745005112,      -5.684833515,      -4.688882155,             0.448,    0.009565884699,     -0.1184780828,                 0,                 0,                 0,    -0.05312964222,     0.01214819403,     -0.1182412096,                 0,      -12.38548096
          0,           0,          85,      -5.247815218,      -5.764448359,      -5.699044222,      -4.693971744,             0.448,    0.009556945294,     -0.1190071644,                 0,                 0,                 0,    -0.05319835599,     0.01215079861,     -0.1187703602,                 0,      -12.45242708
          0,           0,          86,      -5.251209658,      -5.783723845,      -5.712881644,       -4.69745125,             0.448,    0.009547675851,     -0.1195120053,                 0,                 0,                 0,    -0.05326020182,     0.01215254442,     -0.1192752832,                 0,      -12.51739242
          0,           0,          87,      -5.253315311,       -5.80226861,      -5.725480226,      -4.699585455,             0.448,    0.009536925543,     -0.1199921864,                 0,                 0,                 0,    -0.05331500426,     0.01215227176,     -0.1197555846,                 0,      -12.58185207
          0,           0,          88,      -5.254585378,      -5.819792893,       -5.73658546,       -4.70081595,             0.448,    0.009523945544,     -0.1204503325,                 0,                 0,                 0,    -0.05336390536,     0.01214928926,     -0.1202139048,                 0,      -12.64710428
          0,           0,          89,      -5.255323258,      -5.835672685,      -5.746692442,      -4.701419365,             0.448,    0.009508602676,     -0.1208864292,                 0,                 0,                 0,    -0.05340716737,     0.01214346344,     -0.1206502324,                 0,      -12.71337475
          0,           0,          90,      -5.255896662,      -5.848858301,      -5.756504623,      -4.701779985,             0.448,    0.009490928516,     -0.1212985285,                 0,                 0,                 0,    -0.05344407486,     0.01213478338,     -0.1210626192,                 0,      -12.78047014
          0,           0,          91,      -5.256711981,      -5.858862687,      -5.765886607,      -4.702318074,             0.448,    0.009470886398,      -0.121688481,                 0,                 0,                 0,    -0.05347534074,     0.01212325281,     -0.1214529162,                 0,      -12.84868975
          0,           0,          92,      -5.258028228,      -5.865624035,      -5.774574039,      -4.703324993,             0.448,    0.009448669984,     -0.1220573136,                 0,                 0,                 0,    -0.05350175475,     0.01210908772,     -0.1218221456,                 0,      -12.91793594
          0,           0,          93,      -5.259923398,      -5.869419274,      -5.782580181,        -4.7049213,             0.448,    0.009424543814,     -0.1224070284,                 0,                 0,                 0,    -0.05352430737,     0.01209259628,     -0.1221723035,                 0,      -12.98811176
          0,           0,          94,      -5.262263709,      -5.870965308,      -5.789955858,      -4.706988101,             0.448,    0.009398953729,     -0.1227375536,                 0,                 0,                 0,    -0.05354327431,     0.01207422265,     -0.1225033083,                 0,      -13.05864005
          0,           0,          95,      -5.265090699,      -5.870362401,      -5.796410843,      -4.709566843,             0.448,    0.009372562643,     -0.1230474461,                 0,                 0,                 0,    -0.05355860485,     0.01205459812,     -0.1228137027,                 0,      -13.12847412
          0,           0,          96,      -5.268156508,      -5.868698666,      -5.802703849,       -4.71240915,             0.448,    0.009345705889,     -0.1233392134,                 0,                 0,                 0,    -0.05357187617,     0.01203411262,     -0.1231059865,                 0,      -13.19742081
          0,           0,          97,      -5.272050819,      -5.867178626,      -5.808664241,      -4.716208726,             0.448,    0.009318686427,     -0.1236122999,                 0,                 0,                 0,    -0.05358270719,     0.01201305694,     -0.1233795974,                 0,      -13.26499189
          0,           0,          98,      -5.276534411,      -5.866394194,      -5.814610081,      -4.720666718,             0.448,    0.009291795939,     -0.1238694202,                 0,                 0,                 0,    -0.05359171989,      0.0119917819,     -0.1236372432,                 0,      -13.33105258
          0,           0,          99,       -5.28147163,      -5.866357364,      -5.821141778,      -4.725596552,             0.448,    0.009265260542,      -0.124112617,                 0,                 0,                 0,    -0.05359978103,     0.01197055813,     -0.1238809609,                 0,       -13.3954805
          0,           0,         100,       -5.28684493,      -5.867029887,      -5.828182676,      -4.731015507,             0.448,    0.009239412394,     -0.1243436252,                 0,                 0,                 0,    -0.05360751456,     0.01194975555,     -0.1241124781,                 0,      -13.45795814
          0,           0,         101,      -5.293007355,      -5.868982341,      -5.835389671,      -4.737357205,             0.448,     0.00921440728,     -0.1245631791,                 0,                 0,                 0,    -0.05361515352,     0.01192954593,     -0.1243325252,                 0,      -13.51830621
          0,           0,         102,      -5.299525713,      -5.872586956,      -5.842354474,      -4.744117506,             0.448,    0.009190264333,      -0.124772919,                 0,                 0,                 0,    -0.05362314443,     0.01190998418,     -0.1245427419,                 0,      -13.57664094
          0,           0,         103,      -5.305916577,      -5.877605953,      -5.850177835,      -4.750763478,             0.448,    0.009167504075,     -0.1249729331,                 0,                 0,                 0,    -0.05363165583,     0.01189159263,     -0.1247432049,                 0,      -13.63216554
          0,           0,         104,      -5.312219673,      -5.883712329,       -5.85930517,       -4.75735351,             0.448,    0.009146219097,     -0.1251593056,                 0,                 0,                 0,    -0.05364031925,     0.01187437841,     -0.1249299973,                 0,      -13.68426715
          0,           0,         105,      -5.318523294,      -5.891137115,      -5.869490221,      -4.763946582,             0.448,    0.009126169456,      -0.125332255,                 0,                 0,                 0,    -0.05364843912,     0.01185810641,      -0.125103343,                 0,       -13.7332816
          0,           0,         106,      -5.325197863,      -5.900892402,      -5.881441677,      -4.770934331,             0.448,    0.009107405963,     -0.1254923861,                 0,                 0,                 0,    -0.05365664343,     0.01184284062,     -0.1252638453,                 0,      -13.77915804
          0,           0,         107,      -5.331986642,      -5.912261708,      -5.894200257,      -4.778064434,             0.448,    0.009089785041,     -0.1256454042,                 0,                 0,                 0,    -0.05366578549,     0.01182856197,     -0.1254172114,                 0,      -13.82270358
          0,           0,         108,      -5.338172478,      -5.924615561,      -5.907934293,      -4.784558047,             0.448,    0.009073171475,     -0.1257923359,                 0,                 0,                 0,    -0.05367572891,     0.01181515765,     -0.1255644706,                 0,      -13.86420793
          0,           0,         109,      -5.343567913,      -5.937265731,      -5.922194155,      -4.790206834,             0.448,    0.009057523471,      -0.125932631,                 0,                 0,                 0,    -0.05368601354,     0.01180257389,     -0.1257050736,                 0,      -13.90364942
          0,           0,         110,      -5.348398556,      -5.950463083,      -5.936846472,      -4.795231743,             0.448,    0.009042850535,     -0.1260662281,                 0,                 0,                 0,    -0.05369667303,     0.01179081885,      -0.125838959,                 0,      -13.94098328
          0,           0,         111,      -5.353000407,       -5.96437879,      -5.952061659,      -4.799955957,             0.448,    0.009028979246,     -0.1261943055,                 0,                 0,                 0,    -0.05370804275,     0.01177974486,     -0.1259673086,                 0,      -13.97658607
          0,           0,         112,       -5.35765771,       -5.97874416,      -5.967980139,      -4.804692379,             0.448,    0.009015686677,     -0.1263179479,                 0,                 0,                 0,     -0.0537204458,      0.0117691527,     -0.1260912114,                 0,      -14.01090703
          0,           0,         113,      -5.362601342,      -5.993385601,      -5.984398191,        -4.8096742,             0.448,    0.009002850419,     -0.1264371704,                 0,                 0,                 0,    -0.05373357625,     0.01175892032,     -0.1262106856,                 0,      -14.04412652
          0,           0,         114,      -5.367720482,      -6.008308615,      -6.001651093,      -4.814760615,             0.448,    0.008990495406,     -0.1265507829,                 0,                 0,                 0,    -0.05374703327,     0.01174904669,     -0.1263245406,                 0,      -14.07606335
          0,           0,         115,      -5.373236685,      -6.023170821,      -6.019610487,      -4.820208486,             0.448,    0.008978700591,     -0.1266601235,                 0,                 0,                 0,    -0.05376121702,     0.01173963994,     -0.1264341125,                 0,      -14.10673206
          0,           0,         116,      -5.378979627,       -6.03763325,      -6.037552334,      -4.825864636,             0.448,    0.008967242477,     -0.1267622328,                 0,                 0,                 0,    -0.05377477108,     0.01173041205,     -0.1265364474,                 0,       -14.1361442
          0,           0,         117,      -5.385641235,      -6.051754861,      -6.055370578,      -4.832455653,             0.448,    0.008956016629,      -0.126857563,                 0,                 0,                 0,    -0.05378736738,     0.01172126849,     -0.1266319999,                 0,      -14.16450731
          0,           0,         118,      -5.393427225,      -6.065525473,      -6.072890145,      -4.840081453,             0.448,    0.008945115461,     -0.1269463996,                 0,                 0,                 0,    -0.05379915749,     0.01171230788,     -0.1267210531,                 0,       -14.1917005
          0,           0,         119,      -5.402425618,      -6.078853575,      -6.089927901,       -4.84886544,             0.448,    0.008934569105,     -0.1270281814,                 0,                 0,                 0,    -0.05380993636,     0.01170354809,     -0.1268030455,                 0,      -14.21760579
          0,           0,         120,      -5.412473669,      -6.091487287,      -6.106502993,      -4.858688632,             0.448,    0.008924416618,     -0.1271022895,                 0,                 0,                 0,    -0.05381953771,     0.01169501468,     -0.1268773575,                 0,      -14.24208382
