"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,       "CD"       ,       "CL"       ,       "CMz"      
          0,           0,           0,      -4.167302327,       4.563923448,        2.36204045,      0.8749859044
          0,           0,           1,      -4.314610715,       3.106119212,       2.239149388,      0.7860175862
          0,           0,           2,      -4.692205469,       2.470715942,       2.314994493,      0.7832667605
          0,           0,           3,      -4.881177607,       2.150238476,       2.386402921,      0.7903288586
          0,           0,           4,      -5.005045868,       1.961396614,       2.433228477,      0.7953433013
          0,           0,           5,      -5.076504059,       1.835816507,       2.463350775,      0.7981152552
          0,           0,           6,      -5.111058294,       1.745134807,       2.484552786,       0.800073916
          0,           0,           7,      -5.124553588,       1.675639648,       2.500438284,      0.8017282225
          0,           0,           8,      -5.122941098,       1.619834446,       2.512604477,       0.803114284
          0,           0,           9,      -5.109348764,       1.573255039,          2.521997,       0.804220077
          0,           0,          10,      -5.087113975,       1.533022431,       2.529215986,      0.8050386687
          0,           0,          11,      -5.060034447,       1.497124028,       2.534617286,       0.805542392
          0,           0,          12,       -5.03157346,       1.464081379,       2.538374876,      0.8056567039
          0,           0,          13,      -5.004188176,       1.432797327,       2.540493565,       0.805249619
          0,           0,          14,      -4.979186767,       1.402436103,       2.540822002,      0.8041274238
          0,           0,          15,      -4.957157841,       1.372351862,       2.539069878,      0.8020445091
          0,           0,          16,      -4.938134398,       1.342035868,       2.534873794,      0.7987115059
          0,           0,          17,      -4.921902028,       1.311074147,       2.527834449,      0.7938117952
          0,           0,          18,      -4.908107786,       1.279153336,       2.517557812,      0.7870133922
          0,           0,          19,      -4.896457741,       1.246039076,       2.503697827,      0.7779871567
          0,           0,          20,      -4.886483301,       1.211566929,       2.485963212,      0.7664474506
          0,           0,          21,      -4.877754571,       1.175619755,       2.464136944,      0.7521488621
          0,           0,          22,      -4.869921814,       1.138122845,       2.438068127,      0.7349019393
          0,           0,          23,      -4.862644246,       1.099043168,       2.407717309,      0.7145975626
          0,           0,          24,      -4.855677152,       1.058382577,       2.373131148,      0.6911942618
          0,           0,          25,      -4.848817057,       1.016181621,       2.334436515,      0.6647270269
          0,           0,          26,      -4.841964994,      0.9725339023,       2.291821773,      0.6353009822
          0,           0,          27,      -4.835088011,       0.927556486,        2.24553254,      0.6030847747
          0,           0,          28,      -4.828228985,      0.8814014978,        2.19585114,      0.5682956432
          0,           0,          29,      -4.821478745,      0.8342507384,       2.143070806,      0.5311861844
          0,           0,          30,      -4.814928893,      0.7863097923,       2.087473529,      0.4920338261
          0,           0,          31,        -4.8087298,      0.7378074956,       2.029330331,      0.4511321965
          0,           0,          32,      -4.803021113,      0.6889900421,       1.968913805,      0.4087801299
          0,           0,          33,      -4.797989319,      0.6401134942,       1.906474333,      0.3652728691
          0,           0,          34,      -4.793815337,       0.591437769,       1.842235928,      0.3208912245
          0,           0,          35,      -4.790638624,      0.5432370876,       1.776434262,      0.2759083826
          0,           0,          36,      -4.788585769,      0.4957875129,       1.709281043,      0.2305778815
          0,           0,          37,       -4.78767776,      0.4493737236,       1.640991655,      0.1851468851
          0,           0,          38,      -4.787835718,      0.4042756351,       1.571771408,      0.1398502802
          0,           0,          39,      -4.788879387,      0.3607702712,       1.501814964,     0.09491032105
          0,           0,          40,      -4.790566354,      0.3191212483,       1.431302627,     0.05054118076
          0,           0,          41,      -4.792611389,      0.2795743027,       1.360400862,     0.00695027172
          0,           0,          42,      -4.794838396,      0.2423501049,       1.289266961,    -0.03566095811
          0,           0,          43,      -4.797130767,      0.2076355122,       1.218061754,    -0.07708611348
          0,           0,          44,      -4.799448019,      0.1755674524,       1.146922616,     -0.1171259899
          0,           0,          45,      -4.801913315,      0.1462313022,       1.075958657,     -0.1555940198
          0,           0,          46,       -4.80459615,      0.1196914333,       1.005280095,     -0.1923179917
