"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
33, 7.385200262070000e-01, -3.834535655878947e-02, 1.743421106995939e-01, -2.357832720510229e-01, -1.128297540870117e-01, 4.458686580260630e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.361247299279626e-04
34, 7.245299816130000e-01, -3.984589778896972e-02, 1.833636803318703e-01, -2.456379550397008e-01, -1.099335392087985e-01, 4.685923251220298e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.161660253613501e-04
35, 7.103199958800001e-01, -4.132403862087114e-02, 1.923805408472824e-01, -2.554594225172981e-01, -1.068357989415249e-01, 4.913647900034875e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.488327049717086e-04
36, 6.958900094030001e-01, -4.277697747549006e-02, 2.014289038350043e-01, -2.652818101509344e-01, -1.035697904113644e-01, 5.141579493663406e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.074308107681146e-04
37, 6.812700033190000e-01, -4.419904388671990e-02, 2.104822967178797e-01, -2.750811429411945e-01, -1.001162145631130e-01, 5.369938392967251e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.634913273161080e-04
38, 6.664699912070000e-01, -4.558686313383291e-02, 2.195272491421558e-01, -2.848386379533781e-01, -9.650786954145779e-02, 5.597688741782680e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.683065410372161e-04
39, 6.514999866490000e-01, -4.693727456150359e-02, 2.284632216522896e-01, -2.944463761587321e-01, -9.273042404190109e-02, 5.823093102838530e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.336696701929169e-04
40, 6.363800168040000e-01, -4.824650111173480e-02, 2.372652756243208e-01, -3.038790778505479e-01, -8.881552433898665e-02, 6.044817529434069e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.072086576710569e-04
41, 6.211299896240000e-01, -4.951116484023114e-02, 2.458660356067937e-01, -3.130661376535584e-01, -8.475484412352363e-02, 6.261900764131795e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.953714107928694e-04
42, 6.057599782940000e-01, -5.072904065022285e-02, 2.542738415271472e-01, -3.220149611458179e-01, -8.058433937185579e-02, 6.473750766924811e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.367043887814712e-04
43, 5.902799963950000e-01, -5.189814753551113e-02, 2.624497650343643e-01, -3.306867748991118e-01, -7.629540795702378e-02, 6.680172840275939e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.639871404404881e-04
44, 5.747100114820000e-01, -5.301603163220739e-02, 2.704316005569779e-01, -3.391241134193740e-01, -7.192358934998319e-02, 6.881389175265891e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.422575433500590e-04
45, 5.590599775310000e-01, -5.408125160795511e-02, 2.781972777393061e-01, -3.472993081564654e-01, -6.746067331406380e-02, 7.077502813088779e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.006269269300573e-04
46, 5.433599948880000e-01, -5.509127927711841e-02, 2.857872480344441e-01, -3.552667305454275e-01, -6.293417029045947e-02, 7.269083685338555e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.697986854258073e-04
47, 5.276100039480000e-01, -5.604579624487464e-02, 2.931994539485896e-01, -3.630197853227663e-01, -5.832779790848384e-02, 7.456456322170973e-02, 0.000000000000000e+00, 0.000000000000000e+00, -9.665026208827846e-04
48, 5.118399858470000e-01, -5.694278152240185e-02, 3.005160290382275e-01, -3.706446782878744e-01, -5.366843495665242e-02, 7.640699684620039e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.926336545616236e-04
49, 4.960500001910000e-01, -5.778210587211137e-02, 3.077517300490421e-01, -3.781601345102430e-01, -4.894978121497744e-02, 7.822712521827273e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.627497237512346e-04
50, 4.802699983120000e-01, -5.856208716607381e-02, 3.148818658868173e-01, -3.855434850298681e-01, -4.415883162353662e-02, 8.002784570250268e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.047031389772262e-04
51, 4.645099937920000e-01, -5.928218982546180e-02, 3.217080399238492e-01, -3.925842835383141e-01, -3.926184321371098e-02, 8.175146771704694e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.637155747512763e-03
52, 4.487800002100000e-01, -5.994181276144141e-02, 3.277425387300348e-01, -3.988009420813563e-01, -3.422216843402833e-02, 8.327975423363203e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.650291730953487e-02
53, 4.331099987030000e-01, -6.053952662060910e-02, 3.325189375662268e-01, -4.037333323330966e-01, -2.904543500986438e-02, 8.449039284292750e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.029338021040436e-02
54, 4.174999892710000e-01, -6.107503945218960e-02, 3.360788573901189e-01, -4.074264405893317e-01, -2.373362825075279e-02, 8.539461513724587e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.909386645237213e-02
55, 4.019699990750000e-01, -6.154716479261655e-02, 3.393813738234049e-01, -4.108523931148803e-01, -1.832247597314490e-02, 8.622083231631303e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.268050443598300e-03
56, 3.865399956700000e-01, -6.195467892256609e-02, 3.438187784463232e-01, -4.154372093526994e-01, -1.282481843196359e-02, 8.732799758943594e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.550238423991212e-02
57, 3.712300062180000e-01, -6.229630318699168e-02, 3.504167498657782e-01, -4.221043178682897e-01, -7.284530417064189e-03, 8.900603213095748e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.379520165515865e-01
58, 3.560400009160000e-01, -6.257101978688173e-02, 3.588765313648372e-01, -4.303869252023353e-01, -1.469473672764151e-03, 9.121024533460508e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.005234130600185e-01
59, 3.409900069240000e-01, -6.277716740887454e-02, 3.678434441437929e-01, -4.390009817576577e-01, 4.992339960406506e-03, 9.353755302650055e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.569329151251443e-02
60, 3.261100053790000e-01, -6.291295110532950e-02, 3.765782630162881e-01, -4.473017204213636e-01, 1.186060633440197e-02, 9.575330449915392e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.606098743664114e-02
61, 3.113999962810000e-01, -6.297677699560210e-02, 3.856669668139832e-01, -4.559200877657923e-01, 1.893939345016111e-02, 9.804611009493661e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.571167905810798e-02
62, 2.968699932100000e-01, -6.296666152854401e-02, 3.963493678449440e-01, -4.660550300486253e-01, 2.635163458517738e-02, 1.007592997459967e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.544508337964025e-02
63, 2.825500071050000e-01, -6.288057160391837e-02, 4.095296827181195e-01, -4.785729076425475e-01, 3.435512888700581e-02, 1.041353449511429e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.812304803363250e-02
64, 2.684499919410000e-01, -6.271642812724448e-02, 4.258304157737908e-01, -4.940326469700722e-01, 4.308547838014967e-02, 1.083006249395116e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.520460560122558e-02
65, 2.545700073240000e-01, -6.247178122251917e-02, 4.456943327393706e-01, -5.128634162104064e-01, 5.265073252483914e-02, 1.133794166783392e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.432600769557193e-02
66, 2.409400045870000e-01, -6.214458988975943e-02, 4.697694191402473e-01, -5.356661996095007e-01, 6.317954610287967e-02, 1.195104244324414e-01, 0.000000000000000e+00, 0.000000000000000e+00, -5.411088834405784e-02
67, 2.275699973110000e-01, -6.173253485351543e-02, 4.986350421593766e-01, -5.630137609663259e-01, 7.488263511961224e-02, 1.268664599779355e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.416205654890983e-02
68, 2.144699990750000e-01, -6.123321704684399e-02, 5.328845350579089e-01, -5.954204340327133e-01, 8.807329495046827e-02, 1.355419149326653e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.372915429906517e-02
69, 2.016600072380000e-01, -6.064468104643828e-02, 5.716976440267791e-01, -6.320757340823583e-01, 1.031856813615449e-01, 1.453167790064174e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.912484947636646e-02
70, 1.891400069000000e-01, -5.996411036967460e-02, 6.106714322118338e-01, -6.686310372249942e-01, 1.204511151876163e-01, 1.549458849940052e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.226527175563423e-02
71, 1.769299954180000e-01, -5.918970573462810e-02, 6.387481307272252e-01, -6.944437211733101e-01, 1.393142377534913e-01, 1.616722229455689e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.254571955121910e-02
72, 1.650400012730000e-01, -5.831930463068694e-02, 6.398976081764564e-01, -6.940222159635469e-01, 1.577618943043366e-01, 1.614648588615911e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.263265068688386e-02
73, 1.534900069240000e-01, -5.735171572050255e-02, 6.015587566353168e-01, -6.552857845600139e-01, 1.728558604997784e-01, 1.514659559297926e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.630743233868006e-02
74, 1.422899961470000e-01, -5.628531671861683e-02, 5.281519194387881e-01, -5.824071763332667e-01, 1.832365833010644e-01, 1.329880499382661e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.138251315258756e-01
75, 1.314399987460000e-01, -5.511753957894479e-02, 4.455369615259288e-01, -5.002171305803860e-01, 1.914004666892204e-01, 1.125365935386483e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.895010140438956e-02
76, 1.209499984980000e-01, -5.384675932412430e-02, 3.857406564505418e-01, -4.395540235899838e-01, 2.030248115762160e-01, 9.792134038519915e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.253438004291674e-02
