"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,         337,      -11.62492782,      -11.32017077,       -12.0073824,      -12.13343577
          0,           0,         338,      -11.63779314,      -11.33413235,      -12.01938623,      -12.14994795
          0,           0,         339,      -11.65260454,      -11.35008093,      -12.03293342,      -12.16784895
          0,           0,         340,      -11.66940003,      -11.36797647,      -12.04807727,      -12.18710307
          0,           0,         341,      -11.68814776,      -11.38776226,      -12.06456987,      -12.20774898
          0,           0,         342,      -11.70877177,      -11.40937426,      -12.08211948,      -12.22983243
          0,           0,         343,      -11.73118263,      -11.43275636,        -12.100535,      -12.25337838
          0,           0,         344,      -11.75529521,      -11.45787014,       -12.1197554,      -12.27839854
          0,           0,         345,      -11.78102835,      -11.48469198,      -12.13980158,       -12.3048939
          0,           0,         346,      -11.80829499,      -11.51320255,      -12.16071235,       -12.3328474
          0,           0,         347,      -11.83699268,      -11.54337626,      -12.18250054,      -12.36221701
          0,           0,         348,      -11.86699951,      -11.57517428,      -12.20513277,      -12.39292958
          0,           0,         349,      -11.89817606,      -11.60854285,      -12.22853313,      -12.42488211
          0,           0,         350,      -11.93037058,        -11.643415,      -12.25260471,      -12.45794811
          0,           0,         351,      -11.96342704,      -11.67971527,      -12.27725736,      -12.49199086
          0,           0,         352,      -11.99718975,      -11.71736197,      -12.30242306,      -12.52686398
          0,           0,         353,        -12.031506,      -11.75626682,      -12.32805921,      -12.56241161
          0,           0,         354,      -12.06621619,      -11.79632267,      -12.35413718,      -12.59844141
          0,           0,         355,      -12.10113469,      -11.83737971,      -12.38062147,      -12.63469076
          0,           0,         356,      -12.13601881,      -11.87920652,      -12.40744634,      -12.67078122
          0,           0,         357,      -12.17054043,      -11.92144499,      -12.43450189,       -12.7061863
          0,           0,         358,      -12.20429001,      -11.96358541,      -12.46164468,      -12.74027343
          0,           0,         359,      -12.23685991,       -12.0050054,      -12.48875676,      -12.77248017
          0,           0,         360,      -12.26801908,      -12.04510497,      -12.51583564,      -12.80260535
          0,           0,         361,      -12.29785267,      -12.08345852,       -12.5430412,      -12.83089187
          0,           0,         362,      -12.32667852,      -12.11982328,      -12.57056298,      -12.85763488
          0,           0,         363,      -12.35482811,      -12.15402806,      -12.59840433,       -12.8828687
          0,           0,         364,      -12.38250685,      -12.18589616,      -12.62638088,      -12.90651484
          0,           0,         365,      -12.40976326,      -12.21524753,      -12.65429265,      -12.92853435
          0,           0,         366,      -12.43654085,      -12.24198304,      -12.68201582,      -12.94902182
          0,           0,         367,      -12.46275599,      -12.26618383,      -12.70949632,      -12.96826908
          0,           0,         368,       -12.4883601,      -12.28814681,      -12.73670117,      -12.98668173
          0,           0,         369,      -12.51337596,      -12.30834791,      -12.76360409,      -13.00466651
          0,           0,         370,      -12.53789525,      -12.32736196,      -12.79022382,      -13.02258879
          0,           0,         371,      -12.56205915,      -12.34578242,      -12.81663676,      -13.04077185
          0,           0,         372,      -12.58604473,      -12.36416841,      -12.84294801,      -13.05949801
          0,           0,         373,      -12.61005154,      -12.38301663,      -12.86926219,      -13.07900701
          0,           0,         374,      -12.63428139,      -12.40274888,      -12.89568202,      -13.09950223
          0,           0,         375,      -12.65891956,      -12.42370969,      -12.92231395,      -13.12115246
          0,           0,         376,      -12.68411933,      -12.44616848,      -12.94926634,      -13.14409271
          0,           0,         377,      -12.70999172,      -12.47032491,       -12.9766357,      -13.16842415
          0,           0,         378,      -12.73659811,       -12.4963134,       -13.0044964,      -13.19421017
          0,           0,         379,      -12.76394835,      -12.52420687,      -13.03289318,      -13.22147533
          0,           0,         380,      -12.79199818,      -12.55401637,      -13.06183767,      -13.25019752
          0,           0,         381,      -12.82064657,      -12.58568511,      -13.09130207,      -13.28030166
          0,           0,         382,       -12.8497342,      -12.61907505,      -13.12121339,      -13.31164905
          0,           0,         383,      -12.87903743,      -12.65394258,      -13.15145147,      -13.34402256
          0,           0,         384,      -12.90826371,      -12.68990148,      -13.18182995,      -13.37710978
          0,           0,         385,      -12.93704879,      -12.72637719,      -13.21209877,      -13.41048785
          0,           0,         386,      -12.96495919,      -12.76255509,      -13.24193384,      -13.44360556
          0,           0,         387,      -12.99150842,      -12.79734972,      -13.27095053,      -13.47578123
          0,           0,         388,      -13.01618729,      -12.82942667,      -13.29871596,      -13.50621898
