"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         127,      -5.370516822,      -4.483842142,      -4.511339093,      -3.318937957,      -10.43023246
          0,           0,         128,      -5.356770074,      -4.482095684,      -4.509540695,      -3.304242182,      -10.42164178
          0,           0,         129,      -5.345364013,      -4.480246457,          -4.50824,      -3.292078688,      -10.41328384
          0,           0,         130,       -5.33676982,      -4.478599265,      -4.507638866,      -3.282915823,       -10.4051951
          0,           0,         131,      -5.331279536,      -4.477440283,      -4.507910088,      -3.277035881,      -10.39739145
          0,           0,         132,      -5.329083455,      -4.477029337,      -4.509178115,       -3.27461613,      -10.38989909
          0,           0,         133,      -5.330302257,      -4.477579258,      -4.511543006,      -3.275766335,      -10.38274608
          0,           0,         134,      -5.335012683,      -4.479247556,      -4.515056506,      -3.280554207,      -10.37595477
          0,           0,         135,      -5.343259256,      -4.482127635,      -4.519729933,      -3.289018398,      -10.36950326
          0,           0,         136,      -5.355061872,      -4.486252881,      -4.525526439,      -3.301176957,      -10.36337021
          0,           0,         137,      -5.370416975,      -4.491597934,      -4.532369021,      -3.317029425,      -10.35757678
          0,           0,         138,      -5.389271406,      -4.498083099,       -4.54013419,      -3.336528318,      -10.35212455
          0,           0,         139,      -5.411520056,      -4.505567883,      -4.548670016,      -3.359579846,      -10.34701339
          0,           0,         140,      -5.436962433,      -4.513865917,      -4.557801184,      -3.386000016,      -10.34224911
          0,           0,         141,      -5.465200205,      -4.522769598,      -4.567326042,      -3.415406454,      -10.33783993
          0,           0,         142,      -5.495567084,      -4.532038988,      -4.577047106,      -3.447140505,      -10.33378996
          0,           0,         143,      -5.526991639,      -4.541424285,       -4.58679108,      -3.480113653,      -10.33010389
          0,           0,         144,      -5.557848675,      -4.550731148,      -4.596397793,      -3.512635581,      -10.32678761
          0,           0,         145,      -5.585913922,       -4.55980149,      -4.605776484,      -3.542343605,      -10.32386535
          0,           0,         146,      -5.608525463,      -4.568527107,      -4.614898126,      -3.566345079,      -10.32129286
          0,           0,         147,      -5.623146749,      -4.576867277,      -4.623799743,      -3.581838444,      -10.31907548
          0,           0,         148,      -5.628213793,      -4.584847446,      -4.632567459,      -3.587081812,      -10.31724865
          0,           0,         149,      -5.623792598,      -4.592528653,      -4.641323378,       -3.58215857,      -10.31584433
          0,           0,         150,      -5.611553192,      -4.600010023,      -4.650195142,       -3.56894513,      -10.31490355
          0,           0,         151,      -5.594082201,      -4.607387339,      -4.659309095,      -3.550295582,       -10.3144875
          0,           0,         152,      -5.574046018,      -4.614734678,      -4.668745722,      -3.529077853,      -10.31462143
          0,           0,         153,      -5.553618054,      -4.622080598,      -4.678512816,      -3.507581292,      -10.31535438
          0,           0,         154,      -5.534336184,      -4.629336011,      -4.688611669,      -3.487396999,      -10.31673832
          0,           0,         155,      -5.517274798,      -4.636378526,      -4.698883667,      -3.469593623,      -10.31881684
          0,           0,         156,      -5.503098916,      -4.643034381,      -4.709023974,      -3.454813575,      -10.32167606
          0,           0,         157,      -5.492212783,      -4.649087972,      -4.718672134,       -3.44344439,      -10.32533813
          0,           0,         158,      -5.484791042,      -4.654279353,      -4.727445776,       -3.43564034,      -10.32982899
          0,           0,         159,      -5.480885001,      -4.658379966,      -4.734859437,       -3.43143842,      -10.33513004
          0,           0,         160,      -5.480526149,      -4.661181306,      -4.740503422,      -3.430863261,         -10.34129
          0,           0,         161,      -5.483718465,      -4.662571187,      -4.744054448,      -3.433918115,      -10.34830065
          0,           0,         162,      -5.490453611,       -4.66253636,      -4.745367707,      -3.440598854,      -10.35617633
          0,           0,         163,      -5.500701798,       -4.66118163,      -4.744490394,      -3.450890228,      -10.36488384
          0,           0,         164,      -5.514411492,      -4.658751934,      -4.741655432,      -3.464766904,      -10.37430841
          0,           0,         165,      -5.531498427,      -4.655552872,      -4.737288769,      -3.482185613,      -10.38441818
          0,           0,         166,      -5.551822393,       -4.65189631,       -4.73189901,      -3.503038983,      -10.39512055
          0,           0,         167,      -5.575167568,       -4.64807138,      -4.726051621,      -3.527149944,      -10.40633878
          0,           0,         168,      -5.601112383,      -4.644438344,      -4.720251383,      -3.554156094,      -10.41792028
          0,           0,         169,      -5.628951997,      -4.641292148,      -4.715004804,      -3.583412038,      -10.42966562
          0,           0,         170,      -5.657630271,      -4.638887733,      -4.710745413,      -3.613898493,      -10.44143413
          0,           0,         171,      -5.685570998,      -4.637488611,      -4.707814055,      -3.644019384,       -10.4529144
          0,           0,         172,      -5.710632771,      -4.637269448,      -4.706511516,      -3.671494725,        -10.463809
          0,           0,         173,      -5.730282796,      -4.638360015,      -4.707058084,       -3.69348445,      -10.47381659
          0,           0,         174,        -5.7422087,      -4.640866214,      -4.709621505,      -3.707237052,      -10.48261974
          0,           0,         175,      -5.744948983,      -4.644831364,      -4.714285713,      -3.710864272,      -10.48995882
          0,           0,         176,      -5.738385184,      -4.650273605,       -4.72118221,      -3.704076819,      -10.49567517
          0,           0,         177,      -5.724118232,      -4.657114891,      -4.730308611,      -3.688654636,      -10.49965097
          0,           0,         178,      -5.704862078,      -4.665274024,      -4.741577427,      -3.667670534,      -10.50189645
          0,           0,         179,      -5.683244847,      -4.674626144,      -4.754940348,      -3.644114473,      -10.50243894
          0,           0,         180,      -5.661251053,      -4.684965889,      -4.770291773,      -3.620252432,      -10.50152494
          0,           0,         181,       -5.64040212,      -4.696106912,      -4.787307015,      -3.597738359,       -10.4991961
