"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
10, 9.701499938960000e-01, -6.027678155077426e-03, -1.365056390189539e-02, -1.400774567002950e-02, -2.204422915743734e-01, -1.784529613983617e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.126269281862691e-02
11, 9.645400047300000e-01, -7.347309532886958e-03, 2.088952630044648e-02, -5.891005678834162e-02, -2.205072155522340e-01, 6.862747164081921e-03, 0.000000000000000e+00, 0.000000000000000e+00, 6.359264766877482e-03
12, 9.584699869160000e-01, -8.687423470633872e-03, 5.181123099731517e-02, -9.959818026826925e-02, -2.109769387115474e-01, 1.469948293437092e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.469435312353702e-03
13, 9.519400000570000e-01, -1.000216598292394e-02, 7.352047492876268e-02, -1.288637879278090e-01, -1.945899752220141e-01, 2.021234528395818e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.214071514909173e-03
14, 9.449599981310000e-01, -1.126828500053113e-02, 8.351053129642894e-02, -1.433539965412687e-01, -1.760532596097832e-01, 2.270726991700901e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.465207587286977e-03
15, 9.375399947170000e-01, -1.248944680367398e-02, 8.375657201653930e-02, -1.452115831491007e-01, -1.598425433970128e-01, 2.266398102154306e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.427779328487413e-03
16, 9.296900033950000e-01, -1.368840516736609e-02, 7.916634524308601e-02, -1.402686618059701e-01, -1.484723299228771e-01, 2.133553975835941e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.478144766804047e-03
17, 9.214000105860000e-01, -1.489752791015345e-02, 7.432257659447049e-02, -1.342887036505431e-01, -1.419963768457092e-01, 1.996590972019072e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.488291724081007e-03
18, 9.126999974250000e-01, -1.613918205167808e-02, 7.218825270887866e-02, -1.310973027120644e-01, -1.392899706242242e-01, 1.928558152682458e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.898646220841333e-03
19, 9.035800099370001e-01, -1.743146895524881e-02, 7.342993352214565e-02, -1.317657651252452e-01, -1.386676450975274e-01, 1.951643691985033e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.199573218595048e-03
20, 8.940600156780000e-01, -1.877735585343528e-02, 7.778040434482772e-02, -1.361227947443001e-01, -1.388145655045778e-01, 2.054943309603013e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.468499100038765e-03
21, 8.841500282290000e-01, -2.017310470014081e-02, 8.433224702540147e-02, -1.431428819342963e-01, -1.388607901605696e-01, 2.216309083070299e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.849269867007659e-03
22, 8.738499879840000e-01, -2.161212829806676e-02, 9.209836093880612e-02, -1.516774583864017e-01, -1.383573896336719e-01, 2.410362758211992e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.415345669023748e-03
23, 8.631799817090000e-01, -2.308404338033392e-02, 1.004406802269988e-01, -1.609253252367711e-01, -1.373087591189939e-01, 2.617827591942174e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.080647856492797e-03
24, 8.521599769590000e-01, -2.457956084138358e-02, 1.087990126804500e-01, -1.702257592525170e-01, -1.357503869624149e-01, 2.827441090510549e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.905984683198701e-03
25, 8.407700061800000e-01, -2.609645557907230e-02, 1.170889680895460e-01, -1.794338812178664e-01, -1.339149577203006e-01, 3.033535600554927e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.772693515386553e-03
26, 8.290500044819999e-01, -2.762597595855602e-02, 1.252049904276804e-01, -1.884306597476117e-01, -1.318816151280478e-01, 3.236973086761099e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.690543927136561e-03
27, 8.170099854470000e-01, -2.916447168414864e-02, 1.332760487460944e-01, -1.973463803209866e-01, -1.297546810924951e-01, 3.438916532294483e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.594560071350520e-03
28, 8.046399950980000e-01, -3.071120137135276e-02, 1.414179338234139e-01, -2.063045212453907e-01, -1.275674789810944e-01, 3.642504834753960e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.434197888673649e-03
29, 7.919700145720000e-01, -3.226039954183361e-02, 1.496915955185618e-01, -2.153961493859531e-01, -1.252873015749567e-01, 3.850405553151895e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.233072439687649e-03
30, 7.790099978450000e-01, -3.380868521042432e-02, 1.582175962420045e-01, -2.247338381925606e-01, -1.229408589077963e-01, 4.063223749819980e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.023351764371661e-03
31, 7.657799720760000e-01, -3.535124452794411e-02, 1.669336192711433e-01, -2.342663272294718e-01, -1.204574574850007e-01, 4.281964193840107e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.392348104529620e-04
32, 7.522799968720000e-01, -3.688537899339792e-02, 1.758575256144276e-01, -2.440029201562742e-01, -1.178434694912082e-01, 4.505493973127266e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.499200101915139e-04
33, 7.385200262070000e-01, -3.840702655156313e-02, 1.848739937179996e-01, -2.538239329283056e-01, -1.150421275657123e-01, 4.732945801302210e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.867472000076678e-04
34, 7.245299816130000e-01, -3.990993460719250e-02, 1.939746961450950e-01, -2.637088769993403e-01, -1.120654535040509e-01, 4.961982916711445e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.565715080048052e-04
35, 7.103199958800001e-01, -4.139015045376570e-02, 2.030740018188764e-01, -2.735660781704105e-01, -1.088819993111190e-01, 5.191627520158320e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.807640812126887e-04
36, 6.958900094030001e-01, -4.284482378673413e-02, 2.122048211673789e-01, -2.834257262020155e-01, -1.055247440920801e-01, 5.421478620975100e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.324498293090249e-04
37, 6.812700033190000e-01, -4.426823764538151e-02, 2.213385834767040e-01, -2.932621288511010e-01, -1.019750455061493e-01, 5.651731433393734e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.809689921160169e-04
38, 6.664699912070000e-01, -4.565698149021053e-02, 2.304602400201215e-01, -3.030541767837084e-01, -9.826639209561439e-02, 5.881273042448072e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.788445675524914e-04
39, 6.514999866490000e-01, -4.700786774909495e-02, 2.394655778068463e-01, -3.126901592480549e-01, -9.438506926214203e-02, 6.108311529806067e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.397178584678318e-04
40, 6.363800168040000e-01, -4.831710262132195e-02, 2.483275613014262e-01, -3.221424931040283e-01, -9.036384449935846e-02, 6.331417958370628e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.099880198608452e-04
41, 6.211299896240000e-01, -4.958130350327545e-02, 2.569755153364641e-01, -3.313373633783232e-01, -8.619508849285488e-02, 6.549594606363005e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.921075764269347e-04
42, 6.057599782940000e-01, -5.079825239649656e-02, 2.654166579095825e-01, -3.402803780794262e-01, -8.191635864428057e-02, 6.762160390142356e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.192516982356883e-04
43, 5.902799963950000e-01, -5.196598679341673e-02, 2.736080546717403e-01, -3.489291306503682e-01, -7.751936472523545e-02, 6.968890112282253e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.285999131337664e-04
44, 5.747100114820000e-01, -5.308208381553909e-02, 2.815881653306221e-01, -3.573267356541486e-01, -7.304181389445447e-02, 7.169944646353602e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.035353256984988e-04
45, 5.590599775310000e-01, -5.414514326390105e-02, 2.893319708264260e-01, -3.654422416111797e-01, -6.847562587230652e-02, 7.365428099109426e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.952929616175821e-04
46, 5.433599948880000e-01, -5.515269129168163e-02, 2.968823647326201e-01, -3.733334399231588e-01, -6.385039804694990e-02, 7.555914962414119e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.294794780909100e-04
47, 5.276100039480000e-01, -5.610446839703388e-02, 3.042382810704171e-01, -3.809941724130303e-01, -5.915032200646382e-02, 7.741799063937127e-02, 0.000000000000000e+00, 0.000000000000000e+00, -8.483031010007485e-04
48, 5.118399858470000e-01, -5.699852499355019e-02, 3.114841933436090e-01, -3.885131782925946e-01, -5.440305044398477e-02, 7.924186809016612e-02, 0.000000000000000e+00, 0.000000000000000e+00, -6.146522544667681e-04
49, 4.960500001910000e-01, -5.783480389230768e-02, 3.186365331822978e-01, -3.959117187614347e-01, -4.960277972701273e-02, 8.104033979804290e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.330329136261062e-04
50, 4.802699983120000e-01, -5.861170489653252e-02, 3.256776011807659e-01, -4.031744993880723e-01, -4.473846823513088e-02, 8.281786441890937e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.690878311264928e-04
51, 4.645099937920000e-01, -5.932877297739922e-02, 3.324231642243133e-01, -4.101046898209482e-01, -3.977836235539731e-02, 8.452072467687320e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.571313504627141e-03
52, 4.487800002100000e-01, -5.998548823957976e-02, 3.384053745619601e-01, -4.162398262475181e-01, -3.468541518693160e-02, 8.603583491481927e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.441020944268203e-02
53, 4.331099987030000e-01, -6.058050489068192e-02, 3.431629464681436e-01, -4.211246067941750e-01, -2.946194308229657e-02, 8.724237336085260e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.855361913867258e-02
54, 4.174999892710000e-01, -6.111360620608448e-02, 3.466996076354479e-01, -4.247665900682203e-01, -2.410516749601137e-02, 8.814183261667341e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.108606378154785e-02
55, 4.019699990750000e-01, -6.158367992311364e-02, 3.499187805178218e-01, -4.280793217455707e-01, -1.864921935014742e-02, 8.894689308514574e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.439851389887604e-04
56, 3.865399956700000e-01, -6.198956992051024e-02, 3.542212892002282e-01, -4.325049213633749e-01, -1.310771237968162e-02, 9.001909609513495e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.252337653464984e-02
57, 3.712300062180000e-01, -6.233005695076511e-02, 3.607704596995087e-01, -4.391285721427599e-01, -7.528417694058796e-03, 9.167463828721922e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.339586338661617e-01
58, 3.560400009160000e-01, -6.260417259935577e-02, 3.694215935021342e-01, -4.476158661589406e-01, -1.734407865620378e-03, 9.392239502895258e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.111801883612341e-01
59, 3.409900069240000e-01, -6.281029696210695e-02, 3.787529488761845e-01, -4.565855356083012e-01, 4.706162011598137e-03, 9.634979904212011e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.683281495978279e-02
60, 3.261100053790000e-01, -6.294666450256937e-02, 3.876977704144816e-01, -4.650798863667065e-01, 1.162908912036922e-02, 9.862580030341901e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.153197973726008e-02
61, 3.113999962810000e-01, -6.301169995664255e-02, 3.966414585031971e-01, -4.735430779237672e-01, 1.876762461595019e-02, 1.008785584483273e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.494898563116343e-02
62, 2.968699932100000e-01, -6.300342773902101e-02, 4.068776971416959e-01, -4.832352569236569e-01, 2.620344215590004e-02, 1.034741757992965e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.506687386362659e-02
63, 2.825500071050000e-01, -6.291980775210478e-02, 4.194664769792917e-01, -4.951748187310389e-01, 3.420825998496495e-02, 1.066976175779729e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.691916759766483e-02
64, 2.684499919410000e-01, -6.275874395637930e-02, 4.350873153918576e-01, -5.099744859271310e-01, 4.294575875319846e-02, 1.106922178689867e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.341488313995408e-02
65, 2.545700073240000e-01, -6.251776139466436e-02, 4.541768803179261e-01, -5.280527386277502e-01, 5.252303552207760e-02, 1.155747926909078e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.227978402264686e-02
66, 2.409400045870000e-01, -6.219477517171768e-02, 4.773293694273675e-01, -5.499587218493340e-01, 6.305866388302779e-02, 1.214726463664540e-01, 0.000000000000000e+00, 0.000000000000000e+00, -5.184694266535059e-02
67, 2.275699973110000e-01, -6.178741580301120e-02, 5.050853878894032e-01, -5.762284143988887e-01, 7.474770658103186e-02, 1.285487976103531e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.167954075205338e-02
68, 2.144699990750000e-01, -6.129322435951366e-02, 5.380965349461383e-01, -6.074333715795223e-01, 8.788189917128129e-02, 1.369186606499392e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.141737749331162e-02
69, 2.016600072380000e-01, -6.071017209259643e-02, 5.759268749561473e-01, -6.431379397588532e-01, 1.028965299526193e-01, 1.464659230678353e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.818194068325907e-02
70, 1.891400069000000e-01, -6.003536918204399e-02, 6.151124209326450e-01, -6.798948015668475e-01, 1.200932870829042e-01, 1.561807511104139e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.463089107967796e-02
71, 1.769299954180000e-01, -5.926692674983048e-02, 6.458019298602740e-01, -7.082218581017063e-01, 1.391209029324579e-01, 1.635986248285127e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.966270544338260e-02
72, 1.650400012730000e-01, -5.840259038302662e-02, 6.523991738694795e-01, -7.130424098595819e-01, 1.581955012065621e-01, 1.647680311716068e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.906788056257683e-03
73, 1.534900069240000e-01, -5.744106609079151e-02, 6.206899725034530e-01, -6.806956171315617e-01, 1.743622080624770e-01, 1.563998050754068e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.663590051248289e-02
74, 1.422899961470000e-01, -5.638062962627211e-02, 5.515944062841140e-01, -6.119927598359330e-01, 1.857834540913921e-01, 1.389424231379991e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.108197067647393e-01
75, 1.314399987460000e-01, -5.521861325380660e-02, 4.681751159105103e-01, -5.290583098321004e-01, 1.942990757088498e-01, 1.182468089048350e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.042948498674699e-01
76, 1.209499984980000e-01, -5.395328472172455e-02, 4.032288638115907e-01, -4.634383615478113e-01, 2.054290250276933e-01, 1.023499533359444e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.176555549675389e-02
77, 1.108499988910000e-01, -5.258596634485851e-02, 3.744865954547020e-01, -4.322056574637356e-01, 2.239272159830534e-01, 9.534366906050698e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.965623198648906e-03
78, 1.011300012470000e-01, -5.111314098214755e-02, 3.708017858781995e-01, -4.246210860421739e-01, 2.490447695190521e-01, 9.433226738237380e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.922784309661165e-02
79, 9.181000292300000e-02, -4.953561164394558e-02, 3.664655092873026e-01, -4.157169917539875e-01, 2.755558309960451e-01, 9.301700965489779e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.535857946386433e-02
80, 8.290000259900000e-02, -4.785330477772311e-02, 3.461768557393502e-01, -3.903267812308475e-01, 2.995215697763626e-01, 8.777010118389737e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.120389832110341e-03
81, 7.440000027400000e-02, -4.606439758702380e-02, 3.132610822065524e-01, -3.512784998585334e-01, 3.215960939288278e-01, 7.946181466461048e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.891733867448652e-02
82, 6.633000075800000e-02, -4.417156583544104e-02, 2.772198015491506e-01, -3.075358579759163e-01, 3.445836655115363e-01, 7.042991831866185e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.813035745661369e-02
83, 5.869000032500000e-02, -4.217360000283544e-02, 2.414257453679365e-01, -2.621774353426867e-01, 3.694031276091044e-01, 6.146899864643631e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.725950852427270e-02
84, 5.149000138000000e-02, -4.007191221215554e-02, 2.035915217832414e-01, -2.126765735351050e-01, 3.949330135068602e-01, 5.202268677565320e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.062530540140041e-02
85, 4.473999887700000e-02, -3.786869657804952e-02, 1.617638845519450e-01, -1.566028627033927e-01, 4.200581447532341e-01, 4.158841396784682e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.571588599022347e-02
86, 3.844000026600000e-02, -3.556328417443042e-02, 1.158066361391570e-01, -9.324276298048356e-02, 4.442525968774192e-01, 3.016299470309326e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.080692237377098e-02
87, 3.260000050100000e-02, -3.315875004068128e-02, 6.601049633016369e-02, -2.223984467459931e-02, 4.668633831112473e-01, 1.782854536819961e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.630447159909847e-02
88, 2.723000012300000e-02, -3.065951312604052e-02, 1.210338253365801e-02, 5.741765710785253e-02, 4.865291980657890e-01, 4.548220056541400e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.245954964007939e-02
89, 2.232000045500000e-02, -2.806058011087145e-02, -4.584572107044389e-02, 1.464648524236771e-01, 5.014185104864872e-01, -9.709025745908480e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.883608798714295e-02
90, 1.789999939500000e-02, -2.537901134819730e-02, -1.076792630573255e-01, 2.456247887855351e-01, 5.090697074417586e-01, -2.476112357334154e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.466150642382805e-02
91, 1.394999958600000e-02, -2.260437420394082e-02, -1.724390574588472e-01, 3.543378768708387e-01, 5.059356254924846e-01, -4.056257541757027e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.860087115453440e-02
92, 1.049000024800000e-02, -1.975223900723327e-02, -2.392317057535208e-01, 4.724348082543571e-01, 4.878719637162791e-01, -5.658851802474436e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.925480160065593e-02
93, 7.519999985000000e-03, -1.682751848382173e-02, -3.047076345407841e-01, 5.948855917816593e-01, 4.502286237054839e-01, -7.234189471615629e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.360282542696781e-02
94, 5.040000193000000e-03, -1.383583693608734e-02, -3.666486615523172e-01, 7.181853046421985e-01, 3.878114039177017e-01, -8.679278061148174e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.064027953591245e-02
95, 3.049999941000000e-03, -1.078318930708216e-02, -4.181880192736996e-01, 8.309629698689061e-01, 2.973679275686244e-01, -9.901501805921360e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.356516299486257e-02
96, 1.560000004000000e-03, -7.698563659153067e-03, -4.570372560946966e-01, 9.242674508819211e-01, 1.765700970182533e-01, -1.071064868015743e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.526395935224909e-03
97, 5.600000150000000e-04, -4.576658445910988e-03, -4.796009133744532e-01, 9.845995690809658e-01, 4.343516559786778e-02, -1.087663231969699e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.630571228700529e-04
98, 5.999999800000000e-05, -1.464316190216299e-03, -4.746040553661466e-01, 1.006731228977418e+00, -8.509721799865540e-02, -1.066803847418018e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.007131691438120e-02
99, 0.000000000000000e+00, 0.000000000000000e+00, -4.526616708112730e-01, 9.941304515197403e-01, -1.610164995851666e-01, -1.045684523075547e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.296705840971815e-02
100, 5.999999800000000e-05, 1.367006996231192e-03, -4.263955882868827e-01, 9.537984649656401e-01, -2.356471513151930e-01, -1.001183023004206e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.871741826121589e-02
101, 5.600000150000000e-04, 4.084904589369842e-03, -3.680965693744208e-01, 8.714939476409118e-01, -3.734600404635143e-01, -8.417220066860932e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.007018304280333e-02
102, 1.560000004000000e-03, 6.667202755099579e-03, -2.709245138623617e-01, 7.168047126588247e-01, -5.096557473829343e-01, -5.980967654621595e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.502726847508370e-01
103, 3.049999941000000e-03, 9.116231310313997e-03, -1.563603043880089e-01, 5.380213664347872e-01, -5.898975060798463e-01, -3.237587458089262e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.843594268518968e-01
104, 5.040000193000000e-03, 1.145800536690889e-02, -3.553949209027932e-02, 3.497989890226625e-01, -6.249714143305471e-01, -3.095522096075679e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.847783760337118e-01
105, 7.519999985000000e-03, 1.368518691076427e-02, 8.717548712014032e-02, 1.712197414608830e-01, -6.296301251247221e-01, 2.631647030133380e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.550022929210126e-01
106, 1.049000024800000e-02, 1.580545777760677e-02, 1.805371061952409e-01, 3.160469326264140e-02, -5.958948762656378e-01, 4.810202622380066e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.344743042571987e-02
107, 1.394999958600000e-02, 1.782482911734900e-02, 2.192649509934221e-01, -5.037165039304403e-02, -5.259558596959351e-01, 5.667770565565707e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.523041868024762e-02
108, 1.789999939500000e-02, 1.974862898986736e-02, 2.592640831332554e-01, -1.220530726370327e-01, -4.664885398374098e-01, 6.621360971090366e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.796863985925464e-02
109, 2.232000045500000e-02, 2.157419224817543e-02, 3.825141464195437e-01, -2.546785646820502e-01, -4.521124386200270e-01, 9.578364658858131e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.224743516958338e-01
110, 2.723000012300000e-02, 2.331600041944612e-02, 5.657422066146077e-01, -4.336177275034693e-01, -4.573569568050692e-01, 1.404368949040189e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483589201559750e-01
111, 3.260000050100000e-02, 2.496940724458647e-02, 7.043402301384495e-01, -5.722622650142596e-01, -4.396372034573148e-01, 1.752882155799931e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.318292622706697e-01
112, 3.844000026600000e-02, 2.654409009545295e-02, 7.422224628796125e-01, -6.206317868724143e-01, -3.926865301066713e-01, 1.859830664253208e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.204677691291337e-02
113, 4.473999887700000e-02, 2.804300612519847e-02, 7.078215199721741e-01, -6.015105905165445e-01, -3.365800260102090e-01, 1.783660501973234e-01, 0.000000000000000e+00, 0.000000000000000e+00, -8.949698730760289e-02
114, 5.149000138000000e-02, 2.946960421609841e-02, 6.519623769372965e-01, -5.595470581861949e-01, -2.873896902248586e-01, 1.646864845582204e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.006500701247268e-01
115, 5.869000032500000e-02, 3.082934486524412e-02, 6.006810197613418e-01, -5.190895718350389e-01, -2.479673358453001e-01, 1.517376406286204e-01, 0.000000000000000e+00, 0.000000000000000e+00, -8.607053351423444e-02
116, 6.633000075800000e-02, 3.212542668668758e-02, 5.568721868030734e-01, -4.837990655016876e-01, -2.157082937090906e-01, 1.405863240585310e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.117005208529144e-02
117, 7.440000027400000e-02, 3.336114108023661e-02, 5.179992947122051e-01, -4.519337520346505e-01, -1.885534169718237e-01, 1.306986085848014e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.007100209173999e-02
118, 8.290000259900000e-02, 3.454108281553238e-02, 4.832174012209847e-01, -4.229537855357022e-01, -1.656039972626062e-01, 1.218432457428566e-01, 0.000000000000000e+00, 0.000000000000000e+00, -5.141947036930532e-02
119, 9.181000292300000e-02, 3.566686453173336e-02, 4.522864856345874e-01, -3.968619230079455e-01, -1.461094052369341e-01, 1.139867540365332e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.530432541693247e-02
120, 1.011300012470000e-01, 3.674264645825454e-02, 4.245566602272623e-01, -3.732164886522197e-01, -1.293478400740811e-01, 1.069345424873130e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.118813661169703e-02
121, 1.108499988910000e-01, 3.777100673317457e-02, 3.991205545229931e-01, -3.513261518401629e-01, -1.147701794424699e-01, 1.004942666668240e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.674083024010545e-02
122, 1.209499984980000e-01, 3.875341642185959e-02, 3.758708377310832e-01, -3.311491280109552e-01, -1.020274176497408e-01, 9.459267554693063e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.060954369867177e-02
123, 1.314399987460000e-01, 3.969400807487929e-02, 3.550091387432824e-01, -3.129135192272408e-01, -9.093978365677292e-02, 8.929470228112103e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.397648047775826e-02
124, 1.422899961470000e-01, 4.059292659707549e-02, 3.366798794750973e-01, -2.967916771089135e-01, -8.124960074357611e-02, 8.462961824299189e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.887396965588594e-02
