"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633194206944907e-05, 1.320792557765788e+00, 6.967271999498555e-01, 1.013344680668911e-01, 3.778274713851959e+00
1, 9.990000128750000e-01, -1.454416641016745e-04, 1.188450280101718e+00, 7.004796079319284e-01, 1.023743146653549e-01, 3.411693044890095e+00
2, 9.977599978450000e-01, -3.271711892314740e-04, 1.180061313942490e+00, 7.524251795195694e-01, 1.117710613284983e-01, 3.397844419811884e+00
3, 9.960200190539999e-01, -5.881130169373267e-04, 1.167180674530134e+00, 7.719218851916037e-01, 1.189648572143194e-01, 3.366134523457247e+00
4, 9.937800168990000e-01, -9.405465501840816e-04, 1.159223048506258e+00, 7.799796561648239e-01, 1.280467385397553e-01, 3.346023898105262e+00
5, 9.910500049590000e-01, -1.404024163249173e-03, 1.153759538363582e+00, 7.874855392916670e-01, 1.410542270801454e-01, 3.332871449455477e+00
6, 9.878399968150000e-01, -2.004521569386104e-03, 1.146292666766304e+00, 7.943224784539927e-01, 1.571989781775862e-01, 3.314278832704880e+00
7, 9.841300249100000e-01, -2.773510514471790e-03, 1.135660030799978e+00, 8.042987332104109e-01, 1.749553686198745e-01, 3.287807696812977e+00
8, 9.799500107769999e-01, -3.720793594550196e-03, 1.120626523886547e+00, 8.186944719399250e-01, 1.915458245333432e-01, 3.250309828464475e+00
9, 9.752799868580000e-01, -4.844109369017620e-03, 1.101291837856233e+00, 8.375261886583424e-01, 2.035357803345070e-01, 3.202028165178679e+00
10, 9.701499938960000e-01, -6.102395638972199e-03, 1.078796912959477e+00, 8.593121954140720e-01, 2.081460979292565e-01, 3.145748075884800e+00
11, 9.645400047300000e-01, -7.445591558730948e-03, 1.055586662507735e+00, 8.812009021268383e-01, 2.041589829637410e-01, 3.087504372196325e+00
12, 9.584699869160000e-01, -8.808450910012961e-03, 1.035473363029820e+00, 9.001145778226128e-01, 1.927281055717541e-01, 3.036957575353639e+00
13, 9.519400000570000e-01, -1.014344257753878e-02, 1.021428210289532e+00, 9.139427057633290e-01, 1.771154566681322e-01, 3.001658264779594e+00
