Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
315,0.997248,0,79.5206,-0,1.67278e-07,0,0,0,0,0,0,0.817507,-0.0232236,0,0.817837,31.8083,0.124439,0.00281427,0.000318613,0,0.00283225,1.00472,0,0,0,0,1.00746
316,0.997236,0,79.5195,-0,1.67278e-07,0,0,0,0,0,0,0.832138,-0.0215545,0,0.832417,31.8078,0.12355,0.00281749,0.000324084,0,0.00283607,1.00472,0,0,0,0,1.00824
317,0.997227,0,79.519,-0,1.67278e-07,0,0,0,0,0,0,0.845813,-0.0199678,0,0.846049,31.8076,0.123103,0.00281831,0.000330012,0,0.00283757,1.00472,0,0,0,0,1.00862
318,0.997251,0,79.521,-0,1.67278e-07,0,0,0,0,0,0,0.858559,-0.0184607,0,0.858757,31.8084,0.124699,0.00281094,0.00033544,0,0.00283089,1.00473,0,0,0,0,1.00758
319,0.997309,0,79.5257,-0,1.67278e-07,0,0,0,0,0,0,0.870409,-0.0170326,0,0.870576,31.8103,0.128478,0.00279552,0.000339743,0,0.00281609,1.00473,0,0,0,0,1.00514
320,0.997384,0,79.5317,-0,1.67278e-07,0,0,0,0,0,0,0.881401,-0.0156847,0,0.88154,31.8127,0.1333,0.0027759,0.000342885,0,0.00279699,1.00473,0,0,0,0,1.00195
321,0.997461,0,79.5378,-0,1.67278e-07,0,0,0,0,0,0,0.891573,-0.0144184,0,0.89169,31.8151,0.138138,0.00275285,0.000344809,0,0.00277436,1.00473,0,0,0,0,0.998139
322,0.997531,0,79.5431,-0,1.67278e-07,0,0,0,0,0,0,0.90097,-0.0132336,0,0.901067,31.8173,0.142448,0.00272795,0.000345743,0,0.00274977,1.00472,0,0,0,0,0.99397
323,0.997589,0,79.5476,-0,1.67277e-07,0,0,0,0,0,0,0.909633,-0.0121295,0,0.909714,31.819,0.145996,0.00270286,0.000345997,0,0.00272492,1.00472,0,0,0,0,0.989747
324,0.997634,0,79.5508,-0,1.67277e-07,0,0,0,0,0,0,0.917606,-0.0111039,0,0.917673,31.8203,0.148581,0.00266789,0.000344433,0,0.00269003,1.00472,0,0,0,0,0.983687
325,0.997664,0,79.5529,-0,1.67276e-07,0,0,0,0,0,0,0.924933,-0.0101541,0,0.924989,31.8212,0.15025,0.00264004,0.000343334,0,0.00266227,1.00471,0,0,0,0,0.97891
