"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633192551994360e-05, 1.320848003504982e+00, 6.955360319782067e-01, 1.011604931159879e-01, 3.778244580451942e+00
1, 9.990000128750000e-01, -1.454406184923616e-04, 1.188619153296616e+00, 7.003271904226451e-01, 1.023480042953988e-01, 3.412133446704957e+00
2, 9.977599978450000e-01, -3.271597077893920e-04, 1.180054900518942e+00, 7.525175678899085e-01, 1.117693648676265e-01, 3.397842550803269e+00
3, 9.960200190539999e-01, -5.880509054741896e-04, 1.167049282313593e+00, 7.721643891827781e-01, 1.189607963594995e-01, 3.365817178796817e+00
4, 9.937800168990000e-01, -9.403215026928098e-04, 1.159003443198224e+00, 7.803680958702468e-01, 1.280222003730623e-01, 3.345492195172239e+00
5, 9.910500049590000e-01, -1.403399641146777e-03, 1.153461540019862e+00, 7.879810761546328e-01, 1.409834426597728e-01, 3.332144851775431e+00
6, 9.878399968150000e-01, -2.003093828390375e-03, 1.145934028901797e+00, 7.949031098627556e-01, 1.570614354664573e-01, 3.313401763773890e+00
7, 9.841300249100000e-01, -2.770688291058856e-03, 1.135254587434505e+00, 8.049365300789562e-01, 1.747364068742271e-01, 3.286813381737698e+00
8, 9.799500107769999e-01, -3.715859691349400e-03, 1.120187039400433e+00, 8.193577104088937e-01, 1.912393902041054e-01, 3.249228521521661e+00
9, 9.752799868580000e-01, -4.836301220365391e-03, 1.100828874662161e+00, 8.381830946359641e-01, 2.031479254524299e-01, 3.200884622675578e+00
10, 9.701499938960000e-01, -6.091060421970907e-03, 1.078317079620622e+00, 8.599349297563406e-01, 2.076941404116766e-01, 3.144557074103430e+00
11, 9.645400047300000e-01, -7.430254877700583e-03, 1.055091583667341e+00, 8.817728380437115e-01, 2.036690878257426e-01, 3.086268820067407e+00
12, 9.584699869160000e-01, -8.788871314731680e-03, 1.034958792254991e+00, 9.006351940370777e-01, 1.922271097020421e-01, 3.035666549696566e+00
13, 9.519400000570000e-01, -1.011953739359490e-02, 1.020886852371923e+00, 9.144259839804811e-01, 1.766209545072915e-01, 3.000294249372085e+00
14, 9.449599981310000e-01, -1.139831937984752e-02, 1.013555447181542e+00, 9.226876644178361e-01, 1.608041918845665e-01, 2.981884509957255e+00
15, 9.375399947170000e-01, -1.262914200968472e-02, 1.011384142091141e+00, 9.263685921858191e-01, 1.478649663746809e-01, 2.976424063559228e+00
16, 9.296900033950000e-01, -1.383568316487456e-02, 1.011799137165726e+00, 9.272823742681440e-01, 1.391695997250177e-01, 2.977430133161321e+00
17, 9.214000105860000e-01, -1.505148410677486e-02, 1.012480577789172e+00, 9.272375723381925e-01, 1.344862350850475e-01, 2.979075701751463e+00
18, 9.126999974250000e-01, -1.629990808968641e-02, 1.011985205555313e+00, 9.274978663061328e-01, 1.326316396476017e-01, 2.977737592891497e+00
19, 9.035800099370001e-01, -1.759973353187712e-02, 1.009828192985997e+00, 9.286151450820845e-01, 1.322328192776902e-01, 2.972197905611687e+00
20, 8.940600156780000e-01, -1.895420179870470e-02, 1.006182530161271e+00, 9.306374274708408e-01, 1.321878549167563e-01, 2.962900181402377e+00
21, 8.841500282290000e-01, -2.035957052879699e-02, 1.001499074201840e+00, 9.333025309582869e-01, 1.318399375344240e-01, 2.950974888612274e+00
22, 8.738499879840000e-01, -2.180910543430300e-02, 9.962528099013070e-01, 9.362829847525636e-01, 1.309383579589072e-01, 2.937612736919178e+00
23, 8.631799817090000e-01, -2.329221322589389e-02, 9.908288871132501e-01, 9.393320372314711e-01, 1.295017180654172e-01, 2.923789344561847e+00
24, 8.521599769590000e-01, -2.479941512380759e-02, 9.854401863572588e-01, 9.422745622899621e-01, 1.276619976114113e-01, 2.910036044677113e+00
25, 8.407700061800000e-01, -2.632837949520534e-02, 9.801729725352853e-01, 9.450548543076371e-01, 1.255767509802510e-01, 2.896574599531319e+00
26, 8.290500044819999e-01, -2.787021598333102e-02, 9.750208489906528e-01, 9.476634855869354e-01, 1.233556367129079e-01, 2.883387903209444e+00
27, 8.170099854470000e-01, -2.942117828972242e-02, 9.699401093351239e-01, 9.501341055478377e-01, 1.210622156054846e-01, 2.870369073890319e+00
28, 8.046399950980000e-01, -3.098043989985257e-02, 9.648778536639898e-01, 9.524768607070058e-01, 1.187139104343371e-01, 2.857378910708749e+00
29, 7.919700145720000e-01, -3.254208650530539e-02, 9.598124344578580e-01, 9.547175308674418e-01, 1.162997859391033e-01, 2.844365822236097e+00
30, 7.790099978450000e-01, -3.410258136868621e-02, 9.547338620044307e-01, 9.568823013674452e-01, 1.138038899609300e-01, 2.831309772965593e+00
31, 7.657799720760000e-01, -3.565691965670497e-02, 9.496124237992485e-01, 9.589594191163716e-01, 1.112015552136357e-01, 2.818127137747892e+00
32, 7.522799968720000e-01, -3.720220959049202e-02, 9.444211827501360e-01, 9.609530766847619e-01, 1.084777096069479e-01, 2.804746877333212e+00
33, 7.385200262070000e-01, -3.873417344112527e-02, 9.391803856213217e-01, 9.628684105365845e-01, 1.056246005071838e-01, 2.791224684619292e+00
34, 7.245299816130000e-01, -4.024632677589922e-02, 9.339407334198867e-01, 9.646875254306567e-01, 1.026376864597659e-01, 2.777690661738467e+00
35, 7.103199958800001e-01, -4.173450856991878e-02, 9.287392160357174e-01, 9.663888707172695e-01, 9.951899232871234e-02, 2.764236941079144e+00
36, 6.958900094030001e-01, -4.319567900979453e-02, 9.236194561142398e-01, 9.679958134820174e-01, 9.628086394328299e-02, 2.750986576025098e+00
37, 6.812700033190000e-01, -4.462394088188092e-02, 9.185747017291240e-01, 9.694643186672595e-01, 9.292833781030783e-02, 2.737907924675836e+00
38, 6.664699912070000e-01, -4.601574503663058e-02, 9.136383502342031e-01, 9.708240135403362e-01, 8.947944210731397e-02, 2.725098461600615e+00
39, 6.514999866490000e-01, -4.736780016636943e-02, 9.088237573828658e-01, 9.720704494125726e-01, 8.594880898489697e-02, 2.712591867690526e+00
40, 6.363800168040000e-01, -4.867624918413012e-02, 9.041472102183732e-01, 9.731934678584685e-01, 8.235113561255161e-02, 2.700427676253557e+00
41, 6.211299896240000e-01, -4.993769384749128e-02, 8.996409761294247e-01, 9.742169004881758e-01, 7.870393125362710e-02, 2.688698147462769e+00
42, 6.057599782940000e-01, -5.114994616543568e-02, 8.953037173990930e-01, 9.751207928830505e-01, 7.502029369586270e-02, 2.677392669110859e+00
43, 5.902799963950000e-01, -5.231111831905059e-02, 8.911426378487034e-01, 9.759396569873861e-01, 7.131645953490570e-02, 2.666540217822273e+00
44, 5.747100114820000e-01, -5.341891196250524e-02, 8.871249693211860e-01, 9.766515681781430e-01, 6.760140006649697e-02, 2.656046249757325e+00
45, 5.590599775310000e-01, -5.447209061876831e-02, 8.832785484350884e-01, 9.772923302577015e-01, 6.388982410452078e-02, 2.645994930648274e+00
