"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633001813339004e-05, 1.306401695083863e+00, 7.356597824187451e-01, 1.069076212931795e-01, 3.744556497964060e+00
1, 9.990000128750000e-01, -1.453202246642555e-04, 1.168561658844824e+00, 7.236994668000366e-01, 1.052844842936139e-01, 3.360792134650741e+00
2, 9.977599978450000e-01, -3.258400537198713e-04, 1.158808324224804e+00, 7.754604498107891e-01, 1.133559447016321e-01, 3.343621276548128e+00
3, 9.960200190539999e-01, -5.809324017480787e-04, 1.143789522401871e+00, 7.976500137863182e-01, 1.180048818634292e-01, 3.306755740144258e+00
4, 9.937800168990000e-01, -9.146411234046292e-04, 1.133054985594604e+00, 8.084220999914661e-01, 1.222635564274353e-01, 3.279563390769974e+00
5, 9.910500049590000e-01, -1.332583796181252e-03, 1.125726253333750e+00, 8.187547031453200e-01, 1.279120424603533e-01, 3.261757597552848e+00
6, 9.878399968150000e-01, -1.842635916327496e-03, 1.117978994013544e+00, 8.268335988841935e-01, 1.344014124127374e-01, 3.242430102922153e+00
7, 9.841300249100000e-01, -2.457423296787714e-03, 1.109559615406253e+00, 8.354613226940121e-01, 1.413349180338775e-01, 3.221460051938466e+00
8, 9.799500107769999e-01, -3.177384156226061e-03, 1.099781277147989e+00, 8.450960656435507e-01, 1.476293954786282e-01, 3.197045992050605e+00
9, 9.752799868580000e-01, -4.003431875806108e-03, 1.088728809593317e+00, 8.558352732245703e-01, 1.520339241441930e-01, 3.169417967428214e+00
10, 9.701499938960000e-01, -4.918297471803806e-03, 1.077002774939890e+00, 8.671403771109772e-01, 1.536286527129092e-01, 3.140077648716523e+00
11, 9.645400047300000e-01, -5.906202209235308e-03, 1.065623325610434e+00, 8.780346322078867e-01, 1.521532952434946e-01, 3.111573786713823e+00
12, 9.584699869160000e-01, -6.942308240041084e-03, 1.055721637667196e+00, 8.875550280462436e-01, 1.481738973241941e-01, 3.086761770442867e+00
13, 9.519400000570000e-01, -8.009724514563490e-03, 1.047959676587374e+00, 8.950541509952976e-01, 1.428682530738482e-01, 3.067295959747157e+00
14, 9.449599981310000e-01, -9.098768264961279e-03, 1.042361563643524e+00, 9.004742156305654e-01, 1.375534425653368e-01, 3.053239933957836e+00
15, 9.375399947170000e-01, -1.020942137772040e-02, 1.038383762216256e+00, 9.042077562080114e-01, 1.332176203181616e-01, 3.043223404995505e+00
16, 9.296900033950000e-01, -1.134850826888666e-02, 1.035238519612554e+00, 9.069175772569272e-01, 1.302867257984862e-01, 3.035273479998328e+00
17, 9.214000105860000e-01, -1.252807275200265e-02, 1.032211478947315e+00, 9.092366830715489e-01, 1.286747428071904e-01, 3.027601916607341e+00
18, 9.126999974250000e-01, -1.375292583054631e-02, 1.028855115887559e+00, 9.116062067404082e-01, 1.279841363342660e-01, 3.019091975372909e+00
19, 9.035800099370001e-01, -1.502989577127898e-02, 1.024989342126114e+00, 9.142185701946515e-01, 1.277524617886847e-01, 3.009290563054672e+00
20, 8.940600156780000e-01, -1.635766788404495e-02, 1.020648779801806e+00, 9.171059289976266e-01, 1.276059781810650e-01, 2.998289869816104e+00
21, 8.841500282290000e-01, -1.773338044354519e-02, 1.015957481698215e+00, 9.201766660590490e-01, 1.273176385003519e-01, 2.986397251415625e+00
22, 8.738499879840000e-01, -1.915397113203629e-02, 1.011040226677053e+00, 9.233113127597373e-01, 1.267955952662623e-01, 2.973918228813456e+00
23, 8.631799817090000e-01, -2.061313453571291e-02, 1.006017153918710e+00, 9.264555393262994e-01, 1.260411484563949e-01, 2.961164478945117e+00
24, 8.521599769590000e-01, -2.210482390756276e-02, 1.000922380421540e+00, 9.295333141891374e-01, 1.250833132376334e-01, 2.948209774743947e+00
25, 8.407700061800000e-01, -2.362874887244798e-02, 9.957742087049514e-01, 9.325432170579466e-01, 1.239627413902860e-01, 2.935104778248022e+00
26, 8.290500044819999e-01, -2.517682688747932e-02, 9.905602209959115e-01, 9.354767934242701e-01, 1.226967420705931e-01, 2.921814625460890e+00
27, 8.170099854470000e-01, -2.674510318071214e-02, 9.852633818065031e-01, 9.383503482528548e-01, 1.212889396866257e-01, 2.908298339444404e+00
28, 8.046399950980000e-01, -2.833200678530584e-02, 9.798697165777139e-01, 9.411580088974456e-01, 1.197271256124796e-01, 2.894516850933957e+00
29, 7.919700145720000e-01, -2.993050213598004e-02, 9.743858277567483e-01, 9.438984320028573e-01, 1.179901504714820e-01, 2.880487381938212e+00
30, 7.790099978450000e-01, -3.153583373313575e-02, 9.688276074182366e-01, 9.465825338446038e-01, 1.160621583949446e-01, 2.866255670488198e+00
31, 7.657799720760000e-01, -3.314170956043488e-02, 9.631916751027330e-01, 9.491862755985564e-01, 1.139236380700464e-01, 2.851805886302051e+00
32, 7.522799968720000e-01, -3.474403325597415e-02, 9.574687511778088e-01, 9.516960126344426e-01, 1.115643233997400e-01, 2.837109557724572e+00
33, 7.385200262070000e-01, -3.633730707940515e-02, 9.516938497110567e-01, 9.541188519122741e-01, 1.089834383320939e-01, 2.822262973610598e+00
34, 7.245299816130000e-01, -3.791375584413232e-02, 9.459221132791313e-01, 9.564281963649822e-01, 1.061818920853138e-01, 2.807406328407508e+00
35, 7.103199958800001e-01, -3.946805185289089e-02, 9.401960579524816e-01, 9.585927251723478e-01, 1.031673557367570e-01, 2.792644209223160e+00
36, 6.958900094030001e-01, -4.099609740973173e-02, 9.345817521526085e-01, 9.606397997380819e-01, 9.996056115265736e-02, 2.778160989243290e+00
37, 6.812700033190000e-01, -4.249088471768560e-02, 9.290817260661285e-01, 9.625055532391997e-01, 9.657332949696999e-02, 2.763944061315304e+00
38, 6.664699912070000e-01, -4.394796516933838e-02, 9.237569746816935e-01, 9.642323005112241e-01, 9.303552559442389e-02, 2.750168104330356e+00
39, 6.514999866490000e-01, -4.536329331297927e-02, 9.186324394637940e-01, 9.657999128764509e-01, 8.937181046951276e-02, 2.736892757531855e+00
40, 6.363800168040000e-01, -4.673238816785384e-02, 9.137466861991589e-01, 9.672094214230114e-01, 8.561039846505243e-02, 2.724219972453796e+00
41, 6.211299896240000e-01, -4.805142629545938e-02, 9.091380504725786e-01, 9.684720767896899e-01, 8.178081320076597e-02, 2.712253905201513e+00
42, 6.057599782940000e-01, -4.931804005147585e-02, 9.048307275362564e-01, 9.695808516136990e-01, 7.791044885920329e-02, 2.701055297545738e+00
43, 5.902799963950000e-01, -5.053037048642035e-02, 9.008697375504247e-01, 9.705569354390957e-01, 7.402765887718929e-02, 2.690748644873096e+00
44, 5.747100114820000e-01, -5.168632599882925e-02, 8.972876973670577e-01, 9.713954658269180e-01, 7.015520479347206e-02, 2.681417243364617e+00
45, 5.590599775310000e-01, -5.278511316755434e-02, 8.941141927980033e-01, 9.721235817140216e-01, 6.631910929125891e-02, 2.673146238291598e+00
46, 5.433599948880000e-01, -5.382505117316813e-02, 8.913121810199318e-01, 9.727405043125663e-01, 6.253477532295983e-02, 2.665835437530118e+00
47, 5.276100039480000e-01, -5.480694429641825e-02, 8.888241066368288e-01, 9.732739817437631e-01, 5.882159969953517e-02, 2.659339650460303e+00
48, 5.118399858470000e-01, -5.573002077999314e-02, 8.866332251192254e-01, 9.737162309358088e-01, 5.518508588568934e-02, 2.653610762926924e+00
49, 4.960500001910000e-01, -5.659559838530913e-02, 8.849152237910833e-01, 9.740915928998752e-01, 5.163512876004694e-02, 2.649120250856572e+00
50, 4.802699983120000e-01, -5.740349828786272e-02, 8.839809819482947e-01, 9.743949176305944e-01, 4.816940333653492e-02, 2.646687594423952e+00
51, 4.645099937920000e-01, -5.815478477060419e-02, 8.839259939856823e-01, 9.746366993555705e-01, 4.478512389045546e-02, 2.646567412080011e+00
52, 4.487800002100000e-01, -5.885048203805473e-02, 8.841917827085755e-01, 9.748005662948069e-01, 4.147343420767125e-02, 2.647276163769726e+00
53, 4.331099987030000e-01, -5.949071508853036e-02, 8.839869976068420e-01, 9.748578438615264e-01, 3.821753214603511e-02, 2.646710404786982e+00
54, 4.174999892710000e-01, -6.007675808549798e-02, 8.841976355468536e-01, 9.747724703357962e-01, 3.500051014860914e-02, 2.647202824171075e+00
55, 4.019699990750000e-01, -6.060883845185435e-02, 8.889050496138516e-01, 9.744506611011242e-01, 3.179670625400049e-02, 2.659528752467492e+00
56, 3.865399956700000e-01, -6.108699478752283e-02, 9.025517990300620e-01, 9.736196706417352e-01, 2.857457421384459e-02, 2.695416472738228e+00
57, 3.712300062180000e-01, -6.151102051915629e-02, 9.175595793378245e-01, 9.721887288067853e-01, 2.530516692533441e-02, 2.734822124239363e+00
58, 3.560400009160000e-01, -6.188088123734731e-02, 9.064640784990147e-01, 9.716990045662536e-01, 2.199659509301368e-02, 2.705159929734859e+00
59, 3.409900069240000e-01, -6.219557099925075e-02, 8.330393447778431e-01, 9.700175293885716e-01, 1.856138515272898e-02, 2.510636692197687e+00
60, 3.261100053790000e-01, -6.245359477906225e-02, 7.539741825101216e-01, 9.637824304007933e-01, 1.491929121150861e-02, 2.302287972550487e+00
61, 3.113999962810000e-01, -6.265362249698452e-02, 7.323938491003339e-01, 9.601392271780530e-01, 1.116492287226607e-02, 2.245230988200523e+00
62, 2.968699932100000e-01, -6.279361055116076e-02, 7.354305619470646e-01, 9.609036893655841e-01, 7.238977118115812e-03, 2.253323336327741e+00
63, 2.825500071050000e-01, -6.287096416588876e-02, 7.398952917530839e-01, 9.614746349506330e-01, 3.022527837116103e-03, 2.265035333335220e+00
64, 2.684499919410000e-01, -6.288295273642894e-02, 7.396962115728077e-01, 9.615735860628999e-01, -1.533149420265805e-03, 2.264557393924418e+00
65, 2.545700073240000e-01, -6.282635237427442e-02, 7.379071517194175e-01, 9.611808911848290e-01, -6.473251005535793e-03, 2.259806575084597e+00
66, 2.409400045870000e-01, -6.269768162363970e-02, 7.367423620317137e-01, 9.608456027917537e-01, -1.185675494628759e-02, 2.256698767832134e+00
67, 2.275699973110000e-01, -6.249317449289441e-02, 7.360719722362506e-01, 9.604888132753139e-01, -1.774122100256501e-02, 2.254872056517868e+00
68, 2.144699990750000e-01, -6.220875326628995e-02, 7.357339363228279e-01, 9.602383990955391e-01, -2.419249455576483e-02, 2.253960204804397e+00
69, 2.016600072380000e-01, -6.184039150236685e-02, 7.359840166252746e-01, 9.601161116932606e-01, -3.128672557844999e-02, 2.254635385589244e+00
70, 1.891400069000000e-01, -6.138334006424936e-02, 7.373014107400918e-01, 9.603211778971804e-01, -3.910607609620191e-02, 2.258213418185511e+00
71, 1.769299954180000e-01, -6.083333912619146e-02, 7.397600975109031e-01, 9.607914085677837e-01, -4.774295670130363e-02, 2.264871489691039e+00
72, 1.650400012730000e-01, -6.018577989157233e-02, 7.429668553997399e-01, 9.613265369915608e-01, -5.727908101091780e-02, 2.273533745516050e+00
73, 1.534900069240000e-01, -5.943670546616114e-02, 7.465027805442366e-01, 9.617769565637213e-01, -6.780906908943668e-02, 2.283078417036310e+00
74, 1.422899961470000e-01, -5.858181479462755e-02, 7.505467521790480e-01, 9.621730397294368e-01, -7.944922340600344e-02, 2.293995424584493e+00
75, 1.314399987460000e-01, -5.761597680977439e-02, 7.557227142108944e-01, 9.625990762205222e-01, -9.233795344490812e-02, 2.307950388373304e+00
76, 1.209499984980000e-01, -5.653476139710653e-02, 7.624204984306666e-01, 9.630545143293868e-01, -1.066204920242407e-01, 2.325982385426177e+00
77, 1.108499988910000e-01, -5.533644238814527e-02, 7.706316510120046e-01, 9.634380858271647e-01, -1.224764568529594e-01, 2.348074293071049e+00
78, 1.011300012470000e-01, -5.401515679163389e-02, 7.800130107665210e-01, 9.632254129448290e-01, -1.400085067735616e-01, 2.373195084073357e+00
