"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
28, 8.046399950980000e-01, -3.229174813016565e-02, 1.723549815723335e-01, -2.549027728185635e-01, -1.410451985352547e-01, 4.442411767928039e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.770848357717925e-03
29, 7.919700145720000e-01, -3.391477435868703e-02, 1.820956147517883e-01, -2.655065555515047e-01, -1.386448834615791e-01, 4.687017924707278e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.506837916204700e-03
30, 7.790099978450000e-01, -3.553586429790401e-02, 1.922805744168706e-01, -2.765587935272547e-01, -1.361204530778176e-01, 4.941231469740714e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.231780281878426e-03
31, 7.657799720760000e-01, -3.714913488767402e-02, 2.028202061735096e-01, -2.879848261966322e-01, -1.333688773856223e-01, 5.205864471663348e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.122712566338604e-03
32, 7.522799968720000e-01, -3.875080183455008e-02, 2.137411708120520e-01, -2.997950056835323e-01, -1.304007116278478e-01, 5.479317788689298e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.131797430341504e-03
33, 7.385200262070000e-01, -4.033557796113742e-02, 2.248605815366415e-01, -3.117965898356124e-01, -1.271298066033977e-01, 5.759926930990518e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.180078494944055e-03
34, 7.245299816130000e-01, -4.189587675691607e-02, 2.361479191257280e-01, -3.239414416254062e-01, -1.235748805448520e-01, 6.043839672115117e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.142208587838228e-03
35, 7.103199958800001e-01, -4.342654135742284e-02, 2.474408604908028e-01, -3.360544588077026e-01, -1.196895537518461e-01, 6.328942156762415e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.055581785721650e-03
36, 6.958900094030001e-01, -4.492361853146161e-02, 2.587543930978038e-01, -3.481444773979577e-01, -1.155237696287820e-01, 6.613609136925347e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.691506966692683e-04
37, 6.812700033190000e-01, -4.638032020038756e-02, 2.700122635186436e-01, -3.601351908697373e-01, -1.110542822584704e-01, 6.897509751304680e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.653287787980373e-04
38, 6.664699912070000e-01, -4.779239983717035e-02, 2.811708126009940e-01, -3.719742392236874e-01, -1.063379570089340e-01, 7.178076079920463e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.204462709346361e-04
39, 6.514999866490000e-01, -4.915602417182612e-02, 2.920320384955264e-01, -3.834520483291453e-01, -1.013620110925168e-01, 7.451885073198500e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.857799399413714e-04
40, 6.363800168040000e-01, -5.046697251641147e-02, 3.025140824530182e-01, -3.944855754861200e-01, -9.618897756342383e-02, 7.715359984467228e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.779979131110772e-04
41, 6.211299896240000e-01, -5.172170053997120e-02, 3.124492514165592e-01, -4.049026301212457e-01, -9.081744928076059e-02, 7.965868614320619e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.470457165835322e-04
42, 6.057599782940000e-01, -5.291808784436999e-02, 3.217987676964587e-01, -4.146628258211915e-01, -8.532032139670348e-02, 8.200703658541025e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.303616177232788e-04
43, 5.902799963950000e-01, -5.405452082152565e-02, 3.304225588033091e-01, -4.236281884932966e-01, -7.969824047143179e-02, 8.418100049334981e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.038884108904694e-04
44, 5.747100114820000e-01, -5.512920399421029e-02, 3.383259707185465e-01, -4.318113967146474e-01, -7.402825050522265e-02, 8.616457958803533e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.667013616269723e-04
45, 5.590599775310000e-01, -5.614159192260619e-02, 3.454180124391358e-01, -4.391165867439751e-01, -6.831648303037259e-02, 8.795100467700297e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.012861108782170e-04
46, 5.433599948880000e-01, -5.709036764665624e-02, 3.517550971614287e-01, -4.456214129529302e-01, -6.263032316017013e-02, 8.954186184684977e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.772198999640481e-04
47, 5.276100039480000e-01, -5.797653012826279e-02, 3.573254041686420e-01, -4.513089932090941e-01, -5.697023002521764e-02, 9.094541528157375e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.762054305232177e-06
48, 5.118399858470000e-01, -5.879968242298447e-02, 3.622129535640864e-01, -4.562712828244915e-01, -5.138554290020769e-02, 9.216820467499870e-02, 0.000000000000000e+00, 0.000000000000000e+00, -9.891004362548624e-04
49, 4.960500001910000e-01, -5.956133394674057e-02, 3.663808969310887e-01, -4.604819109913061e-01, -4.588094053267645e-02, 9.321004318375783e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.305149158004248e-03
50, 4.802699983120000e-01, -6.026169371437489e-02, 3.698229373437545e-01, -4.639409545026164e-01, -4.047359975699523e-02, 9.407362367213683e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.260006110250960e-03
51, 4.645099937920000e-01, -6.090208903043397e-02, 3.725120788654253e-01, -4.666149864947254e-01, -3.515830545893769e-02, 9.474910858390556e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.462326240492964e-03
52, 4.487800002100000e-01, -6.148380774263047e-02, 3.743571945287530e-01, -4.684193268673107e-01, -2.992483310600736e-02, 9.521618457485061e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.404459672410313e-03
53, 4.331099987030000e-01, -6.200739129835320e-02, 3.753144742000056e-01, -4.693115089569508e-01, -2.478341424853137e-02, 9.546107194775375e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.004662128111348e-02
54, 4.174999892710000e-01, -6.247431717659679e-02, 3.754802137508498e-01, -4.693980001396583e-01, -1.969947737106318e-02, 9.551842998510272e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.369005815656252e-02
55, 4.019699990750000e-01, -6.288517140459503e-02, 3.752774420578708e-01, -4.691014290982740e-01, -1.465846753823206e-02, 9.547860931277666e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.998797181191656e-02
56, 3.865399956700000e-01, -6.324036325409364e-02, 3.753238488091102e-01, -4.690481687386118e-01, -9.594115128687844e-03, 9.549967368912567e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.567934789798570e-02
57, 3.712300062180000e-01, -6.354006998426023e-02, 3.767525050722139e-01, -4.704164133454802e-01, -4.529844732155383e-03, 9.584348199132298e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.904024781574027e-02
58, 3.560400009160000e-01, -6.378448674638268e-02, 3.808723347314558e-01, -4.745747936740696e-01, 5.171782123048959e-04, 9.684610747680572e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.215547371702704e-01
59, 3.409900069240000e-01, -6.397300936352879e-02, 3.884806051195727e-01, -4.821267560083287e-01, 5.445428847252619e-03, 9.877401084409662e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.771656918783089e-01
60, 3.261100053790000e-01, -6.410464313705515e-02, 3.983745586737982e-01, -4.916414312613161e-01, 1.075513868149091e-02, 1.013727115637128e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.092135378833094e-01
61, 3.113999962810000e-01, -6.417831575424535e-02, 4.079371287449987e-01, -5.006582826536998e-01, 1.696467941404366e-02, 1.038459394649001e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792972853095632e-02
62, 2.968699932100000e-01, -6.419233346857274e-02, 4.157553384349658e-01, -5.079340640721729e-01, 2.355001161623064e-02, 1.058000183945206e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.698083629479935e-02
63, 2.825500071050000e-01, -6.414463551529241e-02, 4.227276809908443e-01, -5.143996873389277e-01, 3.020790200383566e-02, 1.075243906176737e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.663153143466149e-02
64, 2.684499919410000e-01, -6.403286087989646e-02, 4.304320514643718e-01, -5.215657480883963e-01, 3.726515890122475e-02, 1.094841685617263e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.186357972965145e-02
65, 2.545700073240000e-01, -6.385407477665840e-02, 4.399660136088522e-01, -5.304503089974187e-01, 4.508548168704096e-02, 1.119383420387630e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.388362819447048e-02
66, 2.409400045870000e-01, -6.360535444597235e-02, 4.518439602275692e-01, -5.414985255455682e-01, 5.382535885151542e-02, 1.149875106154925e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.000376880814055e-02
67, 2.275699973110000e-01, -6.328332230672103e-02, 4.663363510196179e-01, -5.549691738569763e-01, 6.355765946641484e-02, 1.187008283482694e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.675260475707927e-02
68, 2.144699990750000e-01, -6.288429246568038e-02, 4.839044767728345e-01, -5.712529803917437e-01, 7.438489290087935e-02, 1.231807361319550e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.410249923335288e-02
69, 2.016600072380000e-01, -6.240471889377248e-02, 5.049211684208321e-01, -5.907236202077937e-01, 8.658023493215181e-02, 1.285626400891934e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.332320470053692e-02
70, 1.891400069000000e-01, -6.184015894090462e-02, 5.300135694697926e-01, -6.139088183593772e-01, 1.003394846582364e-01, 1.349652540476308e-01, 0.000000000000000e+00, 0.000000000000000e+00, -5.566054997681984e-02
71, 1.769299954180000e-01, -6.118683073826238e-02, 5.601062756648435e-01, -6.417064299184965e-01, 1.159851980131495e-01, 1.426736733683061e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.136336439718148e-02
72, 1.650400012730000e-01, -6.044051288951024e-02, 5.972949095993974e-01, -6.760291061089618e-01, 1.340879144549870e-01, 1.521640276786755e-01, 0.000000000000000e+00, 0.000000000000000e+00, -8.886684972498660e-02
73, 1.534900069240000e-01, -5.959771014570269e-02, 6.429806110668277e-01, -7.180861737134079e-01, 1.556549067275701e-01, 1.636830247241043e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.007804953888986e-01
74, 1.422899961470000e-01, -5.865448821933403e-02, 6.917055051066958e-01, -7.625108154561139e-01, 1.813995860310333e-01, 1.757028639431313e-01, 0.000000000000000e+00, 0.000000000000000e+00, -9.122506976433191e-02
75, 1.314399987460000e-01, -5.760599646285804e-02, 7.249470089890523e-01, -7.915363368211775e-01, 2.098749138883498e-01, 1.834630525125377e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.267280549184851e-02
76, 1.209499984980000e-01, -5.644815491560943e-02, 7.149667682611819e-01, -7.788638050868590e-01, 2.361593640159724e-01, 1.802722373189259e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.255552014286816e-02
77, 1.108499988910000e-01, -5.517970802373703e-02, 6.461033875146470e-01, -7.096585168955308e-01, 2.544181014741199e-01, 1.625974499972808e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.240067616926048e-01
78, 1.011300012470000e-01, -5.379495858723848e-02, 5.375351217573771e-01, -6.020081411736173e-01, 2.643358288260980e-01, 1.355885761844708e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.446771040789585e-01
79, 9.181000292300000e-02, -5.229226024009739e-02, 4.385124813566867e-01, -5.023699172574747e-01, 2.748360200810501e-01, 1.113247905896022e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.857151242991351e-02
80, 8.290000259900000e-02, -5.066925119266119e-02, 3.863958858700909e-01, -4.460550647481847e-01, 2.967511516438760e-01, 9.863143774569903e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.485214800086816e-03
81, 7.440000027400000e-02, -4.892195427064760e-02, 3.727122228838683e-01, -4.250490804133745e-01, 3.308881015792332e-01, 9.515204912161432e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.802942049036072e-02
82, 6.633000075800000e-02, -4.705089903033369e-02, 3.599488694921072e-01, -4.034691531376180e-01, 3.677354586039717e-01, 9.175467856620380e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.002630322001591e-02
83, 5.869000032500000e-02, -4.505296506120332e-02, 3.254155345493894e-01, -3.589610268557230e-01, 3.994127113843293e-01, 8.300393912928480e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.111287290937706e-02
84, 5.149000138000000e-02, -4.292779106911028e-02, 2.750663380150591e-01, -2.963728299714680e-01, 4.271340302379745e-01, 7.042088231003957e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.376360638468175e-02
85, 4.473999887700000e-02, -4.067604911441454e-02, 2.214023305996067e-01, -2.270904991821817e-01, 4.551712818777087e-01, 5.705857189040885e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.369787173095412e-02
86, 3.844000026600000e-02, -3.829572313526324e-02, 1.664948852740916e-01, -1.527217670196737e-01, 4.835052049114912e-01, 4.345614151651404e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.636881374967788e-02
87, 3.260000050100000e-02, -3.578891175536059e-02, 1.072714812284199e-01, -6.966716815211062e-02, 5.091987873963076e-01, 2.882991075948606e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.379852646050084e-02
88, 2.723000012300000e-02, -3.315951280388883e-02, 4.282717506525543e-02, 2.377485466777069e-02, 5.298929991519072e-01, 1.296304477881501e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.147924019837820e-02
89, 2.232000045500000e-02, -3.040186392249053e-02, -2.564618095913148e-02, 1.271620141872879e-01, 5.437223764398672e-01, -3.893451954426987e-03, 0.000000000000000e+00, 0.000000000000000e+00, 5.795754007685883e-02
90, 1.789999939500000e-02, -2.753418924359841e-02, -9.730194225455645e-02, 2.402595523983428e-01, 5.478546902865312e-01, -2.137412147687624e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.316935430902003e-02
91, 1.394999958600000e-02, -2.454600678338062e-02, -1.706336614526726e-01, 3.614670810506032e-01, 5.383747500412623e-01, -3.932823856163171e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.540791908615542e-02
92, 1.049000024800000e-02, -2.145541551268809e-02, -2.440069525816480e-01, 4.892040796008172e-01, 5.113138436691649e-01, -5.704647516246317e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.296981275602265e-02
93, 7.519999985000000e-03, -1.827008023096066e-02, -3.134939180757362e-01, 6.170137128874956e-01, 4.630031618586793e-01, -7.387657359280207e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.385264919141169e-02
94, 5.040000193000000e-03, -1.499967961554810e-02, -3.765650344265651e-01, 7.404230800475650e-01, 3.898932997615956e-01, -8.876098768560350e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.849584536612401e-02
95, 3.049999941000000e-03, -1.165611910787833e-02, -4.271083103801414e-01, 8.486622270330064e-01, 2.906893200934749e-01, -1.008088580677176e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.070478496357836e-02
96, 1.560000004000000e-03, -8.279445611279850e-03, -4.643625693487097e-01, 9.348248017954280e-01, 1.646262062306662e-01, -1.082083881743974e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.919501118298715e-03
97, 5.600000150000000e-04, -4.877748624736609e-03, -4.833301327535151e-01, 9.886768560873225e-01, 3.139213408163628e-02, -1.096472039493537e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.084161776279453e-04
98, 5.999999800000000e-05, -1.530966801510974e-03, -4.744267501680948e-01, 1.007673318933833e+00, -9.199190112617323e-02, -1.079961864567780e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.097681991147143e-02
99, 0.000000000000000e+00, 0.000000000000000e+00, -4.529226089525057e-01, 9.946629204037670e-01, -1.632976838209090e-01, -1.058338182857147e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.340957223470363e-02
100, 5.999999800000000e-05, 1.394601912629750e-03, -4.287878153825310e-01, 9.559358630951746e-01, -2.326453938095012e-01, -1.015329467896812e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.789928557502767e-02
101, 5.600000150000000e-04, 4.200517466264007e-03, -3.746402159618591e-01, 8.798520378595369e-01, -3.611651960191598e-01, -8.673616766788297e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.617636291346406e-02
102, 1.560000004000000e-03, 6.878153561926000e-03, -2.841808256602788e-01, 7.363782134935885e-01, -4.910200761973732e-01, -6.404563537607433e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.448776174310075e-01
103, 3.049999941000000e-03, 9.418487972559805e-03, -1.755036195711814e-01, 5.673889488956236e-01, -5.719587586429948e-01, -3.778871487901025e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.802500018440146e-01
104, 5.040000193000000e-03, 1.184415029655731e-02, -6.085686003286805e-02, 3.874283949095101e-01, -6.081313952724530e-01, -1.009935757213884e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.790526721881716e-01
105, 7.519999985000000e-03, 1.414578601633574e-02, 5.574981580704428e-02, 2.144528204826888e-01, -6.130193062109190e-01, 1.780550037907315e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.636336723207132e-01
106, 1.049000024800000e-02, 1.633093168231530e-02, 1.624169542213075e-01, 6.370477794096543e-02, -5.929389465867050e-01, 4.322631941562965e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.159050551863306e-01
107, 1.394999958600000e-02, 1.840613035704466e-02, 2.293236630227375e-01, -4.120831324043076e-02, -5.416099501920141e-01, 5.867731447603820e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.678297751982969e-02
108, 1.789999939500000e-02, 2.037766310811698e-02, 2.527002274480161e-01, -9.871383143293891e-02, -4.725914607918058e-01, 6.405961171795156e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.540311497410082e-03
109, 2.232000045500000e-02, 2.224391558215716e-02, 2.876781744288363e-01, -1.562534849423479e-01, -4.202714680852806e-01, 7.226728597787142e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.656899379234733e-02
110, 2.723000012300000e-02, 2.402096234173527e-02, 3.770711284936210e-01, -2.530249506579563e-01, -3.967533072867150e-01, 9.370902773974361e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.457015591592803e-01
111, 3.260000050100000e-02, 2.570540504219242e-02, 4.931397029398666e-01, -3.692472820857507e-01, -3.821854753387409e-01, 1.221055646418246e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.547755888289049e-01
112, 3.844000026600000e-02, 2.730846650879663e-02, 5.823027712725682e-01, -4.602976021103804e-01, -3.581857807126225e-01, 1.446482751600970e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.833252894919350e-02
113, 4.473999887700000e-02, 2.883447682089582e-02, 6.245800745218293e-01, -5.082113274840450e-01, -3.244227698482396e-01, 1.558888914702685e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.453044052046024e-02
114, 5.149000138000000e-02, 3.028819262035126e-02, 6.337257921466609e-01, -5.243986209069902e-01, -2.890489030665578e-01, 1.587205242438902e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.901234667786878e-03
115, 5.869000032500000e-02, 3.167631982933266e-02, 6.283345125533983e-01, -5.255305177067215e-01, -2.570561279209468e-01, 1.576457029885661e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.475892658807055e-02
116, 6.633000075800000e-02, 3.300314064005299e-02, 6.169844438282128e-01, -5.198206263778212e-01, -2.291069394523234e-01, 1.549315667765303e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.866936918234919e-02
117, 7.440000027400000e-02, 3.427289287242320e-02, 6.017983039520642e-01, -5.096216317296957e-01, -2.045730383993939e-01, 1.512113088594624e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.073108850676292e-02
118, 8.290000259900000e-02, 3.549101386305804e-02, 5.839099993707709e-01, -4.961562168863964e-01, -1.830701733507921e-01, 1.467640299640558e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.255900890095797e-02
119, 9.181000292300000e-02, 3.665971455079178e-02, 5.642896904696897e-01, -4.805079812587714e-01, -1.642162100185106e-01, 1.418842670753170e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.492115910379778e-02
120, 1.011300012470000e-01, 3.778368525530158e-02, 5.435630817429060e-01, -4.633569195624420e-01, -1.475935680534952e-01, 1.366899497866932e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.735059128566068e-02
121, 1.108499988910000e-01, 3.886582839741019e-02, 5.219057146036451e-01, -4.449884955417089e-01, -1.328536960393916e-01, 1.312700413996822e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.765348730754609e-02
122, 1.209499984980000e-01, 3.990771678287790e-02, 5.000983837659092e-01, -4.261685074371613e-01, -1.197728263799663e-01, 1.257811729253837e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.478017864915394e-02
123, 1.314399987460000e-01, 4.091360409655952e-02, 4.790853186508788e-01, -4.077986071893654e-01, -1.082561301645579e-01, 1.204717116229942e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.042443119579529e-02
124, 1.422899961470000e-01, 4.188336018156983e-02, 4.595239372036533e-01, -3.905286822442743e-01, -9.810645205038927e-02, 1.155121538974717e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.713364919675815e-02
