Point ID,Density,Energy,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
683,1.05736,3.07802,0.6624,0.83816,-0.0983882,0,0.843915,0.952624,0.0284324,0,0.953048,1.0965,0.215392,1.03701,0.792692,-0.0930509,0,0.798135
684,1.00315,2.94738,0.764603,0.907795,-0.0878302,0,0.912034,0.663706,0.0863004,0,0.669293,1.01311,0.029267,1.00993,0.904946,-0.0875545,0,0.909172
685,1.11406,3.21523,0.557464,0.754453,-0.0653133,0,0.757275,0.997083,0.00701362,0,0.997107,1.18314,0.4088,1.06201,0.677211,-0.0586264,0,0.679744
686,0.626436,1.95325,1.33981,0.90309,-0.05478,0,0.90475,0.507074,0.101101,0,0.517055,0.519957,-1.07152,0.830024,1.44163,-0.0874472,0,1.44428
687,0.67898,2.09856,1.25654,0.934499,0.018398,0,0.93468,0.274368,0.103111,0,0.293103,0.582089,-0.932837,0.8573,1.37633,0.0270966,0,1.3766
688,0.660448,2.04746,1.28506,0.924701,-0.00651914,0,0.924724,0.333716,0.105442,0,0.349978,0.560033,-0.98207,0.847958,1.40011,-0.00987078,0,1.40015
689,0.740556,2.26669,1.16479,0.956284,0.0988736,0,0.961382,0.15504,0.0896323,0,0.179085,0.657065,-0.76548,0.88726,1.29131,0.133513,0,1.29819
690,0.844003,2.54339,1.01733,0.954678,0.230641,0,0.982143,0.0635323,0.0652883,0,0.0910984,0.788779,-0.471476,0.934569,1.13113,0.27327,0,1.16367
691,1.13969,3.27346,0.492501,0.688859,-0.000722304,0,0.68886,1.00004,0.00103297,0,1.00004,1.22611,0.504716,1.07583,0.604425,-0.00063377,0,0.604425
692,1.2882,3.65873,0.301519,0.449972,-0.177552,0,0.483735,-0.00609525,-0.0123592,0,0.0137805,1.42716,0.953484,1.10787,0.349303,-0.13783,0,0.375512
693,1.24346,3.55223,0.41,0.507334,0.373797,0,0.630168,-0.00609524,0.0123592,0,0.0137805,1.35702,0.796916,1.09133,0.408002,0.300611,0,0.506787
694,1.02543,3.01272,0.764131,0.834744,0.414021,0,0.931778,0.011929,0.0365164,0,0.0384155,1.03575,0.0798001,1.01006,0.814041,0.403753,0,0.908669
695,1.2814,3.64543,0.335483,0.443404,0.29802,0,0.53425,-0.00730019,0.00797567,0,0.0108122,1.41362,0.92327,1.10318,0.346029,0.232573,0,0.416925
696,1.07323,3.13232,0.691809,0.884962,0.10659,0,0.891358,0.965374,-0.0238097,0,0.965668,1.10487,0.234077,1.02948,0.824576,0.0993172,0,0.830536
697,0.932009,2.7733,0.894369,0.956051,-0.178644,0,0.972598,0.0810152,-0.071593,0,0.108116,0.906328,-0.209089,0.972446,1.0258,-0.191677,0,1.04355
698,1.33019,3.7618,0.188606,0.288603,0.124119,0,0.314161,-0.00515213,-1.6852e-09,0,0.00515213,1.48988,1.09349,1.12005,0.216963,0.0933088,0,0.236177
699,0.858934,2.58258,0.995791,0.977572,-0.0919961,0,0.981891,0.15504,-0.0896323,0,0.179085,0.808542,-0.427362,0.941332,1.13812,-0.107105,0,1.14315
700,0.89703,2.68242,0.942892,0.978081,0.0505281,0,0.979385,0.459089,-0.103721,0,0.47066,0.859108,-0.314491,0.957725,1.09035,0.0563282,0,1.09181
701,1.07478,3.13669,0.691279,0.838577,-0.304117,0,0.892019,0.0219018,-0.0442912,0,0.0494105,1.10661,0.237967,1.02961,0.78023,-0.282957,0,0.829954
702,1.09467,3.18688,0.663258,0.751136,0.448287,0,0.874738,0.00390109,0.028582,0,0.028847,1.13495,0.301234,1.0368,0.686174,0.409517,0,0.799086
703,1.01226,2.96695,0.7386,0.886789,-0.0976703,0,0.892151,0.840126,0.0576059,0,0.842099,1.02952,0.0659004,1.01705,0.876045,-0.096487,0,0.881343
704,1.00161,2.94045,0.755928,0.896384,-0.0946346,0,0.901366,0.790728,0.0671286,0,0.793572,1.01395,0.0311352,1.01232,0.894947,-0.0944828,0,0.899921
705,0.99022,2.91195,0.773899,0.905859,-0.0873651,0,0.910062,0.678689,0.0843838,0,0.683915,0.9975,-0.00557941,1.00735,0.914805,-0.088228,0,0.91905
706,1.08826,3.15323,0.607136,0.796494,-0.0876243,0,0.8013,0.985214,0.0149538,0,0.985328,1.14329,0.319844,1.05057,0.731896,-0.0805177,0,0.736312
707,1.06199,3.08933,0.654251,0.83233,-0.0974288,0,0.838013,0.959231,0.0261056,0,0.959586,1.10348,0.230975,1.03906,0.783744,-0.0917416,0,0.789095
708,1.02881,3.0079,0.711217,0.87052,-0.100118,0,0.876258,0.894072,0.0453512,0,0.895221,1.0539,0.120303,1.02438,0.846143,-0.0973146,0,0.851721
709,1.02521,2.999,0.717168,0.874144,-0.0997822,0,0.879821,0.884043,0.0478172,0,0.885335,1.04859,0.108459,1.0228,0.852649,-0.0973286,0,0.858186
710,0.664777,2.05942,1.2784,0.927151,-0.000896922,0,0.927152,0.318624,0.105072,0,0.335502,0.565153,-0.97064,0.85014,1.39468,-0.00134921,0,1.39468
711,0.673938,2.08466,1.26414,0.931927,0.0114916,0,0.931998,0.288895,0.103905,0,0.307013,0.576089,-0.946229,0.85481,1.38281,0.0170515,0,1.38291
712,0.695835,2.1448,1.23083,0.941964,0.0415683,0,0.942881,0.232073,0.0999777,0,0.252692,0.602394,-0.887513,0.865714,1.35372,0.0597387,0,1.35504
713,0.790453,2.40096,1.09259,0.961396,0.163097,0,0.975133,0.100208,0.0774379,0,0.126643,0.719792,-0.625463,0.910608,1.21626,0.206334,0,1.23364
714,0.956496,2.83644,0.860179,0.961275,0.0846699,0,0.964997,0.663706,-0.0863005,0,0.669293,0.939861,-0.134238,0.982609,1.005,0.088521,0,1.00889
715,0.960601,2.84698,0.854388,0.959548,0.0866097,0,0.963449,0.678689,-0.0843838,0,0.683915,0.94553,-0.121584,0.984311,0.998904,0.090162,0,1.00296
716,0.832029,2.51152,1.03333,0.979347,-0.0529764,0,0.980779,0.205215,-0.0970956,0,0.227025,0.773383,-0.505842,0.929514,1.17706,-0.0636713,0,1.17878
717,1.059,3.09749,0.715877,0.796944,0.433755,0,0.907338,0.00759938,0.0325961,0,0.0334703,1.08352,0.186424,1.02315,0.752541,0.409588,0,0.856785
718,0.748995,2.28947,1.15224,0.957713,0.110478,0,0.964064,0.143355,0.0874165,0,0.167906,0.667609,-0.741945,0.89134,1.27866,0.147502,0,1.28714
719,1.07704,3.126,0.6275,0.812442,-0.0928065,0,0.817726,0.976236,0.0193262,0,0.976428,1.12623,0.281762,1.04567,0.754327,-0.0861679,0,0.759233
720,1.12249,3.23599,0.543076,0.742285,-0.0563657,0,0.744422,0.998813,0.00502714,0,0.998826,1.19566,0.436735,1.06519,0.661285,-0.050215,0,0.663189
721,1.13256,3.28116,0.605531,0.697674,0.453047,0,0.831866,0.000619416,0.0245674,0,0.0245752,1.19026,0.424697,1.05095,0.616013,0.400019,0,0.734498
722,1.21006,3.47171,0.47649,0.571228,0.419405,0,0.708662,-0.00436529,0.0164502,0,0.0170195,1.30568,0.682317,1.07902,0.472066,0.346598,0,0.585642
723,1.24073,3.54514,0.41334,0.565636,-0.285795,0,0.633737,-0.00212588,-0.020527,0,0.0206368,1.35332,0.788656,1.09075,0.455891,-0.230345,0,0.510779
724,1.32156,3.73965,0.207989,0.342295,0.0335664,0,0.343937,-0.00690725,-0.00296624,0,0.00751722,1.47796,1.06687,1.11834,0.259008,0.025399,0,0.26025
725,1.05158,3.07845,0.725388,0.864601,-0.289603,0,0.911814,0.0277187,-0.0479504,0,0.0553856,1.07325,0.163512,1.02061,0.822193,-0.275398,0,0.86709
726,1.17031,3.38926,0.600985,0.853574,0.000422373,0,0.853574,1.0002,-0.000541398,0,1.0002,1.23119,0.516052,1.05202,0.729357,0.000360907,0,0.729357
727,1.15273,3.32357,0.544616,0.766348,0.0165081,0,0.766526,1.00004,-0.00103297,0,1.00004,1.22748,0.507776,1.06485,0.664811,0.0143208,0,0.664965
728,1.07884,3.14634,0.683441,0.879802,0.105502,0,0.886105,0.971051,-0.0215442,0,0.97129,1.11297,0.252173,1.03164,0.81551,0.0977928,0,0.821352
729,1.10406,3.20928,0.64544,0.854912,0.0968842,0,0.860385,0.988885,-0.0129058,0,0.988969,1.14961,0.33396,1.04126,0.774335,0.0877526,0,0.779291
730,0.616292,1.92637,1.36335,0.898846,-0.0694831,0,0.901527,0.586566,0.0947994,0,0.594177,0.506791,-1.10091,0.822323,1.45847,-0.112744,0,1.46282
731,0.891695,2.6685,0.950301,0.978927,0.0467833,0,0.980044,0.443131,-0.104366,0,0.455256,0.851969,-0.330426,0.955449,1.09783,0.0524655,0,1.09908
732,0.642045,1.9966,1.31454,0.913784,-0.0314927,0,0.914327,0.411403,0.105317,0,0.424669,0.538226,-1.03075,0.838299,1.42324,-0.0490507,0,1.42409
733,1.0086,2.96947,0.786178,0.934361,0.103335,0,0.940058,0.840126,-0.0576059,0,0.842099,1.01255,0.0280239,1.00392,0.926391,0.102453,0,0.932039
734,1.01273,2.97994,0.780284,0.931775,0.104299,0,0.937595,0.851653,-0.0551765,0,0.853438,1.01837,0.0409983,1.00557,0.920066,0.102988,0,0.925812
735,1.02531,3.01178,0.762081,0.923293,0.106619,0,0.929429,0.884043,-0.0478172,0,0.885335,1.03621,0.0808216,1.01063,0.900501,0.103987,0,0.906485
736,1.02965,3.02274,0.755828,0.920258,0.107263,0,0.926488,0.894072,-0.0453512,0,0.895221,1.04236,0.0945578,1.01235,0.893762,0.104175,0,0.899813
737,0.960053,2.84565,0.855437,0.941063,-0.208714,0,0.96393,0.0635323,-0.0652883,0,0.0910984,0.944695,-0.123448,0.984003,0.98022,-0.217399,0,1.00404
738,0.945559,2.8083,0.875521,0.949226,-0.19343,0,0.968734,0.0720559,-0.0684973,0,0.0994179,0.924824,-0.167804,0.978071,1.00388,-0.204567,0,1.02451
739,1.03403,3.0338,0.749435,0.917055,0.107729,0,0.923361,0.903698,-0.0428952,0,0.904716,1.04861,0.108506,1.0141,0.886876,0.104184,0,0.892974
740,1.03855,3.04519,0.742871,0.913713,0.10808,0,0.920083,0.912934,-0.0404415,0,0.913829,1.05505,0.122881,1.01589,0.8798,0.104068,0,0.885933
741,1.0626,3.10566,0.707573,0.894331,0.107957,0,0.900823,0.952624,-0.0284324,0,0.953048,1.08953,0.199844,1.02535,0.841646,0.101597,0,0.847756
742,1.06783,3.11879,0.699831,0.889785,0.107388,0,0.896242,0.959231,-0.0261056,0,0.959586,1.09707,0.216673,1.02738,0.833265,0.100567,0,0.839311
743,1.09727,3.19236,0.655704,0.86186,0.0998429,0,0.867624,0.985214,-0.0149538,0,0.985328,1.13974,0.311912,1.0387,0.785457,0.0909918,0,0.79071
744,0.984668,2.90859,0.820424,0.948206,0.0961745,0,0.95307,0.764243,-0.0717074,0,0.7676,0.978938,-0.0470139,0.994181,0.96297,0.0976721,0,0.967911
745,0.988649,2.91876,0.814827,0.946144,0.097574,0,0.951162,0.777627,-0.0694287,0,0.78072,0.984484,-0.034634,0.995788,0.957008,0.0986943,0,0.962083
746,1.12656,3.2647,0.609063,0.828126,0.0796463,0,0.831947,0.997083,-0.00701363,0,0.997107,1.18301,0.408494,1.05011,0.735095,0.0706989,0,0.738487
747,0.902358,2.69631,0.935507,0.977155,0.0538671,0,0.978639,0.475084,-0.102955,0,0.486111,0.866251,-0.298546,0.959986,1.08289,0.0596959,0,1.08453
748,0.907406,2.70946,0.928518,0.976171,0.0572044,0,0.977846,0.491071,-0.102081,0,0.501569,0.873033,-0.283409,0.962119,1.07578,0.0630417,0,1.07763
749,0.88571,2.65294,0.95893,0.980197,0.0380953,0,0.980937,0.411403,-0.105317,0,0.424669,0.843895,-0.348448,0.95279,1.10668,0.043011,0,1.10751
750,0.887453,2.65743,0.956254,0.979623,0.0426003,0,0.980549,0.427241,-0.1049,0,0.43993,0.846289,-0.343106,0.953615,1.10386,0.0480029,0,1.1049
751,1.0304,3.02497,0.755859,0.885885,-0.273709,0,0.927205,0.0339011,-0.0516038,0,0.0617433,1.04312,0.0962516,1.01234,0.859746,-0.265633,0,0.899846
752,1.0526,3.08056,0.72227,0.90265,0.108516,0,0.909149,0.938076,-0.0331579,0,0.938662,1.07517,0.167799,1.02144,0.857542,0.103093,0,0.863716
753,1.05751,3.09289,0.715049,0.898602,0.108332,0,0.905109,0.945566,-0.0307812,0,0.946066,1.08222,0.183534,1.02337,0.849733,0.10244,0,0.855886
754,0.876774,2.62942,0.970886,0.974601,-0.11392,0,0.981236,0.132025,-0.0850822,0,0.157066,0.832137,-0.374693,0.94909,1.11158,-0.129931,0,1.11914
755,0.867571,2.60532,0.983856,0.976447,-0.102539,0,0.981816,0.143355,-0.0874165,0,0.167906,0.819905,-0.401997,0.945058,1.12549,-0.118191,0,1.13168
756,0.926102,2.75803,0.902665,0.971708,0.0688966,0,0.974147,0.554908,-0.0976194,0,0.563429,0.898275,-0.227065,0.969952,1.04925,0.0743941,0,1.05188
757,0.930637,2.76977,0.896343,0.970388,0.0714346,0,0.973014,0.570788,-0.0962606,0,0.578848,0.904443,-0.213297,0.971853,1.04271,0.0767588,0,1.04553
758,1.08469,3.16097,0.67471,0.874315,0.104067,0,0.880487,0.976236,-0.0193262,0,0.976428,1.12144,0.271081,1.03388,0.806051,0.0959415,0,0.811741
759,1.09079,3.1762,0.665484,0.868329,0.102216,0,0.874325,0.980965,-0.0171424,0,0.981115,1.13032,0.290885,1.03623,0.796053,0.0937077,0,0.80155
760,0.976695,2.88821,0.831698,0.952228,0.093169,0,0.956775,0.73664,-0.0761345,0,0.740564,0.967834,-0.0717996,0.990927,0.974949,0.0953921,0,0.979604
761,0.980701,2.89844,0.825973,0.950167,0.0947711,0,0.954882,0.750563,-0.0739504,0,0.754198,0.973427,-0.0593152,0.992583,0.968865,0.0966361,0,0.973673
762,0.907629,2.71012,0.928484,0.966318,-0.15107,0,0.978056,0.100208,-0.0774379,0,0.126643,0.873257,-0.282909,0.96213,1.06466,-0.166445,0,1.07759
763,0.8965,2.68108,0.943768,0.969799,-0.138068,0,0.979578,0.110452,-0.0801659,0,0.136478,0.858359,-0.316162,0.957456,1.08176,-0.154008,0,1.09267
764,0.886261,2.65426,0.957727,0.972402,-0.125808,0,0.980507,0.121086,-0.082641,0,0.1466,0.844749,-0.346541,0.953161,1.0972,-0.141953,0,1.10634
765,0.935127,2.78137,0.890048,0.968964,0.0739743,0,0.971784,0.586566,-0.0947994,0,0.594177,0.910571,-0.199619,0.97374,1.03618,0.0791061,0,1.0392
766,0.939537,2.79276,0.883909,0.967543,0.07627,0,0.970545,0.602245,-0.0932477,0,0.609422,0.916588,-0.186186,0.975575,1.02981,0.0811782,0,1.033
767,1.01102,2.97588,0.783716,0.903783,-0.257246,0,0.93968,0.0405865,-0.055216,0,0.0685279,1.01568,0.0349935,1.00461,0.893933,-0.254442,0,0.92944
768,0.992775,2.92948,0.809683,0.918839,-0.240542,0,0.949803,0.0477925,-0.0587431,0,0.0757289,0.990053,-0.0222029,0.997259,0.925527,-0.242293,0,0.956716
769,0.975726,2.8859,0.833659,0.931143,-0.224413,0,0.957804,0.0555011,-0.0620253,0,0.0832317,0.966319,-0.0751806,0.990359,0.954308,-0.229996,0,0.981632
770,0.846566,2.54951,1.01129,0.979959,0.0248437,0,0.980274,0.34899,-0.10569,0,0.364643,0.792783,-0.462538,0.93647,1.15757,0.0293465,0,1.15794
771,0.871055,2.61425,0.978214,0.9806,0.0285265,0,0.981015,0.364436,-0.105793,0,0.379481,0.824727,-0.391234,0.946815,1.12576,0.0327494,0,1.12624
772,0.883304,2.64662,0.962191,0.980595,0.03086,0,0.98108,0.379984,-0.105755,0,0.394426,0.840714,-0.35555,0.951782,1.11014,0.0349369,0,1.11069
773,0.85135,2.56259,1.00633,0.978391,-0.0816339,0,0.981791,0.167105,-0.0917206,0,0.190622,0.798592,-0.449572,0.93803,1.14922,-0.0958876,0,1.15322
774,0.84447,2.54442,1.0159,0.978926,-0.0716002,0,0.981541,0.179503,-0.09366,0,0.202468,0.789596,-0.469652,0.93502,1.15922,-0.0847872,0,1.16232
775,0.838062,2.52749,1.02488,0.979257,-0.06201,0,0.981218,0.19221,-0.0954494,0,0.214605,0.78123,-0.488327,0.932186,1.16848,-0.0739921,0,1.17082
776,0.826442,2.49672,1.04123,0.979311,-0.044365,0,0.980315,0.218503,-0.0986065,0,0.239723,0.766121,-0.522051,0.927011,1.18497,-0.0536819,0,1.18619
777,0.821305,2.48309,1.04846,0.979106,-0.0361401,0,0.979772,0.232073,-0.0999777,0,0.252692,0.759472,-0.536893,0.924714,1.19213,-0.0440032,0,1.19295
778,0.802635,2.43354,1.07541,0.977532,0.00198189,0,0.977534,0.303665,-0.104565,0,0.321164,0.735308,-0.590831,0.916117,1.2179,0.00246923,0,1.21791
779,0.805806,2.44189,1.0705,0.977697,0.0103305,0,0.977752,0.318624,-0.105072,0,0.335502,0.739479,-0.58152,0.917688,1.21332,0.0128201,0,1.21338
780,0.816699,2.47086,1.055,0.978844,-0.028184,0,0.97925,0.245948,-0.1012,0,0.265955,0.753514,-0.550191,0.922634,1.19854,-0.0345096,0,1.19903
781,0.896894,2.68216,0.943416,0.934535,0.294029,0,0.979698,0.0405865,0.055216,0,0.0685279,0.858833,-0.315105,0.957564,1.04197,0.327831,0,1.09232
782,0.628244,1.95819,1.3364,0.904208,-0.0513299,0,0.905664,0.491071,0.102081,0,0.501569,0.522158,-1.06661,0.831138,1.43926,-0.0817037,0,1.44158
783,0.630584,1.96474,1.33281,0.905986,-0.0475589,0,0.907233,0.475084,0.102955,0,0.486111,0.524844,-1.06062,0.832315,1.43674,-0.0754204,0,1.43872
784,1.0718,3.11324,0.636824,0.819487,-0.0946911,0,0.824939,0.971051,0.0215442,0,0.97129,1.11831,0.264082,1.04339,0.764586,-0.0883474,0,0.769673
785,0.633108,1.97177,1.32879,0.907787,-0.0436839,0,0.908837,0.459089,0.103721,0,0.47066,0.527778,-1.05407,0.83363,1.43386,-0.068999,0,1.43552
786,0.635808,1.97927,1.32445,0.909635,-0.0397368,0,0.910503,0.443131,0.104366,0,0.455256,0.530934,-1.04702,0.835054,1.43068,-0.0624981,0,1.43204
787,0.638744,1.98742,1.31971,0.911585,-0.0357324,0,0.912285,0.427241,0.1049,0,0.43993,0.534376,-1.03934,0.836604,1.42715,-0.0559417,0,1.42825
788,0.645532,2.00626,1.30889,0.915954,-0.0271269,0,0.916356,0.39564,0.105599,0,0.40949,0.542342,-1.02156,0.840148,1.41891,-0.0420225,0,1.41954
789,1.04024,3.03605,0.691886,0.858207,-0.100262,0,0.864043,0.921742,0.0379984,0,0.922525,1.07088,0.158215,1.02946,0.825009,-0.0963838,0,0.83062
790,0.860191,2.5861,0.994826,0.950116,0.250299,0,0.982533,0.0555011,0.0620253,0,0.0832317,0.809985,-0.424141,0.941634,1.10454,0.290981,0,1.14223
791,0.877829,2.63235,0.970038,0.943417,0.271457,0,0.981695,0.0477925,0.0587431,0,0.0757289,0.83337,-0.371942,0.949354,1.07472,0.309237,0,1.11832
792,0.684212,2.11291,1.24841,0.93689,0.0255826,0,0.937239,0.260076,0.102199,0,0.279435,0.588397,-0.918756,0.859963,1.3693,0.0373899,0,1.36981
793,0.689944,2.12869,1.23989,0.939569,0.033472,0,0.940165,0.245948,0.1012,0,0.265955,0.595249,-0.903462,0.86275,1.36181,0.0485141,0,1.36267
794,0.758281,2.31456,1.13885,0.959281,0.12214,0,0.967025,0.132025,0.0850823,0,0.157066,0.679177,-0.716123,0.89568,1.26507,0.161075,0,1.27529
795,0.768831,2.34308,1.12404,0.960944,0.134538,0,0.970316,0.121086,0.082641,0,0.1466,0.692311,-0.686805,0.900472,1.24988,0.174991,0,1.26207
796,0.779609,2.372,1.10846,0.961606,0.148372,0,0.972985,0.110452,0.0801659,0,0.136478,0.705937,-0.656392,0.905501,1.23345,0.190316,0,1.24804
797,0.994476,2.92283,0.767979,0.903122,-0.091269,0,0.907722,0.73664,0.0761345,0,0.740564,1.00342,0.0076421,1.009,0.908138,-0.091776,0,0.912764
798,1.03632,3.02641,0.698574,0.86255,-0.100364,0,0.868369,0.912934,0.0404415,0,0.913829,1.06503,0.145165,1.02771,0.832323,-0.0968464,0,0.837938
799,1.03248,3.01694,0.705002,0.866621,-0.100234,0,0.872399,0.903698,0.0428952,0,0.904716,1.05935,0.132479,1.02602,0.839358,-0.097081,0,0.844954
800,1.02178,2.99053,0.722944,0.877652,-0.0994756,0,0.883271,0.873608,0.0502749,0,0.875054,1.04351,0.0971108,1.02126,0.858946,-0.0973554,0,0.864445
801,1.01844,2.98223,0.728385,0.880834,-0.0989494,0,0.886375,0.862818,0.0527232,0,0.864427,1.03861,0.0861746,1.01981,0.86489,-0.0971583,0,0.87033
802,1.01536,2.97466,0.733644,0.884,-0.0983739,0,0.889457,0.851653,0.0551765,0,0.853438,1.03403,0.075957,1.01839,0.870631,-0.0968861,0,0.876005
803,1.00931,2.95961,0.743396,0.889474,-0.0970394,0,0.894752,0.828287,0.0600133,0,0.830459,1.02521,0.0562642,1.01575,0.881269,-0.0961442,0,0.886498
804,1.00663,2.95297,0.747846,0.891987,-0.096393,0,0.89718,0.816091,0.0624197,0,0.818475,1.02126,0.0474612,1.01454,0.886112,-0.0957582,0,0.891271
805,1.00402,2.94647,0.752004,0.894251,-0.0954457,0,0.89933,0.803553,0.0647961,0,0.806162,1.01748,0.039012,1.0134,0.890666,-0.0950631,0,0.895725
806,0.999504,2.93527,0.759538,0.898438,-0.0938452,0,0.903326,0.777627,0.0694287,0,0.78072,1.01083,0.0241706,1.01133,0.898884,-0.0938918,0,0.903774
807,0.99741,2.93001,0.762767,0.900087,-0.09289,0,0.904867,0.764243,0.0717074,0,0.7676,1.00782,0.0174605,1.01044,0.902424,-0.0931312,0,0.907217
808,0.995864,2.92629,0.76574,0.901919,-0.0921788,0,0.906617,0.750563,0.0739504,0,0.754198,1.00544,0.0121467,1.00962,0.905664,-0.0925616,0,0.910382
809,0.994297,2.92263,0.769198,0.904329,-0.0905013,0,0.908846,0.722494,0.0782733,0,0.726722,1.00291,0.00648665,1.00866,0.909516,-0.0910205,0,0.91406
810,0.994579,2.92342,0.769041,0.904492,-0.0897945,0,0.908938,0.708103,0.080372,0,0.71265,1.00323,0.00721984,1.0087,0.909422,-0.0902839,0,0.913892
811,0.992693,2.91847,0.771183,0.905188,-0.0881731,0,0.909473,0.693489,0.0824086,0,0.698368,1.00074,0.00165431,1.00811,0.911852,-0.0888222,0,0.916167
812,0.999323,2.93833,0.77253,0.912713,-0.0883127,0,0.916976,0.648547,0.0881448,0,0.654509,1.00705,0.0157388,1.00773,0.913332,-0.0883726,0,0.917597
813,0.622645,1.94251,1.34511,0.899457,-0.0661621,0,0.901887,0.554908,0.0976194,0,0.563429,0.51573,-1.08096,0.82829,1.44458,-0.10626,0,1.44848
814,0.62362,1.94546,1.34464,0.900955,-0.0617928,0,0.903071,0.539002,0.0988371,0,0.547989,0.516633,-1.07894,0.828442,1.44472,-0.0990872,0,1.44811
815,0.815089,2.45005,0.993046,0.925386,-0.0886769,0,0.929625,0.633242,0.0899142,0,0.639594,0.767969,-0.517927,0.94219,1.13532,-0.108794,0,1.14052
816,0.626891,1.95359,1.33458,0.900124,-0.0694888,0,0.902802,0.617811,0.0916158,0,0.624567,0.521408,-1.06829,0.831736,1.43585,-0.110847,0,1.44013
817,0.601327,1.88219,1.37658,0.883511,-0.0641218,0,0.885835,0.602245,0.0932477,0,0.609422,0.491886,-1.13418,0.818,1.46927,-0.106634,0,1.47313
818,0.702166,2.16219,1.22156,0.94461,0.0502202,0,0.945944,0.218503,0.0986065,0,0.239722,0.610004,-0.870526,0.868746,1.34528,0.0715218,0,1.34718
819,0.708754,2.18018,1.21166,0.947008,0.0589707,0,0.948842,0.205215,0.0970956,0,0.227025,0.61802,-0.852633,0.871982,1.33616,0.0832033,0,1.33875
820,0.716131,2.20041,1.20111,0.9498,0.0682462,0,0.952249,0.19221,0.0954494,0,0.214605,0.62692,-0.832768,0.875426,1.32629,0.0952985,0,1.32971
821,0.723991,2.22181,1.18946,0.952268,0.0776648,0,0.95543,0.179503,0.09366,0,0.202468,0.636552,-0.811268,0.879226,1.3153,0.107273,0,1.31967
822,0.732327,2.24451,1.1774,0.954716,0.0880487,0,0.958767,0.167105,0.0917206,0,0.190622,0.646759,-0.788485,0.883156,1.30368,0.120231,0,1.30921
823,0.917702,2.73633,0.914621,0.923245,0.317385,0,0.976275,0.0339011,0.0516038,0,0.0617433,0.886814,-0.252647,0.966342,1.00604,0.345847,0,1.06383
824,0.94101,2.79672,0.882415,0.908587,0.341499,0,0.970645,0.0277187,0.0479504,0,0.0553856,0.918445,-0.182043,0.97602,0.965544,0.362907,0,1.03149
825,0.996548,2.93887,0.803538,0.941716,0.0999734,0,0.947008,0.803553,-0.0647961,0,0.806162,0.995561,-0.00990782,0.99901,0.944978,0.10032,0,0.950289
826,1.00055,2.94904,0.797774,0.939331,0.101179,0,0.944764,0.816091,-0.0624197,0,0.818475,1.0012,0.00267366,1.00065,0.938813,0.101123,0,0.944243
827,1.00454,2.95915,0.792006,0.936865,0.102341,0,0.942438,0.828287,-0.0600134,0,0.830459,1.00683,0.0152355,1.00228,0.932632,0.101879,0,0.93818
828,0.912159,2.72185,0.922018,0.975228,0.0603025,0,0.97709,0.507074,-0.101101,0,0.517055,0.879411,-0.269173,0.964097,1.06914,0.0661096,0,1.07118
829,0.916847,2.73403,0.915538,0.974149,0.0632916,0,0.976203,0.523061,-0.100015,0,0.532538,0.885733,-0.255061,0.966064,1.0625,0.0690318,0,1.06474
830,0.966869,2.86329,0.846377,0.88935,0.366184,0,0.961787,0.0219018,0.0442912,0,0.0494105,0.953969,-0.102748,0.986658,0.919825,0.378731,0,0.994743
831,0.994763,2.93468,0.807321,0.864917,0.391147,0,0.949251,0.0166237,0.0404024,0,0.0436887,0.992707,-0.0162793,0.997933,0.86947,0.393206,0,0.954248
832,0.802194,2.43233,1.07589,0.960921,0.178464,0,0.977353,0.0904002,0.074575,0,0.117191,0.73478,-0.592009,0.915963,1.19787,0.22247,0,1.21835
833,0.81514,2.46683,1.05762,0.959807,0.194756,0,0.979366,0.0810152,0.071593,0,0.108116,0.751395,-0.554922,0.921798,1.17747,0.238924,0,1.20147
834,0.829056,2.50376,1.03799,0.957691,0.212098,0,0.980896,0.0720559,0.0684973,0,0.0994179,0.769397,-0.514739,0.92804,1.15516,0.255831,0,1.18315
835,0.669281,2.07185,1.27145,0.929588,0.00517182,0,0.929602,0.303665,0.104565,0,0.321164,0.570506,-0.958693,0.852416,1.38894,0.00772744,0,1.38896
836,0.649234,2.01652,1.30307,0.918282,-0.0223366,0,0.918553,0.379984,0.105755,0,0.394426,0.546691,-1.01185,0.842055,1.41441,-0.0344046,0,1.41483
837,0.65284,2.02646,1.29718,0.920367,-0.0173292,0,0.92053,0.364436,0.105793,0,0.379481,0.550988,-1.00226,0.843986,1.40979,-0.0265444,0,1.41004
838,0.656501,2.03659,1.29142,0.922537,-0.0118298,0,0.922613,0.34899,0.10569,0,0.364643,0.555317,-0.992596,0.845873,1.40523,-0.0180195,0,1.40535
839,1.05288,3.06705,0.670202,0.843622,-0.0991196,0,0.849425,0.945566,0.0307812,0,0.946066,1.08976,0.200367,1.03504,0.801254,-0.0941417,0,0.806765
840,1.04853,3.05641,0.677698,0.848756,-0.0996739,0,0.854589,0.938076,0.0331579,0,0.938662,1.08326,0.185844,1.03312,0.809472,-0.0950605,0,0.815034
