"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,       "CD"       ,       "CL"       ,       "CMz"      
          0,           0,           0,      -4.215018489,       4.408949866,       2.002109328,      0.7436039225
          0,           0,           1,      -4.364178248,       2.956414326,       1.898600641,      0.6718027653
          0,           0,           2,      -4.742473241,       2.318937204,       1.960237997,      0.6725561429
          0,           0,           3,       -4.92874996,       1.995611404,       2.018614406,      0.6802018984
          0,           0,           4,      -5.052949152,       1.804545843,       2.056779144,      0.6853340482
          0,           0,           5,      -5.125116845,       1.677472385,       2.081458752,      0.6883185417
          0,           0,           6,      -5.160698409,       1.585726664,       2.099008571,      0.6904976046
          0,           0,           7,      -5.174913987,       1.515415028,       2.112247486,       0.692315863
          0,           0,           8,      -5.173905331,       1.458966729,       2.122417807,      0.6938209476
          0,           0,           9,      -5.160969322,       1.411871752,       2.130282149,      0.6950234919
          0,           0,          10,       -5.13939877,       1.371229242,       2.136349886,      0.6959343709
          0,           0,          11,      -5.112981005,       1.335017228,       2.140935367,      0.6965388856
          0,           0,          12,      -5.085114529,       1.301753337,       2.144206259,      0.6967763217
          0,           0,          13,      -5.058233857,       1.270345108,       2.146193437,      0.6965346394
          0,           0,          14,      -5.033631034,        1.23997205,       2.146785219,      0.6956354597
          0,           0,          15,      -5.011885566,       1.210007717,       2.145755416,      0.6938567542
          0,           0,          16,      -4.993006358,        1.17996357,       2.142801621,      0.6909392431
          0,           0,          17,      -4.976761097,         1.1494581,       2.137578558,      0.6865975177
          0,           0,          18,      -4.962814939,       1.118207636,       2.129748677,      0.6805347226
          0,           0,          19,      -4.950883956,       1.086007456,       2.119007313,      0.6724602702
          0,           0,          20,      -4.940496977,       1.052714676,       2.105090242,      0.6621161929
          0,           0,          21,      -4.931235752,       1.018226597,       2.087808049,      0.6492898365
          0,           0,          22,      -4.922742085,      0.9824847161,       2.067011134,      0.6338139172
          0,           0,          23,      -4.914671246,      0.9454641981,       2.042653904,      0.6155937222
          0,           0,          24,      -4.906786692,      0.9071729491,       2.014771702,      0.5946024083
          0,           0,          25,      -4.898913696,      0.8676522039,       1.983463429,      0.5708741609
          0,           0,          26,      -4.890995212,      0.8269871973,       1.948880561,      0.5445111966
          0,           0,          27,      -4.883062128,      0.7852855938,        1.91124613,      0.5156758088
          0,           0,          28,      -4.875167898,      0.7426838514,       1.870797718,      0.4845745169
          0,           0,          29,      -4.867422626,      0.6993442059,       1.827768986,       0.451442781
          0,           0,          30,      -4.859976749,      0.6554565742,       1.782379493,      0.4165400676
          0,           0,          31,      -4.852989703,      0.6112327413,       1.734849213,      0.3801421765
          0,           0,          32,      -4.846643047,      0.5669018558,       1.685391229,       0.342528981
          0,           0,          33,       -4.84113032,      0.5227004627,       1.634190662,       0.303973135
          0,           0,          34,      -4.836640651,      0.4788752012,       1.581426593,      0.2647338975
          0,           0,          35,      -4.833362742,      0.4356807406,       1.527273435,      0.2250603508
          0,           0,          36,      -4.831410752,      0.3933753863,       1.471890851,      0.1851856322
          0,           0,          37,      -4.830802935,      0.3522242353,       1.415447964,      0.1453336493
          0,           0,          38,      -4.831432532,      0.3124935003,        1.35811173,      0.1057156559
          0,           0,          39,       -4.83305819,      0.2744423729,       1.300039426,     0.06653168469
          0,           0,          40,      -4.835385913,      0.2383205523,       1.241381338,     0.02797259762
          0,           0,          41,      -4.838094293,      0.2043642912,       1.182298853,   -0.009773185214
          0,           0,          42,      -4.840909027,      0.1727853282,       1.122934389,     -0.0465256371
          0,           0,          43,      -4.843725224,      0.1437526916,       1.063392143,    -0.08211197257
          0,           0,          44,      -4.846521171,      0.1173904757,       1.003766408,     -0.1163615549
          0,           0,          45,        -4.8494258,     0.09377869036,      0.9441404853,     -0.1491117768
          0,           0,          46,      -4.852548227,     0.07296796094,      0.8845910758,      -0.180213044
          0,           0,          47,       -4.85603538,     0.05496362772,      0.8252112563,     -0.2095307301
          0,           0,          48,      -4.859930474,     0.03969087072,      0.7661028697,     -0.2369423221
          0,           0,          49,       -4.86423089,     0.02705721751,      0.7073339906,     -0.2623731588
          0,           0,          50,      -4.868865239,     0.01690660348,       0.649019553,     -0.2857650502
          0,           0,          51,      -4.873770383,    0.009083255604,      0.5912646228,     -0.3070725112
          0,           0,          52,      -4.878808243,    0.003406714923,      0.5342389779,     -0.3262651749
          0,           0,          53,      -4.883904222,  -0.0003313831812,      0.4780812209,     -0.3433514545
          0,           0,          54,      -4.888917339,    -0.00235644016,      0.4229132348,     -0.3583686864
          0,           0,          55,      -4.893712426,   -0.002895717724,      0.3688650737,     -0.3713492127
          0,           0,          56,      -4.898138506,   -0.002173195845,      0.3160046756,     -0.3823399765
          0,           0,          57,      -4.902033151,  -0.0004258198533,      0.2643845959,     -0.3914352712
          0,           0,          58,       -4.90523359,    0.002134247771,      0.2140799344,     -0.3987204885
          0,           0,          59,      -4.907611768,    0.005293091328,      0.1651095992,     -0.4042703247
          0,           0,          60,      -4.909089477,    0.008841311881,      0.1174605729,     -0.4081679993
          0,           0,          61,       -4.90970007,     0.01263878132,     0.07146430607,     -0.4104556607
          0,           0,          62,      -4.909541494,     0.01653601858,     0.02731313529,     -0.4111953823
          0,           0,          63,       -4.90878478,     0.02037000927,    -0.01491521147,     -0.4104576407
          0,           0,          64,      -4.907672002,     0.02400985549,    -0.05506092886,     -0.4082904935
          0,           0,          65,      -4.906475797,     0.02732695856,    -0.09299846229,     -0.4047810621
          0,           0,          66,      -4.905448181,     0.03021649267,     -0.1285835089,     -0.4000104875
          0,           0,          67,      -4.904807054,     0.03261660808,     -0.1616014704,     -0.3940235719
          0,           0,          68,      -4.904730677,     0.03447266538,     -0.1918842307,     -0.3868877943
          0,           0,          69,      -4.905366236,     0.03575339954,     -0.2192638671,     -0.3786742496
          0,           0,          70,      -4.906800553,      0.0364514288,     -0.2435728074,     -0.3694523147
          0,           0,          71,       -4.90909272,     0.03658193856,     -0.2646499761,      -0.359287353
          0,           0,          72,       -4.91227874,     0.03616750269,     -0.2823512751,     -0.3482485798
          0,           0,          73,       -4.91637049,     0.03524640093,     -0.2965847496,     -0.3364194625
          0,           0,          74,      -4.921368884,     0.03387531369,      -0.307298487,      -0.323895521
          0,           0,          75,      -4.927264567,     0.03212999226,     -0.3144569807,     -0.3107596598
          0,           0,          76,      -4.934034545,      0.0300774915,       -0.31803116,     -0.2971132054
          0,           0,          77,       -4.94163647,     0.02780055188,     -0.3180500682,      -0.283054628
          0,           0,          78,      -4.950005469,     0.02538362942,     -0.3145388728,     -0.2686769043
          0,           0,          79,      -4.959055614,     0.02291971816,     -0.3074969171,     -0.2540479954
          0,           0,          80,      -4.968665671,     0.02050814967,     -0.2968921646,     -0.2392218754
          0,           0,          81,      -4.978679944,     0.01823380242,     -0.2827530499,     -0.2242630558
          0,           0,          82,       -4.98890539,     0.01616130945,     -0.2651885487,      -0.209256436
          0,           0,          83,      -4.999108108,     0.01433779533,     -0.2443570132,     -0.1943029561
          0,           0,          84,      -5.009029627,     0.01280532645,     -0.2204136924,     -0.1794769129
          0,           0,          85,      -5.018397614,     0.01160563605,      -0.193491797,     -0.1648291859
          0,           0,          86,      -5.026960031,     0.01076712106,     -0.1637533455,     -0.1504077067
          0,           0,          87,      -5.034461469,     0.01030386775,     -0.1313860491,     -0.1362584676
          0,           0,          88,      -5.040669373,     0.01023325609,    -0.09655966299,     -0.1223990464
          0,           0,          89,      -5.045413367,     0.01057995012,    -0.05942191039,     -0.1088170091
          0,           0,          90,       -5.04863698,     0.01135314576,    -0.02016034547,    -0.09550699695
          0,           0,          91,      -5.050322054,     0.01256216979,     0.02103802717,    -0.08245443837
          0,           0,          92,       -5.05050146,     0.01421728128,     0.06398782611,    -0.06963889384
          0,           0,          93,      -5.049286008,     0.01634407013,      0.1085514467,    -0.05700953109
          0,           0,          94,      -5.046899743,      0.0189770395,      0.1546219127,    -0.04450122312
          0,           0,          95,      -5.043558544,     0.02213060273,      0.2020465464,    -0.03206836389
          0,           0,          96,      -5.039481084,     0.02572923431,      0.2502376092,    -0.01974760798
          0,           0,          97,      -5.034920097,     0.02976649979,      0.2989027766,   -0.007511519606
          0,           0,          98,      -5.030140885,     0.03425940157,      0.3478750248,    0.004682439296
          0,           0,          99,      -5.025391437,     0.03922332694,      0.3969844504,     0.01686760476
          0,           0,         100,      -5.020891042,     0.04467755542,       0.446082816,     0.02908121059
          0,           0,         101,       -5.01681342,     0.05064446424,      0.4950591917,     0.04135968208
          0,           0,         102,      -5.013321338,     0.05714824447,      0.5438409894,     0.05373510164
          0,           0,         103,      -5.010556063,     0.06421036095,      0.5923791256,     0.06623710925
          0,           0,         104,      -5.008644107,     0.07184277527,      0.6406221212,      0.0788776344
          0,           0,         105,      -5.007683101,     0.08005056424,      0.6885347132,     0.09165750505
          0,           0,         106,      -5.007737644,     0.08883240207,      0.7360827136,      0.1045696462
          0,           0,         107,       -5.00884472,     0.09817426087,      0.7832236477,      0.1175954892
          0,           0,         108,      -5.011038546,      0.1080557054,      0.8299061849,      0.1307063364
