"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
29, 7.919700145720000e-01, -3.254208650530539e-02, 1.598887301081088e-01, -2.320609576226801e-01, -1.285092467898932e-01, 4.115184733158324e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.365852880131450e-03
30, 7.790099978450000e-01, -3.410258136868621e-02, 1.686845080093280e-01, -2.416468260103668e-01, -1.260974337653022e-01, 4.334603696875402e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.138825728366068e-03
31, 7.657799720760000e-01, -3.565691965670497e-02, 1.776983214940720e-01, -2.514595344021752e-01, -1.235328400396897e-01, 4.560715165924917e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.045302817634727e-03
32, 7.522799968720000e-01, -3.720220959049202e-02, 1.869485424209738e-01, -2.615077604346095e-01, -1.208225106960225e-01, 4.792287720456035e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.050994027281035e-03
33, 7.385200262070000e-01, -3.873417344112527e-02, 1.963072915477282e-01, -2.716581714328215e-01, -1.179049198734160e-01, 5.028296928162278e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.084749951777234e-03
34, 7.245299816130000e-01, -4.024632677589922e-02, 2.057619501917825e-01, -2.818846626020946e-01, -1.147931614104640e-01, 5.266120108161136e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.047771057698936e-03
35, 7.103199958800001e-01, -4.173450856991878e-02, 2.152131384994914e-01, -2.920805859420765e-01, -1.114537149218815e-01, 5.504576710242446e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.653668001855924e-04
36, 6.958900094030001e-01, -4.319567900979453e-02, 2.246893141345660e-01, -3.022708182615778e-01, -1.079222139230533e-01, 5.743017632503178e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.075550367983061e-04
37, 6.812700033190000e-01, -4.462394088188092e-02, 2.341532516517036e-01, -3.124207706898726e-01, -1.041797729321023e-01, 5.981538447400973e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.448443019443656e-04
38, 6.664699912070000e-01, -4.601574503663058e-02, 2.435848431237694e-01, -3.225034627246670e-01, -1.002639934704180e-01, 6.218768393908500e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.331321487630098e-04
39, 6.514999866490000e-01, -4.736780016636943e-02, 2.528646132968311e-01, -3.323912583419982e-01, -9.616176192711837e-02, 6.452663527807496e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.918869311666100e-04
40, 6.363800168040000e-01, -4.867624918413012e-02, 2.619578137736593e-01, -3.420486207859954e-01, -9.191108054051408e-02, 6.681462321988808e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.635638816289021e-04
41, 6.211299896240000e-01, -4.993769384749128e-02, 2.707796070849420e-01, -3.513874208940315e-01, -8.750575195835961e-02, 6.903957742110704e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.429012254612843e-04
42, 6.057599782940000e-01, -5.114994616543568e-02, 2.793323799693080e-01, -3.604080598541788e-01, -8.298953934336473e-02, 7.119185386456617e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.456755836986271e-04
43, 5.902799963950000e-01, -5.231111831905059e-02, 2.875598323768807e-01, -3.690551709869058e-01, -7.835577604086598e-02, 7.326755984542141e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.143165950953564e-04
44, 5.747100114820000e-01, -5.341891196250524e-02, 2.954990567320325e-01, -3.773708522202758e-01, -7.364900711410167e-02, 7.526618080510812e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.757359059794634e-04
45, 5.590599775310000e-01, -5.447209061876831e-02, 3.031171555650332e-01, -3.853163194306193e-01, -6.886341764810310e-02, 7.718845649984772e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.489283979337777e-04
46, 5.433599948880000e-01, -5.546839806185518e-02, 3.104633513164201e-01, -3.929571598213484e-01, -6.403515689335382e-02, 7.904031817302082e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.246378428246515e-05
47, 5.276100039480000e-01, -5.640780773651622e-02, 3.175388817832729e-01, -4.002893269626561e-01, -5.915118411975678e-02, 8.082759766250271e-02, 0.000000000000000e+00, 0.000000000000000e+00, -6.445053904072992e-04
48, 5.118399858470000e-01, -5.728865537848245e-02, 3.244332107244849e-01, -4.074073282856722e-01, -5.424251754939050e-02, 8.256183386750909e-02, 0.000000000000000e+00, 0.000000000000000e+00, -7.453238948288355e-04
49, 4.960500001910000e-01, -5.811116884544621e-02, 3.311617198468166e-01, -4.143329749358173e-01, -4.930490759406925e-02, 8.425284382084879e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.631832884118536e-05
50, 4.802699983120000e-01, -5.887407550014048e-02, 3.377215521958265e-01, -4.210671478446676e-01, -4.433290066548427e-02, 8.590787188353803e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.459105009908948e-04
51, 4.645099937920000e-01, -5.957724064237201e-02, 3.439737706951632e-01, -4.274591512300872e-01, -3.930123931596838e-02, 8.748554093011768e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.872114897393903e-03
52, 4.487800002100000e-01, -6.022046756124510e-02, 3.495328630973498e-01, -4.331277554581135e-01, -3.417707729795699e-02, 8.889329148165372e-02, 0.000000000000000e+00, 0.000000000000000e+00, -9.902424013995562e-03
53, 4.331099987030000e-01, -6.080274609201176e-02, 3.539937919414253e-01, -4.376727123011658e-01, -2.895782251798942e-02, 9.002534490959441e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.358293448577310e-02
54, 4.174999892710000e-01, -6.132415885530482e-02, 3.572820233081715e-01, -4.410260144071926e-01, -2.362862334202235e-02, 9.086515883434777e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.342949149200559e-02
55, 4.019699990750000e-01, -6.178389207543662e-02, 3.600714708168173e-01, -4.438638692118186e-01, -1.820987355966154e-02, 9.156469137803806e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.811867860579367e-02
56, 3.865399956700000e-01, -6.218106274898885e-02, 3.635821768521938e-01, -4.474496286011150e-01, -1.270681527077175e-02, 9.244123952328757e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.919716515814298e-02
57, 3.712300062180000e-01, -6.251469313053859e-02, 3.691605727304539e-01, -4.531166670984784e-01, -7.161808375279134e-03, 9.383242509458463e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.154851369670092e-01
58, 3.560400009160000e-01, -6.278401419321267e-02, 3.771968108858211e-01, -4.610703965995371e-01, -1.541748470607976e-03, 9.589871552097261e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.325156252013776e-01
59, 3.409900069240000e-01, -6.298757758605239e-02, 3.865724089716543e-01, -4.701259502215999e-01, 4.585941223714596e-03, 9.834565066960446e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.898073749440189e-02
60, 3.261100053790000e-01, -6.312374432607890e-02, 3.956913016214464e-01, -4.787974932885679e-01, 1.135492856766973e-02, 1.006881499798803e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.723857577503595e-03
61, 3.113999962810000e-01, -6.319101863651254e-02, 4.042243747552727e-01, -4.868521659244336e-01, 1.842074669637042e-02, 1.028369873588120e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.059119685188875e-02
62, 2.968699932100000e-01, -6.318746441249802e-02, 4.132555834227285e-01, -4.953686779075964e-01, 2.570484386125813e-02, 1.051145805892588e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.315940379227931e-02
63, 2.825500071050000e-01, -6.311102596960108e-02, 4.240730917385201e-01, -5.055956334727291e-01, 3.346241840584078e-02, 1.078775421077237e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.301168853350984e-02
64, 2.684499919410000e-01, -6.295954929017343e-02, 4.375340384259307e-01, -5.183172958696103e-01, 4.192333363150222e-02, 1.113240408512623e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.753044025441771e-02
65, 2.545700073240000e-01, -6.273046773062108e-02, 4.541158666087171e-01, -5.339810361854730e-01, 5.121802571712004e-02, 1.155707385589961e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.536150997286321e-02
66, 2.409400045870000e-01, -6.242153617461230e-02, 4.743233053116256e-01, -5.530450750702739e-01, 6.144372264235252e-02, 1.207217683745787e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.413003892917189e-02
67, 2.275699973110000e-01, -6.203019650222763e-02, 4.985455040191436e-01, -5.759004132890159e-01, 7.276131846163632e-02, 1.269038359193877e-01, 0.000000000000000e+00, 0.000000000000000e+00, -5.305922262301553e-02
68, 2.144699990750000e-01, -6.155376310280602e-02, 5.274399818712815e-01, -6.031281722075120e-01, 8.537925424363807e-02, 1.342470054960486e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.267225850218396e-02
69, 2.016600072380000e-01, -6.098992929457776e-02, 5.613919325986317e-01, -6.351002558223801e-01, 9.968632953147755e-02, 1.428715408313338e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.260893964795614e-02
70, 1.891400069000000e-01, -6.033552341654038e-02, 5.997157837907294e-01, -6.710433629124557e-01, 1.161111653005954e-01, 1.524772536656969e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.886608084554281e-02
71, 1.769299954180000e-01, -5.958831422687666e-02, 6.371824717147414e-01, -7.059149259359591e-01, 1.349174818390204e-01, 1.617373453479410e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.078211427088464e-02
72, 1.650400012730000e-01, -5.874569374987669e-02, 6.616445404408859e-01, -7.279438249211544e-01, 1.552973331358120e-01, 1.674746672508709e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.607466876298502e-02
73, 1.534900069240000e-01, -5.780597355612167e-02, 6.556876010801621e-01, -7.204167781963169e-01, 1.747191006258194e-01, 1.654932578660335e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.551798334440894e-02
74, 1.422899961470000e-01, -5.676703544013587e-02, 6.082723987232226e-01, -6.726902735540758e-01, 1.900537901802330e-01, 1.532511642185097e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.920928481038171e-02
75, 1.314399987460000e-01, -5.562582450223765e-02, 5.289622688093832e-01, -5.938990276048609e-01, 2.004844365881312e-01, 1.333704529200063e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.159926000903986e-01
76, 1.209499984980000e-01, -5.438019281105685e-02, 4.481461587325629e-01, -5.131699850659300e-01, 2.099197114614580e-01, 1.134607449790304e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.682394213683763e-02
77, 1.108499988910000e-01, -5.303100635258052e-02, 3.964879343555093e-01, -4.598812753360304e-01, 2.247264571616384e-01, 1.008531226935937e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.559779397642935e-02
78, 1.011300012470000e-01, -5.157436588272576e-02, 3.795529823097565e-01, -4.393882820845054e-01, 2.477711385900940e-01, 9.668534114944824e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.020846462188678e-02
79, 9.181000292300000e-02, -5.001064397156811e-02, 3.765135413478069e-01, -4.316010713369036e-01, 2.756463716911297e-01, 9.574745613091538e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.468163929462895e-02
80, 8.290000259900000e-02, -4.833936690145461e-02, 3.634318819574777e-01, -4.131640553759738e-01, 3.026793450097306e-01, 9.226552938447601e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.534928570844131e-03
81, 7.440000027400000e-02, -4.655833701321919e-02, 3.339698615116756e-01, -3.775101255382071e-01, 3.268302296763923e-01, 8.477682819450232e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.649847485691633e-02
82, 6.633000075800000e-02, -4.466985632962530e-02, 2.963401418579726e-01, -3.321889303064451e-01, 3.503869245045532e-01, 7.533449021684152e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.087611345438459e-02
83, 5.869000032500000e-02, -4.267238518180172e-02, 2.578408428365010e-01, -2.840138179984578e-01, 3.755506810320005e-01, 6.570048438371447e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.946176437370912e-02
84, 5.149000138000000e-02, -4.056702982633777e-02, 2.183391265723854e-01, -2.326010579122334e-01, 4.019676323204353e-01, 5.584629533759342e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.124200316669871e-02
85, 4.473999887700000e-02, -3.835572331670849e-02, 1.752162436445150e-01, -1.749010238765676e-01, 4.281716579518619e-01, 4.509925009416991e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.628844266981514e-02
86, 3.844000026600000e-02, -3.603756751572514e-02, 1.275774050815091e-01, -1.094292359042832e-01, 4.532100463947221e-01, 3.326214819629424e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.193599169042096e-02
87, 3.260000050100000e-02, -3.361547302980042e-02, 7.580601043243076e-02, -3.588462736489016e-02, 4.764041421693349e-01, 2.044136324395179e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.769984126591303e-02
88, 2.723000012300000e-02, -3.109377436873374e-02, 1.984396308262083e-02, 4.653589385058097e-02, 4.964054603866855e-01, 6.656602731815142e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.395339075014379e-02
89, 2.232000045500000e-02, -2.846736921201311e-02, -4.018709700034644e-02, 1.385028940775878e-01, 5.112694119020160e-01, -8.112013485071503e-03, 0.000000000000000e+00, 0.000000000000000e+00, 5.039131001839416e-02
90, 1.789999939500000e-02, -2.575352704508564e-02, -1.040575338606306e-01, 2.406360515996187e-01, 5.184126822130011e-01, -2.366566289530802e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616526208159674e-02
91, 1.394999958600000e-02, -2.294181488779031e-02, -1.706856525709736e-01, 3.521762162509169e-01, 5.142098695071774e-01, -3.993227835622826e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.983891377352308e-02
92, 1.049000024800000e-02, -2.004825037443111e-02, -2.390308987791752e-01, 4.726913409753379e-01, 4.945020255515671e-01, -5.635016336138867e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.996921071966144e-02
93, 7.519999985000000e-03, -1.707823271411017e-02, -3.056145132908688e-01, 5.968610059684909e-01, 4.547541959094767e-01, -7.238887413631233e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.369014658124122e-02
94, 5.040000193000000e-03, -1.403809882113844e-02, -3.681102442934254e-01, 7.209203874360229e-01, 3.900416341770305e-01, -8.700325426637763e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.025374622909079e-02
95, 3.049999941000000e-03, -1.093487842610042e-02, -4.197523140346547e-01, 8.335050981146123e-01, 2.974706362805674e-01, -9.925827500407088e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.300637271099982e-02
96, 1.560000004000000e-03, -7.799488469047798e-03, -4.585089245206783e-01, 9.259735773033875e-01, 1.749026635683098e-01, -1.072557433465586e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.187588869235201e-03
97, 5.600000150000000e-04, -4.628960132478497e-03, -4.803713391516663e-01, 9.854080195011171e-01, 4.100104713034042e-02, -1.089018555340035e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.646726174697957e-04
98, 5.999999800000000e-05, -1.475890165745417e-03, -4.744006997724248e-01, 1.006984330798821e+00, -8.641622629769881e-02, -1.069508316516593e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.030917278784538e-02
99, 0.000000000000000e+00, 0.000000000000000e+00, -4.524933352061078e-01, 9.942933136616355e-01, -1.609786228665210e-01, -1.048437593408213e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.315839918727467e-02
100, 5.999999800000000e-05, 1.371097629470294e-03, -4.267046601946205e-01, 9.542724167059515e-01, -2.343788832634973e-01, -1.004184176842235e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.874703006093622e-02
101, 5.600000150000000e-04, 4.101835073021190e-03, -3.693044807289668e-01, 8.733036676300437e-01, -3.699695035306795e-01, -8.471908317276527e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.967047885249171e-02
102, 1.560000004000000e-03, 6.697845624259732e-03, -2.736087617210814e-01, 7.210659879578057e-01, -5.044172943322048e-01, -6.072988916334053e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.496659212692881e-01
103, 3.049999941000000e-03, 9.159883556846970e-03, -1.605283518859370e-01, 5.446822404350798e-01, -5.842592255440510e-01, -3.361751688442212e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.836802211902944e-01
104, 5.040000193000000e-03, 1.151356199529697e-02, -4.154646014983482e-02, 3.589029898138692e-01, -6.189307894434037e-01, -4.824865791453295e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.836269596547504e-01
105, 7.519999985000000e-03, 1.375134723659562e-02, 7.958341338891790e-02, 1.821248069015265e-01, -6.235851851807023e-01, 2.420848161066496e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.575050538091534e-01
106, 1.049000024800000e-02, 1.588099456152351e-02, 1.756785208377458e-01, 4.066029382233576e-02, -5.930560616976470e-01, 4.674495903926004e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.184095741651991e-02
107, 1.394999958600000e-02, 1.790868381233076e-02, 2.183188729526148e-01, -4.408468737623260e-02, -5.262681833256486e-01, 5.626477943344790e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.520491005022178e-02
108, 1.789999939500000e-02, 1.983996827833475e-02, 2.504418910897310e-01, -1.088076764880217e-01, -4.631836127281122e-01, 6.386494334864561e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.518166428746326e-02
109, 2.232000045500000e-02, 2.167241129050488e-02, 3.526764752470760e-01, -2.232800908619566e-01, -4.406357129870378e-01, 8.833602724233462e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.906006697250764e-01
110, 2.723000012300000e-02, 2.342080209221491e-02, 5.193139542209181e-01, -3.874206646250558e-01, -4.418894310925097e-01, 1.288420587036746e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.357408896426642e-01
111, 3.260000050100000e-02, 2.508073021905922e-02, 6.597984931902187e-01, -5.270357381102433e-01, -4.274769128109793e-01, 1.639524914690436e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.475389554511261e-01
112, 3.844000026600000e-02, 2.666215456121531e-02, 7.136349950415274e-01, -5.889778299396913e-01, -3.868342677309227e-01, 1.784540372315082e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.753312562174490e-02
113, 4.473999887700000e-02, 2.816827226895435e-02, 6.967642926840151e-01, -5.852898674308631e-01, -3.355695894782005e-01, 1.752109940311559e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.275761223440350e-02
114, 5.149000138000000e-02, 2.960275135853808e-02, 6.532695465352472e-01, -5.544417046724989e-01, -2.888545577918993e-01, 1.647188192793882e-01, 0.000000000000000e+00, 0.000000000000000e+00, -8.248382392304468e-02
115, 5.869000032500000e-02, 3.097125775256526e-02, 6.094446438144350e-01, -5.207675773659991e-01, -2.505628579530900e-01, 1.537321763475326e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.456837636465330e-02
116, 6.633000075800000e-02, 3.227715559111580e-02, 5.702835954656035e-01, -4.897182805673721e-01, -2.188995322712569e-01, 1.438080601528739e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.358646882745100e-02
117, 7.440000027400000e-02, 3.352387049050651e-02, 5.343806981827552e-01, -4.605694523169848e-01, -1.920621687262968e-01, 1.347078285371829e-01, 0.000000000000000e+00, 0.000000000000000e+00, -5.506523985807486e-02
118, 8.290000259900000e-02, 3.471611338457736e-02, 5.013127815829882e-01, -4.331627762842655e-01, -1.692348432973634e-01, 1.263116064177059e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.836853722466707e-02
119, 9.181000292300000e-02, 3.585555121642122e-02, 4.711468063162125e-01, -4.077781758021586e-01, -1.497463113141557e-01, 1.186690263519346e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.368436928072580e-02
120, 1.011300012470000e-01, 3.694639428267898e-02, 4.435358595678171e-01, -3.842442064596795e-01, -1.329327859704566e-01, 1.116601065830322e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.054746144848706e-02
121, 1.108499988910000e-01, 3.799122287050238e-02, 4.177642758699581e-01, -3.620451234624509e-01, -1.182707336920477e-01, 1.051448155347129e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.676356919735386e-02
122, 1.209499984980000e-01, 3.899145893334021e-02, 3.938485767770737e-01, -3.412530174674189e-01, -1.054200986519906e-01, 9.908183718482259e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.110996160703043e-02
123, 1.314399987460000e-01, 3.995120695645724e-02, 3.720966335050485e-01, -3.221917897182414e-01, -9.421319994566926e-02, 9.356259269543872e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.483480689571712e-02
124, 1.422899961470000e-01, 4.087048115401344e-02, 3.527575886971343e-01, -3.051303695750917e-01, -8.440612847536580e-02, 8.864388105444505e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.000272573859099e-02
