"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633005370040397e-05, 1.314508780842590e+00, 7.188570453728963e-01, 1.044674192435614e-01, 3.764296676898810e+00
1, 9.990000128750000e-01, -1.453224600050237e-04, 1.177811999287858e+00, 7.166632034628621e-01, 1.042695829129242e-01, 3.385076510175081e+00
2, 9.977599978450000e-01, -3.258643608336259e-04, 1.166958223705415e+00, 7.710183295404972e-01, 1.127395060099272e-01, 3.365184375660363e+00
3, 9.960200190539999e-01, -5.810618171904745e-04, 1.150943690029519e+00, 7.946719250325868e-01, 1.176508018932418e-01, 3.325794390021598e+00
4, 9.937800168990000e-01, -9.150986537118386e-04, 1.139534473593701e+00, 8.068208429455993e-01, 1.221990883260963e-01, 3.296997975891772e+00
5, 9.910500049590000e-01, -1.333807853298759e-03, 1.131513070102174e+00, 8.181446372158705e-01, 1.281190366706849e-01, 3.277479436297986e+00
6, 9.878399968150000e-01, -1.845288275874950e-03, 1.123100830968869e+00, 8.271321326734846e-01, 1.348827620597769e-01, 3.256512349397171e+00
7, 9.841300249100000e-01, -2.462268452925958e-03, 1.113971477264917e+00, 8.366340740657500e-01, 1.420512121197200e-01, 3.233781415454206e+00
8, 9.799500107769999e-01, -3.184920637319363e-03, 1.103409465543527e+00, 8.471543898613537e-01, 1.484789382478992e-01, 3.207415435190266e+00
9, 9.752799868580000e-01, -4.013395696248783e-03, 1.091495280622273e+00, 8.587992190252189e-01, 1.528435168786498e-01, 3.177634653106030e+00
10, 9.701499938960000e-01, -4.929064102263735e-03, 1.078852062302616e+00, 8.709873279995579e-01, 1.541654671421485e-01, 3.145992953384757e+00
11, 9.645400047300000e-01, -5.914381288845475e-03, 1.066570368392837e+00, 8.826825464525552e-01, 1.521704138811437e-01, 3.115216412352267e+00
12, 9.584699869160000e-01, -6.942643620091874e-03, 1.055882042895026e+00, 8.928617012347503e-01, 1.474626968589751e-01, 3.088417242907445e+00
13, 9.519400000570000e-01, -7.995365014484909e-03, 1.047527288881821e+00, 9.008418901147160e-01, 1.413058414931890e-01, 3.067449947642608e+00
14, 9.449599981310000e-01, -9.061817200690882e-03, 1.041555654048222e+00, 9.065650943218515e-01, 1.351139733447981e-01, 3.052443929730393e+00
