Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
42,1.01109,0,80.6197,-0,1.6727e-07,0,0,0,0,0,0,0.0502224,-0.0354327,0,0.0614635,32.2479,1.00368,-4.68428e-05,1.39989e-05,0,4.88898e-05,1.00466,0,0,0,0,0.113105
43,1.01089,0,80.6167,-0,1.67291e-07,0,0,0,0,0,0,0.0417559,-0.0327247,0,0.0530515,32.2467,1.00128,-0.00127336,0.000433178,0,0.00134503,1.00483,0,0,0,0,0.597208
44,1.0102,0,80.5804,-0,1.67322e-07,0,0,0,0,0,0,0.0344451,-0.0300655,0,0.0457209,32.2321,0.97222,-0.00148298,0.000573433,0,0.00158999,1.00507,0,0,0,0,0.654144
45,1.00891,0,80.499,-0,1.67356e-07,0,0,0,0,0,0,0.0281672,-0.0274703,0,0.0393448,32.1996,0.907143,-0.00224928,0.000988541,0,0.00245693,1.00533,0,0,0,0,0.81994
46,1.00684,0,80.3593,-0,1.67397e-07,0,0,0,0,0,0,0.0228094,-0.0249517,0,0.0338062,32.1437,0.795372,-0.00323814,0.00161947,0,0.00362053,1.00565,0,0,0,0,1.00459
47,1.00388,0,80.1443,-0,1.67431e-07,0,0,0,0,0,0,0.0182689,-0.0225199,0,0.0289982,32.0577,0.623339,-0.00442879,0.00252656,0,0.00509879,1.00591,0,0,0,0,1.20467
48,0.999845,0,79.8367,-0,1.67455e-07,0,0,0,0,0,0,0.0144522,-0.020184,0,0.0248246,31.9347,0.37728,-0.00587524,0.00383686,0,0.00701712,1.0061,0,0,0,0,1.42991
49,0.994406,0,79.4175,-0,1.6748e-07,0,0,0,0,0,0,0.0112752,-0.0179526,0,0.0211997,31.767,0.0419777,-0.00754557,0.00566736,0,0.00943687,1.00629,0,0,0,0,1.67998
50,0.987587,0,78.8675,-0,1.67471e-07,0,0,0,0,0,0,0.00866098,-0.0158343,0,0.0180482,31.547,-0.398059,-0.00935746,0.00812972,0,0.0123957,1.00622,0,0,0,0,1.95409
51,0.979115,0,78.1783,-0,1.6745e-07,0,0,0,0,0,0,0.00653926,-0.0138381,0,0.0153054,31.2713,-0.949423,-0.0111544,0.0112861,0,0.0158681,1.00606,0,0,0,0,2.24775
52,0.969031,0,77.356,-0,1.67421e-07,0,0,0,0,0,0,0.00484455,-0.0119728,0,0.0129158,30.9424,-1.60726,-0.0127004,0.0150837,0,0.0197185,1.00584,0,0,0,0,2.55255
