"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633415617342052e-05, 1.316352611772086e+00, 6.925973622982573e-01, 1.008306178106093e-01, 3.765313667424290e+00
1, 9.990000128750000e-01, -1.455814375062214e-04, 1.187205366321071e+00, 6.860001331714281e-01, 1.007856667397728e-01, 3.405802349183007e+00
2, 9.977599978450000e-01, -3.287036624507692e-04, 1.183583703734126e+00, 7.309285846713598e-01, 1.105719525930869e-01, 3.403699561922705e+00
3, 9.960200190539999e-01, -5.963829828466000e-04, 1.175364994947738e+00, 7.435447828906143e-01, 1.198824609704417e-01, 3.383505548626613e+00
4, 9.937800168990000e-01, -9.703999279629470e-04, 1.171605484844993e+00, 7.449392161847650e-01, 1.334053567540842e-01, 3.373795575511841e+00
5, 9.910500049590000e-01, -1.486424061381849e-03, 1.169273954920796e+00, 7.467052135158431e-01, 1.534981945450247e-01, 3.368385994264025e+00
6, 9.878399968150000e-01, -2.191473976933476e-03, 1.163317797111911e+00, 7.496378596412904e-01, 1.790421229564699e-01, 3.353534984697442e+00
7, 9.841300249100000e-01, -3.139179325613314e-03, 1.152090943857333e+00, 7.584475534366467e-01, 2.075865843711191e-01, 3.325601645094463e+00
8, 9.799500107769999e-01, -4.350957839651266e-03, 1.133887142329826e+00, 7.752611140197359e-01, 2.350351098428299e-01, 3.280276896044852e+00
9, 9.752799868580000e-01, -5.822236205481652e-03, 1.108527435230972e+00, 8.002901316645155e-01, 2.560403982844784e-01, 3.217064626372744e+00
10, 9.701499938960000e-01, -7.486321036229714e-03, 1.077231420440729e+00, 8.314834874619841e-01, 2.658279750481213e-01, 3.138879862993436e+00
11, 9.645400047300000e-01, -9.255843419803882e-03, 1.042644198977709e+00, 8.644055865988736e-01, 2.616038080385700e-01, 3.052039773731420e+00
12, 9.584699869160000e-01, -1.102115971758014e-02, 1.011094300821615e+00, 8.935139149028236e-01, 2.443370671345559e-01, 2.972550790428896e+00
13, 9.519400000570000e-01, -1.270139489509044e-02, 9.896869192326698e-01, 9.147052328274010e-01, 2.191226445838750e-01, 2.918648071627502e+00
14, 9.449599981310000e-01, -1.425755146939852e-02, 9.808160795855393e-01, 9.267848783978220e-01, 1.929394744784429e-01, 2.896455541361000e+00
15, 9.375399947170000e-01, -1.569920973599442e-02, 9.816666462664914e-01, 9.309854455946199e-01, 1.714931835965255e-01, 2.898739316844481e+00
16, 9.296900033950000e-01, -1.707037740902024e-02, 9.872137392545415e-01, 9.302624759952108e-01, 1.574192499749335e-01, 2.912784917401772e+00
