"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,       "CD"       ,       "CL"       ,       "CMz"      
          0,           0,           0,      -4.080723755,       4.948432994,       3.046721819,        1.13508387
          0,           0,           1,      -4.225457267,       3.476560677,       2.886313891,       1.012122687
          0,           0,           2,      -4.601593366,       2.847995203,       2.990060309,       1.002404145
          0,           0,           3,      -4.794381706,        2.53578961,       3.087633639,       1.008727148
          0,           0,           4,        -4.9172512,       2.352773022,       3.150647402,       1.013233801
          0,           0,           5,       -4.98718617,       2.231110029,       3.191121604,       1.015490867
          0,           0,           6,       -5.02006257,       2.143186135,       3.219262648,       1.016964431
          0,           0,           7,      -5.032634567,       2.075765689,       3.240128695,       1.018237759
          0,           0,           8,      -5.030631349,       2.021591711,        3.25606349,        1.01934689
          0,           0,           9,      -5.016788012,       1.976315182,       3.268353141,       1.020233409
          0,           0,          10,      -4.994191207,       1.937108054,       3.277769306,       1.020852315
          0,           0,          11,      -4.966647417,       1.901985535,       3.284739157,       1.021146895
          0,           0,          12,      -4.937646006,       1.869477265,       3.289445968,       1.021015843
          0,           0,          13,      -4.909648301,       1.838468545,       3.291851089,       1.020295967
          0,           0,          14,      -4.884063072,       1.808076829,       3.291706496,       1.018757581
          0,           0,          15,      -4.861502826,       1.777602497,       3.288603158,       1.016109741
          0,           0,          16,      -4.842132771,       1.746478164,       3.282064655,       1.012004575
          0,           0,          17,      -4.825738693,       1.714216731,       3.271589321,       1.006061625
          0,           0,          18,      -4.811974567,       1.680426858,       3.256681322,      0.9978819877
          0,           0,          19,      -4.800499247,       1.644813277,       3.236910259,      0.9870648845
          0,           0,          20,      -4.790890335,       1.607154813,       3.211949153,      0.9732702568
          0,           0,          21,      -4.782704284,       1.567290204,       3.181517432,      0.9561886271
          0,           0,          22,      -4.775573426,       1.525106736,       3.145454688,      0.9355830834
          0,           0,          23,      -4.769179963,       1.480557844,       3.103740321,      0.9113120191
          0,           0,          24,      -4.763239831,       1.433637679,       3.056447357,      0.8833121604
          0,           0,          25,      -4.757539397,       1.384394249,       3.003746311,      0.8516077187
          0,           0,          26,      -4.751966687,       1.332934274,       2.945884065,      0.8163137324
          0,           0,          27,      -4.746417221,       1.279411335,       2.883159131,      0.7776105893
          0,           0,          28,      -4.740893624,       1.224016891,       2.815941598,      0.7357424246
          0,           0,          29,      -4.735417819,       1.166983909,       2.744630766,       0.690998192
