"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,       "CD"       ,       "CL"       ,       "CMz"      
          0,           0,           0,      -4.264697589,       4.279548461,       1.633214561,      0.6113977509
          0,           0,           1,      -4.416341242,       2.831211898,       1.549114165,      0.5569403159
          0,           0,           2,      -4.794812224,       2.192545079,       1.596004886,      0.5610908784
          0,           0,           3,      -4.977853446,       1.867184555,       1.641365415,      0.5693624705
          0,           0,           4,      -5.101925679,       1.674485966,       1.670797047,      0.5746639108
          0,           0,           5,      -5.174951859,       1.546277691,       1.689929036,      0.5778693242
          0,           0,           6,      -5.211774168,       1.453702684,       1.703736584,      0.5802676934
          0,           0,           7,      -5.227000191,        1.38273935,       1.714252305,      0.5822431999
          0,           0,           8,       -5.22709825,       1.325769677,       1.722366941,      0.5838601738
          0,           0,           9,      -5.215343077,       1.278255703,       1.728661749,      0.5851530988
          0,           0,          10,      -5.195028581,       1.237277662,       1.733552838,       0.586153366
          0,           0,          11,      -5.169770207,       1.200805579,        1.73730697,      0.5868578967
          0,           0,          12,       -5.14285228,       1.167352479,       1.740089023,      0.5872230481
          0,           0,          13,      -5.116676148,       1.135827578,       1.741949245,      0.5871519544
          0,           0,          14,      -5.092563681,       1.105423236,       1.742822919,      0.5864883071
          0,           0,          15,      -5.071107946,       1.075525801,       1.742544217,      0.5850300313
          0,           0,          16,      -5.052318606,       1.045662756,         1.7408741,      0.5825476696
          0,           0,          17,       -5.03595151,       1.015478158,       1.737529351,      0.5787926494
          0,           0,          18,      -5.021686703,      0.9847170762,       1.732224778,      0.5735035636
          0,           0,          19,      -5.009262522,       0.953197206,       1.724695493,      0.5664252498
          0,           0,          20,      -4.998210578,      0.9207932071,       1.714711449,      0.5573302927
          0,           0,          21,      -4.988125799,       0.887415837,       1.702106185,      0.5460355188
          0,           0,          22,      -4.978619143,      0.8530242147,       1.686738232,      0.5323974133
          0,           0,          23,       -4.96937935,        0.81759891,       1.668548678,      0.5163345809
          0,           0,          24,      -4.960171257,       0.781157005,       1.647567162,       0.497835286
          0,           0,          25,      -4.950891845,      0.7437397872,        1.62386398,       0.476936583
          0,           0,          26,      -4.941538735,      0.7054267256,       1.597554622,      0.4537336632
          0,           0,          27,      -4.932170408,      0.6663139365,       1.568816627,      0.4283777605
          0,           0,          28,      -4.922902105,      0.6265303418,       1.537847205,      0.4010626567
          0,           0,          29,      -4.913902649,      0.5862262572,       1.504820589,      0.3720073178
          0,           0,          30,      -4.905329914,      0.5455792961,       1.469903688,      0.3414555255
          0,           0,          31,        -4.8973715,      0.5047884532,       1.433261621,      0.3096651035
          0,           0,          32,      -4.890233602,      0.4640677082,       1.395035985,      0.2768962409
          0,           0,          33,      -4.884133429,      0.4236421947,       1.355360914,      0.2433988021
          0,           0,          34,      -4.879300134,      0.3837483916,       1.314371433,      0.2094156992
          0,           0,          35,      -4.875914184,      0.3446244541,       1.272176817,      0.1751702699
          0,           0,          36,      -4.874111707,      0.3065163975,       1.228892896,      0.1408790968
          0,           0,          37,      -4.873892121,      0.2696740875,       1.184638703,      0.1067406231
          0,           0,          38,      -4.875118829,      0.2343494722,       1.139533906,     0.07294063792
          0,           0,          39,      -4.877495586,      0.2007892416,       1.093703681,     0.03965599008
          0,           0,          40,       -4.88064683,      0.1692342533,        1.04729405,     0.00705764841
          0,           0,          41,      -4.884171216,      0.1399097182,       1.000425995,     -0.0246933834
