"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,          45,      -4.535319707,      -4.323152357,      -4.832136669,      -5.057220266
          0,           0,          46,      -4.573127567,      -4.355574751,      -4.848099923,      -5.083309345
          0,           0,          47,      -4.609951673,      -4.396628192,      -4.861660559,      -5.116338834
          0,           0,          48,      -4.641906071,      -4.439957672,      -4.884245797,      -5.156701116
          0,           0,          49,      -4.669364488,      -4.479588049,      -4.916501681,      -5.195690994
          0,           0,          50,      -4.692508502,      -4.510184692,      -4.955316443,      -5.230533627
          0,           0,          51,      -4.713943182,      -4.529171565,      -5.000702675,      -5.257988602
          0,           0,          52,      -4.738223755,      -4.540039287,      -5.047891974,       -5.27776829
          0,           0,          53,      -4.768174243,      -4.548563957,      -5.089775112,      -5.293099244
          0,           0,          54,      -4.804721696,      -4.559587921,      -5.122926329,      -5.308482909
          0,           0,          55,      -4.848108804,      -4.576581285,      -5.149465558,      -5.332293542
          0,           0,          56,      -4.889745229,      -4.595314531,      -5.157947093,      -5.335552139
          0,           0,          57,      -4.936430314,      -4.624365852,      -5.174892381,       -5.36664685
          0,           0,          58,      -4.982439792,      -4.658447486,       -5.20040046,      -5.398949683
          0,           0,          59,      -5.026618025,       -4.69919296,      -5.230932375,      -5.437782484
          0,           0,          60,      -5.068399117,      -4.745122589,      -5.270675246,      -5.484706092
          0,           0,          61,      -5.107351434,       -4.79357901,      -5.320475167,      -5.534684349
          0,           0,          62,      -5.144135657,       -4.84303925,      -5.377716354,      -5.586054477
          0,           0,          63,      -5.180150703,      -4.893039593,      -5.434303261,      -5.638480776
          0,           0,          64,      -5.212336813,      -4.941131202,      -5.471337697,      -5.686344145
          0,           0,          65,      -5.232985899,      -4.981058913,      -5.490877013,      -5.717844779
          0,           0,          66,      -5.247189696,      -5.016021753,      -5.514458241,       -5.75527743
          0,           0,          67,      -5.256969817,       -5.04590739,      -5.539434615,      -5.791610198
          0,           0,          68,      -5.264578798,      -5.069382007,       -5.55441361,      -5.821763058
          0,           0,          69,      -5.270892675,      -5.084544132,      -5.567799141,        -5.8456769
          0,           0,          70,      -5.277969033,      -5.092305513,       -5.58691723,      -5.861664237
          0,           0,          71,      -5.288234296,      -5.095936466,      -5.609336389,      -5.870808985
          0,           0,          72,      -5.304075703,      -5.099509168,         -5.633172,      -5.877652461
          0,           0,          73,      -5.327056667,      -5.106816274,      -5.657284935,      -5.887431924
          0,           0,          74,      -5.357621749,      -5.120397036,      -5.680701842,      -5.904184116
          0,           0,          75,      -5.392874349,       -5.13902876,      -5.701171368,      -5.925111106
          0,           0,          76,      -5.428306001,      -5.162167538,      -5.707436139,      -5.937382163
          0,           0,          77,      -5.465941395,      -5.192353557,      -5.721636246,       -5.96669283
          0,           0,          78,       -5.50381212,      -5.227673581,      -5.740189521,      -5.998037716
          0,           0,          79,      -5.540462811,      -5.268568184,      -5.759373826,      -6.035632441
          0,           0,          80,       -5.57356235,      -5.312104256,       -5.78530286,      -6.077782567
          0,           0,          81,      -5.603006128,        -5.3551892,       -5.81933736,      -6.119819001
          0,           0,          82,      -5.630373932,        -5.3960337,      -5.859529926,      -6.159539697
          0,           0,          83,      -5.658320482,      -5.434403191,      -5.902790323,      -6.196585076
          0,           0,          84,      -5.688961228,      -5.471213531,      -5.945137043,      -6.231546726
          0,           0,          85,      -5.723082045,       -5.50776681,      -5.982839637,      -6.264707317
          0,           0,          86,      -5.759595773,      -5.544812876,      -6.012383424,      -6.295957937
          0,           0,          87,      -5.792396136,      -5.579184661,      -6.027678563,      -6.318750118
          0,           0,          88,      -5.818063238,      -5.609945869,      -6.034789864,      -6.334326134
          0,           0,          89,      -5.841482157,      -5.641858479,      -6.049183682,      -6.361236494
          0,           0,          90,      -5.860682472,      -5.672266164,      -6.066963049,      -6.385976138
          0,           0,          91,      -5.875069374,      -5.697801638,      -6.084859763,      -6.411052351
          0,           0,          92,      -5.886409113,      -5.714945161,      -6.109452225,      -6.432696468
          0,           0,          93,      -5.898708661,      -5.725673557,      -6.138489451,      -6.449590296
          0,           0,          94,       -5.91395657,      -5.732842284,      -6.168500286,      -6.463517066
          0,           0,          95,      -5.933854768,      -5.739775707,      -6.198842027,      -6.476719735
          0,           0,          96,      -5.959513321,      -5.749814989,       -6.22708848,      -6.491428089
          0,           0,          97,      -5.990680095,      -5.764917884,      -6.251182291,       -6.50911489
          0,           0,          98,      -6.026143466,      -5.785793872,      -6.271638022,      -6.531156497
          0,           0,          99,      -6.062073945,      -5.810382898,       -6.29022259,      -6.553779573
          0,           0,         100,      -6.096616184,      -5.838967905,      -6.308872785,      -6.578801649
          0,           0,         101,      -6.129651345,      -5.870765427,      -6.334063828,      -6.609979422
          0,           0,         102,      -6.161138703,      -5.904862541,      -6.362723029,      -6.642894306
          0,           0,         103,      -6.190967545,      -5.940386302,      -6.394823548,      -6.678862371
          0,           0,         104,      -6.219623725,      -5.975976478,      -6.430432253,      -6.716258678
          0,           0,         105,      -6.247309733,      -6.010456399,      -6.466101853,        -6.7523284
          0,           0,         106,      -6.272615616,      -6.042452996,      -6.495793479,      -6.784373059
          0,           0,         107,      -6.290971899,      -6.068529366,      -6.514236803,      -6.806139419
          0,           0,         108,      -6.301073706,      -6.086923582,      -6.528696045,      -6.818930401
          0,           0,         109,      -6.307679243,      -6.100959228,       -6.54386005,      -6.833281882
          0,           0,         110,      -6.312616443,      -6.111576202,      -6.557426213,      -6.846997264
          0,           0,         111,      -6.316390939,      -6.118204254,      -6.568553899,      -6.859490036
          0,           0,         112,       -6.32017973,       -6.12092411,      -6.581274818,      -6.870128453
          0,           0,         113,      -6.325805516,      -6.121216397,       -6.59664978,      -6.877913764
          0,           0,         114,       -6.33445035,      -6.120767133,      -6.614391935,       -6.88363203
          0,           0,         115,      -6.347079273,      -6.121380457,      -6.634649197,      -6.889439431
          0,           0,         116,      -6.364552938,      -6.124917152,      -6.656213838,      -6.897355361
          0,           0,         117,      -6.387231856,      -6.132783866,      -6.677220174,      -6.908782596
          0,           0,         118,      -6.415047853,       -6.14591799,      -6.696856597,      -6.925313254
          0,           0,         119,      -6.446769061,      -6.164048382,      -6.715925247,       -6.94688955
          0,           0,         120,       -6.47811231,      -6.184998013,      -6.733322445,      -6.964753592
          0,           0,         121,      -6.509489418,      -6.210379798,      -6.751253299,      -6.990090892
          0,           0,         122,      -6.539576703,      -6.238435739,       -6.77457756,      -7.019224558
          0,           0,         123,      -6.568777059,      -6.269255636,      -6.800460816,      -7.050414041
          0,           0,         124,      -6.597545672,      -6.302953507,      -6.828998887,      -7.086006384
          0,           0,         125,        -6.6260874,      -6.338685101,      -6.860678188,      -7.124222601
          0,           0,         126,      -6.654676138,      -6.375642916,      -6.894548624,      -7.162843218
          0,           0,         127,      -6.683504965,      -6.413384856,      -6.927928572,      -7.200820509
          0,           0,         128,      -6.711872667,      -6.451218679,      -6.957340801,      -7.237082411
          0,           0,         129,      -6.737507166,      -6.487275969,      -6.980171455,      -7.268679365
          0,           0,         130,       -6.75762341,       -6.51871899,      -6.998007727,      -7.292669245
          0,           0,         131,      -6.772248292,      -6.544274006,      -7.015202742,      -7.312099523
          0,           0,         132,      -6.783450936,       -6.56439983,      -7.032996122,      -7.330350426
          0,           0,         133,      -6.792819206,      -6.579590187,      -7.050098211,      -7.346941655
          0,           0,         134,      -6.802188045,       -6.59088026,      -7.066608864,      -7.361534682
          0,           0,         135,      -6.813478727,       -6.60007709,      -7.083573406,      -7.374218268
          0,           0,         136,       -6.82803541,      -6.609109128,      -7.101228441,      -7.385584808
          0,           0,         137,      -6.846594672,      -6.619606081,      -7.119851761,      -7.397166065
          0,           0,         138,      -6.869539065,      -6.632924454,      -7.139462399,      -7.410796762
          0,           0,         139,      -6.896905324,      -6.650080701,      -7.159430058,      -7.427872958
          0,           0,         140,      -6.928024527,      -6.671393395,      -7.179190622,      -7.448723531
          0,           0,         141,      -6.960766509,       -6.69598933,        -7.1982531,      -7.470672803
          0,           0,         142,       -6.99362555,      -6.723680599,      -7.217330218,      -7.494499233
          0,           0,         143,      -7.026274321,      -6.754262692,      -7.239465683,      -7.522410741
          0,           0,         144,      -7.058561807,       -6.78727129,      -7.264371062,      -7.552689482
          0,           0,         145,      -7.090409022,      -6.822437056,      -7.291260365,      -7.585593402
          0,           0,         146,        -7.1215064,      -6.858920248,      -7.320070852,      -7.620515504
          0,           0,         147,      -7.151452309,      -6.895544692,      -7.350034249,      -7.655438063
          0,           0,         148,      -7.179577297,      -6.931129248,      -7.379198859,      -7.688400619
          0,           0,         149,      -7.204354864,      -6.964055936,      -7.405358169,      -7.717020169
          0,           0,         150,      -7.224052882,      -6.992400782,      -7.428292859,      -7.739514704
          0,           0,         151,        -7.2388882,      -7.015529172,      -7.449377012,      -7.757860987
          0,           0,         152,      -7.250480075,      -7.034045382,      -7.468985248,      -7.774555274
          0,           0,         153,      -7.260046023,      -7.048411442,      -7.486554015,      -7.789817078
          0,           0,         154,      -7.268591009,      -7.058959279,      -7.502440075,      -7.803586803
          0,           0,         155,      -7.277225632,      -7.066373791,      -7.517856205,       -7.81548276
          0,           0,         156,      -7.287039381,      -7.071769762,      -7.533558045,      -7.825341286
          0,           0,         157,      -7.298846074,      -7.076394377,      -7.550169272,      -7.833935265
          0,           0,         158,       -7.31325871,      -7.081519081,      -7.568010039,      -7.842568272
          0,           0,         159,      -7.330746854,      -7.088354729,      -7.586667715,      -7.852427407
          0,           0,         160,       -7.35153138,      -7.097878129,      -7.605471777,      -7.864424919
          0,           0,         161,      -7.375545154,      -7.110757186,      -7.624143066,      -7.879342444
          0,           0,         162,      -7.402424468,      -7.127305534,      -7.642956173,      -7.897786316
          0,           0,         163,      -7.431251858,      -7.147257617,      -7.662542694,      -7.919363652
          0,           0,         164,      -7.460510126,      -7.169869012,      -7.683351548,       -7.94254536
          0,           0,         165,      -7.489121291,      -7.194614889,       -7.70577546,      -7.967627165
          0,           0,         166,      -7.516508524,      -7.220866693,      -7.730287855,      -7.994745848
          0,           0,         167,      -7.542399952,      -7.248059811,       -7.75615939,      -8.023036666
          0,           0,         168,      -7.566698729,      -7.275779915,      -7.782430633,      -8.052139146
          0,           0,         169,      -7.589225328,      -7.303421741,      -7.808351681,      -8.081259459
          0,           0,         170,      -7.609610993,      -7.330147992,      -7.833212933,      -8.109009881
          0,           0,         171,      -7.627324036,      -7.355009169,      -7.856468405,      -8.134036924
          0,           0,         172,      -7.641989408,      -7.377143962,      -7.878021658,      -8.155616768
          0,           0,         173,      -7.653888594,      -7.396135954,      -7.898054546,      -8.174112646
          0,           0,         174,      -7.663978043,      -7.412157865,      -7.916640543,      -8.190503329
          0,           0,         175,      -7.673450409,      -7.425782568,      -7.933811036,      -8.205562315
          0,           0,         176,      -7.683435702,      -7.437787465,      -7.949861607,      -8.219703111
          0,           0,         177,      -7.694890286,      -7.449042197,       -7.96534353,      -8.233177745
          0,           0,         178,      -7.708518081,      -7.460400807,      -7.980861948,      -8.246324367
          0,           0,         179,      -7.724741336,       -7.47262281,      -7.996964617,      -8.259737852
          0,           0,         180,      -7.743753678,      -7.486357192,       -8.01399586,      -8.274193991
          0,           0,         181,      -7.765584066,      -7.502140333,      -8.031996498,       -8.29043565
          0,           0,         182,      -7.790078852,      -7.520344867,      -8.050828627,      -8.308963701
          0,           0,         183,       -7.81678301,      -7.541076093,      -8.070355262,      -8.329773187
          0,           0,         184,      -7.844877428,       -7.56414657,      -8.090467273,      -8.352309183
          0,           0,         185,      -7.873486876,      -7.589282292,       -8.11122114,      -8.376325432
          0,           0,         186,      -7.902027937,      -7.616223062,      -8.132992526,      -8.402085699
          0,           0,         187,      -7.930205781,      -7.644694175,      -8.155937034,      -8.429491337
          0,           0,         188,      -7.957906871,      -7.674447089,       -8.17984226,      -8.458281536
          0,           0,         189,      -7.985024463,      -7.705145133,      -8.204462938,      -8.488091251
          0,           0,         190,      -8.011354226,      -7.736272544,      -8.229521742,      -8.518197685
          0,           0,         191,      -8.036570802,      -7.767169195,      -8.254572111,      -8.547642484
          0,           0,         192,      -8.060219376,      -7.797067632,      -8.279046938,      -8.575448873
          0,           0,         193,      -8.081789421,      -7.825138585,      -8.302500625,      -8.600810706
          0,           0,         194,      -8.100941474,      -7.850643285,      -8.324763184,      -8.623346696
          0,           0,         195,      -8.117753093,      -7.873160397,      -8.345846859,      -8.643262705
          0,           0,         196,      -8.132749591,      -7.892710163,      -8.365784627,      -8.661150129
          0,           0,         197,      -8.146724886,      -7.909692152,      -8.384614936,        -8.6775902
          0,           0,         198,      -8.160543779,      -7.924744485,      -8.402495369,      -8.692991946
          0,           0,         199,      -8.174992856,      -7.938613182,      -8.419763013,      -8.707667446
          0,           0,         200,       -8.19067867,      -7.952042364,      -8.436865623,      -8.721966899
          0,           0,         201,      -8.207992223,       -7.96570108,      -8.454224914,      -8.736354211
          0,           0,         202,      -8.227133534,      -7.980156461,      -8.472100311,      -8.751360862
          0,           0,         203,       -8.24814787,      -7.995865055,      -8.490552613,      -8.767480453
          0,           0,         204,      -8.270934315,      -8.013151557,      -8.509544379,      -8.785084383
          0,           0,         205,      -8.295230327,      -8.032174261,      -8.529067515,      -8.804355597
          0,           0,         206,      -8.320600145,       -8.05289853,      -8.549183348,      -8.825230282
          0,           0,         207,      -8.346473776,      -8.075113497,      -8.569977927,       -8.84743935
          0,           0,         208,      -8.372259671,      -8.098495704,       -8.59150786,      -8.870678885
          0,           0,         209,      -8.397453634,       -8.12266338,      -8.613746421,      -8.894667394
          0,           0,         210,      -8.421669353,      -8.147203868,       -8.63651526,      -8.919057875
          0,           0,         211,      -8.444610934,      -8.171685278,      -8.659503406,      -8.943420338
          0,           0,         212,      -8.466035406,      -8.195650153,      -8.682369087,      -8.967262016
          0,           0,         213,      -8.485748216,      -8.218626585,      -8.704813164,      -8.990068425
          0,           0,         214,      -8.503649848,      -8.240186538,      -8.726601837,      -9.011425418
          0,           0,         215,       -8.51981204,      -8.260033621,      -8.747564129,      -9.031159714
          0,           0,         216,       -8.53452238,      -8.278072016,      -8.767585266,      -9.049368524
          0,           0,         217,      -8.548248509,      -8.294415437,      -8.786623006,       -9.06630719
          0,           0,         218,      -8.561546683,      -8.309343452,      -8.804747439,      -9.082253374
          0,           0,         219,      -8.574972145,      -8.323242872,      -8.822158125,      -9.097455128
          0,           0,         220,      -8.589016205,      -8.336555486,      -8.839147339,      -9.112157004
          0,           0,         221,      -8.604069105,      -8.349735831,      -8.856032773,      -9.126647843
          0,           0,         222,      -8.620406743,      -8.363220796,      -8.873093191,      -9.141279724
          0,           0,         223,      -8.638196013,      -8.377409529,       -8.89052492,      -9.156441638
          0,           0,         224,      -8.657504965,      -8.392646096,      -8.908435576,      -9.172508317
          0,           0,         225,      -8.678305313,      -8.409198618,      -8.926875765,      -9.189788152
          0,           0,         226,      -8.700465119,      -8.427235318,      -8.945880683,       -9.20847587
          0,           0,         227,      -8.723740266,       -8.44680456,       -8.96548951,      -9.228613783
          0,           0,         228,      -8.747783949,      -8.467831833,      -8.985735368,      -9.250089889
          0,           0,         229,      -8.772192721,      -8.490142308,      -9.006624881,      -9.272699035
          0,           0,         230,      -8.796576883,      -8.513497209,      -9.028122634,      -9.296216213
          0,           0,         231,      -8.820614417,      -8.537623638,      -9.050132784,      -9.320406079
          0,           0,         232,      -8.844065295,      -8.562230932,       -9.07248903,      -9.344996896
          0,           0,         233,      -8.866754193,      -8.587012977,       -9.09497896,      -9.369670065
          0,           0,         234,      -8.888544147,       -8.61164408,      -9.117385814,      -9.394065597
          0,           0,         235,      -8.909325221,      -8.635786379,      -9.139517497,      -9.417813809
          0,           0,         236,      -8.929030624,       -8.65911933,      -9.161219368,      -9.440600797
          0,           0,         237,      -8.947673301,      -8.681385902,      -9.182378456,      -9.462238766
          0,           0,         238,      -8.965378895,      -8.702439023,      -9.202924502,      -9.482698215
          0,           0,         239,      -8.982390411,      -8.722269393,      -9.222833984,      -9.502084755
          0,           0,         240,      -8.999039208,      -8.741004914,      -9.242139888,      -9.520585372
          0,           0,         241,       -9.01569623,      -8.758885413,      -9.260939287,      -9.538423572
          0,           0,         242,       -9.03272074,       -8.77622337,      -9.279387224,      -9.555840773
          0,           0,         243,      -9.050418192,      -8.793361615,      -9.297674251,      -9.573094941
          0,           0,         244,      -9.069013501,        -8.8106364,      -9.315994154,      -9.590458022
          0,           0,         245,      -9.088640242,      -8.828349687,      -9.334512622,      -9.608200432
          0,           0,         246,      -9.109340383,      -8.846749367,      -9.353348966,       -9.62656365
          0,           0,         247,       -9.13106763,      -8.866014107,      -9.372576858,      -9.645729811
          0,           0,         248,      -9.153691871,      -8.886241794,      -9.392237386,      -9.665797472
          0,           0,         249,      -9.177008391,      -8.907444055,      -9.412351164,      -9.686771563
          0,           0,         250,       -9.20075748,      -8.929550176,      -9.432921652,       -9.70857296
          0,           0,         251,       -9.22465471,      -8.952420101,      -9.453930224,      -9.731061968
          0,           0,         252,      -9.248423058,      -8.975861506,      -9.475327005,      -9.754058507
          0,           0,         253,      -9.271815554,       -8.99964544,      -9.497023373,       -9.77734971
          0,           0,         254,      -9.294624344,      -9.023518357,      -9.518893908,      -9.800692909
          0,           0,         255,      -9.316681199,      -9.047212237,      -9.540790061,      -9.823824783
          0,           0,         256,      -9.337858728,      -9.070457614,      -9.562559064,      -9.846482145
          0,           0,         257,      -9.358079241,      -9.093004049,      -9.584060692,      -9.868435076
          0,           0,         258,      -9.377331124,       -9.11464779,      -9.605179216,      -9.889524249
          0,           0,         259,      -9.395684647,      -9.135260243,      -9.625831299,      -9.909686087
          0,           0,         260,       -9.41329602,      -9.154807692,      -9.645972235,      -9.928953045
          0,           0,         261,      -9.430393521,      -9.173355276,      -9.665602198,       -9.94743166
          0,           0,         262,      -9.447248833,      -9.191054797,      -9.684770481,      -9.965274038
          0,           0,         263,      -9.464142516,       -9.20812155,      -9.703572733,      -9.982657191
          0,           0,         264,      -9.481332288,      -9.224807012,      -9.722138299,      -9.999773398
          0,           0,         265,        -9.4990295,      -9.241372868,      -9.740610052,      -10.01682554
          0,           0,         266,      -9.517385462,      -9.258069302,      -9.759123099,      -10.03401973
          0,           0,         267,      -9.536486075,      -9.275118025,      -9.777789192,       -10.0515519
          0,           0,         268,      -9.556351555,      -9.292698952,      -9.796690813,      -10.06959004
          0,           0,         269,      -9.576938761,      -9.310939686,      -9.815883685,      -10.08825646
          0,           0,         270,      -9.598145868,      -9.329908212,      -9.835402256,      -10.10761425
          0,           0,         271,      -9.619821125,       -9.34961033,      -9.855262814,      -10.12766208
          0,           0,         272,      -9.641777486,      -9.369993097,      -9.875462486,      -10.14833941
          0,           0,         273,      -9.663812405,      -9.390953867,      -9.895975835,      -10.16953936
          0,           0,         274,      -9.685728782,      -9.412352567,      -9.916752024,      -10.19112281
          0,           0,         275,      -9.707352004,      -9.434024465,      -9.937715277,      -10.21292916
          0,           0,         276,      -9.728540499,       -9.45579184,      -9.958770494,      -10.23478491
          0,           0,         277,      -9.749190904,      -9.477474737,      -9.979813577,      -10.25651381
          0,           0,         278,      -9.769241056,      -9.498902266,      -10.00074338,      -10.27795079
          0,           0,         279,      -9.788673464,      -9.519925688,      -10.02147196,      -10.29895936
          0,           0,         280,      -9.807519286,      -9.540432754,      -10.04193172,      -10.31944819
          0,           0,         281,      -9.825860149,      -9.560360593,      -10.06207984,      -10.33938151
          0,           0,         282,      -9.843824394,      -9.579703639,      -10.08190135,      -10.35877931
          0,           0,         283,      -9.861576213,      -9.598514203,      -10.10141076,      -10.37770886
          0,           0,         284,      -9.879298981,      -9.616895522,      -10.12065159,      -10.39627231
          0,           0,         285,      -9.897176139,      -9.634989096,      -10.13969223,      -10.41459508
          0,           0,         286,      -9.915373178,      -9.652959015,        -10.158618,      -10.43281652
          0,           0,         287,      -9.934023311,      -9.670975825,      -10.17752072,      -10.45108162
          0,           0,         288,      -9.953217985,      -9.689201742,      -10.19648806,      -10.46953188
          0,           0,         289,      -9.973002092,      -9.707778106,      -10.21559533,      -10.48829457
          0,           0,         290,      -9.993373083,      -9.726815406,      -10.23490088,      -10.50747152
          0,           0,         291,      -10.01428333,        -9.7463861,      -10.25444493,      -10.52712954
          0,           0,         292,      -10.03564561,      -9.766520597,      -10.27425015,      -10.54729456
          0,           0,         293,       -10.0573417,      -9.787206775,      -10.29432241,      -10.56795096
          0,           0,         294,      -10.07923382,      -9.808392924,      -10.31465096,      -10.58904536
          0,           0,         295,      -10.10117725,      -9.829993416,      -10.33520819,      -10.61049313
          0,           0,         296,      -10.12303211,       -9.85189595,      -10.35594997,      -10.63218553
          0,           0,         297,       -10.1446727,      -9.873969459,      -10.37681761,      -10.65399685
          0,           0,         298,      -10.16599405,      -9.896072376,      -10.39774209,      -10.67579232
          0,           0,         299,      -10.18691663,      -9.918061556,      -10.41864992,      -10.69743802
          0,           0,         300,      -10.20739046,      -9.939802271,      -10.43946978,      -10.71881249
          0,           0,         301,       -10.2273991,       -9.96117915,      -10.46013868,      -10.73981902
          0,           0,         302,      -10.24696271,      -9.982106927,       -10.4806072,      -10.76039567
          0,           0,         303,      -10.26613849,      -10.00253913,      -10.50084353,       -10.7805204
          0,           0,         304,      -10.28501702,      -10.02247275,       -10.5208363,       -10.8002106
          0,           0,         305,      -10.30371392,      -10.04194774,      -10.54059588,      -10.81951754
          0,           0,         306,      -10.32235811,      -10.06104153,      -10.56015355,      -10.83851872
          0,           0,         307,      -10.34107851,      -10.07985956,      -10.57955801,      -10.85730969
          0,           0,         308,      -10.35999147,      -10.09852386,      -10.59886971,      -10.87599637
          0,           0,         309,      -10.37919052,      -10.11716111,      -10.61815359,      -10.89468768
          0,           0,         310,       -10.3987394,      -10.13589155,       -10.6374722,      -10.91348791
          0,           0,         311,      -10.41866832,      -10.15481958,      -10.65688008,      -10.93248885
          0,           0,         312,      -10.43897321,      -10.17402628,      -10.67642031,      -10.95176241
          0,           0,         313,      -10.45961768,      -10.19356425,      -10.69612304,      -10.97135466
          0,           0,         314,      -10.48053721,       -10.2134549,       -10.7160049,      -10.99128237
          0,           0,         315,      -10.50164561,      -10.23368824,      -10.73606898,      -11.01153253
          0,           0,         316,      -10.52284301,      -10.25422523,       -10.7563048,      -11.03206471
          0,           0,         317,      -10.54402475,      -10.27500215,      -10.77668869,      -11.05281569
          0,           0,         318,      -10.56508999,       -10.2959365,      -10.79718492,      -11.07370537
          0,           0,         319,      -10.58594951,      -10.31693392,      -10.81774811,      -11.09464357
          0,           0,         320,      -10.60653191,      -10.33789566,       -10.8383269,       -11.1155375
          0,           0,         321,      -10.62678839,      -10.35872635,      -10.85886852,      -11.13629952
          0,           0,         322,      -10.64669615,      -10.37934183,      -10.87932372,      -11.15685498
          0,           0,         323,      -10.66626021,      -10.39967635,      -10.89965115,      -11.17714902
          0,           0,         324,      -10.68551328,      -10.41968857,      -10.91982106,      -11.19715119
          0,           0,         325,      -10.70451331,      -10.43936537,      -10.93981788,      -11.21685741
          0,           0,         326,       -10.7233385,      -10.45872286,      -10.95964149,      -11.23628898
          0,           0,         327,      -10.74208011,      -10.47780435,      -10.97930699,      -11.25548909
          0,           0,         328,      -10.76083401,      -10.49667572,      -10.99884304,      -11.27451823
          0,           0,         329,      -10.77969202,      -10.51541878,       -11.0182886,      -11.29344875
          0,           0,         330,      -10.79873408,      -10.53412369,      -11.03768875,      -11.31235921
          0,           0,         331,      -10.81802201,      -10.55288108,      -11.05709008,      -11.33132848
          0,           0,         332,      -10.83759535,      -10.57177478,      -11.07653656,      -11.35042992
          0,           0,         333,      -10.85746924,      -10.59087553,      -11.09606608,      -11.36972559
          0,           0,         334,      -10.87763439,      -10.61023613,      -11.11570827,      -11.38926147
          0,           0,         335,      -10.89805903,      -10.62988812,      -11.13548307,      -11.40906389
          0,           0,         336,      -10.91869242,      -10.64984043,      -11.15540015,       -11.4291379
