"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
63, 2.825500071050000e-01, -6.126743419062450e-02, 9.439874449526231e-01, -1.300175624605788e+00, 4.224336975922237e-02, 2.427915962075075e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.968935313529556e-02
64, 2.684499919410000e-01, -6.108108816777222e-02, 9.767994604228387e-01, -1.330969565594024e+00, 5.895006078951642e-02, 2.512681763441165e-01, 0.000000000000000e+00, 0.000000000000000e+00, -8.890642455450121e-02
65, 2.545700073240000e-01, -6.079718180723239e-02, 1.019562890688977e+00, -1.371251618060570e+00, 7.725985606217220e-02, 2.621748560462893e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.104815233363591e-01
66, 2.409400045870000e-01, -6.041470298292134e-02, 1.072041624334717e+00, -1.420819433752518e+00, 9.787820614062923e-02, 2.754338870371508e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.253830357953269e-01
67, 2.275699973110000e-01, -5.993260991219511e-02, 1.128107450202283e+00, -1.473711529518392e+00, 1.211517820237281e-01, 2.893354390039419e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.184221229229150e-01
68, 2.144699990750000e-01, -5.935003189758222e-02, 1.170732586083277e+00, -1.513380282345743e+00, 1.464772483495320e-01, 2.995991510132749e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.418339363344174e-02
69, 2.016600072380000e-01, -5.866685302596325e-02, 1.176300630068151e+00, -1.516945880857852e+00, 1.712077608403849e-01, 3.003989853557160e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.965257005116895e-03
70, 1.891400069000000e-01, -5.788216882580688e-02, 1.128288642768989e+00, -1.468240272251439e+00, 1.918456939212569e-01, 2.878581460678738e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.321815414613628e-02
71, 1.769299954180000e-01, -5.699643592582098e-02, 1.033458843603221e+00, -1.373773597417565e+00, 2.070358873617345e-01, 2.640307187270790e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.427258755776414e-01
72, 1.650400012730000e-01, -5.600983970949354e-02, 9.250190879403658e-01, -1.265542726235464e+00, 2.193667926247637e-01, 2.371411722977395e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.268049618385297e-01
73, 1.534900069240000e-01, -5.492377658342053e-02, 8.418179968114892e-01, -1.181328784036433e+00, 2.346737835377413e-01, 2.167578074509247e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.126730528850466e-02
74, 1.422899961470000e-01, -5.373922380051425e-02, 8.020205756946031e-01, -1.138997595693841e+00, 2.570333179598234e-01, 2.070342458100997e-01, 0.000000000000000e+00, 0.000000000000000e+00, -5.958684478169300e-03
75, 1.314399987460000e-01, -5.245617844688536e-02, 7.924926771912143e-01, -1.125834172702060e+00, 2.852906082337359e-01, 2.045548671167150e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.498459007589821e-02
76, 1.209499984980000e-01, -5.107573689472156e-02, 7.853425039614121e-01, -1.114507141740782e+00, 3.148262936005535e-01, 2.025438762674760e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.405190559349075e-02
77, 1.108499988910000e-01, -4.960228416987301e-02, 7.634380288602955e-01, -1.087955694507286e+00, 3.421377174331033e-01, 1.968380574948201e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.857414230109768e-04
78, 1.011300012470000e-01, -4.803492226885499e-02, 7.277003041961184e-01, -1.046745653347562e+00, 3.676069861993858e-01, 1.878171982725950e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.232978300508080e-02
79, 9.181000292300000e-02, -4.637734261775000e-02, 6.879280541783874e-01, -1.000340718322250e+00, 3.936068704522059e-01, 1.778165097911629e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.158479112636263e-02
80, 8.290000259900000e-02, -4.463216487809542e-02, 6.490979643370938e-01, -9.535461168519973e-01, 4.215486561124201e-01, 1.680965401601508e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.985505593320197e-03
81, 7.440000027400000e-02, -4.280009359835486e-02, 6.100952183236968e-01, -9.050914768586672e-01, 4.509245740555648e-01, 1.583000109104418e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.060818128120309e-03
82, 6.633000075800000e-02, -4.088629463205558e-02, 5.684659148535771e-01, -8.522708985725238e-01, 4.809967239425393e-01, 1.478644057875140e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.076211659528508e-02
83, 5.869000032500000e-02, -3.889177331058863e-02, 5.235384652327228e-01, -7.939599876433659e-01, 5.115638706233813e-01, 1.366018478406237e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.371442595102497e-02
84, 5.149000138000000e-02, -3.681997910155611e-02, 4.754033632804934e-01, -7.298912793113831e-01, 5.426541068890490e-01, 1.245746009116855e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.637819028555217e-02
85, 4.473999887700000e-02, -3.467484272607210e-02, 4.238351345028427e-01, -6.592143741098246e-01, 5.741702713290314e-01, 1.117174777058971e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.928964709038421e-02
86, 3.844000026600000e-02, -3.245722375039069e-02, 3.683843895660782e-01, -5.808754655712806e-01, 6.055337508870305e-01, 9.790838265547677e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.301974512570703e-02
87, 3.260000050100000e-02, -3.017128823542536e-02, 3.083239512453381e-01, -4.932143930705996e-01, 6.360826347143780e-01, 8.304321653209409e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.766793918028277e-02
88, 2.723000012300000e-02, -2.782201930952862e-02, 2.432492171451284e-01, -3.948418067782161e-01, 6.645735034819370e-01, 6.696879979042307e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.301623151179717e-02
89, 2.232000045500000e-02, -2.540515579629378e-02, 1.725004027639354e-01, -2.837861265205729e-01, 6.893142513695258e-01, 4.957927698002439e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.910455721740404e-02
90, 1.789999939500000e-02, -2.293638896697813e-02, 9.583519843926688e-02, -1.583083406574630e-01, 7.076291286217203e-01, 3.088480055168622e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.565836010698512e-02
91, 1.394999958600000e-02, -2.040531021341024e-02, 1.302146869153397e-02, -1.673599042560855e-02, 7.151342457376683e-01, 1.075144066961111e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.194296701742657e-02
92, 1.049000024800000e-02, -1.782457516518780e-02, -7.532944948650380e-02, 1.419433954582192e-01, 7.062576575337546e-01, -1.046610001169532e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.672915616626734e-02
93, 7.519999985000000e-03, -1.519594095278951e-02, -1.670251095616394e-01, 3.155791596201801e-01, 6.727696506508029e-01, -3.233219449111832e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.737783626611014e-02
94, 5.040000193000000e-03, -1.252040846877911e-02, -2.583361985536056e-01, 4.994283314624559e-01, 6.047733894599382e-01, -5.386620837605163e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.986015164189975e-02
95, 3.049999941000000e-03, -9.797260027073425e-03, -3.422136280743633e-01, 6.798754040203286e-01, 4.968124571396490e-01, -7.311965933584849e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.537895051125813e-02
96, 1.560000004000000e-03, -7.042967193210364e-03, -4.106036995547444e-01, 8.354113938009058e-01, 3.303465479401381e-01, -8.787046021955182e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.452197732423477e-02
97, 5.600000150000000e-04, -4.237112417321937e-03, -4.471438876031680e-01, 9.557787885765899e-01, 1.148259477986052e-01, -9.653348866639591e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.614729204166560e-03
98, 5.999999800000000e-05, -1.389227490481190e-03, -4.376765027935620e-01, 1.003072113644610e+00, -2.267688481802274e-02, -1.024253325330251e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.134416209684440e-03
99, 0.000000000000000e+00, 0.000000000000000e+00, -4.150051530715515e-01, 1.006710051547724e+00, -2.792978390747481e-02, -1.058251742921522e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.403285436534581e-03
100, 5.999999800000000e-05, 1.366605789054357e-03, -4.047637472993022e-01, 9.858799629773208e-01, -4.913768221882056e-02, -1.053678503893297e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.269252867471720e-02
101, 5.600000150000000e-04, 4.114727340382885e-03, -3.885334580066105e-01, 9.594794199248398e-01, -1.041594169220044e-01, -9.986202497165397e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.266156029174767e-02
102, 1.560000004000000e-03, 6.773491089821144e-03, -3.572533867183243e-01, 9.093794884889740e-01, -1.548635082612687e-01, -9.282515872365818e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.095150717413485e-01
103, 3.049999941000000e-03, 9.343537462242871e-03, -3.221143584479824e-01, 8.538120179552663e-01, -1.853227627466090e-01, -8.447436906578078e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.404864820288929e-01
104, 5.040000193000000e-03, 1.184901317929708e-02, -2.836893178389886e-01, 7.926942430606492e-01, -2.030519205739224e-01, -7.539991857981450e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.402106368939783e-01
105, 7.519999985000000e-03, 1.427826018144279e-02, -2.491695232421464e-01, 7.379801534138416e-01, -2.058721671183414e-01, -6.745250046813769e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.210371562270288e-01
106, 1.049000024800000e-02, 1.663497959146127e-02, -2.197999942725041e-01, 6.906042628037002e-01, -1.984416648377991e-01, -6.063437649452771e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.145325977286198e-01
107, 1.394999958600000e-02, 1.892089524725458e-02, -1.752911044540109e-01, 6.343418650945525e-01, -2.010875829037411e-01, -4.945928485166496e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.281151233938162e-01
108, 1.789999939500000e-02, 2.113684259421134e-02, -1.241483988044207e-01, 5.775261965149577e-01, -2.073772689616041e-01, -3.651916015392229e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.220451934802480e-02
109, 2.232000045500000e-02, 2.327415606182569e-02, -1.509335532852056e-01, 5.917081533017103e-01, -1.689382558075832e-01, -4.297423776874206e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.195343985714656e-01
110, 2.723000012300000e-02, 2.534414210686967e-02, -2.841870296053733e-01, 6.999430748011151e-01, -8.359592182426416e-02, -7.549234990464211e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.875409694349331e-01
111, 3.260000050100000e-02, 2.733560176418965e-02, -3.559275412463489e-01, 7.555504820637065e-01, -3.757027653963759e-02, -9.372035607176289e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.535116916037380e-02
112, 3.844000026600000e-02, 2.925442936186820e-02, -1.648799816305007e-01, 5.793397413818560e-01, -9.666480837344457e-02, -4.832140718226270e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.160709473826814e-01
113, 4.473999887700000e-02, 3.109863077189574e-02, 2.461679719015120e-01, 2.050120401979833e-01, -2.132204320791437e-01, 5.211475125498864e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.847968712398796e-01
114, 5.149000138000000e-02, 3.286694446091756e-02, 6.184004451551288e-01, -1.387066857493300e-01, -2.886285388173397e-01, 1.458176832319452e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.509802329514915e-01
115, 5.869000032500000e-02, 3.456083027677641e-02, 7.581850499307008e-01, -2.752924262059322e-01, -2.835591716423644e-01, 1.839040732595207e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.727759731582592e-02
116, 6.633000075800000e-02, 3.617920554960223e-02, 6.814804171571541e-01, -2.143866734174851e-01, -2.298396653061424e-01, 1.677052770977659e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.144366514075342e-01
117, 7.440000027400000e-02, 3.772138726501965e-02, 5.124551157177514e-01, -6.616353655370039e-02, -1.711806473968327e-01, 1.267749536585049e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.967843375635229e-01
118, 8.290000259900000e-02, 3.918863644276149e-02, 3.431587172963155e-01, 8.524210075927095e-02, -1.259038194140896e-01, 8.434126870797974e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.753476710957773e-01
119, 9.181000292300000e-02, 4.057885063113179e-02, 1.994786560836104e-01, 2.145937753512105e-01, -9.283838005314832e-02, 4.789926443619515e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.333778948394363e-01
120, 1.011300012470000e-01, 4.189345908850171e-02, 7.768327174962568e-02, 3.244365704896017e-01, -6.742467261717439e-02, 1.688051625980467e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.985788881398667e-01
121, 1.108499988910000e-01, 4.313230947125467e-02, -2.800405900646090e-02, 4.197955496651161e-01, -4.744725455713497e-02, -9.955357217102846e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.697688832693515e-01
122, 1.209499984980000e-01, 4.429435030420621e-02, -1.193214848433798e-01, 5.022581485519533e-01, -3.171911073469034e-02, -3.319375313828563e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.446734278129928e-01
123, 1.314399987460000e-01, 4.538207790744772e-02, -1.978968780897031e-01, 5.733234651338236e-01, -1.949382894542772e-02, -5.317729045893262e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.224269783721692e-01
124, 1.422899961470000e-01, 4.639373873005731e-02, -2.643457070045302e-01, 6.335285483534479e-01, -1.012432313614619e-02, -7.011968563803199e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.027868363217054e-01
