"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.632817663925927e-05, 1.286276453823886e+00, 7.582028986349377e-01, 1.100955027432426e-01, 3.692624921708252e+00
1, 9.990000128750000e-01, -1.452039888819337e-04, 1.145258946676342e+00, 7.380880052892851e-01, 1.069058690276919e-01, 3.299127672333532e+00
2, 9.977599978450000e-01, -3.245659550031078e-04, 1.133145330338712e+00, 7.905073003684107e-01, 1.137631113783971e-01, 3.276000310738003e+00
3, 9.960200190539999e-01, -5.740594451280254e-04, 1.115226977358091e+00, 8.156512878580646e-01, 1.158475438294996e-01, 3.231995251666237e+00
4, 9.937800168990000e-01, -8.898455345806908e-04, 1.101053786991372e+00, 8.293606882620506e-01, 1.151663719124993e-01, 3.196050153544348e+00
5, 9.910500049590000e-01, -1.264203672815699e-03, 1.091249955027471e+00, 8.424023348819645e-01, 1.131478679532579e-01, 3.172013444384048e+00
6, 9.878399968150000e-01, -1.687683551255126e-03, 1.083109102848570e+00, 8.513674397192176e-01, 1.095789600342961e-01, 3.151664222220631e+00
7, 9.841300249100000e-01, -2.154869890304076e-03, 1.077483662737517e+00, 8.580354038253225e-01, 1.054383952721756e-01, 3.137700481560662e+00
8, 9.799500107769999e-01, -2.657232666428868e-03, 1.074101461946614e+00, 8.621691405354346e-01, 1.016912175645218e-01, 3.129316862079173e+00
9, 9.752799868580000e-01, -3.198715120535018e-03, 1.072476680259576e+00, 8.642600664515302e-01, 9.944053632646124e-02, 3.125307214616309e+00
10, 9.701499938960000e-01, -3.784808696472897e-03, 1.071716891132673e+00, 8.650934855061172e-01, 9.938229111175910e-02, 3.123426576524174e+00
11, 9.645400047300000e-01, -4.432528631170276e-03, 1.070800517142529e+00, 8.656465499937418e-01, 1.016008233091033e-01, 3.121115995098518e+00
12, 9.584699869160000e-01, -5.155689600962904e-03, 1.068913430937687e+00, 8.668109047655453e-01, 1.055423431232705e-01, 3.116351850075420e+00
13, 9.519400000570000e-01, -5.966697166939052e-03, 1.065650011621862e+00, 8.691077057441429e-01, 1.102516907117392e-01, 3.108131471027975e+00
14, 9.449599981310000e-01, -6.869515281253662e-03, 1.061057301864993e+00, 8.726356385143442e-01, 1.147473533488489e-01, 3.096588399401146e+00
15, 9.375399947170000e-01, -7.860228015378192e-03, 1.055502061787726e+00, 8.771033772282320e-01, 1.183140664353671e-01, 3.082641533682724e+00
16, 9.296900033950000e-01, -8.929312585161093e-03, 1.049477960537770e+00, 8.820452250729579e-01, 1.206525579120789e-01, 3.067520933668585e+00
17, 9.214000105860000e-01, -1.006797237440971e-02, 1.043439954553248e+00, 8.869974237163668e-01, 1.218371730964782e-01, 3.052356173659867e+00
18, 9.126999974250000e-01, -1.126304461518671e-02, 1.037703963195699e+00, 8.916463371863660e-01, 1.221758999600374e-01, 3.037936439392836e+00
19, 9.035800099370001e-01, -1.250971920359558e-02, 1.032372214278261e+00, 8.958553638921277e-01, 1.220341489528700e-01, 3.024512542995562e+00
20, 8.940600156780000e-01, -1.380219814451253e-02, 1.027404886131023e+00, 8.996557448564760e-01, 1.217132816694452e-01, 3.011988992908663e+00
21, 8.841500282290000e-01, -1.513837672062758e-02, 1.022676332161945e+00, 9.031462593577108e-01, 1.213924568267238e-01, 3.000051997242717e+00
22, 8.738499879840000e-01, -1.651864067958488e-02, 1.018020115692856e+00, 9.064209295671187e-01, 1.211322224319914e-01, 2.988274237815999e+00
23, 8.631799817090000e-01, -1.794077046134025e-02, 1.013339550814468e+00, 9.096233315929639e-01, 1.209212495503181e-01, 2.976429288122471e+00
24, 8.521599769590000e-01, -1.940201354922100e-02, 1.008526194543969e+00, 9.127826712002614e-01, 1.206960792763959e-01, 2.964229532703133e+00
25, 8.407700061800000e-01, -2.090401271863862e-02, 1.003544305971088e+00, 9.159529916692146e-01, 1.203917567285587e-01, 2.951591085911969e+00
26, 8.290500044819999e-01, -2.243956046457565e-02, 9.983779786143354e-01, 9.191341682932643e-01, 1.199434565712691e-01, 2.938470102868202e+00
27, 8.170099854470000e-01, -2.400460359343216e-02, 9.930294576701272e-01, 9.223234859068561e-01, 1.193015301177838e-01, 2.924871688341075e+00
28, 8.046399950980000e-01, -2.559696837427156e-02, 9.875177502210276e-01, 9.255017630201916e-01, 1.184289522092284e-01, 2.910842158301471e+00
29, 7.919700145720000e-01, -2.720876552219895e-02, 9.818709169142684e-01, 9.286409759537900e-01, 1.172968249205197e-01, 2.896449833902797e+00
30, 7.790099978450000e-01, -2.883429838483978e-02, 9.761267449096469e-01, 9.317397227808784e-01, 1.158910052227862e-01, 2.881796525843268e+00
31, 7.657799720760000e-01, -3.046631725846071e-02, 9.702993484179775e-01, 9.347605144605046e-01, 1.141973024202162e-01, 2.866910276437471e+00
32, 7.522799968720000e-01, -3.209983427086092e-02, 9.643972741061648e-01, 9.376827407023046e-01, 1.122111262362249e-01, 2.851808795857138e+00
33, 7.385200262070000e-01, -3.372847522972509e-02, 9.584638631947823e-01, 9.405034361827418e-01, 1.099361649550354e-01, 2.836608093751285e+00
34, 7.245299816130000e-01, -3.534355474826852e-02, 9.525667010221903e-01, 9.432032082720303e-01, 1.073789899173617e-01, 2.821484185188098e+00
35, 7.103199958800001e-01, -3.693890830034591e-02, 9.467477669269861e-01, 9.457301933534100e-01, 1.045493627969186e-01, 2.806534612754205e+00
36, 6.958900094030001e-01, -3.850967005908426e-02, 9.410990557632228e-01, 9.481234170347578e-01, 1.014743374154309e-01, 2.792016467748083e+00
37, 6.812700033190000e-01, -4.004802752901127e-02, 9.356343863415757e-01, 9.502989817080368e-01, 9.816913266141759e-02, 2.777941517688772e+00
38, 6.664699912070000e-01, -4.154885848796523e-02, 9.304447828157703e-01, 9.523066140307149e-01, 9.467111778138010e-02, 2.764566466765781e+00
39, 6.514999866490000e-01, -4.300753732658612e-02, 9.255758913015308e-01, 9.541134794821768e-01, 9.101115061289831e-02, 2.752002158395765e+00
40, 6.363800168040000e-01, -4.441908645478523e-02, 9.210984027323376e-01, 9.557239967660692e-01, 8.722608851409237e-02, 2.740436801215008e+00
41, 6.211299896240000e-01, -4.577931668719558e-02, 9.170818298722174e-01, 9.571369280584038e-01, 8.335317813982661e-02, 2.730053378644475e+00
42, 6.057599782940000e-01, -4.708566158082263e-02, 9.135994548596800e-01, 9.583516734319893e-01, 7.942951191360238e-02, 2.721044769223441e+00
43, 5.902799963950000e-01, -4.833620678573550e-02, 9.107309446357066e-01, 9.593730517985389e-01, 7.549130347128732e-02, 2.713622262701184e+00
44, 5.747100114820000e-01, -4.952892644320728e-02, 9.085227094524513e-01, 9.602078528517041e-01, 7.157120120007264e-02, 2.707909219921779e+00
45, 5.590599775310000e-01, -5.066325945974699e-02, 9.069667064893066e-01, 9.608588254228229e-01, 6.770202859065258e-02, 2.703883335114199e+00
46, 5.433599948880000e-01, -5.173784586363350e-02, 9.060822567367446e-01, 9.613312407860540e-01, 6.390763190290397e-02, 2.701596186931374e+00
47, 5.276100039480000e-01, -5.275399910267694e-02, 9.060948570475174e-01, 9.616046704692617e-01, 6.021159424621057e-02, 2.701640255523158e+00
48, 5.118399858470000e-01, -5.371149475833721e-02, 9.074177534216636e-01, 9.616621672249877e-01, 5.662562254370677e-02, 2.705109035425228e+00
49, 4.960500001910000e-01, -5.461234907331036e-02, 9.099485110482382e-01, 9.614551427261244e-01, 5.316130741595886e-02, 2.711717489167983e+00
50, 4.802699983120000e-01, -5.545707990098613e-02, 9.124647132364775e-01, 9.610043027398834e-01, 4.982305578905247e-02, 2.718222499509735e+00
51, 4.645099937920000e-01, -5.624753373785794e-02, 9.143339576418900e-01, 9.603189253220992e-01, 4.661187642642010e-02, 2.722943443932158e+00
52, 4.487800002100000e-01, -5.698553868847311e-02, 9.199258260998930e-01, 9.591456579601849e-01, 4.351068264828488e-02, 2.737442043532765e+00
53, 4.331099987030000e-01, -5.767196308301157e-02, 9.371063149248815e-01, 9.561627840536810e-01, 4.045175080161290e-02, 2.782358133245815e+00
54, 4.174999892710000e-01, -5.830888156342978e-02, 9.552545763490708e-01, 9.509648625612479e-01, 3.741725688696691e-02, 2.829367685216974e+00
55, 4.019699990750000e-01, -5.889721693981837e-02, 9.309226881842048e-01, 9.488071204409061e-01, 3.459179605559019e-02, 2.763629323974459e+00
56, 3.865399956700000e-01, -5.943762708130752e-02, 7.956004350050027e-01, 9.467806854804435e-01, 3.182250452030033e-02, 2.404812433810377e+00
57, 3.712300062180000e-01, -5.993042724569769e-02, 7.053189561224329e-01, 9.461681588097952e-01, 2.911305516726166e-02, 2.170566807460063e+00
58, 3.560400009160000e-01, -6.037609454251585e-02, 6.949437183998144e-01, 9.436142426151737e-01, 2.632084160714372e-02, 2.142993260278085e+00
59, 3.409900069240000e-01, -6.077393107986154e-02, 7.051099727966021e-01, 9.488641752054570e-01, 2.366458768655890e-02, 2.171008089098321e+00
60, 3.261100053790000e-01, -6.112254595500627e-02, 7.067045811017643e-01, 9.487009802388267e-01, 2.073793101577543e-02, 2.175004330368049e+00
61, 3.113999962810000e-01, -6.142074773996040e-02, 7.030590303685677e-01, 9.477118024658731e-01, 1.762858572266583e-02, 2.165261940168479e+00
62, 2.968699932100000e-01, -6.166644554527392e-02, 6.995001327331942e-01, 9.466035247364027e-01, 1.430402712253627e-02, 2.155703880051204e+00
63, 2.825500071050000e-01, -6.185669691707054e-02, 6.967576990573973e-01, 9.453744304523665e-01, 1.071007120860024e-02, 2.148195168913813e+00
64, 2.684499919410000e-01, -6.198841346352390e-02, 6.943761245073320e-01, 9.444110031749482e-01, 6.793590590902795e-03, 2.141718774079509e+00
65, 2.545700073240000e-01, -6.205797015785939e-02, 6.920250435694409e-01, 9.433574781049873e-01, 2.491725745773035e-03, 2.135293124824011e+00
66, 2.409400045870000e-01, -6.206107663241460e-02, 6.899332690880543e-01, 9.424417129565654e-01, -2.261012889475838e-03, 2.129593282460013e+00
67, 2.275699973110000e-01, -6.199319440587803e-02, 6.882446149150453e-01, 9.416313405739142e-01, -7.531739872029572e-03, 2.124976139958836e+00
68, 2.144699990750000e-01, -6.184935343742615e-02, 6.873054991564076e-01, 9.411558457713078e-01, -1.339576871753255e-02, 2.122418652896036e+00
69, 2.016600072380000e-01, -6.162440932522327e-02, 6.873894707258474e-01, 9.411364580595091e-01, -1.994259554972732e-02, 2.122670741941498e+00
70, 1.891400069000000e-01, -6.131261321777159e-02, 6.884855813811361e-01, 9.415251756635310e-01, -2.726050692114338e-02, 2.125692214424181e+00
71, 1.769299954180000e-01, -6.090838741120068e-02, 6.902483272086264e-01, 9.421423245469901e-01, -3.544861761001506e-02, 2.130540075207438e+00
72, 1.650400012730000e-01, -6.040583739249327e-02, 6.922400499106540e-01, 9.426942385216899e-01, -4.459522740507509e-02, 2.135993389426052e+00
73, 1.534900069240000e-01, -5.979953198963630e-02, 6.946330185400054e-01, 9.433487218662185e-01, -5.482077639650982e-02, 2.142571539993232e+00
74, 1.422899961470000e-01, -5.908376749922557e-02, 6.981325602703287e-01, 9.442999689738215e-01, -6.626932731050493e-02, 2.152171207659543e+00
75, 1.314399987460000e-01, -5.825210081611296e-02, 7.032953723813500e-01, 9.456946741529975e-01, -7.910885629434547e-02, 2.166299390577433e+00
76, 1.209499984980000e-01, -5.729864291993322e-02, 7.098899547717182e-01, 9.472611419639189e-01, -9.349017472962498e-02, 2.184293648226808e+00
77, 1.108499988910000e-01, -5.621996564361349e-02, 7.176312882862091e-01, 9.489103673320932e-01, -1.096200464406796e-01, 2.205432840925905e+00
78, 1.011300012470000e-01, -5.500899671739743e-02, 7.262445216584457e-01, 9.500151351665062e-01, -1.276216213841667e-01, 2.228821562369140e+00
79, 9.181000292300000e-02, -5.366220096530838e-02, 7.361616277569418e-01, 9.507843347700247e-01, -1.477757496599025e-01, 2.255714864890522e+00
80, 8.290000259900000e-02, -5.217559736699813e-02, 7.477214592129227e-01, 9.510166357071550e-01, -1.703407843751865e-01, 2.286993042202819e+00
81, 7.440000027400000e-02, -5.054381859863238e-02, 7.611212386439717e-01, 9.502663718305392e-01, -1.955449048645441e-01, 2.323105175717108e+00
82, 6.633000075800000e-02, -4.876583824086809e-02, 7.766487598006259e-01, 9.482441034470430e-01, -2.237179102204457e-01, 2.364828809146675e+00
83, 5.869000032500000e-02, -4.683738019803770e-02, 7.944835938605656e-01, 9.442125889575329e-01, -2.550697774791956e-01, 2.412532675684069e+00
84, 5.149000138000000e-02, -4.475695784316340e-02, 8.150528244672381e-01, 9.374598191110998e-01, -2.898427803887965e-01, 2.467293145952733e+00
85, 4.473999887700000e-02, -4.252433432269562e-02, 8.388119023503652e-01, 9.269385153174557e-01, -3.281674127706876e-01, 2.530209117161729e+00
86, 3.844000026600000e-02, -4.013681850116047e-02, 8.660938676722452e-01, 9.112480529955848e-01, -3.699250778491181e-01, 2.602010781562065e+00
87, 3.260000050100000e-02, -3.759604961518170e-02, 8.971862685827634e-01, 8.887251011484218e-01, -4.147107525492564e-01, 2.683305855474873e+00
