"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          63,      -4.193692682,      -3.238588061,      -3.263878692,      -2.140915797,      -9.542722479
          0,           0,          64,      -4.206464567,      -3.262151074,      -3.266746785,      -2.152257396,      -9.534829192
          0,           0,          65,       -4.22008716,       -3.27332132,      -3.264609105,      -2.164686269,      -9.525885879
          0,           0,          66,      -4.236613809,      -3.273723877,      -3.261940023,      -2.180503975,      -9.515833488
          0,           0,          67,      -4.257358068,      -3.268967762,       -3.26278045,      -2.201170717,      -9.505655657
          0,           0,          68,        -4.2817494,      -3.265375777,      -3.269912076,      -2.226222787,      -9.495862308
          0,           0,          69,      -4.307333038,      -3.267605094,      -3.284878126,      -2.253241187,      -9.486316255
          0,           0,          70,      -4.329739262,      -3.278332951,      -3.308012534,      -2.277738172,      -9.477827894
          0,           0,          71,      -4.344243214,      -3.298493467,      -3.338430099,      -2.294562042,      -9.470710482
          0,           0,          72,      -4.349193494,      -3.327479308,      -3.373941359,      -2.301432203,       -9.46534372
          0,           0,          73,      -4.347022432,       -3.36295603,      -3.410765832,      -2.300348474,      -9.461765816
          0,           0,          74,      -4.343358669,      -3.400513628,      -3.443874425,      -2.296935188,       -9.46055391
          0,           0,          75,      -4.343583391,      -3.433645372,      -3.468510823,       -2.29681256,       -9.46130899
          0,           0,          76,      -4.351906203,      -3.455701264,      -3.482680096,      -2.304454034,       -9.46406848
          0,           0,          77,      -4.370771272,      -3.463548351,      -3.488293647,      -2.322488272,      -9.468183661
          0,           0,          78,      -4.400689005,      -3.459756626,      -3.489897485,      -2.351540209,      -9.473747469
          0,           0,          79,      -4.441231226,      -3.450514871,       -3.49231045,       -2.39128146,      -9.480012539
          0,           0,          80,      -4.489124904,      -3.441984334,      -3.498966338,      -2.438573686,      -9.486708204
          0,           0,          81,      -4.538544884,      -3.438393394,      -3.511683134,      -2.487756152,      -9.493290891
          0,           0,          82,      -4.580538188,       -3.44188983,      -3.530895969,      -2.529974385,       -9.49971452
          0,           0,          83,      -4.606523012,      -3.453105828,      -3.555741887,      -2.556445449,      -9.505538579
          0,           0,          84,      -4.614954257,      -3.471561851,      -3.584244171,      -2.565139801,      -9.510687076
          0,           0,          85,      -4.612013347,      -3.495857281,      -3.613291577,      -2.561882936,      -9.515015447
          0,           0,          86,      -4.607167005,       -3.52378585,      -3.639268771,      -2.556148039,      -9.518352952
          0,           0,          87,      -4.608039714,      -3.552368398,      -3.659141826,      -2.555716447,      -9.520620072
          0,           0,          88,      -4.618767274,      -3.578453643,      -3.671748862,      -2.564878599,      -9.521539143
          0,           0,          89,      -4.641514502,      -3.599628324,      -3.678438131,      -2.585897741,      -9.521156181
          0,           0,          90,      -4.677117997,      -3.615224061,      -3.682310992,      -2.619696073,      -9.519267994
          0,           0,          91,       -4.72498314,      -3.626526254,      -3.686861635,      -2.665851425,      -9.516235226
          0,           0,          92,      -4.782264752,      -3.636115799,      -3.694974062,      -2.721926942,      -9.511939872
          0,           0,          93,      -4.842657825,      -3.646656798,      -3.708627275,       -2.78241535,      -9.506723408
          0,           0,          94,       -4.89427696,      -3.660045302,      -3.728762902,      -2.836486968,      -9.500496568
          0,           0,          95,      -4.922321316,      -3.677046988,      -3.755363187,      -2.869463138,      -9.493497446
          0,           0,          96,      -4.921690091,      -3.697106125,      -3.787426411,      -2.874155854,      -9.485784372
          0,           0,          97,      -4.902304223,        -3.7183501,      -3.822765508,      -2.858275361,      -9.477364789
          0,           0,          98,      -4.878688857,      -3.737826206,      -3.857875621,      -2.836134928,      -9.468257135
          0,           0,          99,       -4.86124037,      -3.752214415,      -3.888327657,       -2.81895396,      -9.458410395
          0,           0,         100,      -4.854551365,      -3.759219828,      -3.910049321,      -2.812023391,      -9.447848751
          0,           0,         101,      -4.860510918,      -3.758684796,      -3.921300873,      -2.817612933,      -9.436458308
          0,           0,         102,       -4.87999153,       -3.75259585,      -3.923625797,      -2.836753915,      -9.424294089
          0,           0,         103,      -4.912764435,      -3.744134198,      -3.920734816,      -2.869219943,      -9.411225721
          0,           0,         104,      -4.957818188,      -3.736333595,      -3.916623613,      -2.913844662,      -9.397428551
          0,           0,         105,      -5.013189499,       -3.73140303,      -3.914211928,      -2.968280784,      -9.382811863
          0,           0,         106,      -5.074788245,      -3.730500631,      -3.914986499,      -3.027648403,       -9.36753741
          0,           0,         107,      -5.133275588,      -3.733873225,      -3.919127158,       -3.08152434,      -9.351578711
          0,           0,         108,      -5.175286625,      -3.741157704,      -3.925733051,      -3.116347561,      -9.335105404
          0,           0,         109,      -5.192786252,      -3.751371761,      -3.933363543,      -3.125983095,      -9.318128987
          0,           0,         110,       -5.18873119,      -3.763188065,      -3.940266093,      -3.115933838,      -9.300756626
          0,           0,         111,      -5.176229971,      -3.775167368,      -3.944965904,      -3.099808176,      -9.282949354
          0,           0,         112,      -5.165379709,      -3.786038048,      -3.946752281,      -3.087033302,      -9.264809248
          0,           0,         113,      -5.163194794,      -3.795078113,      -3.945925394,      -3.083756119,      -9.246360346
          0,           0,         114,      -5.171936781,      -3.802195002,      -3.943655224,      -3.091901754,      -9.227542871
          0,           0,         115,      -5.191078404,      -3.807928337,      -3.941512033,      -3.111100036,      -9.208396286
          0,           0,         116,      -5.218025845,      -3.813154653,      -3.941001883,      -3.139355212,      -9.188906775
          0,           0,         117,      -5.247140221,      -3.818802465,      -3.943254562,      -3.172143607,      -9.169005373
          0,           0,         118,      -5.269975424,      -3.825500937,      -3.948858384,      -3.202103877,      -9.148767896
          0,           0,         119,      -5.278868161,      -3.833445195,      -3.957797649,      -3.221195856,      -9.128218757
          0,           0,         120,      -5.270625037,      -3.842298518,      -3.969443163,      -3.223714369,      -9.107232318
          0,           0,         121,      -5.249594489,      -3.851263974,      -3.982571972,      -3.211103003,      -9.085852455
          0,           0,         122,      -5.224412091,      -3.859242691,      -3.995547784,      -3.191046606,         -9.064155
          0,           0,         123,       -5.20222908,      -3.865085598,      -4.006569964,      -3.171404677,      -9.042202981
          0,           0,         124,      -5.187496244,      -3.867947426,      -4.014122041,      -3.157688307,      -9.020009858
          0,           0,         125,      -5.182376603,      -3.867560525,      -4.017490136,      -3.152816004,      -8.997670857
          0,           0,         126,      -5.187530039,      -3.864322803,      -4.016914444,       -3.15781016,      -8.975201878
          0,           0,         127,      -5.202807435,      -3.859174355,      -4.013483579,       -3.17261289,      -8.952634469
          0,           0,         128,       -5.22728895,      -3.853277688,      -4.008681447,       -3.19613547,      -8.930100098
          0,           0,         129,      -5.259263379,      -3.847748272,      -4.003937387,      -3.226262682,      -8.907567451
          0,           0,         130,      -5.295456326,      -3.843439717,      -4.000283454,      -3.259046791,      -8.885086086
          0,           0,         131,      -5.331476178,      -3.840886718,       -3.99827579,      -3.289437501,      -8.862713947
          0,           0,         132,       -5.36249549,      -3.840255576,      -3.998010966,      -3.312466853,      -8.840323585
          0,           0,         133,      -5.384487501,      -3.841437713,      -3.999179346,      -3.324990287,      -8.818016281
          0,           0,         134,      -5.396984096,      -3.844123971,      -4.001252542,      -3.328156984,      -8.795907898
          0,           0,         135,      -5.403804403,      -3.847849813,      -4.003615683,      -3.326945301,      -8.773963374
          0,           0,         136,      -5.409467909,      -3.852142231,      -4.005724024,      -3.326201181,      -8.752238241
          0,           0,         137,      -5.419145259,      -3.856547554,      -4.007270122,      -3.330664436,      -8.730405197
          0,           0,         138,      -5.435284874,      -3.860762444,      -4.008220661,      -3.342489562,       -8.70857191
          0,           0,         139,      -5.459015902,      -3.864651838,      -4.008820823,      -3.362771179,      -8.686826384
          0,           0,         140,      -5.488762498,       -3.86823906,      -4.009513739,      -3.390639664,      -8.665151847
          0,           0,         141,      -5.519870702,      -3.871655731,      -4.010776008,      -3.423110654,      -8.643536823
          0,           0,         142,      -5.544339458,      -3.875092807,      -4.013004794,      -3.454614413,      -8.622068212
          0,           0,         143,       -5.55363123,      -3.878702474,      -4.016435634,      -3.477819108,      -8.600835684
          0,           0,         144,      -5.543719404,      -3.882542639,      -4.021082998,      -3.486153238,      -8.579468445
          0,           0,         145,      -5.518886217,      -3.886604049,      -4.026739318,      -3.478657796,      -8.557940498
          0,           0,         146,      -5.487802999,      -3.890740507,      -4.033028902,      -3.460398402,      -8.536485242
          0,           0,         147,      -5.458412253,      -3.894735554,      -4.039453596,      -3.439080708,      -8.515430072
          0,           0,         148,      -5.435534729,      -3.898319752,      -4.045498611,      -3.420897963,      -8.494448751
          0,           0,         149,      -5.421675281,       -3.90126723,      -4.050729372,      -3.409805518,      -8.472966751
          0,           0,         150,      -5.417754156,      -3.903410722,      -4.054904973,      -3.407671562,      -8.451268412
          0,           0,         151,        -5.4239452,      -3.904661243,      -4.057988863,      -3.415164618,      -8.430098364
          0,           0,         152,       -5.43996821,      -3.905070547,      -4.060129606,      -3.432188551,      -8.409491287
          0,           0,         153,      -5.465162772,      -3.904779507,      -4.061610311,       -3.45796828,      -8.388833458
          0,           0,         154,      -5.498205189,       -3.90396259,      -4.062761282,      -3.490716904,      -8.368689741
          0,           0,         155,      -5.537132565,      -3.902835537,      -4.063869485,      -3.527659622,       -8.34672862
          0,           0,         156,      -5.580422091,       -3.90160354,      -4.065144645,        -3.5663972,      -8.327347362
          0,           0,         157,      -5.623733456,      -3.900386452,      -4.066651439,      -3.601384878,      -8.307820886
          0,           0,         158,      -5.662731533,      -3.899276629,      -4.068365308,        -3.6281628,      -8.288287137
          0,           0,         159,      -5.694916428,      -3.898309818,      -4.070184154,      -3.645722264,       -8.26876332
          0,           0,         160,      -5.719384302,       -3.89749918,      -4.071958929,      -3.655755006,      -8.249429511
          0,           0,         161,      -5.737965755,      -3.896831437,      -4.073560656,      -3.662421159,      -8.229747653
          0,           0,         162,       -5.75272095,      -3.896308621,      -4.074929265,      -3.669187575,      -8.210294978
          0,           0,         163,        -5.7670284,      -3.895907768,      -4.076060318,       -3.67968881,      -8.190935474
          0,           0,         164,      -5.781828028,      -3.895626183,      -4.076999565,      -3.695220635,      -8.170877849
          0,           0,         165,      -5.795034438,      -3.895457107,      -4.077832676,      -3.714514204,      -8.151310819
          0,           0,         166,      -5.804346685,      -3.895394754,      -4.078661945,      -3.735877281,      -8.132796256
          0,           0,         167,      -5.805845578,      -3.895433843,      -4.079586864,      -3.755135369,      -8.114130221
          0,           0,         168,      -5.796725372,      -3.895560595,      -4.080646584,      -3.766928235,      -8.093124664
          0,           0,         169,      -5.778181189,      -3.895718731,      -4.081858323,      -3.768206874,      -8.076869557
          0,           0,         170,      -5.754274259,      -3.895852061,       -4.08318762,      -3.759641047,      -8.062920206
          0,           0,         171,      -5.728681947,      -3.895888223,        -4.0845737,      -3.743645225,      -8.048891782
          0,           0,         172,      -5.704370822,      -3.895750487,      -4.085934393,      -3.723722089,      -8.032625547
          0,           0,         173,      -5.683923597,      -3.895376537,      -4.087219115,      -3.703990235,      -8.014837739
          0,           0,         174,      -5.671312998,      -3.894733366,      -4.088382673,      -3.690763416,      -7.993775487
          0,           0,         175,      -5.664025236,      -3.893679574,      -4.089219824,      -3.681023389,      -7.970813996
          0,           0,         176,      -5.654595502,      -3.892342239,      -4.089823531,      -3.666310992,      -7.948535617
