"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,       "CD"       ,       "CL"       ,       "CMz"      
          0,           0,           0,      -4.006323387,       5.425729629,       3.672989634,       1.390342114
          0,           0,           1,      -4.149294737,       3.934860522,       3.477816331,       1.234185199
          0,           0,           2,      -4.523994788,       3.316977286,       3.608367253,       1.217829871
          0,           0,           3,      -4.718979438,       3.016800572,       3.731500654,       1.223620115
          0,           0,           4,      -4.841257751,       2.841360765,       3.808975313,       1.227283803
          0,           0,           5,      -4.909310207,       2.724754714,       3.858809186,       1.228865461
          0,           0,           6,      -4.941085858,       2.640430116,       3.893356072,       1.229847778
          0,           0,           7,      -4.953312305,       2.575714003,       3.918848958,       1.230756172
          0,           0,           8,      -4.951442522,       2.523668631,       3.938310692,        1.23161108
          0,           0,           9,      -4.937903615,       2.480073478,       3.953324481,       1.232295541
          0,           0,          10,      -4.915593949,        2.44218224,       3.964820836,       1.232731573
          0,           0,          11,      -4.888158896,       2.408046976,       3.973299853,       1.232838449
          0,           0,          12,      -4.859051749,       2.376209053,       3.978947694,       1.232486948
          0,           0,          13,      -4.830757911,       2.345521372,       3.981678764,       1.231487432
          0,           0,          14,      -4.804758948,       2.315043084,        3.98114729,       1.229578373
          0,           0,          15,      -4.781771031,       2.283998084,        3.97685186,       1.226425298
          0,           0,          16,      -4.762020212,       2.251741625,       3.968213235,       1.221628984
          0,           0,          17,      -4.745340288,       2.217701801,       3.954628221,       1.214746384
          0,           0,          18,      -4.731445719,       2.181394523,       3.935510074,       1.205309804
          0,           0,          19,      -4.719911256,       2.142446118,       3.910362909,       1.192857912
          0,           0,          20,      -4.710352048,       2.100559592,       3.878802577,       1.176982182
          0,           0,          21,      -4.702309391,       2.055516524,       3.840515413,        1.15732123
          0,           0,          22,      -4.695452498,       2.007174382,       3.795345302,       1.133594553
          0,           0,          23,      -4.689406897,       1.955464559,       3.743274285,       1.105625922
          0,           0,          24,      -4.683906118,       1.900378156,       3.684390089,       1.073325883
          0,           0,          25,      -4.678730874,       1.841973692,       3.618901184,       1.036712413
          0,           0,          26,      -4.673731845,       1.780389602,       3.547125822,      0.9959110396
          0,           0,          27,      -4.668819939,       1.715827321,       3.469426227,      0.9511186233
          0,           0,          28,      -4.663968136,       1.648536446,       3.386253166,      0.9026078017
          0,           0,          29,      -4.659176551,       1.578823583,       3.298133565,      0.8507212519
          0,           0,          30,      -4.654492295,       1.507022644,       3.205608996,      0.7958360369
          0,           0,          31,      -4.649980517,       1.433475199,       3.109170431,      0.7383090546
          0,           0,          32,      -4.645744606,       1.358539147,       3.009291503,      0.6785065606
          0,           0,          33,      -4.641853355,       1.282568188,       2.906394456,      0.6167838351
          0,           0,          34,      -4.638420514,       1.205927232,       2.800893812,      0.5534864352
          0,           0,          35,      -4.635584525,       1.128989713,       2.693196134,       0.488946375
          0,           0,          36,      -4.633418078,       1.052134618,       2.583682013,      0.4234892896
          0,           0,          37,      -4.631969441,      0.9757394103,        2.47270336,      0.3574291305
          0,           0,          38,      -4.631187878,      0.9001727551,       2.360580572,      0.2910677232
          0,           0,          39,      -4.631056366,      0.8257950742,       2.247615344,      0.2246994066
          0,           0,          40,      -4.631427673,      0.7529575898,       2.134106197,      0.1586250392
          0,           0,          41,      -4.632179837,      0.6819904209,       2.020337031,     0.09314504968
          0,           0,          42,      -4.633204777,      0.6131988891,       1.906587936,     0.02856194188
          0,           0,          43,      -4.634433085,      0.5468550482,       1.793137661,     -0.0348182553
          0,           0,          44,      -4.635792254,      0.4831828726,       1.680252494,    -0.09669833178
          0,           0,          45,      -4.637296138,      0.4223652034,       1.568206727,     -0.1567825206
          0,           0,          46,       -4.63896329,      0.3645295251,       1.457260151,     -0.2147992541
          0,           0,          47,      -4.640817819,      0.3097760358,       1.347671764,     -0.2705023334
          0,           0,          48,      -4.642807027,      0.2581317524,        1.23965078,      -0.323697007
          0,           0,          49,      -4.644945798,       0.209592921,       1.133436732,     -0.3741896713
          0,           0,          50,      -4.647180513,      0.1641209298,       1.029292278,     -0.4218005537
          0,           0,          51,      -4.649518983,      0.1216638115,      0.9274956951,     -0.4663659644
          0,           0,          52,      -4.651951146,     0.08215567796,      0.8283097874,     -0.5077513183
          0,           0,          53,       -4.65442236,     0.04548130124,      0.7319669529,     -0.5458791226
          0,           0,          54,      -4.656914938,     0.01148009438,      0.6385981338,     -0.5807251126
          0,           0,          55,      -4.659393075,    -0.02002595949,      0.5483270004,     -0.6122858804
          0,           0,          56,      -4.661919534,    -0.04921346346,      0.4612740954,     -0.6405717554
          0,           0,          57,      -4.664434836,    -0.07623912554,      0.3775939715,     -0.6655757441
          0,           0,          58,       -4.66703098,     -0.1012833781,      0.2973671715,     -0.6873237406
          0,           0,          59,      -4.669374992,     -0.1245375351,      0.2206296016,      -0.705876074
          0,           0,          60,      -4.671589637,     -0.1461846567,      0.1474381418,     -0.7213088211
          0,           0,          61,      -4.673513751,     -0.1662940832,     0.07808910501,     -0.7336407916
          0,           0,          62,       -4.67517337,     -0.1850112791,     0.01265643871,     -0.7429378746
