"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         234,      -7.351618794,      -6.668598401,      -7.852554482,      -8.229543117,      -6.749486988,      -9.546017764
          0,           0,         235,       -7.35299675,      -6.670181071,      -7.856444664,      -8.237190792,      -6.750834132,      -9.546320317
          0,           0,         236,      -7.354333527,      -6.671753853,      -7.860306059,      -8.244748958,      -6.752139803,       -9.54662912
          0,           0,         237,      -7.355639253,      -6.673318544,      -7.864138176,      -8.252217295,      -6.753414571,      -9.546944022
          0,           0,         238,      -7.356924335,      -6.674876942,      -7.867941012,      -8.259599503,      -6.754669247,       -9.54726441
          0,           0,         239,      -7.358199121,      -6.676430955,       -7.87171494,      -8.266901551,      -6.755914495,      -9.547590191
          0,           0,         240,      -7.359473488,      -6.677982359,       -7.87546067,      -8.274131414,      -6.757160419,      -9.547921228
          0,           0,         241,      -7.360756489,      -6.679532764,      -7.879179048,      -8.281297367,      -6.758416208,      -9.548257315
          0,           0,         242,      -7.362056101,      -6.681083614,      -7.882870952,      -8.288406608,       -6.75968987,      -9.548598446
          0,           0,         243,      -7.363379017,      -6.682636142,      -7.886537156,       -8.29546411,      -6.760988054,       -9.54894454
          0,           0,         244,      -7.364730516,      -6.684191392,      -7.890178346,      -8.302472019,      -6.762315923,      -9.549295621
          0,           0,         245,      -7.366114322,      -6.685750067,      -7.893794966,       -8.30942945,      -6.763677047,      -9.549651675
          0,           0,         246,      -7.367532601,      -6.687312598,      -7.897387352,      -8.316332689,        -6.7650734,      -9.550012728
          0,           0,         247,      -7.368985998,      -6.688879156,       -7.90095582,      -8.323175892,      -6.766505421,      -9.550378937
          0,           0,         248,       -7.37047374,      -6.690449698,      -7.904500721,      -8.329952047,      -6.767972124,      -9.550750707
          0,           0,         249,      -7.371993709,      -6.692023936,      -7.908022496,      -8.336653885,      -6.769471201,      -9.551128545
          0,           0,         250,      -7.373542644,      -6.693601335,      -7.911521841,      -8.343274697,      -6.770999218,      -9.551511185
          0,           0,         251,      -7.375116329,      -6.695181164,      -7.914999623,       -8.34980965,      -6.772551805,      -9.551898172
          0,           0,         252,       -7.37670981,       -6.69676271,      -7.918456966,      -8.356256709,      -6.774123855,      -9.552289975
          0,           0,         253,      -7.378317732,      -6.698345074,      -7.921895112,      -8.362616819,      -6.775709912,      -9.552686944
          0,           0,         254,      -7.379934449,      -6.699927372,      -7.925315533,      -8.368890067,      -6.777304221,      -9.553089358
          0,           0,         255,      -7.381554272,      -6.701508661,       -7.92871972,      -8.375079984,      -6.778901006,      -9.553497292
          0,           0,         256,      -7.383171693,      -6.703087984,      -7.932109094,      -8.381192349,      -6.780494689,      -9.553910643
          0,           0,         257,      -7.384781619,      -6.704664483,      -7.935485003,      -8.387233501,      -6.782080123,      -9.554329428
          0,           0,         258,      -7.386379603,      -6.706237469,      -7.938848702,       -8.39320935,      -6.783652808,      -9.554753977
          0,           0,         259,      -7.387961948,       -6.70780638,      -7.942201178,      -8.399124858,       -6.78520902,      -9.555184449
          0,           0,         260,      -7.389525761,      -6.709370725,      -7.945543653,      -8.404983991,       -6.78674588,      -9.555620456
          0,           0,         261,      -7.391068958,      -6.710930119,      -7.948875866,      -8.410789408,      -6.788261331,      -9.556061746
          0,           0,         262,      -7.392590384,      -6.712484374,      -7.952198014,      -8.416542484,      -6.789754266,      -9.556508191
          0,           0,         263,      -7.394089777,      -6.714033461,      -7.955510076,      -8.422243466,      -6.791224494,      -9.556959672
          0,           0,         264,       -7.39556772,      -6.715577501,       -7.95881189,      -8.427891743,      -6.792672687,      -9.557416092
          0,           0,         265,       -7.39702556,      -6.717116756,      -7.962103201,      -8.433486256,      -6.794100295,      -9.557877366
          0,           0,         266,      -7.398465297,      -6.718651606,      -7.965383717,      -8.439025921,      -6.795509438,      -9.558343426
          0,           0,         267,      -7.399889458,      -6.720182521,      -7.968653136,      -8.444509859,      -6.796902766,      -9.558814183
          0,           0,         268,      -7.401300966,      -6.721710044,      -7.971911193,      -8.449937672,      -6.798283324,      -9.559289553
          0,           0,         269,      -7.402702994,      -6.723234771,      -7.975157689,      -8.455309565,      -6.799654401,      -9.559769473
          0,           0,         270,      -7.404098867,       -6.72475738,      -7.978392586,      -8.460626289,      -6.801019414,       -9.56025413
          0,           0,         271,      -7.405491935,      -6.726278588,      -7.981615838,      -8.465889081,      -6.802381782,      -9.560743864
          0,           0,         272,      -7.406885201,      -6.727798968,      -7.984827246,      -8.471098137,       -6.80374457,      -9.561238389
          0,           0,         273,      -7.408281587,      -6.729319018,      -7.988026834,      -8.476259389,      -6.805110777,      -9.561737412
          0,           0,         274,      -7.409683646,      -6.730839198,      -7.991214833,      -8.481371141,      -6.806482984,      -9.562240806
          0,           0,         275,      -7.411093454,      -6.732359904,      -7.994391326,       -8.48643035,       -6.80786327,      -9.562748523
          0,           0,         276,      -7.412512632,      -6.733881457,      -7.997556427,      -8.491436186,      -6.809253243,      -9.563260537
          0,           0,         277,       -7.41394233,      -6.735404101,       -8.00071026,      -8.496388211,      -6.810654025,      -9.563776813
          0,           0,         278,      -7.415383226,      -6.736927999,      -8.003852961,      -8.501285333,      -6.812066258,      -9.564297356
          0,           0,         279,      -7.416835534,      -6.738453232,      -8.006984683,      -8.506125698,      -6.813490103,      -9.564822185
          0,           0,         280,      -7.418299059,      -6.739979888,      -8.010105675,      -8.510907059,      -6.814925301,      -9.565351533
          0,           0,         281,      -7.419773187,      -6.741507927,      -8.013216142,      -8.515627135,      -6.816371173,      -9.565885417
          0,           0,         282,      -7.421256911,      -6.743037182,       -8.01631631,      -8.520283878,      -6.817826655,      -9.566423724
          0,           0,         283,      -7.422748911,      -6.744567431,      -8.019406492,      -8.524875809,      -6.819290371,      -9.566966402
          0,           0,         284,      -7.424247648,      -6.746098427,      -8.022487038,      -8.529402216,      -6.820760728,      -9.567513463
          0,           0,         285,      -7.425751461,      -6.747629924,      -8.025558307,      -8.533863058,      -6.822236017,      -9.568064947
          0,           0,         286,      -7.427258587,      -6.749161602,      -8.028620679,      -8.538259047,      -6.823714428,      -9.568620794
          0,           0,         287,       -7.42876732,      -6.750693267,      -8.031674603,      -8.542592042,      -6.825194218,      -9.569181188
          0,           0,         288,      -7.430276036,      -6.752224695,      -8.034720503,      -8.546864222,      -6.826673726,      -9.569746269
          0,           0,         289,      -7.431783213,      -6.753755621,      -8.037758766,      -8.551077998,      -6.828151416,      -9.570315975
          0,           0,         290,      -7.433287492,      -6.755285816,      -8.040789749,       -8.55523608,      -6.829625918,      -9.570890142
          0,           0,         291,      -7.434787705,      -6.756815042,      -8.043813755,      -8.559341456,      -6.831096069,      -9.571468629
          0,           0,         292,      -7.436282946,      -6.758343149,      -8.046831045,      -8.563397267,      -6.832560963,      -9.572051422
          0,           0,         293,      -7.437772569,      -6.759870007,      -8.049841826,      -8.567406568,      -6.834019967,      -9.572638407
          0,           0,         294,        -7.4392562,      -6.761395546,      -8.052846256,      -8.571372228,      -6.835472727,      -9.573229531
          0,           0,         295,      -7.440733789,      -6.762919859,      -8.055844547,      -8.575296825,      -6.836919207,      -9.573825016
          0,           0,         296,      -7.442205499,      -6.764442945,      -8.058836723,      -8.579182659,      -6.838359604,      -9.574424705
          0,           0,         297,      -7.443671707,      -6.765964854,      -8.061822776,      -8.583031806,      -6.839794329,        -9.5750285
          0,           0,         298,      -7.445133028,      -6.767485736,      -8.064802733,      -8.586846215,      -6.841224021,      -9.575636571
          0,           0,         299,      -7.446590248,      -6.769005769,      -8.067776599,      -8.590627482,      -6.842649497,      -9.576248942
          0,           0,         300,      -7.448044225,      -6.770525085,      -8.070744347,      -8.594376698,      -6.844071657,      -9.576865366
          0,           0,         301,      -7.449495944,      -6.772043937,      -8.073705943,      -8.598095073,      -6.845491512,      -9.577486009
          0,           0,         302,      -7.450946383,      -6.773562482,       -8.07666127,      -8.601783464,      -6.846910077,      -9.578110634
          0,           0,         303,      -7.452396497,      -6.775080879,       -8.07961024,      -8.605442468,      -6.848328343,      -9.578739102
          0,           0,         304,      -7.453847208,      -6.776599293,      -8.082552792,      -8.609072257,      -6.849747254,      -9.579371346
          0,           0,         305,      -7.455299367,      -6.778117881,      -8.085488892,      -8.612672652,       -6.85116768,      -9.580007319
          0,           0,         306,      -7.456753734,      -6.779636787,      -8.088418486,      -8.616243663,      -6.852590391,       -9.58064699
          0,           0,         307,      -7.458210949,      -6.781156137,      -8.091341543,      -8.619785021,       -6.85401603,      -9.581290333
          0,           0,         308,      -7.459671522,      -6.782676044,      -8.094258081,      -8.623296183,      -6.855445109,      -9.581937329
          0,           0,         309,      -7.461135824,      -6.784196592,       -8.09716811,      -8.626776412,      -6.856877994,      -9.582587959
          0,           0,         310,      -7.462604081,      -6.785717841,      -8.100071656,      -8.630224958,      -6.858314902,      -9.583242208
          0,           0,         311,      -7.464076376,      -6.787239825,      -8.102968753,      -8.633641101,      -6.859755901,      -9.583900064
          0,           0,         312,      -7.465552647,      -6.788762549,      -8.105859463,      -8.637023991,      -6.861200917,      -9.584561518
          0,           0,         313,      -7.467032731,       -6.79028602,      -8.108743876,      -8.640373058,       -6.86264976,      -9.585226727
          0,           0,         314,      -7.468516357,      -6.791810221,      -8.111622073,      -8.643688495,      -6.864102138,      -9.585895798
          0,           0,         315,      -7.470003144,      -6.793335088,      -8.114494152,      -8.646969987,      -6.865557657,      -9.586568528
          0,           0,         316,      -7.471492638,      -6.794860547,      -8.117360232,      -8.650217445,      -6.867015849,      -9.587244851
          0,           0,         317,      -7.472984334,      -6.796386518,      -8.120220441,      -8.653431194,      -6.868476198,      -9.587924739
          0,           0,         318,      -7.474477712,      -6.797912917,      -8.123074911,      -8.656611938,      -6.869938169,      -9.588608178
          0,           0,         319,      -7.475972252,       -6.79943966,      -8.125923781,      -8.659760628,      -6.871401233,      -9.589295154
          0,           0,         320,      -7.477467459,      -6.800966677,      -8.128767194,      -8.662878398,      -6.872864885,      -9.589985666
          0,           0,         321,       -7.47896288,      -6.802493901,      -8.131605335,      -8.665966552,      -6.874328666,      -9.590679689
          0,           0,         322,      -7.480458103,      -6.804021264,      -8.134438303,      -8.669026563,      -6.875792158,       -9.59137724
          0,           0,         323,      -7.481952803,      -6.805548731,      -8.137266187,      -8.672060032,      -6.877255027,      -9.592078498
          0,           0,         324,      -7.483446714,      -6.807076257,      -8.140089098,      -8.675068563,      -6.878717008,      -9.592783334
          0,           0,         325,      -7.484939631,      -6.808603804,       -8.14290713,      -8.678053717,      -6.880177904,      -9.593491648
          0,           0,         326,      -7.486431427,       -6.81013135,      -8.145720368,      -8.681017046,      -6.881637594,      -9.594203396
          0,           0,         327,      -7.487922057,      -6.811658891,      -8.148528882,      -8.683960041,      -6.883096042,      -9.594918564
          0,           0,         328,      -7.489411561,      -6.813186448,      -8.151332753,      -8.686884135,      -6.884553296,      -9.595637153
          0,           0,         329,      -7.490900051,      -6.814714052,      -8.154132028,      -8.689790569,      -6.886009476,      -9.596359159
          0,           0,         330,      -7.492387696,       -6.81624174,      -8.156926726,      -8.692680395,      -6.887464761,       -9.59708457
          0,           0,         331,       -7.49387472,      -6.817769573,      -8.159716863,      -8.695554624,      -6.888919385,      -9.597813398
          0,           0,         332,      -7.495361398,      -6.819297639,      -8.162502457,      -8.698414189,      -6.890373629,       -9.59854575
          0,           0,         333,      -7.496848023,      -6.820826006,      -8.165283491,       -8.70125976,      -6.891827796,      -9.599281559
          0,           0,         334,      -7.498334888,      -6.822354725,      -8.168059952,       -8.70409175,      -6.893282192,      -9.600020764
          0,           0,         335,      -7.499822289,      -6.823883856,      -8.170831838,      -8.706910545,      -6.894737116,      -9.600763418
          0,           0,         336,      -7.501310498,      -6.825413436,      -8.173599119,      -8.709716252,      -6.896192852,      -9.601509358
          0,           0,         337,      -7.502799765,       -6.82694351,      -8.176361765,      -8.712508858,      -6.897649657,      -9.602258526
          0,           0,         338,      -7.504290323,      -6.828474128,      -8.179119758,       -8.71528823,      -6.899107766,      -9.603010961
          0,           0,         339,      -7.505782406,      -6.830005395,      -8.181873112,      -8.718054067,      -6.900567407,      -9.603766881
          0,           0,         340,      -7.507276206,      -6.831537383,      -8.184621809,      -8.720806217,      -6.902028774,      -9.604526201
          0,           0,         341,      -7.508771862,       -6.83307013,      -8.187365868,      -8.723544392,      -6.903492005,      -9.605288935
          0,           0,         342,       -7.51026948,        -6.8346037,      -8.190105344,      -8.726268342,      -6.904957207,      -9.606055108
          0,           0,         343,      -7.511769078,      -6.836138056,      -8.192840187,      -8.728977499,      -6.906424399,      -9.606824523
          0,           0,         344,       -7.51327062,      -6.837673168,      -8.195570374,      -8.731671412,      -6.907893548,      -9.607597093
          0,           0,         345,      -7.514774039,      -6.839209013,      -8.198295899,      -8.734349796,      -6.909364583,      -9.608372782
          0,           0,         346,      -7.516279238,      -6.840745569,      -8.201016769,      -8.737012502,      -6.910837404,      -9.609151576
          0,           0,         347,      -7.517786099,      -6.842282813,      -8.203733002,      -8.739659451,      -6.912311886,       -9.60993345
          0,           0,         348,      -7.519294483,       -6.84382072,      -8.206444623,      -8.742290656,      -6.913787887,      -9.610718393
          0,           0,         349,      -7.520804259,      -6.845359303,      -8.209151687,       -8.74490629,      -6.915265271,      -9.611506456
          0,           0,         350,      -7.522315294,      -6.846898565,      -8.211854116,      -8.747506592,        -6.9167439,      -9.612297654
          0,           0,         351,      -7.523827432,       -6.84843846,      -8.214551863,      -8.750091752,      -6.918223616,      -9.613091923
          0,           0,         352,      -7.525340519,      -6.849978951,       -8.21724519,       -8.75266212,      -6.919704264,      -9.613889237
          0,           0,         353,      -7.526854415,      -6.851520022,      -8.219934106,      -8.755217486,        -6.9211857,      -9.614689582
          0,           0,         354,      -7.528368997,       -6.85306166,      -8.222618592,      -8.757757176,        -6.9226678,      -9.615492968
          0,           0,         355,      -7.529884164,      -6.854603845,      -8.225298752,      -8.760283949,      -6.924150459,      -9.616299423
          0,           0,         356,      -7.531399826,      -6.856146557,      -8.227974632,      -8.762798487,      -6.925633588,      -9.617108868
          0,           0,         357,      -7.532915912,      -6.857689779,      -8.230646276,      -8.765301421,      -6.927117119,      -9.617921277
          0,           0,         358,      -7.534432377,      -6.859233501,      -8.233313717,      -8.767793394,      -6.928601006,      -9.618736638
          0,           0,         359,      -7.535949198,       -6.86077772,      -8.235976983,      -8.770274989,      -6.930085229,       -9.61955492
          0,           0,         360,      -7.537466395,      -6.862322475,      -8.238636136,      -8.772746888,      -6.931569809,      -9.620376175
          0,           0,         361,      -7.538984024,      -6.863867805,      -8.241291238,      -8.775209686,      -6.933054795,      -9.621200557
          0,           0,         362,      -7.540502158,      -6.865413757,      -8.243942352,      -8.777663969,      -6.934540265,      -9.622028027
          0,           0,         363,      -7.542020861,      -6.866960331,      -8.246589464,      -8.780110086,      -6.936026287,      -9.622858506
          0,           0,         364,      -7.543540212,      -6.868507538,      -8.249232565,      -8.782548291,      -6.937512939,      -9.623692077
          0,           0,         365,      -7.545060274,      -6.870055368,      -8.251871619,      -8.784978837,      -6.939000291,      -9.624528559
          0,           0,         366,       -7.54658111,      -6.871603821,      -8.254506599,      -8.787402043,      -6.940488413,      -9.625367882
          0,           0,         367,      -7.548102786,      -6.873152903,      -8.257137486,      -8.789818146,      -6.941977375,      -9.626210019
          0,           0,         368,      -7.549625371,      -6.874702624,      -8.259764262,      -8.792227254,      -6.943467248,       -9.62705495
          0,           0,         369,      -7.551148933,      -6.876252995,      -8.262386914,      -8.794629379,      -6.944958102,      -9.627902661
          0,           0,         370,      -7.552673539,      -6.877804036,      -8.265005429,      -8.797024478,      -6.946450006,      -9.628753188
          0,           0,         371,      -7.554199256,      -6.879355769,      -8.267619797,      -8.799412449,      -6.947943023,      -9.629606556
          0,           0,         372,      -7.555726132,        -6.8809082,      -8.270230027,      -8.801793318,      -6.949437203,      -9.630462697
          0,           0,         373,      -7.557254198,      -6.882461335,      -8.272836113,      -8.804167007,      -6.950932581,      -9.631321595
          0,           0,         374,      -7.558783479,      -6.884015183,      -8.275438034,      -8.806533324,      -6.952429181,      -9.632183227
          0,           0,         375,      -7.560313991,      -6.885569747,      -8.278035774,       -8.80889208,      -6.953927017,      -9.633047575
          0,           0,         376,       -7.56184573,      -6.887125031,      -8.280629325,       -8.81124312,      -6.955426088,      -9.633914624
          0,           0,         377,      -7.563378682,      -6.888681035,      -8.283218689,       -8.81358637,      -6.956926377,      -9.634784366
          0,           0,         378,      -7.564912826,      -6.890237759,      -8.285803866,      -8.815921765,      -6.958427862,      -9.635656791
          0,           0,         379,      -7.566448131,      -6.891795199,      -8.288384862,      -8.818249281,      -6.959930512,      -9.636531891
          0,           0,         380,      -7.567984564,      -6.893353353,      -8.290961685,      -8.820568939,      -6.961434291,       -9.63740966
          0,           0,         381,      -7.569522084,      -6.894912216,      -8.293534343,       -8.82288079,      -6.962939159,      -9.638290083
          0,           0,         382,      -7.571060651,      -6.896471785,      -8.296102848,      -8.825184931,      -6.964445074,      -9.639173149
          0,           0,         383,      -7.572600221,      -6.898032054,      -8.298667213,      -8.827481497,      -6.965951992,      -9.640058849
          0,           0,         384,      -7.574140752,      -6.899593018,      -8.301227451,      -8.829770653,      -6.967459868,      -9.640947172
          0,           0,         385,      -7.575682204,      -6.901154672,      -8.303783577,      -8.832052595,      -6.968968663,      -9.641838109
          0,           0,         386,       -7.57722454,      -6.902717013,      -8.306335607,      -8.834327542,      -6.970478339,      -9.642731649
          0,           0,         387,       -7.57876773,      -6.904280036,      -8.308883554,      -8.836595738,      -6.971988865,      -9.643627784
          0,           0,         388,      -7.580311746,      -6.905843739,       -8.31142743,      -8.838857445,      -6.973500215,      -9.644526503
          0,           0,         389,      -7.581856569,      -6.907408121,      -8.313967253,      -8.841112935,      -6.975012368,      -9.645427796
          0,           0,         390,      -7.583402187,      -6.908973182,      -8.316503034,      -8.843362473,      -6.976525313,      -9.646331653
          0,           0,         391,      -7.584948595,      -6.910538923,      -8.319034787,      -8.845606336,      -6.978039044,      -9.647238065
          0,           0,         392,      -7.586495792,      -6.912105346,      -8.321562522,      -8.847844811,      -6.979553563,      -9.648147021
          0,           0,         393,      -7.588043784,      -6.913672454,      -8.324086247,      -8.850078132,      -6.981068874,      -9.649058511
          0,           0,         394,      -7.589592582,      -6.915240252,      -8.326605969,      -8.852306503,       -6.98258499,      -9.649972529
          0,           0,         395,        -7.5911422,      -6.916808744,      -8.329121693,      -8.854530127,      -6.984101925,       -9.65088906
          0,           0,         396,      -7.592692659,      -6.918377936,      -8.331633425,      -8.856749177,      -6.985619701,      -9.651808096
          0,           0,         397,      -7.594243981,      -6.919947835,      -8.334141168,      -8.858963801,      -6.987138342,      -9.652729626
          0,           0,         398,       -7.59579619,      -6.921518445,      -8.336644923,      -8.861174113,      -6.988657871,      -9.653653641
          0,           0,         399,      -7.597349309,      -6.923089775,      -8.339144689,      -8.863380196,      -6.990178313,      -9.654580132
          0,           0,         400,      -7.598903364,      -6.924661831,      -8.341640465,      -8.865582105,      -6.991699693,      -9.655509089
          0,           0,         401,      -7.600458376,      -6.926234618,      -8.344132249,      -8.867779873,      -6.993222035,      -9.656440506
          0,           0,         402,      -7.602014366,      -6.927808143,      -8.346620038,      -8.869973517,      -6.994745359,      -9.657374372
          0,           0,         403,      -7.603571354,      -6.929382412,      -8.349103831,      -8.872163027,      -6.996269685,       -9.65831068
          0,           0,         404,      -7.605129354,      -6.930957429,      -8.351583624,      -8.874348379,      -6.997795028,      -9.659249421
          0,           0,         405,      -7.606688379,      -6.932533199,      -8.354059417,      -8.876529544,        -6.9993214,      -9.660190588
          0,           0,         406,      -7.608248436,      -6.934109726,      -8.356531207,      -8.878706475,       -7.00084881,      -9.661134179
          0,           0,         407,      -7.609809532,      -6.935687013,      -8.358998994,      -8.880879142,      -7.002377263,      -9.662080186
          0,           0,         408,      -7.611371668,      -6.937265062,      -8.361462777,      -8.883047503,       -7.00390676,      -9.663028595
          0,           0,         409,      -7.612934841,      -6.938843874,      -8.363922557,      -8.885211522,      -7.005437298,      -9.663979398
          0,           0,         410,      -7.614499046,      -6.940423451,      -8.366378336,      -8.887371197,      -7.006968872,      -9.664932587
          0,           0,         411,      -7.616064276,      -6.942003794,      -8.368830119,       -8.88952654,      -7.008501474,      -9.665888157
          0,           0,         412,      -7.617630527,      -6.943584911,      -8.371277912,      -8.891677544,      -7.010035101,      -9.666846108
          0,           0,         413,      -7.619197794,       -6.94516681,      -8.373721728,       -8.89382422,      -7.011569747,      -9.667806449
          0,           0,         414,      -7.620766065,      -6.946749488,      -8.376161567,      -8.895966637,        -7.0131054,      -9.668769157
          0,           0,         415,      -7.622335327,       -6.94833294,      -8.378597434,      -8.898104877,      -7.014642048,      -9.669734217
          0,           0,         416,      -7.623905566,      -6.949917161,      -8.381029335,      -8.900239016,      -7.016179675,      -9.670701616
          0,           0,         417,      -7.625476769,      -6.951502149,      -8.383457275,      -8.902369132,      -7.017718268,      -9.671671345
          0,           0,         418,      -7.627048924,      -6.953087902,      -8.385881263,      -8.904495312,      -7.019257815,      -9.672643396
          0,           0,         419,      -7.628622021,      -6.954674419,      -8.388301304,      -8.906617655,      -7.020798305,      -9.673617761
          0,           0,         420,      -7.630196049,      -6.956261698,      -8.390717407,      -8.908736259,      -7.022339728,      -9.674594433
          0,           0,         421,      -7.631771003,       -6.95784974,       -8.39312958,      -8.910851229,      -7.023882077,      -9.675573403
          0,           0,         422,      -7.633346877,      -6.959438544,      -8.395537829,      -8.912962686,      -7.025425348,      -9.676554669
          0,           0,         423,      -7.634923692,      -6.961028159,      -8.397942181,      -8.915070728,      -7.026969553,      -9.677538334
          0,           0,         424,      -7.636501478,      -6.962618615,      -8.400342659,      -8.917175296,      -7.028514723,      -9.678524437
          0,           0,         425,      -7.638080236,      -6.964209891,      -8.402739262,      -8.919276604,      -7.030060863,      -9.679512893
          0,           0,         426,       -7.63965996,      -6.965801971,      -8.405131988,      -8.921374864,      -7.031607968,      -9.680503649
          0,           0,         427,      -7.641240642,      -6.967394843,      -8.407520837,      -8.923470206,      -7.033156033,      -9.681496675
          0,           0,         428,      -7.642822278,      -6.968988502,      -8.409905812,      -8.925562723,      -7.034705052,      -9.682491955
          0,           0,         429,      -7.644404867,      -6.970582949,      -8.412286915,      -8.927652503,      -7.036255027,      -9.683489481
          0,           0,         430,      -7.645988417,        -6.9721782,      -8.414664152,       -8.92973967,      -7.037805964,       -9.68448927
          0,           0,         431,      -7.647572936,      -6.973774253,       -8.41703753,      -8.931824202,      -7.039357872,      -9.685491307
          0,           0,         432,      -7.649158426,      -6.975371104,      -8.419407058,      -8.933906039,      -7.040910754,      -9.686495564
          0,           0,         433,      -7.650744891,      -6.976968752,      -8.421772733,       -8.93598511,      -7.042464614,      -9.687502027
          0,           0,         434,      -7.652332335,      -6.978567192,      -8.424134556,      -8.938061384,      -7.044019456,      -9.688510686
          0,           0,         435,      -7.653920759,      -6.980166426,      -8.426492529,      -8.940134842,      -7.045575281,      -9.689521537
          0,           0,         436,      -7.655510165,      -6.981766451,      -8.428846655,      -8.942205588,      -7.047132091,      -9.690534573
          0,           0,         437,      -7.657100554,      -6.983367269,      -8.431196939,       -8.94427376,      -7.048689887,      -9.691549786
          0,           0,         438,      -7.658691929,      -6.984968881,      -8.433543383,      -8.946339161,      -7.050248671,      -9.692567175
          0,           0,         439,      -7.660284289,      -6.986571288,      -8.435885988,      -8.948401745,      -7.051808443,      -9.693586731
          0,           0,         440,      -7.661877632,       -6.98817449,      -8.438224757,      -8.950461541,        -7.0533692,      -9.694608448
          0,           0,         441,      -7.663471957,      -6.989778486,      -8.440559697,      -8.952518581,      -7.054930942,      -9.695632316
          0,           0,         442,      -7.665067263,      -6.991383277,      -8.442890812,      -8.954572889,      -7.056493666,      -9.696658328
          0,           0,         443,      -7.666663549,      -6.992988863,      -8.445218107,      -8.956624484,      -7.058057372,      -9.697686479
          0,           0,         444,      -7.668260811,      -6.994595245,      -8.447541588,      -8.958673383,      -7.059622057,      -9.698716759
          0,           0,         445,      -7.669859048,      -6.996202423,      -8.449861259,      -8.960719611,      -7.061187718,      -9.699749164
