"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,       31766,      -5.647845906,      -5.878113001,      -5.719067974,      -4.917528407,       -6.32589316
          0,           0,       31767,      -5.636288409,      -5.925936444,      -5.743725868,      -4.906421075,      -6.325892766
          0,           0,       31768,      -5.602244216,      -5.911040817,       -5.70910128,      -4.874568564,      -6.325889865
          0,           0,       31769,      -5.599344551,      -5.934577244,      -5.706174365,      -4.870438576,      -6.325886971
          0,           0,       31770,      -5.609384761,       -5.94115485,      -5.715595898,      -4.880879511,      -6.325883211
          0,           0,       31771,      -5.615099192,      -5.960768561,      -5.731124791,      -4.885460875,      -6.325876284
          0,           0,       31772,      -5.604385341,      -5.939605619,       -5.72688024,      -4.876154931,      -6.325868397
          0,           0,       31773,      -5.601942786,      -5.950617079,      -5.724315379,      -4.873086995,      -6.325860566
          0,           0,       31774,      -5.599544765,      -5.944199382,      -5.678795518,       -4.87178751,      -6.325853335
          0,           0,       31775,      -5.618887961,      -5.967938834,      -5.698086462,      -4.889121528,       -6.32584703
          0,           0,       31776,      -5.638498448,      -5.960226751,      -5.729248973,      -4.908477925,       -6.32584189
          0,           0,       31777,      -5.635669747,      -5.974376876,       -5.74779938,      -4.905570304,      -6.325838077
          0,           0,       31778,        -5.6187207,      -5.955487956,      -5.713674938,      -4.890217797,      -6.325835675
          0,           0,       31779,      -5.597228052,      -5.933418695,      -5.712687039,      -4.868830076,      -6.325834699
          0,           0,       31780,      -5.594261395,      -5.935700079,      -5.700415485,      -4.866657904,      -6.325834999
          0,           0,       31781,      -5.606478717,      -5.944836664,      -5.691149148,      -4.877115231,      -6.325836455
          0,           0,       31782,      -5.610397183,      -5.937887826,      -5.701959483,      -4.881766577,      -6.325838907
          0,           0,       31783,      -5.602337949,      -5.937110653,      -5.736912738,      -4.874023771,      -6.325842148
          0,           0,       31784,      -5.592904955,      -5.717734336,      -5.679815953,      -4.862422584,      -6.325845945
          0,           0,       31785,       -5.60600198,       -5.87559105,      -5.691258906,      -4.876275535,      -6.325850054
          0,           0,       31786,      -5.604846177,      -5.899788299,      -5.705816652,      -4.876226242,      -6.325854243
          0,           0,       31787,      -5.604376187,      -5.928140114,      -5.736910331,       -4.87552168,      -6.325858298
          0,           0,       31788,      -5.599653769,      -5.936253266,      -5.698776972,      -4.871872537,      -6.325862034
          0,           0,       31789,      -5.607712476,      -5.953663716,      -5.687914842,       -4.87854622,      -6.325865303
          0,           0,       31790,      -5.616009899,      -5.948029709,       -5.70971382,      -4.887131226,      -6.325867992
          0,           0,       31791,      -5.605453487,      -5.943865577,      -5.739585078,      -4.877071979,      -6.325870029
          0,           0,       31792,      -5.607383182,      -5.954348763,      -5.714925017,      -4.879240211,      -6.325871378
          0,           0,       31793,      -5.605306531,      -5.949565903,      -5.702752554,      -4.876425693,      -6.325872038
          0,           0,       31794,      -5.604406493,      -5.945553911,      -5.709948974,      -4.876183242,      -6.325872043
          0,           0,       31795,      -5.610631727,      -5.958689147,      -5.735240212,      -4.881267052,      -6.325871452
          0,           0,       31796,      -5.605856721,      -5.948746794,       -5.72245297,      -4.877606734,      -6.325870343
          0,           0,       31797,      -5.608695759,      -5.960478685,       -5.71743774,      -4.879375196,      -6.325868812
          0,           0,       31798,      -5.608414744,      -5.949187089,       -5.71261336,      -4.879981674,      -6.325866958
          0,           0,       31799,      -5.608875442,      -5.954533623,      -5.735498748,       -4.87962329,      -6.325864883
          0,           0,       31800,      -5.599835223,      -5.920812601,      -5.722885613,      -4.871869963,      -6.325862679
          0,           0,       31801,      -5.606683397,      -5.948619664,      -5.715395344,      -4.877329155,      -6.325860428
          0,           0,       31802,      -5.611508525,      -5.888757971,      -5.695615819,      -4.882724187,      -6.325858196
          0,           0,       31803,      -5.611238254,      -5.932708328,      -5.716323994,       -4.88149745,      -6.325856035
          0,           0,       31804,      -5.594674281,      -5.919112562,      -5.712748313,      -4.866987999,      -6.325853979
          0,           0,       31805,      -5.600332475,      -5.810839051,      -5.706070328,      -4.870108049,      -6.325852049
          0,           0,       31806,      -5.629886657,      -5.888818475,      -5.683859227,      -4.899362008,      -6.325850251
          0,           0,       31807,       -5.66434162,      -5.967056023,      -5.709790205,      -4.931866845,      -6.325848586
          0,           0,       31808,      -5.679945372,      -5.978173375,      -5.723255525,      -4.947666929,      -6.325847044
          0,           0,       31809,      -5.638359586,       -5.96631782,      -5.719827516,      -4.908585499,      -6.325845611
          0,           0,       31810,      -5.589904375,      -5.916785302,      -5.683952665,      -4.863038745,      -6.325844273
          0,           0,       31811,      -5.589000856,      -5.929719192,      -5.705947441,      -4.860758029,      -6.325843016
          0,           0,       31812,      -5.611201547,      -5.954848947,      -5.721212209,      -4.882620714,      -6.325841832
          0,           0,       31813,      -5.614935969,       -5.96319528,      -5.709688622,      -4.885602759,      -6.325840715
          0,           0,       31814,      -5.605339818,      -5.931216097,       -5.71124894,      -4.877168443,      -6.325839664
          0,           0,       31815,      -5.602354888,      -5.940082945,      -5.737521574,      -4.873884017,      -6.325838677
          0,           0,       31816,      -5.601312042,      -5.948511247,      -5.694082145,      -4.873603441,      -6.325837753
          0,           0,       31817,      -5.610081454,       -5.96089109,      -5.686178667,      -4.880921837,      -6.325836887
          0,           0,       31818,       -5.62434262,      -5.956017964,      -5.718770171,      -4.895087534,      -6.325836075
          0,           0,       31819,      -5.613817733,      -5.951956599,      -5.744273487,      -4.885058906,      -6.325835309
          0,           0,       31820,      -5.608673492,      -5.955387993,      -5.712731225,      -4.880499411,      -6.325834581
          0,           0,       31821,      -5.599382777,      -5.939155034,      -5.700443743,      -4.870788322,      -6.325833884
          0,           0,       31822,      -5.599483012,      -5.940856678,      -5.711047174,      -4.871556532,      -6.325833211
          0,           0,       31823,      -5.610995771,      -5.932683978,      -5.720636389,      -4.881492825,      -6.325832559
          0,           0,       31824,      -5.612224835,      -5.938616578,      -5.703190159,      -4.884313896,      -6.325831933
          0,           0,       31825,      -5.594004918,      -5.745441889,        -5.5040108,      -4.865383387,      -6.325831335
          0,           0,       31826,      -5.579198495,      -5.783591753,      -5.696869276,      -4.850499776,      -6.325830758
          0,           0,       31827,      -5.613357393,      -5.910698723,      -5.723546928,      -4.883689818,      -6.325830196
          0,           0,       31828,       -5.64813175,      -5.959499111,      -5.724375804,       -4.91789041,      -6.325829659
          0,           0,       31829,      -5.670332416,      -5.996468947,      -5.722660325,      -4.937892401,      -6.325829162
          0,           0,       31830,      -5.659623961,      -5.970327665,      -5.710756327,      -4.928965641,      -6.325828722
          0,           0,       31831,       -5.63809891,       -5.96958961,      -5.740217563,      -4.907920987,      -6.325828371
          0,           0,       31832,      -5.608456968,      -5.911749216,      -5.716228371,      -4.880518044,      -6.325828126
          0,           0,       31833,      -5.590371786,      -5.919064308,      -5.705888574,      -4.862308596,      -6.325828008
          0,           0,       31834,      -5.589454035,       -5.92508282,      -5.665578998,      -4.862428657,      -6.325828027
          0,           0,       31835,      -5.609693308,      -5.957093558,      -5.673374114,      -4.880547386,      -6.325828189
          0,           0,       31836,      -5.644285395,      -5.965851492,      -5.725807136,      -4.914073665,      -6.325828494
          0,           0,       31837,      -5.631288316,      -5.966334204,      -5.737546749,      -4.901990819,      -6.325828934
          0,           0,       31838,      -5.602254971,      -5.940690742,      -5.691565679,      -4.874779272,      -6.325829498
          0,           0,       31839,      -5.604153449,      -5.947649903,      -5.713033658,       -4.87536253,      -6.325830175
          0,           0,       31840,      -5.605509329,      -5.941879156,       -5.72939979,      -4.877259448,      -6.325830945
          0,           0,       31841,       -5.60875789,      -5.960552525,      -5.729686748,      -4.879430109,      -6.325831791
          0,           0,       31842,      -5.602796203,      -5.946838379,      -5.680819929,      -4.874869743,      -6.325832693
          0,           0,       31843,      -5.619018588,      -5.968301832,      -5.700912568,      -4.889098156,      -6.325833637
          0,           0,       31844,      -5.635037017,       -5.94453038,      -5.730223511,      -4.905038393,      -6.325834607
          0,           0,       31845,      -5.623885402,      -5.957322217,      -5.737168081,      -4.894280514,      -6.325835587
          0,           0,       31846,      -5.613312076,      -5.897984425,      -5.703390434,      -4.884756668,       -6.32583655
          0,           0,       31847,      -5.425804354,      -5.362187142,      -4.714355744,      -4.703776306,      -6.325837506
          0,           0,       31848,      -5.321963652,      -5.249214064,      -5.548144249,      -4.601649185,      -6.325838406
          0,           0,       31849,      -5.567420614,      -5.685255622,      -5.570256483,      -4.841504028,      -6.325839226
          0,           0,       31850,      -5.594183779,      -5.728905916,      -5.639414567,      -4.863255013,       -6.32583993
          0,           0,       31851,      -5.604237044,      -5.843447225,       -5.70468841,      -4.873582934,      -6.325840484
          0,           0,       31852,      -5.596029546,      -5.896841817,      -5.707969899,       -4.86827229,      -6.325840862
          0,           0,       31853,      -5.606260791,      -5.935982002,       -5.71673643,       -4.87747743,      -6.325841044
          0,           0,       31854,      -5.631989023,      -5.954012425,      -5.686821657,      -4.903048968,      -6.325841015
          0,           0,       31855,      -5.667789741,      -5.992544413,      -5.712032965,      -4.935667811,      -6.325840775
          0,           0,       31856,      -5.685083571,      -5.993564024,      -5.726546639,      -4.952759933,      -6.325840335
          0,           0,       31857,      -5.642914929,      -5.974565303,      -5.720724648,      -4.912990584,      -6.325839712
          0,           0,       31858,      -5.594829923,      -5.922824768,      -5.688930211,      -4.867819167,      -6.325838927
          0,           0,       31859,      -5.590040601,       -5.92981295,       -5.71159896,      -4.861819976,      -6.325838009
          0,           0,       31860,      -5.604931972,      -5.947432128,      -5.714012255,      -4.876728841,      -6.325836989
          0,           0,       31861,      -5.612672585,      -5.964000078,      -5.699570347,      -4.883237578,      -6.325835898
          0,           0,       31862,      -5.611570147,      -5.944769292,      -5.709705093,      -4.882993239,      -6.325834767
          0,           0,       31863,      -5.601960188,      -5.916685557,      -5.734098256,      -4.873562899,      -6.325833935
          0,           0,       31864,      -5.335495494,       -5.24009943,      -4.990786924,      -4.608849985,      -6.325833059
          0,           0,       31865,      -5.465144889,        -5.4979751,      -5.502670052,      -4.737954623,      -6.325832064
          0,           0,       31866,       -5.58408942,       -5.76822338,       -5.64742354,      -4.856084603,      -6.325830852
          0,           0,       31867,      -5.596582882,      -5.876709703,      -5.720287351,      -4.867722971,      -6.325829415
          0,           0,       31868,      -5.598344856,      -5.914070375,      -5.680059683,      -4.870395865,      -6.325827766
          0,           0,       31869,      -5.611456199,      -5.943314182,      -5.678643528,       -4.88214104,       -6.32582603
          0,           0,       31870,      -5.631665744,      -5.945744029,      -5.718147529,      -4.901994101,      -6.325824364
          0,           0,       31871,      -5.626358032,      -5.957528652,        -5.7505431,      -4.897013812,        -6.3258229
          0,           0,       31872,      -5.610359522,      -5.947373644,      -5.712480962,      -4.882247771,      -6.325821727
          0,           0,       31873,      -5.595845612,       -5.93164601,      -5.701811771,      -4.867457634,      -6.325820901
          0,           0,       31874,      -5.597373626,       -5.92842616,      -5.701707799,      -4.869753501,      -6.325820468
          0,           0,       31875,      -5.614000283,      -5.958156771,      -5.708042443,      -4.884456433,      -6.325820481
          0,           0,       31876,      -5.613466076,      -5.947634541,      -5.704091358,      -4.884721653,      -6.325820984
          0,           0,       31877,      -5.600539883,      -5.942603476,      -5.721244833,      -4.872147019,      -6.325821987
          0,           0,       31878,      -5.602108798,      -5.940287052,       -5.70721573,      -4.874226787,      -6.325823438
          0,           0,       31879,      -5.613728287,      -5.760742124,      -5.703582116,      -4.881075247,      -6.325825215
          0,           0,       31880,       -5.61615032,      -5.854889963,      -5.700493141,      -4.885044962,      -6.325827118
          0,           0,       31881,      -5.603111722,       -5.90711634,      -5.718251174,      -4.873847482,      -6.325828903
          0,           0,       31882,      -5.590174294,      -5.908340365,        -5.7009393,      -4.862680297,      -6.325830305
          0,           0,       31883,       -5.58905069,      -5.222256989,      -5.663440739,      -4.765550806,      -6.325831092
          0,           0,       31884,       -5.55024525,      -5.469803708,      -5.516219745,      -4.794175491,      -6.325831085
          0,           0,       31885,      -5.608550514,      -5.742074743,      -5.704195993,      -4.875414511,      -6.325830193
          0,           0,       31886,      -5.587030262,      -5.843759321,      -5.692454604,      -4.858334322,      -6.325828429
          0,           0,       31887,      -5.591708197,      -5.897161849,      -5.712076819,      -4.862474667,      -6.325825904
          0,           0,       31888,      -5.609595266,      -5.933835119,      -5.686487034,      -4.880930635,      -6.325822806
          0,           0,       31889,      -5.630380585,      -5.965331317,      -5.694609562,      -4.899885259,      -6.325819375
          0,           0,       31890,      -5.644222911,      -5.954144221,      -5.721510268,      -4.913970228,      -6.325815869
          0,           0,       31891,      -5.630653433,      -5.962313726,      -5.746796785,      -4.900801295,      -6.325812528
          0,           0,       31892,      -5.603566445,      -5.936626635,      -5.720215129,      -4.875730142,      -6.325809538
          0,           0,       31893,      -5.589345785,      -5.930053044,      -5.701270058,      -4.861162937,      -6.325807019
          0,           0,       31894,      -5.597010471,      -5.942071533,       -5.68070459,      -4.869299932,      -6.325805002
          0,           0,       31895,        -5.6203277,       -5.96994244,      -5.697858057,      -4.890564358,      -6.325803435
          0,           0,       31896,      -5.637933735,      -5.960919294,       -5.72516148,      -4.908102655,      -6.325802191
          0,           0,       31897,      -5.629074763,      -5.970471541,      -5.742477802,      -4.899636369,      -6.325801085
          0,           0,       31898,      -5.609575692,      -5.948829247,       -5.70982895,      -4.881622195,      -6.325799909
          0,           0,       31899,      -5.596791214,      -5.937022113,      -5.712597874,      -4.868328451,      -6.325798453
          0,           0,       31900,      -5.598912788,      -5.943119521,      -5.703798342,      -4.871106246,      -6.325796532
          0,           0,       31901,      -5.610434742,      -5.964723636,      -5.693878037,      -4.881033827,      -6.325794005
          0,           0,       31902,      -5.612709257,      -5.948416534,      -5.703498735,      -4.884054763,      -6.325790791
          0,           0,       31903,      -5.603813385,      -5.946155955,      -5.735273698,      -4.875454346,      -6.325786873
          0,           0,       31904,      -5.605619386,      -5.954593399,      -5.707331302,      -4.877586431,      -6.325782299
          0,           0,       31905,      -5.608491765,      -5.956461443,      -5.694612966,      -4.879458039,      -6.325777169
          0,           0,       31906,      -5.607367176,      -5.939108173,      -5.707313943,      -4.878956679,      -6.325771624
          0,           0,       31907,      -5.606250372,      -5.946797104,      -5.737234633,      -4.877441159,      -6.325765828
          0,           0,       31908,      -5.600358038,      -5.944940552,      -5.700878508,       -4.87261438,      -6.325759949
          0,           0,       31909,      -5.608564821,      -5.952913156,      -5.690810062,      -4.879359638,      -6.325754143
          0,           0,       31910,      -5.614170246,      -5.943687504,      -5.706470073,      -4.885398908,      -6.325748541
          0,           0,       31911,      -5.600983361,      -5.940308135,      -5.734049338,      -4.872779037,      -6.325743238
          0,           0,       31912,      -5.605193742,      -5.952100152,      -5.713167858,      -4.877134219,      -6.325738285
          0,           0,       31913,      -5.607356352,      -5.952328085,      -5.700610072,      -4.878395797,      -6.325733694
          0,           0,       31914,      -5.606281932,       -5.94617614,      -5.705355544,       -4.87796745,      -6.325729437
          0,           0,       31915,      -5.607684154,      -5.934497574,      -5.733519792,      -4.878527686,       -6.32572545
          0,           0,       31916,      -5.600612496,      -5.932162813,      -5.718066478,      -4.872687421,       -6.32572165
          0,           0,       31917,      -5.610277311,      -5.925429675,       -5.71112987,      -4.880832503,      -6.325717945
          0,           0,       31918,      -5.611682545,      -5.889481563,      -5.697639883,      -4.882891294,      -6.325714242
          0,           0,       31919,      -5.605270183,      -5.936062618,      -5.723749992,      -4.876393077,       -6.32571046
          0,           0,       31920,      -5.587444768,      -5.916256674,      -5.708098179,      -4.860251981,      -6.325706532
          0,           0,       31921,      -5.605290773,      -5.951236435,      -5.707794414,      -4.876182884,      -6.325702418
          0,           0,       31922,      -5.650770723,      -5.978845419,      -5.720649334,       -4.92035512,      -6.325698102
          0,           0,       31923,      -5.686247242,      -6.017846275,      -5.739493982,      -4.952908532,      -6.325693595
          0,           0,       31924,      -5.684585195,      -5.993543836,      -5.730774351,      -4.952513266,      -6.325688928
          0,           0,       31925,      -5.653647465,      -5.832182463,      -5.731211917,      -4.922025495,      -6.325684153
          0,           0,       31926,      -5.588673045,      -5.727299809,      -5.673418186,       -4.85696576,      -6.325679338
          0,           0,       31927,      -5.576803781,      -5.876006528,      -5.693232948,      -4.849039855,      -6.325674553
          0,           0,       31928,      -5.592519689,      -5.898366053,      -5.692746649,      -4.864669256,      -6.325669878
          0,           0,       31929,      -5.634008008,      -5.962629871,       -5.70025574,      -4.903204018,      -6.325665396
          0,           0,       31930,      -5.637374654,      -5.955539803,      -5.706071397,      -4.907660659,      -6.325661184
          0,           0,       31931,      -5.606029908,      -5.939709439,       -5.72610071,      -4.877786166,      -6.325657311
          0,           0,       31932,      -5.592569724,      -5.930232394,      -5.700916815,      -4.865254178,      -6.325653829
          0,           0,       31933,      -5.602352644,      -5.945002958,      -5.697252223,      -4.873584555,      -6.325650767
          0,           0,       31934,      -5.620622222,      -5.962433364,      -5.705525153,      -4.891671382,       -6.32564813
          0,           0,       31935,      -5.623222376,      -5.964977452,      -5.730173161,      -4.893697425,      -6.325645901
          0,           0,       31936,      -5.596909939,       -5.93035642,      -5.711886577,      -4.869420269,      -6.325644043
          0,           0,       31937,       -5.59477296,      -5.939148158,      -5.709688197,      -4.866475844,      -6.325642508
          0,           0,       31938,      -5.605932084,      -5.840949195,      -5.667303003,      -4.876967683,      -6.325641245
          0,           0,       31939,      -5.633380534,      -5.908907665,      -5.690314458,      -4.901737539,      -6.325640197
          0,           0,       31940,        -5.6476978,      -5.873302297,      -5.718628475,      -4.916632557,      -6.325639319
          0,           0,       31941,      -5.631530388,      -5.919304737,       -5.73307664,      -4.901754298,      -6.325638565
          0,           0,       31942,      -5.597293637,      -5.907126247,      -5.706389503,      -4.869817638,      -6.325637897
          0,           0,       31943,      -5.596428228,      -5.935079342,        -5.7121439,      -4.867797571,      -6.325637285
          0,           0,       31944,      -5.608152411,      -5.949477486,      -5.697425269,      -4.879792191,      -6.325636707
          0,           0,       31945,        -5.6172676,      -5.961209565,      -5.704221378,      -4.887677655,      -6.325636149
          0,           0,       31946,      -5.618223608,      -5.942281732,      -5.721611201,      -4.889503126,      -6.325635605
          0,           0,       31947,      -5.613699295,      -5.907109355,      -5.714041387,      -4.884741315,      -6.325635079
          0,           0,       31948,      -5.596771629,      -5.803119079,      -5.634747998,      -4.868293504,      -6.325634576
          0,           0,       31949,      -5.623104668,       -5.92321533,      -5.685722055,      -4.893183751,       -6.32563409
          0,           0,       31950,       -5.61929124,      -5.862122004,      -5.701434825,      -4.889783717,      -6.325633619
          0,           0,       31951,       -5.60284922,      -5.913583687,      -5.729132391,      -4.874211113,      -6.325633154
          0,           0,       31952,      -5.603813491,        -5.9316264,       -5.70959371,      -4.875614338,      -6.325632696
          0,           0,       31953,      -5.601712142,      -5.873932698,      -5.693998948,      -4.872495308,      -6.325632248
          0,           0,       31954,      -5.603709175,      -5.919721332,      -5.556129041,      -4.875159635,       -6.32563182
          0,           0,       31955,      -5.602991556,      -5.913359885,       -5.73073763,      -4.874994791,      -6.325631427
          0,           0,       31956,       -5.60412331,       -5.94493142,      -5.712970276,      -4.876085584,      -6.325631086
          0,           0,       31957,      -5.609333734,       -5.95876853,      -5.715784164,      -4.880189465,      -6.325630817
          0,           0,       31958,      -5.608881874,      -5.949503852,      -5.713483423,      -4.880507692,      -6.325630639
          0,           0,       31959,      -5.609159768,       -5.95566377,       -5.73970424,      -4.879984139,      -6.325630574
          0,           0,       31960,      -5.599178445,      -5.940094783,      -5.719754139,      -4.871343184,      -6.325630639
          0,           0,       31961,       -5.60785289,       -5.96064025,      -5.712700705,      -4.878389189,       -6.32563085
          0,           0,       31962,      -5.613159925,      -5.955382735,       -5.69978231,      -4.884410011,      -6.325631218
          0,           0,       31963,      -5.605636833,      -5.948593905,      -5.719602668,      -4.876598171,      -6.325631752
          0,           0,       31964,      -5.587525949,      -5.921052182,      -5.708959628,      -4.860182773,      -6.325632457
          0,           0,       31965,      -5.602064489,      -5.950220544,      -5.708850849,      -4.873049369,      -6.325633337
          0,           0,       31966,      -5.643111447,       -5.97282415,      -5.708624086,      -4.913123405,      -6.325634392
          0,           0,       31967,        -5.6782946,      -6.011100857,      -5.723509374,      -4.945350482,       -6.32563562
          0,           0,       31968,      -5.688521011,      -5.993503852,      -5.731405186,       -4.95601722,      -6.325637011
          0,           0,       31969,      -5.649134525,      -5.548539133,      -5.713324809,      -4.900642811,      -6.325638569
          0,           0,       31970,      -5.587731635,      -5.736418559,      -5.656807464,      -4.855722172,      -6.325640279
          0,           0,       31971,       -5.57610978,      -5.838442398,      -5.689972253,      -4.847090941,      -6.325642134
          0,           0,       31972,      -5.602077589,      -5.890266341,      -5.712986125,       -4.87336774,      -6.325644126
          0,           0,       31973,      -5.630225438,      -5.940592544,      -5.712889473,      -4.899453663,      -6.325646249
          0,           0,       31974,        -5.6402515,      -5.950245644,      -5.718649765,      -4.910190652,      -6.325648498
          0,           0,       31975,      -5.618065394,      -5.946101013,      -5.735214381,      -4.889083406,      -6.325650864
          0,           0,       31976,      -5.592557299,      -5.926007183,      -5.701643463,      -4.865325917,      -6.325653333
          0,           0,       31977,       -5.59644895,      -5.753645377,      -5.695027032,      -4.863950658,      -6.325655887
          0,           0,       31978,      -5.607861928,      -5.865704351,      -5.689218053,      -4.877385164,      -6.325658493
          0,           0,       31979,      -5.603900649,       -5.91959216,      -5.719620989,      -4.874823491,      -6.325661116
          0,           0,       31980,      -5.586211459,      -5.911963645,      -5.704790084,      -4.858926371,      -6.325663703
          0,           0,       31981,      -5.603295609,      -5.943437387,      -5.705881587,      -4.874255219,      -6.325666198
          0,           0,       31982,      -5.644863467,      -5.970030116,      -5.710278434,      -4.914801064,      -6.325668538
          0,           0,       31983,      -5.681355836,      -5.990316613,      -5.726709596,      -4.948179442,      -6.325670657
          0,           0,       31984,      -5.691602164,      -5.989450411,      -5.734415761,      -4.958893069,      -6.325672493
          0,           0,       31985,      -5.666954844,      -5.994615673,      -5.741794965,      -4.935342132,      -6.325673994
          0,           0,       31986,       -5.60760273,      -5.918368967,      -5.687026234,      -4.880188533,      -6.325675124
          0,           0,       31987,      -5.579593213,      -5.909518319,      -5.695274804,      -4.852176825,      -6.325675869
          0,           0,       31988,       -5.59260295,      -5.925285709,      -5.703795402,      -4.865169438,      -6.325676239
          0,           0,       31989,      -5.624463179,      -5.969105756,      -5.699958582,      -4.894396132,      -6.325676271
          0,           0,       31990,      -5.652251819,      -5.977849999,      -5.726469643,      -4.921717287,       -6.32567603
          0,           0,       31991,      -5.623794981,       -5.95748805,      -5.733055065,      -4.894900816,      -6.325675594
          0,           0,       31992,       -5.59160776,      -5.923511626,       -5.69407254,      -4.864510754,      -6.325675053
          0,           0,       31993,      -5.598331977,      -5.942960495,      -5.703986835,      -4.869646295,      -6.325674499
          0,           0,       31994,      -5.612937854,      -5.954237282,       -5.72164157,      -4.884246376,      -6.325674016
          0,           0,       31995,      -5.613301827,      -5.959193828,      -5.738945409,      -4.883928517,      -6.325673679
          0,           0,       31996,      -5.598798364,      -5.633443597,      -5.713214676,      -4.868189662,      -6.325673548
          0,           0,       31997,      -5.600449205,      -5.637320234,      -5.692104878,      -4.868855831,      -6.325673693
          0,           0,       31998,      -5.272648484,      -5.022058612,      -5.441102152,      -4.539265145,      -6.325674176
          0,           0,       31999,      -5.575221272,      -5.493867254,      -5.629725388,      -4.844957847,      -6.325674906
          0,           0,       32000,      -5.588181368,       -5.59207127,      -5.688478445,        -4.8570811,      -6.325675819
          0,           0,       32001,      -5.602979502,      -5.743425935,      -5.704148241,       -4.87308159,       -6.32567681
          0,           0,       32002,      -5.615933444,       -5.84413672,      -5.684845855,      -4.887194083,      -6.325677753
          0,           0,       32003,      -5.625932403,      -5.888917614,      -5.698321185,      -4.895603059,      -6.325678528
          0,           0,       32004,      -5.616662613,      -5.889793817,       -5.70735494,      -4.887587439,      -6.325679039
          0,           0,       32005,      -5.590294438,      -5.867732103,      -5.707415294,      -4.862652869,      -6.325679209
          0,           0,       32006,      -5.598227709,      -5.911969754,      -5.694914617,      -4.870339962,      -6.325678998
          0,           0,       32007,      -5.605426391,      -5.929443255,      -5.692591666,      -4.876490999,      -6.325678371
          0,           0,       32008,      -5.605362645,      -5.929267855,      -5.710868307,      -4.877050802,      -6.325677315
          0,           0,       32009,      -5.599445092,      -5.933211492,      -5.723493386,      -4.871411629,      -6.325675829
          0,           0,       32010,      -5.598651343,      -5.940562288,      -5.672140629,      -4.871247518,      -6.325673932
          0,           0,       32011,      -5.617564034,      -5.959331024,      -5.688277622,      -4.888298632,      -6.325671656
          0,           0,       32012,      -5.636508331,      -5.960192017,      -5.726451624,      -4.906831871,      -6.325669059
          0,           0,       32013,      -5.621205511,      -5.958764827,      -5.735637065,      -4.892308441,      -6.325666222
          0,           0,       32014,      -5.607053736,       -5.94540845,      -5.711616648,      -4.879238902,      -6.325663262
          0,           0,       32015,      -5.602474886,      -5.939824093,      -5.718980142,      -4.873822029,      -6.325660327
          0,           0,       32016,       -5.60342896,      -5.944765015,      -5.708956232,      -4.875429219,      -6.325657598
          0,           0,       32017,      -5.611548886,      -5.962444741,      -5.702597943,       -4.88203994,      -6.325655276
          0,           0,       32018,      -5.609668399,      -5.941941756,      -5.712560307,      -4.881147542,      -6.325653572
          0,           0,       32019,      -5.604653508,      -5.947956465,      -5.741182072,      -4.875955009,      -6.325652672
          0,           0,       32020,      -5.607288584,      -5.953707666,       -5.70021699,      -4.879102682,      -6.325652735
          0,           0,       32021,      -5.613683021,      -5.960621946,      -5.692267937,      -4.884273637,       -6.32565387
          0,           0,       32022,       -5.60956163,       -5.93947425,      -5.710511832,      -4.881101172,      -6.325656122
          0,           0,       32023,       -5.59962782,      -5.943671308,      -5.729294282,      -4.871332831,      -6.325659442
          0,           0,       32024,      -5.602818322,      -5.953175996,      -5.677958908,      -4.874915819,      -6.325663785
          0,           0,       32025,      -5.617910557,      -5.965150529,      -5.683403516,      -4.888453688,      -6.325669041
          0,           0,       32026,       -5.62459418,      -5.948547781,      -5.713476405,       -4.89555914,      -6.325675023
          0,           0,       32027,      -5.616133534,      -5.953639765,      -5.741412786,       -4.88733354,      -6.325681472
          0,           0,       32028,      -5.609798595,      -5.948943062,      -5.689613398,      -4.881725445,      -6.325688232
          0,           0,       32029,      -5.598276528,      -5.940017768,      -5.687909522,      -4.869937572,      -6.325695046
          0,           0,       32030,      -5.597315014,      -5.932579277,      -5.711510322,      -4.869550715,      -6.325701678
          0,           0,       32031,      -5.611997591,         -5.956747,      -5.731444851,      -4.882955715,      -6.325707915
          0,           0,       32032,      -5.625036337,      -5.968757524,      -5.694692953,      -4.896206717,      -6.325713561
          0,           0,       32033,      -5.638408736,      -5.983905456,      -5.695870357,       -4.90820618,      -6.325718434
          0,           0,       32034,      -5.637458593,      -5.959281242,      -5.703544223,      -4.908063875,      -6.325722369
          0,           0,       32035,      -5.627609293,      -5.965768942,      -5.737875325,      -4.898151237,      -6.325725221
          0,           0,       32036,      -5.602109486,      -5.929848703,      -5.717959295,      -4.874677989,      -6.325726869
          0,           0,       32037,      -5.602686253,      -5.941884914,       -5.70714707,      -4.874068514,      -6.325727211
          0,           0,       32038,      -5.625476795,      -5.960976197,      -5.689951021,      -4.896641329,      -6.325726182
          0,           0,       32039,      -5.651810055,      -5.992197912,      -5.705002883,      -4.920640102,      -6.325723755
          0,           0,       32040,      -5.661116165,      -5.978872587,      -5.717238982,      -4.930268289,      -6.325719937
          0,           0,       32041,      -5.643249896,      -5.979265347,      -5.733925217,      -4.913034326,      -6.325714782
          0,           0,       32042,       -5.59924352,      -5.924397283,      -5.704639008,      -4.872021513,      -6.325708387
          0,           0,       32043,      -5.592048126,      -5.936182087,      -5.709903832,      -4.863723802,      -6.325700895
